"","GraphNames","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"160","insecta-ant-colony3-day17","141","6731","1","141","15","129","95.4751773049645","15","14.9321087242773","0.582761431642855","0.0054812135126431","0.133966663091746","3","0.00308665788941366","0.775137814494931","0.0099974530317649","100.025476171051","0.25242644962109","0.239463019250253","2.01418439716312","2","1.31813576494428","605.263001311143","84","3659.91489361702","1256.88974678064","5983","516048","0.0275582889155372"
"161","insecta-ant-colony3-day18","141","6609","1","141","25","128","93.7446808510638","25","24.6777387789034","0.554128047347958","0.00542725068369606","0.114728477132919","3","0.00519467326258534","0.769912413873642","0.0101629599298833","98.3965308236224","0.26837918559312","0.24468085106383","2.04964539007092","2","1.33100303951368","600.834038976802","249","3506.78723404255","1222.53072300577","5920","494457","0.0504562056034924"
"162","insecta-ant-colony3-day19","141","6417","1","141","26","127","91.0212765957447","26","25.6875209838302","0.53339368954105","0.00535048567216781","0.151737538075349","3","0.00466275180512722","0.758336155062511","0.0104128286179433","96.0353844945463","0.277517912676577","0.256990881458967","2.04255319148936","2","1.35035460992908","606.733094472961","283","3272","1187.48856235093","5605","461352","0.0499180079805539"
"163","insecta-ant-colony3-day20","141","6368","1","141","1","128","90.3262411347518","1","0.997819544315177","0.532382403484963","0.005331496037502","0.109068611252715","3","0.0150852003482913","0.765667728286995","0.0104181907264698","95.9859563195812","0.274999407109071","0.269098277608916","2.24113475177305","2","1.35815602836879","591.352569558316","0","3280.46808510638","1225.96576247458","5529","462546","0.0221044803734376"
"164","insecta-ant-colony3-day21","140","6480","1","140","28","127","92.5714285714286","28","27.3684562367454","0.559062142861493","0.00545077877093655","0.113459254972565","3","0.0047406749553657","0.761718240399684","0.010317241018092","96.9251370832984","0.257046310409991","0.247687564234327","2.01428571428571","2","1.33412127440904","605.537440146005","359","3378.17142857143","1160.84784162612","5559","472944","0.0256683509399416"
"165","insecta-ant-colony3-day22","115","4684","1","115","22","108","81.4608695652174","22","21.9083564036768","0.601298423689695","0.00690407225175516","0.111769717175901","2","0.00468429357462201","0.797336479077067","0.011784115447795","84.8599968686758","0.230084611902037","0.232799389778795","2","2","1.28543096872616","448.192637444133","208","2721.26086956522","879.688193233845","4243","312945","0.00893892185592232"
"166","insecta-ant-colony3-day23","115","4647","1","115","3","110","80.8173913043478","3","2.98064519393746","0.619280733623855","0.00686915986267848","0.0697943408005211","3","0.0058922414253215","0.801708476176791","0.0117732089924707","84.9386094003366","0.244765551142517","0.255987795575896","2.24347826086957","2","1.29519450800915","443.063307875382","3","2716.77391304348","907.014642920056","4387","312429","0.0251659396274133"
"167","insecta-ant-colony3-day24","115","4477","1","115","1","106","77.8608695652174","1","0.994690585718964","0.591608811091736","0.00672873816816946","0.0752685567496622","3","0.0162462489917654","0.788698800273376","0.0121248625692203","82.4751616186202","0.245676196300317","0.246834477498093","2.40869565217391","2","1.32402745995423","443.219270346864","0","2498.68695652174","901.095087815107","3985","287349","0.0280226343880764"
"168","insecta-ant-colony3-day25","115","4440","1","115","2","106","77.2173913043478","2","1.99144523830671","0.60441261798352","0.00669551515163734","0.110654877850824","3","0.00963162227609694","0.769170380875203","0.0123344232118499","81.073916698373","0.264829077099291","0.252479023646072","2.26086956521739","2","1.32707856598017","462.524122777246","1","2377.01739130435","805.133964908496","4019","273357","0.00829140986880409"
"169","insecta-ant-colony3-day26","115","4535","1","115","1","106","78.8695652173913","1","0.997179588400588","0.631430348116483","0.00676783558712253","0.0868802855166663","3","0.0173730570907562","0.778075017883896","0.012091915089005","82.6998860510757","0.248137085045913","0.237986270022883","2.29565217391304","2","1.31350114416476","462.977500523667","0","2506.38260869565","826.906108319192","4087","288234","0.000146443895564934"
"170","insecta-ant-colony3-day27","115","4545","1","115","3","106","79.0434782608696","3","2.98315647229351","0.620702930459796","0.00680050122759262","0.116354291094676","3","0.0108123538318579","0.789930537002404","0.0119909514110912","83.3962181745675","0.237849379005814","0.236460717009916","2.08695652173913","2","1.30800915331808","450.965305672817","2","2571.05217391304","908.553253693951","4061","295671","0.00925791829159046"
"171","insecta-ant-colony3-day28","115","4634","1","115","3","108","80.5913043478261","3","2.98938638120787","0.622734084632132","0.00686851715213131","0.108464527914652","3","0.00824763124935132","0.801178544914625","0.0117991806548014","84.751647530125","0.240202187567611","0.240427154843631","2.1304347826087","2","1.29519450800915","442.200871629047","3","2702.66086956522","919.303816367968","4301","310806","0.00910545519981821"
"172","insecta-ant-colony3-day29","115","4695","1","115","2","108","81.6521739130435","2","1.9940578834428","0.653138248946528","0.00691873154216631","0.0971081101618313","3","0.0101171130441144","0.802838680478729","0.0116684826312619","85.7009460099661","0.234167753268791","0.231121281464531","2.1304347826087","2","1.28588863463005","447.666887571687","1","2776.5652173913","937.182873899451","4391","319305","-0.0111054515972219"
"173","insecta-ant-colony3-day30","115","4321","1","115","1","104","75.1478260869565","1","0.99059665078585","0.603860983188564","0.00659713216287586","0.111386745923808","3","0.0160865237877255","0.765382197599478","0.0125145299083939","79.9071165533166","0.270464130642628","0.253089244851259","2.5304347826087","2","1.35072463768116","459.273423453766","0","2265.70434782609","866.093386378339","3851","260556","0.0325416247378953"
"174","insecta-ant-colony3-day31","115","4161","1","115","2","106","72.3652173913043","2","1.98470759117743","0.589913082789689","0.00648496760476637","0.141132560325301","3","0.00793993845690227","0.736575797427724","0.0130539778393741","76.6050021154276","0.301255536147527","0.295041952707857","2.26086956521739","2","1.36964149504195","475.132164114277","1","2011.4347826087","779.71774166957","3711","231315","0.0250676947846069"
"175","insecta-ant-colony3-day32","95","2990","1","95","2","86","62.9473684210526","2","1.97103521833069","0.640749248019299","0.00808500685755749","0.113928703258353","3","0.0149270889986363","0.759690160288366","0.0150586188845424","66.4071524531707","0.253786294916837","0.245240761478163","2.18947368421053","2","1.33415453527436","363.189635290163","0","1564.04210526316","588.537999564761","2575","148584","-0.0162550847713766"
"176","insecta-ant-colony3-day33","95","2977","1","95","7","86","62.6736842105263","7","6.91548405525661","0.610850939086618","0.00807925632526706","0.110265083476737","3","0.00777254112822321","0.761822179554675","0.0151281764270275","66.1018203233958","0.265845119805787","0.248152295632699","2.02105263157895","2","1.33348264277716","358.23842801226","15","1553.68421052632","577.790256119978","2622","147600","-0.00441618259794672"
"177","insecta-ant-colony3-day34","95","3348","1","95","1","89","70.4842105263158","1","0.997740100363115","0.694927202035552","0.00861047719156985","0.0623463302686816","3","0.0210669458589551","0.826574668782947","0.0135871644727168","73.5988735551126","0.199068400723474","0.196976483762598","2.17894736842105","2","1.25375139977604","336.8917106254","0","2115.97894736842","661.793404462729","3095","201018","-0.0315331392837758"
"178","insecta-ant-colony3-day35","95","2915","1","95","5","86","61.3684210526316","5","4.95573001080445","0.569263152786289","0.00800444795694606","0.0751326462462745","3","0.00953918154991086","0.771909700648409","0.0152247581956011","65.6824881651607","0.263563473974246","0.262038073908175","2.10526315789474","2","1.34960806270997","345.928149610243","9","1530.06315789474","610.902607596862","2519","145356","0.019606391301676"
"179","insecta-ant-colony3-day36","94","3028","1","94","18","86","64.4255319148936","18","17.8726731242241","0.625684412482599","0.00833079761750112","0.106349326148375","2","0.00636391365003682","0.779245694569754","0.0147860004195229","67.6315414329108","0.239497576803776","0.231983527796843","2","2","1.30725234500114","350.245675298199","135","1672.24468085106","598.31813895411","2664","157191","-0.00534683063916489"
"180","insecta-ant-colony3-day37","94","2969","1","94","1","86","63.1702127659574","1","0.995431651070129","0.596477715796505","0.0082424207717507","0.0952286119019698","3","0.0204899538682984","0.798006287939004","0.014779352975881","67.6619606847429","0.2469911803129","0.245481583161748","2.29787234042553","2","1.32784259894761","329.821853129049","0","1676.84042553191","649.6774435932","2663","157623","0.0459028460177564"
"181","insecta-ant-colony3-day38","94","2985","1","94","3","86","63.5106382978723","3","2.98616279947197","0.614405245460626","0.00826962612828014","0.0653481253279238","3","0.00892664851692328","0.782947463282013","0.0148943016214948","67.1397709951598","0.250319527127232","0.241821093571265","2.11702127659574","2","1.31937771676962","342.209898519443","3","1645.18085106383","596.737833734397","2664","154647","-0.0220553045746768"
"182","insecta-ant-colony3-day39","93","3059","1","93","16","89","65.7849462365591","16","15.9045080426346","0.654119418073497","0.00855752860791699","0.111408775502723","2","0.005007085155128","0.784112906747139","0.0146404080240104","68.3041072598515","0.243678511983725","0.252337540906966","2","2","1.28494623655914","347.824311123938","113","1737.83870967742","568.101496793651","2840","161619","-0.0459219015983162"
"183","insecta-ant-colony3-day40","93","2853","1","93","17","83","61.3548387096774","17","16.7816380209907","0.599164060507482","0.00825978952088333","0.115654449740768","3","0.00883155607773503","0.765373527716004","0.0154171595231475","64.8627912618138","0.240301510132273","0.235273492286115","2.02150537634409","2","1.33333333333333","344.335530653462","129","1498.77419354839","564.463657108545","2370","139386","0.00285820879737882"
"184","insecta-ant-colony3-day41","94","2992","1","94","3","87","63.6595744680851","3","2.98805211465237","0.620732378985615","0.00828058829272283","0.111644141507478","3","0.0101891262237647","0.785531418339478","0.0148256115489082","67.4508432047544","0.247278023578873","0.250972317547472","2.11702127659574","2","1.31823381377259","343.035966881095","3","1661.45744680851","605.97642994891","2675","156177","-0.00887289549259061"
"185","insecta-ant-colony3","160","12656","1","160","140","159","158.2","140","139.87174743578","0.976951181734145","0.00625888544549678","0","2","2.87211032631262e-06","0.99526708695685","0.00631997158273619","158.228559560557","0.00488253442685505","0.0050314465408805","1.3","1","1.00503144654088","339.724572779736","9720","12377.98125","319.734588672224","12497","1980477","-0.0312081888687297"
"186","insecta-ant-colony4-day01","102","4269","1","102","40","101","83.7058823529412","40","39.6475591318671","0.793188445715804","0.00851565264383672","0.0569451790381018","2","0.0014810720721342","0.855857237247451","0.0117677058004583","84.9783311171027","0.160216688828972","0.171228887594642","1.99019607843137","1","1.17122888759464","372.057823097353","703","3009.70588235294","660.339645403627","4168","306990","-0.0462376354739632"
"187","insecta-ant-colony4-day02","102","4149","1","102","16","99","81.3529411764706","16","15.9142120215496","0.763331127421345","0.00836319870776284","0.0356562294119838","2","0.00247707916087311","0.84346938056837","0.0120361422413322","83.0830992147958","0.17113129171447","0.17472335468841","2","2","1.19452533488643","374.462033217925","109","2817.88235294118","689.970831556211","3970","287424","-0.045323682107681"
"188","insecta-ant-colony4-day03","102","4055","1","102","10","99","79.5098039215686","10","9.90010380094582","0.734624330236698","0.00824003115482262","0.036775137178226","3","0.00328750752549067","0.832678177810434","0.0122621263195149","81.5519245147983","0.184682538900772","0.192972238400311","2.01960784313725","2","1.2129683556591","380.533861644282","45","2666.52941176471","687.105576591988","3858","271986","-0.00983994390504166"
"189","insecta-ant-colony4-day04","102","3754","1","102","10","97","73.6078431372549","10","8.73852926450616","0.624189625633773","0.00787811124729266","0.0640323913770969","3","0.0114871292401352","0.805249162891471","0.0130074585291466","76.8789689207343","0.231230783997625","0.231605513492526","2.02941176470588","2","1.2715977480101","387.474617130865","44","2244.52941176471","691.839071682556","3554","228942","0.0692808307628848"
"190","insecta-ant-colony4-day05","102","3929","1","102","10","97","77.0392156862745","10","9.42445288863376","0.686169671522415","0.00809277065768168","0.0519014298141723","3","0.00655120552366144","0.826994835377663","0.0125080425930666","79.9485605009305","0.201487820087553","0.197631527858668","2.03921568627451","2","1.23801203649777","378.24012733261","45","2511.79411764706","746.509943541705","3736","256203","0.0466795042348132"
"191","insecta-ant-colony4-day06","102","3903","1","102","11","96","76.5294117647059","11","9.9163117635512","0.651694249821393","0.00807010074359791","0.0494060456198609","3","0.00845111595471727","0.832736008437418","0.0125293532043993","79.8125796029822","0.198977604101655","0.192778101339546","2.03921568627451","2","1.24305960007765","370.069526990652","53","2508.02941176471","768.742517708188","3675","255819","0.0480281825118627"
"192","insecta-ant-colony4-day07","102","3797","1","102","11","97","74.4509803921569","11","9.16408590700881","0.644890793953289","0.00794095777681133","0.0501643209861215","3","0.00967038802700286","0.814899247872858","0.0128318736257036","77.9309420564192","0.220588693051543","0.223257619879635","2.03921568627451","2","1.26344399145797","379.927064907775","50","2330.5","756.230801245542","3596","237711","0.0391723313411565"
"193","insecta-ant-colony4-day08","102","3857","1","102","11","97","75.6274509803922","11","10.8071192595642","0.700709521531318","0.00800339500331675","0.0743176345376507","3","0.00534668165742466","0.811173206818913","0.0127562737533977","78.3927986598471","0.20938910511756","0.211609396233741","2.02941176470588","2","1.25160163075131","389.118792318785","55","2373.58823529412","728.426057908707","3597","242106","-0.0065273174566252"
"194","insecta-ant-colony4-day09","102","3988","1","102","13","98","78.1960784313726","13","12.7169576072585","0.695139960079077","0.00818359980483615","0.0493291245350897","3","0.00366952735075544","0.843116235314708","0.0123028448114334","81.2820136583916","0.187956925472331","0.196078431372549","2.02941176470588","2","1.22616967579111","361.997202293338","77","2644.76470588235","818.28960929648","3797","269766","0.0125375080597914"
"195","insecta-ant-colony4-day10","102","4036","1","102","13","99","79.1372549019608","13","12.8215050273007","0.734493604058265","0.00823432045937595","0.0543538222891891","2","0.00292159136675975","0.839350330083142","0.0122360612399383","81.7256452375392","0.187458652223397","0.196660842554844","2","2","1.21646282275286","372.742551346599","77","2681.20588235294","767.397393253962","3882","273483","-0.0151396473248253"
"196","insecta-ant-colony4-day11","102","3592","1","102","26","98","70.4313725490196","26","24.7578940375444","0.698971900985298","0.00768907885365742","0.0971032742273104","2","0.0057753120323076","0.763098195129079","0.0136384417440012","73.3221594351013","0.261218700725286","0.272956707435449","2","2","1.30265967773248","410.783811881474","264","1945.70588235294","672.270978902084","3347","198462","-0.0456231067869514"
"197","insecta-ant-colony4-day12","73","2067","1","73","2","70","56.6301369863014","2","1.96770411553863","0.766150813964063","0.0115176769924176","0.0312722864821887","3","0.0148371081144128","0.838696640565799","0.0171085622663801","58.4502651029358","0.184505333287182","0.185692541856925","2.32876712328767","2","1.22222222222222","238.196110577923","1","1364.54794520548","373.412046802333","1965","99612","-0.0189355111170052"
"198","insecta-ant-colony4-day13","73","2119","1","73","3","70","58.0547945205479","3","2.94905584507674","0.777687276734605","0.0117279627163454","0.0190041069796829","3","0.00955030538493415","0.853298534430837","0.0167329826074375","59.7622087741561","0.165797582656652","0.165905631659056","2.20547945205479","2","1.19901065449011","237.145631648375","3","1455.57534246575","380.664766406824","2015","106257","-0.0130899494774197"
"199","insecta-ant-colony4-day14","73","2107","1","73","3","71","57.7260273972603","3","2.96619549567287","0.790034597649126","0.011682102558778","0.0328044088354208","3","0.0107419928279727","0.845656101968062","0.016864382530922","59.2965676725153","0.178481607665454","0.184360730593607","2.15068493150685","2","1.20205479452055","241.03826158935","2","1423.27397260274","353.302721168955","2033","103899","-0.0261554714308813"
"200","insecta-ant-colony4-day15","73","2144","1","73","2","70","58.7397260273973","2","1.97148699635369","0.791053245381589","0.011789140824673","0.0217903529808978","3","0.012729815603726","0.85905370019423","0.016583109700592","60.3023207380881","0.155488966979898","0.156392694063927","2.32876712328767","2","1.19292237442922","234.331174069983","1","1496.50684931507","364.019616507731","2028","109245","-0.0232548565935822"
"201","insecta-ant-colony4-day16","73","2095","1","73","3","70","57.3972602739726","3","2.97175031068308","0.772692627344094","0.0116682591698374","0.0482300738774557","3","0.0157880079224093","0.846319315588105","0.0169244612214214","59.0860758825395","0.171102506973371","0.175038051750381","2.06849315068493","2","1.20433789954338","235.856719792849","3","1412.05479452055","375.884803955612","1973","103080","-0.0618931885044192"
"202","insecta-ant-colony4-day17","73","2089","1","73","7","69","57.2328767123288","7","6.93549831620057","0.791502598377177","0.0116346296765804","0.0406827942119025","2","0.00712169728056968","0.837175171224358","0.0170278052752682","58.7274744944632","0.158722764273717","0.163432267884323","2","2","1.20509893455099","244.109997999314","21","1383.08219178082","352.606987445129","1886","100965","-0.0144107945617809"
"203","insecta-ant-colony4-day18","73","2022","1","73","8","68","55.3972602739726","8","7.11925988336325","0.664975498842539","0.0114395218678507","0.0408147616573771","3","0.0133292159089422","0.845676649207371","0.0172660017469072","57.9172882441719","0.18653009274671","0.175038051750381","2.04109589041096","2","1.23135464231355","232.087617741022","28","1331.46575342466","413.148247612558","1893","97197","0.0531235207419186"
"204","insecta-ant-colony4-day19","73","2041","1","73","9","68","55.9178082191781","9","8.78363411894455","0.746034688048352","0.0114937039455459","0.0216944120301098","2","0.00575850512944645","0.836260930124584","0.0172437196348825","57.9921282167618","0.176842415793377","0.167808219178082","2","2","1.22336377473364","239.925433750073","33","1332.3698630137","394.678015984384","1874","97263","-0.00649421384109279"
"205","insecta-ant-colony4-day20","73","2184","1","73","10","70","59.8356164383562","10","9.93890002334455","0.811454393483272","0.0119798063102214","0.0301347671711682","2","0.00463986241482401","0.864056564916937","0.0163865458995474","61.0256735086324","0.142019880687336","0.14117199391172","2","2","1.1689497716895","234.273917293798","45","1551.82191780822","348.249644749988","2052","113283","-0.0129068657046805"
"206","insecta-ant-colony4-day21","73","2120","1","73","11","69","58.0821917808219","11","10.9153183097967","0.79665049037973","0.0117591165127125","0.0370893778924884","2","0.00443263967474059","0.848954143201931","0.0167775588780399","59.6034266527831","0.153441737357264","0.151636225266362","2","2","1.19330289193303","237.896769335054","54","1445.54794520548","377.801316137048","1949","105525","-0.0376137802796643"
"207","insecta-ant-colony4-day22","55","1234","1","55","5","54","44.8727272727273","5","4.98384707007681","0.837650117277328","0.0160227045483601","0.0115261407605684","2","0.00968149380306887","0.876226699438454","0.0216777141589408","46.1303250272612","0.148484433447903","0.169023569023569","1.98181818181818","1","1.16902356902357","155.304824863115","10","888","221.683207402916","1180","48840","-0.0751938634538219"
"208","insecta-ant-colony4-day23","55","1228","1","55","4","52","44.6545454545455","4","3.98520607214984","0.826825595845176","0.0159780462862076","0.00866554287048134","2","0.0111667410230544","0.876888053768881","0.0217221806505995","46.0358937293158","0.132928787333914","0.136026936026936","2","2","1.17306397306397","155.658712023804","6","882.436363636364","227.023637506168","1129","48534","-0.0712208738805091"
"209","insecta-ant-colony4-day24","55","1167","1","55","3","51","42.4363636363636","3","2.98521893476269","0.762581682135133","0.0154749548581121","0.0137448793550723","2","0.02382428441474","0.859986178299931","0.022531428961456","44.3824491429584","0.168212374763255","0.158585858585859","2","2","1.21414141414141","156.004663735581","3","791.890909090909","230.539839308562","1080","43554","-0.0397649273568593"
"210","insecta-ant-colony4-day25","55","1204","1","55","5","52","43.7818181818182","5","4.96458165941683","0.821929365200135","0.0157714377542698","0.0375861607487776","2","0.00896991166208729","0.863100039392973","0.0221055334206408","45.237542156131","0.153813550670083","0.152188552188552","2","2","1.18922558922559","157.315284510748","9","836.563636363636","232.946962938106","1121","46011","-0.0635335886506799"
"211","insecta-ant-colony4-day26","55","1240","1","55","25","53","45.0909090909091","25","23.9908612262884","0.817933615376834","0.0160338124148905","0.034232245057232","2","0.00239445812769949","0.862757766650514","0.021788904294344","45.8949191061241","0.143572174827637","0.146464646464646","2","2","1.16498316498317","160.52605511951","273","874.036363636364","206.141893206306","1162","48072","-0.0686039822381695"
"212","insecta-ant-colony4-day27","55","1266","1","55","24","54","46.0363636363636","24","23.7382195024808","0.829708412747384","0.016254443418611","0.0300594725585179","2","0.00220767771749462","0.875581214457332","0.0214226188734247","46.6796336110207","0.138120120546779","0.147474747474747","1.98181818181818","1","1.14747474747475","158.94271755422","237","921","194.7736578128","1212","50655","-0.042112349966669"
"213","insecta-ant-colony4-day28","55","1276","1","55","26","54","46.4","26","25.5946953134753","0.824526907634728","0.0163530694301658","0.0278839634044477","2","0.00203918526524459","0.881527231892195","0.021264560273125","47.0266014042077","0.131573558411174","0.140740740740741","1.98181818181818","1","1.14074074074074","156.282707510653","304","942","195.198759103524","1222","51810","-0.0703979252330099"
"214","insecta-ant-colony4-day29","55","1272","1","55","24","54","46.2545454545455","24","23.5225747847276","0.816230949201223","0.0163204476261544","0.0300621019738143","2","0.002365171492729","0.881704252081588","0.0212973774526447","46.9541380023679","0.132940792408153","0.143434343434343","1.98181818181818","1","1.14343434343434","155.176064510407","254","937.636363636364","198.736785131263","1218","51570","-0.0591473186763531"
"215","insecta-ant-colony4-day30","55","1252","1","55","19","54","45.5272727272727","19","18.7697469073687","0.808135217365939","0.0161576260940449","0.0421201476997826","2","0.00314015537660911","0.876953090672619","0.0215321661317789","46.4421458519271","0.142601021661753","0.156902356902357","1.96363636363636","1","1.15690235690236","156.535259891063","150","907.2","222.555394685691","1198","49896","-0.0149845363946688"
"216","insecta-ant-colony4-day31","55","1221","1","55","12","53","44.4","12","11.9339458303983","0.808253613153667","0.0159184804995364","0.0472199919374366","2","0.00541486766817886","0.872045192782318","0.0218512652683816","45.763940335619","0.145475378118895","0.159259259259259","2","2","1.17777777777778","155.029547781273","60","867.272727272727","236.483846018305","1142","47700","-0.056545690459933"
"217","insecta-ant-colony4-day32","35","497","1","35","18","33","28.4","18","17.5685469923525","0.83333513716985","0.0254993106417888","0.0119570541964057","2","0.00402266015363562","0.860348051200921","0.0345664414077614","28.9297931541042","0.136660821260396","0.135294117647059","2","2","1.16470588235294","88.8448787405015","133","341.828571428571","85.3344581508499","446","11964","-0.122723137994775"
"218","insecta-ant-colony4-day33","35","490","1","35","17","34","28","17","16.5793852975109","0.817157327135966","0.025203037938614","0.038265306122449","2","0.00474782547227379","0.846262341325811","0.0351309186662505","28.4649544607747","0.167728652703797","0.176470588235294","1.97142857142857","1","1.17647058823529","90.81716695372","123","325.714285714286","78.2295158035453","456","11400","-0.0757545040195019"
"219","insecta-ant-colony4-day34","35","505","1","35","3","33","28.8571428571429","3","2.97569234344426","0.804593693011116","0.0259010780152734","0.00313890795020098","3","0.0241658196229527","0.907597535934292","0.033435952397159","29.9079262980698","0.12140721660802","0.121848739495798","2.05714285714286","2","1.15294117647059","82.2148712180748","3","378.857142857143","100.292848509676","469","13260","-0.0775070080693507"
"220","insecta-ant-colony4-day35","35","501","1","35","9","33","28.6285714285714","9","8.85038964632173","0.823295334949979","0.0257635224372702","0.00142031306648175","2","0.00725249911037578","0.898933574963407","0.0337571134917251","29.623385904874","0.124450411896798","0.128571428571429","2","2","1.15798319327731","83.5191011263484","32","368.485714285714","103.953714651839","459","12897","-0.0447933125964616"
"221","insecta-ant-colony4-day36","35","488","1","35","16","33","27.8857142857143","16","15.0862508534191","0.753490526376698","0.025206720097516","0.0359362402579952","2","0.00561667817188617","0.863568883610451","0.0349676659787983","28.5978480979063","0.144731140024595","0.150420168067227","2","2","1.17983193277311","87.9590698484927","96","332.4","92.1687072071389","435","11634","-0.0360747332594555"
"222","insecta-ant-colony4-day37","35","484","1","35","3","33","27.6571428571429","3","2.97098798091892","0.782041907104802","0.0251391063353588","0.0265713578307492","3","0.0214026106677135","0.877183852501673","0.0347615518719247","28.7674153238151","0.155962087161102","0.157142857142857","2.05714285714286","2","1.18823529411765","85.2542894347583","3","337.114285714286","98.1894242024572","448","11799","-0.0640601258696747"
"223","insecta-ant-colony4-day38","35","480","1","35","15","34","27.4285714285714","15","14.4797188604466","0.789458580810796","0.0249435398531417","0.0242513020833333","2","0.00677799947059846","0.84348425649276","0.0355502525974681","28.1291953484241","0.177903171259877","0.19327731092437","1.97142857142857","1","1.19327731092437","90.7693275998329","97","314.571428571429","90.1793264799075","446","11010","-0.12143193819157"
"224","insecta-ant-colony4-day39","35","492","1","35","15","33","28.1142857142857","15","14.606698456259","0.81315898262304","0.0253540779000682","0.0220334291757552","2","0.00530650303287799","0.861681150953042","0.034732341258231","28.7916093120563","0.138325212150244","0.143697478991597","2","2","1.17310924369748","87.1659795000746","90","337.114285714286","91.721692677158","438","11799","-0.0910294910212277"
"225","insecta-ant-colony4-day40","35","485","1","35","4","33","27.7142857142857","4","3.96566234812318","0.783871137276046","0.0251496285376911","0.0169305983632692","2","0.0150201386124644","0.871493414688593","0.0348501614692329","28.6942716429833","0.157215691987942","0.15546218487395","2","2","1.18487394957983","86.1355686158884","6","334.628571428571","92.6324443588701","448","11712","-0.0489898878686249"
"226","insecta-ant-colony4-day41","35","500","1","35","4","33","28.5714285714286","4","3.97195346363183","0.806276282230895","0.0257170670656795","0.00393000000000001","3","0.0132045572506836","0.901340594888982","0.0337565346408983","29.6238938812289","0.128973183852275","0.130252100840336","2.05714285714286","2","1.16134453781513","82.2060278405627","6","368.828571428571","101.56611457692","463","12909","-0.0555199666529786"
"227","insecta-ant-colony4","102","5091","1","102","84","101","99.8235294117647","84","83.8454852501432","0.954174062236117","0.00979295071993009","2.19921992512032e-05","2","1.9309435497454e-05","0.989532539501256","0.0100109269887841","99.8908493809182","0.0110915061908157","0.011648223645894","1.34313725490196","1","1.01164822364589","221.21838576903","3466","4884.26470588235","240.57805495134","4990","498195","-0.0392463477587879"
"228","insecta-ant-colony5-day01","152","9053","1","152","47","150","119.118421052632","47","46.6707696374148","0.756045575948153","0.00550761019222177","0.0437290329348962","2","0.00149801681491364","0.823528223232678","0.00824689727312219","121.257724800228","0.193283301079365","0.204513767863367","2","2","1.21113628441966","674.276293053995","943","5899.26315789474","1396.37570485068","8793","896688","-0.0132327018152445"
"229","insecta-ant-colony5-day02","152","9141","1","152","27","151","120.276315789474","27","26.8140946164465","0.761614289736095","0.00554652072757266","0.0708378423335077","2","0.00197465137226462","0.834365294472882","0.00814775623774605","122.733175959205","0.188445493605296","0.203468107354479","1.99342105263158","1","1.20346810735448","662.878640901481","347","6108.25657894737","1454.36854824649","8990","928455","-0.00480610638404663"
"230","insecta-ant-colony5-day03","152","8634","1","152","26","150","113.605263157895","26","25.4509301037952","0.714955377091083","0.00535652713826234","0.0816547043812813","2","0.00319449011036061","0.804062793538184","0.00856220642853299","116.79232547671","0.224164963608421","0.24102474729871","2","2","1.247647263855","685.457488659458","323","5288.07236842105","1451.89836499591","8399","803787","-0.00138475697080741"
"231","insecta-ant-colony5-day04","152","8566","1","152","68","151","112.710526315789","68","61.5436323938248","0.70684086184527","0.00532562246657063","0.0858858676492466","2","0.00228472755517146","0.791369353084453","0.00867447003243113","115.280817878362","0.238127880810922","0.253572673405368","1.98684210526316","1","1.25357267340537","694.47654663425","1944","5098.00657894737","1378.52471529708","8415","774897","-0.0195070001376914"
"232","insecta-ant-colony5-day05","152","8410","1","152","29","150","110.657894736842","29","28.7754670392049","0.707358693721219","0.00527387081081402","0.0800329430594064","2","0.0027929215463053","0.784603468171543","0.00879007932804047","113.764616072347","0.246997579392058","0.260543743464622","2","2","1.26716626002091","701.791745142644","403","4898.17105263158","1401.90258032412","8231","744522","-0.0336798626829694"
"233","insecta-ant-colony5-day06","152","8379","1","152","30","149","110.25","30","28.700240798971","0.681023220028864","0.00527107450156007","0.0493418088210655","2","0.00389571845741663","0.794008106902258","0.00875709969982671","114.193058692684","0.238643350427462","0.256622516556291","2","2","1.26986754966887","681.278767415983","426","4952.52631578947","1536.67486962338","8075","752784","0.00590505499548185"
"234","insecta-ant-colony5-day07","152","8093","1","152","32","148","106.486842105263","32","31.4307328400167","0.660892155153677","0.00516427622949203","0.0821972128680965","2","0.00301566410071623","0.770070600700234","0.0090724008012954","110.224407177559","0.265075699676604","0.274921575461833","2","2","1.29478912513071","702.950086941255","493","4475.625","1414.16692445828","7789","680295","0.0146143715530023"
"235","insecta-ant-colony5-day08","152","8032","1","152","45","149","105.684210526316","45","43.3225688600456","0.645119293108672","0.00514301761708152","0.0956926697468096","2","0.00368694846973702","0.767809225896681","0.00914112359011554","109.39574223472","0.271986202474516","0.286859532938306","2","2","1.30010456605089","700.562940459692","952","4395.61184210526","1395.22731443005","7760","668133","0.00905523057273892"
