"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.1,"ER","1","1",350,6127,1,350,15,57,35.0114285714286,15,14.1552690413229,0.688608686622292,0.0014874153043123,0.105084987853931,3,0.00442536922682741,0.101561149297459,0.0278004263788391,35.9706713261481,0.392366476098826,0.0630045026606631,2.99142857142857,2,1.92702415063447,1696.81918396871,10,62.1,21.88138772884,164,21735,0.0177092442969092
"2",0.1,"ER","1","1",350,6166,1,350,22,51,35.2342857142857,22,20.1186583813793,0.700025822125676,0.00148903949422309,0.108101867365311,3,0.00276475645242507,0.100776981071173,0.0276125122610557,36.2154660374886,0.310587990007654,0.0451739664347114,2.99428571428571,2,1.92483012689316,1699.61659116917,19,62.4428571428571,22.5876425595473,132,21855,0.0173389206156873
"3",0.1,"ER","1","1",350,6163,1,350,21,52,35.2171428571429,21,19.320743634339,0.685861112251185,0.00148904958284294,0.114494177579194,3,0.00315422780375798,0.101154657795553,0.0276124473310951,36.2155511972267,0.329879765547607,0.0480884158821122,2.98285714285714,2,1.92486287351617,1696.81583750095,17,62.7257142857143,21.8458829841352,128,21954,-0.0225814977622185
"4",0.1,"ER","1","1",350,6040,1,350,19,52,34.5142857142857,19,17.8795496047091,0.694964094434131,0.00148448871216701,0.110326205539231,3,0.00351204408383454,0.0984791990416212,0.0282254655450505,35.4289993340909,0.336519596487292,0.0501023331968891,2.99714285714286,2,1.93083913221449,1682.52170825439,13,58.4828571428571,19.0528895252978,116,20469,-0.00414986608583296
"5",0.1,"ER","1","1",350,6092,1,350,18,52,34.8114285714286,18,16.9188116708559,0.689140195002699,0.0014870248536175,0.103528453405842,3,0.00352942392769592,0.101014296435095,0.0279254516177702,35.8096267765875,0.333375177889242,0.049250920998772,2.98285714285714,2,1.92751534997953,1687.33801508492,13,61.1485714285714,22.6522403988658,131,21402,0.0107936648977927
"6",0.1,"ER","1","1",350,5960,1,350,18,52,34.0571428571429,18,16.767573358484,0.682080919642852,0.00148106432421697,0.109250146389802,3,0.00385055545204599,0.0988071000770888,0.0286036370897369,34.9605889930272,0.340699082212379,0.0514121981170692,3,3,1.93532541956611,1673.17683088103,14,57.1285714285714,19.7146705723348,144,19995,-0.0167342554276724
"7",0.1,"ER","1","1",350,6180,1,350,21,55,35.3142857142857,21,19.4590869689565,0.694687632116275,0.00149061563163277,0.111835653166599,3,0.00388390515645967,0.0983149812647985,0.0276146569113655,36.2126534184252,0.348218632586449,0.0564060581252558,2.99142857142857,2,1.92271796970937,1700.63166646972,16,61.0971428571429,21.9451450233109,146,21384,-0.00862814079095937
"8",0.1,"ER","1","1",350,6165,1,350,18,51,35.2285714285714,18,16.9008374435601,0.692824310241904,0.00148807820764461,0.0997469428509974,3,0.00285427324968685,0.101623098793717,0.0275622449558192,36.2815148621945,0.320590020428978,0.0451903397462137,2.99142857142857,2,1.92620548505935,1695.62554732672,12,63.1114285714286,22.8948420941255,136,22089,-0.00144791343109577
"9",0.1,"ER","1","1",350,6100,1,350,20,54,34.8571428571429,20,18.6261487644406,0.695298690251504,0.00148795687302216,0.108488349905939,3,0.00363950938939838,0.0993506217099507,0.0280262725285025,35.6808062500288,0.36609591727753,0.054850593532542,2.99142857142857,2,1.92618911174785,1693.86431996538,7,60.0171428571429,19.6809725240504,138,21006,-0.00221763211207359
"10",0.1,"ER","1","1",350,6164,1,350,22,53,35.2228571428571,22,19.9423443787269,0.687184308664515,0.00148984931560525,0.116278249583839,3,0.00318084552781061,0.100942911499632,0.0277272179239545,36.0656450547123,0.344060579303436,0.0509373720835039,2.98285714285714,2,1.92373311502251,1698.65694312081,18,62.3057142857143,20.8471232080097,153,21807,-0.00690514989671111
"11",0.1,"ER","1","1",350,6148,1,350,21,54,35.1314285714286,21,19.4210405236145,0.690290332117601,0.00148899038214898,0.114069618780978,3,0.00369926693414462,0.100985609909876,0.0276950960278812,36.1074754531734,0.346596363807947,0.0540646745804339,2.98571428571429,2,1.92487924682767,1696.34222843437,15,62.2371428571429,22.7280746794098,153,21783,-0.0034229559362761
"12",0.1,"ER","1","1",350,6055,1,350,18,54,34.6,18,17.1083687834931,0.690980396079514,0.00148483543114231,0.106972556137962,3,0.00428911971706668,0.100611200719848,0.0281598751844087,35.5115210366299,0.340874756625347,0.0555873925501433,2.99428571428571,2,1.93034793286942,1681.41102289594,11,60.06,20.5360637425996,127,21021,-0.0199183390077777
"13",0.1,"ER","1","1",350,6153,1,350,22,56,35.16,22,19.8027409691898,0.694921015521885,0.00148948798013413,0.111901403426556,3,0.00434002212466115,0.0989529813647346,0.0276794343988843,36.127905852018,0.357762987737204,0.0597134670487106,2.98571428571429,2,1.92422431436758,1693.50112610252,17,61.08,22.4218323813029,150,21378,-0.00730339181567661
"14",0.1,"ER","1","1",350,6118,1,350,18,50,34.96,18,16.8517024700499,0.69613528731681,0.00148644321600849,0.107049482654573,3,0.00275669902267201,0.100144058521436,0.0277979624044448,35.9738597185851,0.342563206792219,0.0430945558739255,2.98571428571429,2,1.92830126893164,1688.7595887931,16,61.1742857142857,21.9958558594515,148,21411,0.00229371565282852
"15",0.1,"ER","1","1",350,6192,1,350,19,57,35.3828571428571,19,17.6684429975672,0.692817043820539,0.00149052094329561,0.111540770181913,3,0.00446664341254844,0.103340836719007,0.0275412359974224,36.309191065121,0.38386936747301,0.0619402374130168,2.99428571428571,2,1.9228980761359,1702.10223591874,20,64.5342857142857,22.2828321603693,156,22587,-0.0123663137154001
"16",0.1,"ER","1","1",350,5979,1,350,22,52,34.1657142857143,22,19.3405475555726,0.689191487880178,0.00148351626136551,0.104748078384733,3,0.00348718664774035,0.0963215533293701,0.0285276061252343,35.0537649605111,0.369012468023911,0.0511011051985264,2.98857142857143,2,1.93205075726566,1676.06071177827,16,56.0142857142857,19.1334424646613,129,19605,-0.0156410996548132
"17",0.1,"ER","1","1",350,6048,1,350,16,51,34.56,16,15.1233016840137,0.683586529540919,0.00148422365167801,0.116189408344356,3,0.00341590793305159,0.100023020257827,0.0281772730292344,35.4895947156591,0.331480598336654,0.0471060171919771,2.99428571428571,2,1.93116659844454,1680.1501462564,18,59.5885714285714,20.4162103613233,121,20856,-0.0108486838105638
"18",0.1,"ER","1","1",350,6211,1,350,19,49,35.4914285714286,19,17.907793457834,0.68978383851339,0.00149200662507297,0.113786790156634,3,0.00218870090020598,0.100610630711856,0.0274999076737165,36.3637584483881,0.299008151125191,0.0387065083913221,2.98571428571429,2,1.92093327875563,1705.17124074408,12,63.1285714285714,21.6728220524781,120,22095,-0.0181975920146548
"19",0.1,"ER","1","1",350,5954,1,350,18,55,34.0228571428571,18,16.7975648036058,0.688257363478393,0.00148170590849794,0.110726266734924,3,0.00431935061925668,0.0946273675440032,0.0286676406886152,34.8825357085326,0.381815838830412,0.0601064265247646,2.99142857142857,2,1.93442488743348,1672.96056529921,13,54.5142857142857,19.4113537635184,137,19080,-0.00363504187536332
"20",0.1,"ER","1","1",350,6019,1,350,20,49,34.3942857142857,20,18.655821132294,0.693852309167001,0.00148360819696391,0.113714860023615,3,0.00319830993923677,0.0973903920968658,0.0283943345685775,35.218293198061,0.287091927705877,0.0418501841997544,2.99428571428571,2,1.93191977077364,1679.47286672285,16,57.2914285714286,18.5677937184088,115,20052,-0.0110912571996918
"21",0.1,"ER","1","1",350,6171,1,350,18,54,35.2628571428571,18,16.9356396906953,0.691474133690263,0.00148958979044336,0.106119992255504,3,0.00362400361968448,0.10057056406046,0.0276658868188083,36.1455971590313,0.347657744522504,0.0536880884158821,2.98857142857143,2,1.92406058125256,1697.1744613056,7,62.2971428571429,21.3115178742765,134,21804,-0.00788524593875732
"22",0.1,"ER","1","1",350,6061,1,350,21,51,34.6342857142857,21,19.3828745363175,0.686062061372999,0.00148575885939723,0.118657151169022,3,0.0030366032869448,0.0966233691728856,0.0281508829558602,35.5228644717103,0.338195010784539,0.0468931641424478,2.99428571428571,2,1.92907081457225,1681.16733943027,17,57.7457142857143,19.9977340099867,131,20211,-0.0120943271201131
"23",0.1,"ER","1","1",350,6199,1,350,20,54,35.4228571428571,20,18.6397057179292,0.696691742055774,0.00149085807391431,0.10641621890474,3,0.00392812044132531,0.100262589239312,0.0274687089447843,36.4050600998442,0.323588733319368,0.0532296356938191,2.97714285714286,2,1.92247237003684,1699.19812223881,17,62.8371428571429,22.1027631940099,141,21993,-0.00642791908245033
"24",0.1,"ER","1","1",350,6045,1,350,19,51,34.5428571428571,19,17.7656227492309,0.687925912182473,0.00148524789372386,0.105376234623013,3,0.0031746750696196,0.0985612962749395,0.0282161097471386,35.4407467564309,0.325117728893969,0.0471551371264838,2.99142857142857,2,1.92975849365534,1685.15153160263,22,58.6028571428571,19.9836464044604,126,20511,-0.00532414125698971
"25",0.1,"ER","1","1",350,6188,1,350,20,53,35.36,20,18.3381547747718,0.695324288485071,0.00149069172178201,0.10738510510365,3,0.00365568571225437,0.102146374985683,0.0275605263904212,36.2837772339339,0.317399207314943,0.0505444126074499,2.96571428571429,2,1.92268522308637,1701.71873167682,15,63.7028571428571,22.3666437802142,138,22296,-0.0147398748681646
"26",0.1,"ER","1","1",350,6069,1,350,21,57,34.68,21,19.2874031304789,0.685552295744944,0.00148535632472499,0.11161653072926,3,0.0043980939293816,0.101082000485971,0.0280937628018273,35.5950894529144,0.401755241760566,0.0639541547277937,2.99142857142857,2,1.92967662709783,1686.52563061781,15,60.6171428571429,20.6093906561392,158,21216,-0.011848549894562
"27",0.1,"ER","1","1",350,6053,1,350,21,50,34.5885714285714,21,19.057788836816,0.690603553457096,0.00148477271478162,0.110197686829831,3,0.00291586252725537,0.0972144164396985,0.0282440167802331,35.4057288586466,0.330168416435547,0.0441588211215718,2.99428571428571,2,1.93036430618093,1681.02585119858,19,57.8228571428571,18.5137614071493,124,20238,-0.0102709509842168
