"","X","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",1,0.1,"ER",1,1,350,6127,1,350,15,57,35.0114285714286,15,14.1552690413229,0.688608686622292,0.0014874153043123,0.105084987853931,3,0.00442536922682741,0.101561149297459,0.0278004263788391,35.9706713261481,0.392366476098826,0.0630045026606631,2.99142857142857,2,1.92702415063447,1696.81918396871,10,62.1,21.88138772884,164,21735,0.0177092442969092
"2",2,0.1,"ER",1,1,350,6166,1,350,22,51,35.2342857142857,22,20.1186583813793,0.700025822125676,0.00148903949422309,0.108101867365311,3,0.00276475645242507,0.100776981071173,0.0276125122610557,36.2154660374886,0.310587990007654,0.0451739664347114,2.99428571428571,2,1.92483012689316,1699.61659116917,19,62.4428571428571,22.5876425595473,132,21855,0.0173389206156873
"3",3,0.1,"ER",1,1,350,6163,1,350,21,52,35.2171428571429,21,19.320743634339,0.685861112251185,0.00148904958284294,0.114494177579194,3,0.00315422780375798,0.101154657795553,0.0276124473310951,36.2155511972267,0.329879765547607,0.0480884158821122,2.98285714285714,2,1.92486287351617,1696.81583750095,17,62.7257142857143,21.8458829841352,128,21954,-0.0225814977622185
"4",4,0.1,"ER",1,1,350,6040,1,350,19,52,34.5142857142857,19,17.8795496047091,0.694964094434131,0.00148448871216701,0.110326205539231,3,0.00351204408383454,0.0984791990416212,0.0282254655450505,35.4289993340909,0.336519596487292,0.0501023331968891,2.99714285714286,2,1.93083913221449,1682.52170825439,13,58.4828571428571,19.0528895252978,116,20469,-0.00414986608583296
"5",5,0.1,"ER",1,1,350,6092,1,350,18,52,34.8114285714286,18,16.9188116708559,0.689140195002699,0.0014870248536175,0.103528453405842,3,0.00352942392769592,0.101014296435095,0.0279254516177702,35.8096267765875,0.333375177889242,0.049250920998772,2.98285714285714,2,1.92751534997953,1687.33801508492,13,61.1485714285714,22.6522403988658,131,21402,0.0107936648977927
"6",6,0.1,"ER",1,1,350,5960,1,350,18,52,34.0571428571429,18,16.767573358484,0.682080919642852,0.00148106432421697,0.109250146389802,3,0.00385055545204599,0.0988071000770888,0.0286036370897369,34.9605889930272,0.340699082212379,0.0514121981170692,3,3,1.93532541956611,1673.17683088103,14,57.1285714285714,19.7146705723348,144,19995,-0.0167342554276724
"7",7,0.1,"ER",1,1,350,6180,1,350,21,55,35.3142857142857,21,19.4590869689565,0.694687632116275,0.00149061563163277,0.111835653166599,3,0.00388390515645967,0.0983149812647985,0.0276146569113655,36.2126534184252,0.348218632586449,0.0564060581252558,2.99142857142857,2,1.92271796970937,1700.63166646972,16,61.0971428571429,21.9451450233109,146,21384,-0.00862814079095937
"8",8,0.1,"ER",1,1,350,6165,1,350,18,51,35.2285714285714,18,16.9008374435601,0.692824310241904,0.00148807820764461,0.0997469428509974,3,0.00285427324968685,0.101623098793717,0.0275622449558192,36.2815148621945,0.320590020428978,0.0451903397462137,2.99142857142857,2,1.92620548505935,1695.62554732672,12,63.1114285714286,22.8948420941255,136,22089,-0.00144791343109577
"9",9,0.1,"ER",1,1,350,6100,1,350,20,54,34.8571428571429,20,18.6261487644406,0.695298690251504,0.00148795687302216,0.108488349905939,3,0.00363950938939838,0.0993506217099507,0.0280262725285025,35.6808062500288,0.36609591727753,0.054850593532542,2.99142857142857,2,1.92618911174785,1693.86431996538,7,60.0171428571429,19.6809725240504,138,21006,-0.00221763211207359
"10",10,0.1,"ER",1,1,350,6164,1,350,22,53,35.2228571428571,22,19.9423443787269,0.687184308664515,0.00148984931560525,0.116278249583839,3,0.00318084552781061,0.100942911499632,0.0277272179239545,36.0656450547123,0.344060579303436,0.0509373720835039,2.98285714285714,2,1.92373311502251,1698.65694312081,18,62.3057142857143,20.8471232080097,153,21807,-0.00690514989671111
