"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.9,"Spatial_noncomm","1","1",150,1317,1,150,8,42,17.56,8,6.89912902710781,0.563347593181491,0.00332142557073866,0.17439141869545,3,0.0205636377690539,0.161201860021462,0.0478063246578798,20.9177343616431,0.656014121432247,0.164026845637584,2.98666666666667,2,2.02935123042506,500.128046576756,1,27.04,30.1784135483511,171,4056,0.174265395806473
"2",0.9,"Spatial_noncomm","1","1",150,1330,1,150,8,39,17.7333333333333,8,6.90578832886899,0.560677510781666,0.00333509018174042,0.153906390070915,3,0.0196336392347755,0.164331062248374,0.0471696996354561,21.2000501959595,0.638992431310594,0.142729306487696,2.98666666666667,2,2.02085011185682,505.000170712875,1,28.3,31.0668795779591,168,4245,0.162490274235948
"3",0.9,"Spatial_noncomm","1","1",150,1327,1,150,9,38,17.6933333333333,9,7.16601127403584,0.582253416380921,0.00333201058561053,0.18197837471962,3,0.0201519588677246,0.166042593025977,0.0476880027529476,20.9696347565781,0.620185639590484,0.136286353467562,2.99333333333333,2,2.02308724832215,502.855369949012,1,28.38,29.2068921718072,150,4257,0.139534465833993
"4",0.9,"Spatial_noncomm","1","1",150,1335,1,150,8,38,17.8,8,7.0836611492266,0.555056454381963,0.00333991512397473,0.144902035593987,3,0.0175468379385377,0.164086687306502,0.0468741497548435,21.3337202963702,0.625617751776123,0.135570469798658,2.96666666666667,2,2.01825503355705,504.241627935093,2,28.62,31.385601366779,162,4293,0.14886310924978
"5",0.9,"Spatial_noncomm","1","1",150,1313,1,150,8,35,17.5066666666667,8,6.85524461078951,0.562354322694267,0.00332019026848838,0.14302721619606,3,0.0179336418465116,0.152974163829361,0.048559576139215,20.5932604751967,0.566869723838293,0.117404921700224,2.99333333333333,2,2.03006711409396,498.529702934619,1,25.46,26.1142636331311,112,3819,0.122542742172754
"6",0.9,"Spatial_noncomm","1","1",150,1319,1,150,9,39,17.5866666666667,9,7.10358321649179,0.560704175866821,0.00332943515539051,0.168861418962479,3,0.0234688089771522,0.154431994896128,0.0485805673150668,20.5843623339051,0.616536723968875,0.143713646532438,3,3,2.02362416107383,501.449882497196,2,25.82,25.279131643399,136,3873,0.116320333745971
"7",0.9,"Spatial_noncomm","1","1",150,1326,1,150,9,35,17.68,9,7.37293756264704,0.566355824967047,0.00333937777714645,0.164460256695747,3,0.0155420766407128,0.155880852399827,0.0480217169609899,20.8239118316478,0.618280760883133,0.116241610738255,3,3,2.01789709172259,504.662456460505,2,26.48,27.5529313657483,149,3972,0.136246991193361
"8",0.9,"Spatial_noncomm","1","1",150,1316,1,150,9,39,17.5466666666667,9,7.22003663691601,0.565522541453606,0.00332629759186837,0.178073689341545,3,0.0168977545844025,0.161230719794344,0.0484667200887466,20.6327145341983,0.643992290880223,0.143982102908277,3,3,2.02559284116331,501.987411671369,2,26.76,27.4345297539213,162,4014,0.164668364865593
"9",0.9,"Spatial_noncomm","1","1",150,1316,1,150,9,36,17.5466666666667,9,6.7251020766898,0.54985761218869,0.0033181969633076,0.146741703152657,3,0.0166237440294383,0.164221353959014,0.0481070603203582,20.7869695911728,0.585712359525412,0.123847874720358,2.98666666666667,2,2.03149888143177,500.467977634394,2,27.46,28.564217066888,126,4119,0.159760101475347
"10",0.9,"Spatial_noncomm","1","1",150,1314,1,150,8,47,17.52,8,6.74909412162901,0.580626226873579,0.00332971584837368,0.145313665270805,3,0.031236855587248,0.154922259083097,0.0485176637649145,20.6110501289872,0.677783811965034,0.197852348993289,2.99333333333333,2,2.02398210290828,500.963697601096,2,25.84,26.4440856228672,175,3876,0.117055922475293
