"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.6,"ER","1","1",500,75245,1,500,268,330,300.98,268,263.824069346555,0.929754783204455,0.00143498877005858,0.00947454608387359,2,0.000159004506958176,0.603040159098757,0.00331862215068108,301.329875651789,0.0890049843208475,0.0581563126252505,2,2,1.39683366733467,4930.6300867181,21493,27255.354,1855.24028786987,32732,13627677,-0.000169890631405276
"2",0.6,"ER","1","1",500,74711,1,500,265,331,298.844,265,261.453058759434,0.929230762542205,0.00143062146517327,0.0112633442215523,2,0.000187288259849326,0.598765853779831,0.00334207586322589,299.215230570729,0.0965950768749497,0.0644408817635271,2,2,1.40111422845691,4941.55715029712,20993,26681.028,1883.28840639434,32632,13340514,-0.00367200828340992
"3",0.6,"ER","1","1",500,74880,1,500,266,329,299.52,266,262.435347377794,0.929081708938706,0.00143202399627899,0.00990783829625977,2,0.000163306421755999,0.600192043096572,0.00333431896841796,299.911319064496,0.0906239609223099,0.0590781563126253,2,2,1.39975951903808,4932.97779513321,21076,26867.568,1943.85476001477,32399,13433784,-0.00123330156707544
"4",0.6,"ER","1","1",500,74741,1,500,259,326,298.964,259,256.062232924588,0.928796365602412,0.00143087253067969,0.0144175289524521,2,0.000150960253681673,0.59901253627064,0.00334068722660952,299.339606544041,0.0855474088282231,0.0541803607214429,2,2,1.40087374749499,4933.92509729362,20013,26713.968,1899.60600360017,31912,13356984,-0.00614804319964135
"5",0.6,"ER","1","1",500,74983,1,500,265,336,299.932,265,261.567465432416,0.929931129564158,0.00143285591372368,0.0134599239851101,2,0.000207071537901797,0.600984710910321,0.00332994334985814,300.305409112321,0.10722908353693,0.0722805611222445,2,2,1.39893386773547,4930.8480581145,21071,26975.718,1904.43882468036,33788,13487859,-0.00557335188519271
"6",0.6,"ER","1","1",500,74768,1,500,267,329,299.072,267,263.037963407106,0.93036344178465,0.00143109677724389,0.013086991539796,2,0.000172753496256704,0.599156844612361,0.00333941563787721,299.45358962135,0.0907541692435074,0.0599759519038076,2,2,1.40065731462926,4941.10325059781,21276,26740.068,1916.65589583056,32260,13370034,-0.000221588817234295
"7",0.6,"ER","1","1",500,74904,1,500,268,338,299.616,268,262.954179751366,0.929765078332346,0.00143227400839611,0.0129096803415652,2,0.000221256638208766,0.60070983434297,0.0033326245907308,300.063800399646,0.11356444809352,0.0769218436873747,2,2,1.39956713426854,4935.58445695611,21517,26913.342,2082.81565173546,34165,13456671,-0.00748115550730848
"8",0.6,"ER","1","1",500,74882,1,500,270,334,299.528,270,265.665379076867,0.931309866821027,0.00143202423089538,0.00238153796648393,2,0.000183885587880855,0.599900626466091,0.00333444375722017,299.90009513121,0.105448278021764,0.0690821643286573,2,2,1.39974348697395,4933.09184323972,21723,26854.212,1903.84885218337,33525,13427106,-0.00061296157597901
"9",0.6,"ER","1","1",500,74668,1,500,258,329,298.672,258,255.159890899124,0.929518960061,0.00143026994925444,0.0133893296517665,2,0.000173043199806515,0.598381616385809,0.00334397590691094,299.045216783206,0.092239827399557,0.0607775551102204,2,2,1.40145891783567,4941.06466041252,19860,26633.28,1889.24234943795,32338,13316640,-0.000751847809525729
"10",0.6,"ER","1","1",500,74883,1,500,266,331,299.532,266,262.274025908011,0.92976100287175,0.00143206049578692,0.0125400508857401,2,0.000182382579509766,0.600331047400095,0.00333403140264937,299.937186915923,0.0946239933702272,0.063062124248497,2,2,1.39973547094188,4935.00603641454,21129,26877.198,1976.9500828438,32708,13438599,-0.00134070099062916
"11",0.6,"ER","1","1",500,74851,1,500,271,330,299.404,271,265.759175676097,0.930419344981149,0.0014317860528335,0.0106487003629003,2,0.000175655246513683,0.599996458767082,0.00333562189012125,299.794171204354,0.0938528900527745,0.061314629258517,2,2,1.39999198396794,4934.26915286488,21907,26837.952,1943.47521350467,32707,13418976,-0.00300349099802973
"12",0.6,"ER","1","1",500,75032,1,500,271,332,300.128,271,265.853343667208,0.929292041363032,0.00143326679572566,0.0125797485911289,2,0.000191750056879308,0.601569937747055,0.00332766887065448,300.510669441495,0.0941255798426346,0.0638717434869739,2,2,1.39854108216433,4941.11125670807,21948,27038.154,1930.81896666883,32879,13519077,-0.00497119756589759
"13",0.6,"ER","1","1",500,74810,1,500,263,330,299.24,263,259.480859983258,0.928509666231561,0.00143145185084176,0.0124432082194556,2,0.000177667567049984,0.599695122578968,0.00333742745091963,299.631981430622,0.0929007583300107,0.0616432865731463,2,2,1.40032064128257,4939.37737546298,20823,26795.316,1940.90400609245,32504,13397658,-0.00564053919718675
"14",0.6,"ER","1","1",500,74564,1,500,271,328,298.256,271,264.953520543096,0.929418450980105,0.00142943870977797,0.00821173222579874,2,0.000166914216395334,0.597589280729858,0.00334839436918661,298.650603764729,0.0915266174739657,0.0596072144288577,2,2,1.40229258517034,4938.62030221585,21854,26525.94,1932.23365828785,32095,13262970,-0.00479189924740395
"15",0.6,"ER","1","1",500,74827,1,500,269,334,299.308,269,264.122145850109,0.929097466126766,0.00143162639864528,0.00877129039462941,2,0.000206534017146357,0.599933112498407,0.00333621544738288,299.740833819488,0.102897073383645,0.0695230460921844,2,2,1.40018436873747,4932.48228410758,21656,26821.752,2042.29501403316,33207,13410876,-0.00350616852471826
