"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",500,52060,1,500,44,322,208.24,44,42.911212696382,0.647116758258975,0.001294581636406,0.0697833183703487,3,0.00159258344051547,0.811787666513933,0.00349444649231738,286.168353757461,0.368285913680629,0.227975951903808,2.024,2,1.58273346693387,3071.08032477077,323,23414.58,18549.9435720071,41186,11707290,0.331771935998415
"2","sbm","1","1",500,64324,1,500,226,287,257.296,226,79.0332374728211,0.314396085818858,0.00135056055226482,0.321398409555535,2,0.00039027940679252,0.676224885682174,0.00385930194571268,259.114216525842,0.163966311576365,0.0595270541082164,2,2,1.48437675350701,3761.25535064123,19111,22364.292,1606.20473103899,26976,11182146,0.449175627497541
"3","sbm","1","1",500,14013,1,500,26,97,56.052,26,25.4025069925961,0.76354018901515,0.00105884510885244,0.00850360077657549,3,0.00389341064409312,0.0922242569210718,0.0166795179026377,59.9537711963403,0.368994940738647,0.082060120240481,2.818,2,1.89337074148297,2876.17826585745,30,157.23,86.1729694354479,425,78615,-0.556618150984486
"4","sbm","1","1",500,50283,1,500,151,252,201.132,151,98.3042030676783,0.476039752711974,0.00125607597240021,0.257431756535241,2,0.000419332363185466,0.486709611645845,0.00483861804752186,206.670580355513,0.286104229412453,0.101939879759519,2,2,1.59692985971944,4376.39602766288,4491,9937.668,4058.94927983691,17409,4968834,0.436054440664956
"5","sbm","1","1",500,19287,1,500,50,104,77.148,50,48.5513323344863,0.799453297249027,0.00108599720505918,0.00832206665042261,3,0.0014721218693253,0.133644818351939,0.012811265166892,78.056303337182,0.253995702353322,0.053811623246493,2.044,2,1.84548296593186,3434.30459016266,144,397.65,107.387203721142,767,198825,-0.138699450035564
"6","sbm","1","1",500,61711,1,500,197,288,246.844,197,114.950021185936,0.483694500903471,0.00133218489241429,0.237883993360315,2,0.00037864135099761,0.564771947309441,0.00400753069641732,249.530215924232,0.184002541567145,0.0824769539078156,2,2,1.50532264529058,4439.18934325137,10927,17245.116,3090.44944661909,23631,8622558,0.378618288720364
"7","sbm","1","1",500,37035,1,500,102,189,148.14,102,53.6564563203288,0.353246835184874,0.00117715627279415,0.317700443147702,2,0.000690587749901168,0.397714003336046,0.00654621289938265,152.76007905186,0.336855881382279,0.0818837675350701,2,2,1.70312625250501,4098.94978369212,1542,4394.346,1876.64110099077,8174,2197173,0.460136624879864
"8","sbm","1","1",500,58527,1,500,208,263,234.108,208,203.800979431875,0.919270868493793,0.00130929504678903,0,2,0.000285365960164241,0.39810782760181,0.00426429700096741,234.505241959727,0.112316552597086,0.0578997995991984,2,2,1.53084569138277,4413.50381459,7333,10881.408,1372.02750865462,15317,5440704,-0.00458846675198131
"9","sbm","1","1",500,29994,0,494,0,222,119.976,0,-7.22693831796839e-15,-3.69122005064708e-16,-1,0.0277713251970036,7,0.034527436818485,0.657409321497823,0.00507012134151604,197.233938330357,0.469003206463707,0.204456913827655,5.428,0,2.68361925253139,2623.13646348335,0,7632.396,6292.79950502198,16142,3816198,0.847393772172196
"10","sbm","1","1",500,48715,1,500,26,314,194.86,26,25.3129663481282,0.814813052453765,0.00127275416192755,0.0216724798058329,3,0.00220407260513392,0.796815660588164,0.00360959585365742,277.039325326893,0.383117673326712,0.23875751503006,2.34,2,1.61169539078156,2998.75032366213,153,21228.57,16930.0146303501,38691,10614285,0.131499044107082
