"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.3,"Spatial","1","1",250,6560,1,250,21,86,52.48,21,5.20945650510696,0.112270199209119,0.0017276714101654,0.455294537291791,5,0.0289628700364323,0.654927338104078,0.0159890262972075,62.542895446651,0.623975885335194,0.134618473895582,3.964,3,2.36819277108434,801.609729325247,195,963.888,487.048676323459,2265,240972,0.463498083736704
"2",0.3,"Spatial","1","1",250,6385,1,250,14,86,51.08,14,4.6738389224984,0.105803133115058,0.00169068750533555,0.474022293097136,5,0.0230831092003485,0.648696257875846,0.0168569748359121,59.3226251883347,0.601464448507855,0.140240963855422,4.272,3,2.42220080321285,792.018891210707,86,901.488,412.83687212742,1977,225372,0.44636996514322
"3",0.3,"Spatial","1","1",250,6309,1,250,16,79,50.472,16,4.56727343736598,0.109541698637269,0.001691397250704,0.454065123098153,5,0.018839604645763,0.643800582712852,0.0172291809867659,58.0410642135643,0.561000825510262,0.114570281124498,4.176,3,2.42763052208835,797.160935187024,117,875.028,382.855770991539,1707,218757,0.439191340811685
"4",0.3,"Spatial","1","1",250,6038,1,250,21,74,48.304,21,4.3594277632021,0.0943551930888816,0.00164900997869178,0.515369069757057,5,0.0222051505788761,0.656092138497159,0.018800254704542,53.1907687271071,0.465564799220532,0.103196787148594,4.136,3,2.47974297188755,782.395167596166,167,797.976,300.371910408162,1550,199494,0.301136546571807
"5",0.3,"Spatial","1","1",250,6337,1,250,23,86,50.696,23,4.52419887549099,0.0954309343939709,0.00167901881465678,0.46817755576788,5,0.0326513298996665,0.654605234393445,0.016503004168491,60.5950280197643,0.635464274853803,0.14178313253012,4.12,3,2.44019277108434,792.879184762639,239,898.32,451.276904992843,2125,224580,0.473910980147188
"6",0.3,"Spatial","1","1",250,6001,1,250,23,75,48.008,23,4.03342939265067,0.0953246265585224,0.00163594723274908,0.503464914376738,5,0.0200920353841519,0.656210123351765,0.0184727117025713,54.1339038957018,0.549330901641828,0.108401606425703,4.236,3,2.49889156626506,782.58972878323,239,789.888,313.385714223731,1484,197472,0.384655380949593
"7",0.3,"Spatial","1","1",250,5986,1,250,19,71,47.888,19,4.23154684743939,0.0946189178077912,0.00163933134132843,0.48854576202921,5,0.028493962908376,0.647062370605616,0.0188339456727317,53.0956188032244,0.549160513001898,0.0928192771084337,4.3,3,2.4934297188755,781.68616625193,163,772.608,282.55058603847,1417,193152,0.347288225068615
"8",0.3,"Spatial","1","1",250,6236,1,250,17,74,49.888,17,4.88282357272048,0.103995827497417,0.00167969839347236,0.475570049200138,5,0.0301585060810367,0.646984043351601,0.017954612658694,55.6959940606559,0.52304710903638,0.0968353413654618,4.208,3,2.43421686746988,792.241842420936,135,844.824,331.699144275732,1571,211206,0.365093773197463
"9",0.3,"Spatial","1","1",250,6164,1,250,21,77,49.312,21,4.59572344792327,0.108103504452577,0.00167745867366712,0.510551325104298,5,0.0322817486168369,0.659205409019427,0.0178946764098486,55.8825416619232,0.571023484132518,0.111196787148594,4.096,3,2.44086746987952,778.107847452045,204,840.036,335.657172803768,1559,210009,0.412329465587161
"10",0.3,"Spatial","1","1",250,6293,1,250,15,75,50.344,15,4.6470859936128,0.0957004199708453,0.00167275123567598,0.506110775282235,5,0.0200185860684319,0.663913297307007,0.0176954105290394,56.5118282143797,0.494868479904329,0.0990200803212851,4.2,3,2.44436947791165,786.464762263403,105,887.028,379.860029199089,1758,221757,0.367370702318696
