"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.6,"ER","1","1",400,47716,1,400,209,271,238.58,209,205.781901158072,0.921994880404461,0.00178808401337098,0.0139457904598182,2,0.000295938937334351,0.597816023927035,0.00418477807302233,238.961297959053,0.119561129601722,0.0812531328320802,2,2,1.40205513784461,3563.83607971689,12863,16969.785,1362.81141805385,21863,6787914,0.000549968645444873
"2",0.6,"ER","1","1",400,47877,1,400,214,265,239.385,214,209.624525058877,0.922240125871614,0.00179071494663419,0.0165213653778842,2,0.000239186232986422,0.599941170790484,0.00417015683024506,239.799134830436,0.0961785612487397,0.0641979949874687,2,2,1.40003759398496,3557.14296886518,13691,17147.9625,1433.26094219259,20967,6859185,-0.00710278747182012
"3",0.6,"ER","1","1",400,47857,1,400,214,267,239.285,214,208.454232161527,0.921918553375088,0.00179044499468315,0.0144795122188345,2,0.000250468144537019,0.60007945512584,0.00417122041998641,239.737990159546,0.103736900784286,0.0694611528822055,2,2,1.40028822055138,3556.57343511415,13554,17140.245,1498.67310065657,21289,6856098,-0.00313958782505117
"4",0.6,"ER","1","1",400,47714,1,400,213,262,238.57,213,208.84676581661,0.919174074285506,0.00178803968923929,0.0126155225204168,2,0.000213073561288182,0.597757467796597,0.00418510299711348,238.942745421012,0.0902409965998741,0.0587218045112782,2,2,1.40208020050125,3552.14202072097,13429,16966.0725,1346.02318824826,20527,6786429,0.00132292138911581
"5",0.6,"ER","1","1",400,47875,1,400,212,270,239.375,212,207.649395123641,0.921320081869859,0.00179062857833986,0.0147965335096701,2,0.000293970631179506,0.599823521954815,0.00417093647971051,239.754310540209,0.111771930859474,0.0767543859649123,2,2,1.4000626566416,3556.53005866242,13449,17140.4325,1368.58078455507,21624,6856173,0.000810857589203488
"6",0.6,"ER","1","1",400,47949,1,400,213,270,239.745,213,208.731904947782,0.920813935168119,0.0017918721838374,0.0166967010069491,2,0.000284517401656365,0.600972444612183,0.00416383918186682,240.162973717841,0.109852009180585,0.0758270676691729,2,2,1.39913533834586,3554.65695641816,13703,17229.27,1447.22046862668,21729,6891708,-0.000213706138308606
"7",0.6,"ER","1","1",400,47698,1,400,207,268,238.49,207,203.855802936438,0.920686098647721,0.00178782210123674,0.0154355781225969,2,0.000283453375857484,0.597633707636426,0.00418603270789193,238.889676641728,0.108031606388336,0.0739598997493734,2,2,1.40228070175439,3554.59005507572,12754,16953.1725,1392.74218350635,21267,6781269,-0.00187327580030363
"8",0.6,"ER","1","1",400,47832,1,400,210,265,239.16,210,206.423277865431,0.92226608061338,0.00179002534570706,0.00996051106641265,2,0.000227804015850593,0.599562650450076,0.0041736297445797,239.599595843091,0.10032694466896,0.0647619047619048,2,2,1.4006015037594,3558.59537675424,13110,17106.78,1459.58492626927,21104,6842712,-0.0086468279302305
"9",0.6,"ER","1","1",400,47630,1,400,208,269,238.15,208,204.868810867455,0.920893971728761,0.00178668927349368,0.0135287026646059,2,0.000284954300768575,0.596626739216601,0.00419261597273983,238.514570974768,0.114546917916948,0.0773182957393484,2,2,1.4031328320802,3560.2034109056,12793,16873.875,1322.63582409632,21470,6749550,-0.00348126389395038
"10",0.6,"ER","1","1",400,47734,1,400,212,269,238.67,212,207.824504959905,0.9224024159527,0.00178846012809845,0.0161590172820695,2,0.000266711189163487,0.59845172120424,0.00418210012123051,239.114313625224,0.11414687578295,0.076015037593985,2,2,1.40182957393484,3557.42590388611,13338,17005.26,1468.44553461145,21600,6802104,-0.0027363555410261
"11",0.6,"ER","1","1",400,47941,1,400,213,265,239.705,213,209.028982014782,0.920125407596228,0.00179169202538465,0.0217966331406374,2,0.00022604235836688,0.600709927963756,0.00416520602446126,240.084162494541,0.0963307025188786,0.0633959899749373,2,2,1.39923558897243,3556.41048021935,13623,17213.355,1369.32202604154,21038,6885342,-0.00597428959102258
