"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.5,"Spatial_noncomm","1","1",100,848,1,100,9,33,16.96,9,7.10310038392882,0.55241743607616,0.00536389184855451,0.159205749630928,3,0.0202309521821103,0.20853923700336,0.052015108278361,19.225183472626,0.531918161019732,0.162020202020202,2.92,2,1.88848484848485,324.534752214399,5,31.65,26.1612617463611,109,3165,0.0716176946021453
"2",0.5,"Spatial_noncomm","1","1",100,852,1,100,9,35,17.04,9,7.32876126373828,0.586004775132624,0.00534649174692358,0.167916834354401,3,0.0246514153453359,0.22192046556741,0.0510468322562363,19.589854175091,0.547436288702294,0.181414141414141,2.9,2,1.89575757575758,323.893641911004,4,34.32,31.5760681657498,139,3432,0.113794776953755
"3",0.5,"Spatial_noncomm","1","1",100,852,1,100,9,36,17.04,9,7.1730963810769,0.578566195328762,0.00535265445901389,0.162901014089584,3,0.0222431627107844,0.224812174918128,0.0507886351295567,19.6894442516343,0.587731564936945,0.191515151515152,2.9,2,1.89373737373737,323.577020027527,5,35.01,31.9748938760372,166,3501,0.0856013198610368
"4",0.5,"Spatial_noncomm","1","1",100,845,1,100,8,32,16.9,8,6.57034665159214,0.557294912346736,0.00533086649781101,0.165107652544975,3,0.0180349453093661,0.221844120149205,0.051145305673936,19.5521365416261,0.555422696170067,0.152525252525253,2.95,2,1.90222222222222,323.062825998704,2,33.9,30.4134805305114,133,3390,0.134695415930112
"5",0.5,"Spatial_noncomm","1","1",100,843,1,100,9,37,16.86,9,6.73162306797901,0.594518841387151,0.00535097292831222,0.148836493492126,3,0.0276538694515163,0.220507454878368,0.0511763861169206,19.5402621379974,0.591865247148176,0.203434343434343,2.92,2,1.89434343434343,323.221952154731,4,33.72,31.3713760030259,161,3372,0.095328431777698
"6",0.5,"Spatial_noncomm","1","1",100,836,1,100,9,28,16.72,9,6.90681624755463,0.567385858692235,0.00532298671572164,0.169241905212402,3,0.017803482836284,0.21435780125143,0.052139684192688,19.1792492701795,0.497488307734376,0.113939393939394,2.88,2,1.90464646464646,320.890030156146,2,31.86,27.5464786288281,105,3186,0.121309425124202
"7",0.5,"Spatial_noncomm","1","1",100,833,1,100,8,33,16.66,8,6.9957311381327,0.583565856402364,0.00533750318418218,0.163877069950104,3,0.0197308730856979,0.202630497328401,0.0529285001665253,18.8934127521802,0.559427764601804,0.165050505050505,2.86,2,1.89858585858586,323.296074394863,3,29.58,25.2603334191068,129,2958,0.117622458536582
"8",0.5,"Spatial_noncomm","1","1",100,837,1,100,8,31,16.74,8,6.66910532915555,0.596592255989962,0.00533961665628327,0.139413833618164,3,0.0147737205441953,0.208355831533477,0.0525990896146232,19.0117358936568,0.538268037705822,0.144040404040404,2.88,2,1.89818181818182,324.313414034901,2,30.87,26.5423827266521,123,3087,0.0920442281767407
"9",0.5,"Spatial_noncomm","1","1",100,838,1,100,8,32,16.76,8,6.74318478094525,0.564925992246352,0.00534014737237757,0.142929658293724,3,0.0227372623539416,0.210442407333599,0.0517765186345738,19.3137743975751,0.52505125709281,0.153939393939394,2.89,2,1.89818181818182,321.539501987757,1,31.68,28.8300068145898,123,3168,0.079370957389028
"10",0.5,"Spatial_noncomm","1","1",100,838,1,100,9,31,16.76,9,6.49718243053183,0.590841842259107,0.00533618065084041,0.166569590568542,3,0.0215300089153594,0.216566404442388,0.0516662167305719,19.3550072616074,0.539097226523861,0.143838383838384,2.88,2,1.90020202020202,321.409996033598,0,32.76,30.7430274594702,137,3276,0.0588180502711183
