"","X","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"706",206,0.3,"ER",1,1,400,23918,1,400,95,144,119.59,95,91.8503775461541,0.850297818092557,0.00147429751047528,0.0381879085635573,2,0.000822863291057293,0.299699351065206,0.00831435083177271,120.273972103579,0.168993319124058,0.0611779448621554,2,2,1.70027568922306,3217.78304236679,1305,2137.4775,322.875255431839,3069,854991,-0.00790229636314554
"707",207,0.3,"ER",1,1,400,23995,1,400,91,150,119.975,91,88.2674452336788,0.852354516166338,0.00147515913202642,0.0369805510551032,2,0.00105960644403479,0.301364374491993,0.0082832283748008,120.725875800092,0.194076960829461,0.075250626566416,2,2,1.69931077694236,3218.17513708626,1231,2164.3575,340.740200746495,3325,865743,-0.00142157315395567
"708",208,0.3,"ER",1,1,400,23823,1,400,94,148,119.115,94,91.0445956871792,0.853737844889065,0.00147323826640167,0.039393716756618,2,0.000962793060869968,0.298197364987983,0.00835244183960866,119.725467019457,0.193867705458705,0.0723934837092732,2,2,1.70146616541353,3215.75202901224,1307,2108.6475,303.074642358697,3244,843459,-0.0149228152311584
"709",209,0.3,"ER",1,1,400,23969,1,400,93,148,119.845,93,90.051473104447,0.852518143210598,0.00147487941276429,0.0381776077981294,2,0.000876348913831496,0.300617646566351,0.00829174545336327,120.60186912689,0.195337453216313,0.0705639097744361,2,2,1.6996365914787,3220.9910315028,1329,2154.4425,344.93135664323,3288,861777,-0.00283815096189447
"710",210,0.3,"ER",1,1,400,24089,1,400,93,149,120.445,93,90.2371459880975,0.853015890678678,0.00147615803213121,0.0344868722417848,2,0.000929085931344003,0.301467109521576,0.00825599672139375,121.124079108305,0.191374800718159,0.0715664160401003,2,2,1.6981328320802,3224.01808543845,1236,2180.85,331.421934619402,3343,872340,-0.00530445616017223
"711",211,0.3,"ER",1,1,400,24102,1,400,96,145,120.51,96,92.6297169283276,0.855478290029968,0.00147628703140263,0.0301341375813099,2,0.000813072262568213,0.301374754014922,0.00825344142101775,121.161579635551,0.168141799466495,0.0613784461152882,2,2,1.69796992481203,3225.14623580608,1364,2181.96,323.379938867821,3117,872784,0.00279230829828839
"712",212,0.3,"ER",1,1,400,23893,1,400,97,145,119.465,97,93.4352846410985,0.849569468074117,0.00147403790855071,0.0388917679660104,2,0.000874172372637716,0.299704273859052,0.00832166516298514,120.168257243515,0.180768919055636,0.0639974937343358,2,2,1.70058897243108,3219.41064704806,1415,2133.57,331.067681334286,3178,853428,-0.0228202445302825
"713",213,0.3,"ER",1,1,400,24070,1,400,89,147,120.35,89,86.8576397249818,0.852024049119375,0.0014759456914114,0.0362071235243971,2,0.000852195027237393,0.301438522181198,0.00826307020321506,121.02039259099,0.181613185542128,0.0667919799498747,2,2,1.6983709273183,3228.55111744182,1158,2176.9875,325.686246519068,3246,870795,3.37466498765467e-05
"714",214,0.3,"ER",1,1,400,24091,1,400,98,146,120.455,98,93.7960872206316,0.853545671127003,0.00147620095501073,0.036543004416819,2,0.000830937671193988,0.302040737384231,0.00825173983416419,121.186564300023,0.17409231717271,0.0640225563909774,2,2,1.69810776942356,3223.3987554018,1414,2186.34,345.062907925591,3189,874536,-0.00562873029187836
"715",215,0.3,"ER",1,1,400,24093,1,400,94,144,120.465,94,90.865282942407,0.855654188072835,0.00147622858945487,0.0370328387341468,2,0.000784404554169267,0.302342668074894,0.00824980348236703,121.215008592311,0.169271852682221,0.058984962406015,2,2,1.69808270676692,3224.04126285066,1320,2189.1975,346.609656716417,3139,875679,-0.00432018613764206
"716",216,0.3,"ER",1,1,400,23921,1,400,95,145,119.605,95,91.6045835771194,0.852586946982318,0.00147431434223733,0.0325323841424632,2,0.000782115902534112,0.298977756743966,0.00831618164437345,120.247493713245,0.182065084937237,0.0636466165413534,2,2,1.7002380952381,3219.66316324742,1319,2132.1225,314.889665195394,3126,852849,-0.00805653820505637
"717",217,0.3,"ER",1,1,400,23778,1,400,95,152,118.89,95,91.4639534596361,0.851519914181176,0.00147277263380818,0.035266403164421,2,0.00108986393047794,0.297724082010231,0.00836339137509241,119.56871981122,0.221532926974497,0.0829824561403509,2,2,1.70203007518797,3210.38998848986,1261,2098.4025,322.614834318038,3438,839361,-0.00141603292614473
"718",218,0.3,"ER",1,1,400,23996,1,400,96,144,119.98,96,92.3944498498846,0.852060085412746,0.00147514799678445,0.0366290689152198,2,0.000860235959099973,0.300739877098077,0.00828718265342107,120.668270728555,0.164324717266825,0.0602005012531328,2,2,1.69929824561404,3217.14207146292,1376,2158.98,331.438952218382,3072,863592,-0.00611278709943714
"719",219,0.3,"ER",1,1,400,23945,1,400,93,147,119.725,93,90.2227444580255,0.850907482164169,0.00147462860278054,0.0370245334533039,2,0.000887966489393517,0.300018032008913,0.00829864178740569,120.501646608923,0.185919524526536,0.0683583959899749,2,2,1.6999373433584,3214.93228305547,1303,2146.3125,350.078394147471,3251,858525,-0.0114557190281658
"720",220,0.3,"ER",1,1,400,23938,1,400,98,146,119.69,98,93.0659741813154,0.853060358092051,0.00147450310511239,0.0372902847980979,2,0.000864555556069471,0.299833346576464,0.00830931455071701,120.346870237776,0.180351450915511,0.0659398496240601,2,2,1.70002506265664,3216.67519540266,1334,2141.43,321.098568709155,3144,856572,0.00037437040714078
"721",221,0.3,"ER",1,1,400,24033,1,400,92,147,120.165,92,89.3949403048721,0.854745233184216,0.00147555970846541,0.0343685421906728,2,0.000934354079971758,0.301133269257403,0.00827264958891648,120.880255987124,0.178391934054325,0.0672556390977444,2,2,1.69883458646617,3223.20863750488,1265,2168.88,336.489120061555,3185,867552,0.00136769622566247
"722",222,0.3,"ER",1,1,400,23733,1,400,87,149,118.665,87,84.8826372248641,0.850410642346841,0.00147231514025687,0.0399040771368593,2,0.00092305266209652,0.298045571313698,0.00837327825519472,119.42753716319,0.21410365172587,0.0760275689223058,2,2,1.70259398496241,3212.71693757171,1118,2094.1725,337.596491720226,3357,837669,-0.000272703096074814
"723",223,0.3,"ER",1,1,400,23954,1,400,83,150,119.77,83,81.3709490039457,0.852854608391561,0.00147469143965121,0.0338177552869852,2,0.000971505806024143,0.300384438908251,0.00830135955029786,120.462195853704,0.205521903741172,0.0757644110275689,2,2,1.69982456140351,3218.80954369633,1029,2148.93,327.221384824887,3392,859572,-0.0045778817930175
"724",224,0.3,"ER",1,1,400,24035,1,400,90,148,120.175,90,87.7282752348178,0.853232906998977,0.00147557941303124,0.0418959729909865,2,0.000931943256208058,0.301125320687242,0.00827253124435531,120.881985266884,0.186062216445268,0.0697368421052632,2,2,1.69880952380952,3222.8485464936,1222,2169.09,334.525604925658,3233,867636,-0.00273272174638726
"725",225,0.3,"ER",1,1,400,23854,1,400,91,145,119.27,91,88.272539000719,0.850800476356379,0.00147362635159419,0.0320396227774747,2,0.000824092021718846,0.298697030887268,0.00833189404962337,120.020729265659,0.180320711126306,0.0644862155388471,2,2,1.70107769423559,3216.40398473406,1256,2120.1,334.906742714729,3107,848040,-0.00595925066625173
"726",226,0.3,"ER",1,1,400,24021,1,400,98,146,120.105,98,93.8664360619403,0.851377560181379,0.00147542312996136,0.0382634671023816,2,0.000811874725089239,0.301438015426123,0.00827806225997437,120.801217554879,0.181382702752011,0.0648997493734336,2,2,1.69898496240601,3218.0853934,1479,2168.6325,334.591438953992,3194,867453,-0.00421651939959955
"727",227,0.3,"ER",1,1,400,24130,1,400,89,149,120.65,89,86.7821577939494,0.848177547844053,0.00147662929865373,0.0400901320362197,2,0.0009050069233759,0.302739626530664,0.00823760072142373,121.394570314543,0.193502629503676,0.0710526315789474,2,2,1.69761904761905,3225.30805542604,1208,2198.67,346.81288043423,3331,879468,-0.000517660436327599
"728",228,0.3,"ER",1,1,400,24186,1,400,92,149,120.93,92,89.5019587514932,0.852796988646467,0.00147722648992499,0.0349588360688963,2,0.000877368761394421,0.303123134197912,0.00822117966537838,121.637044889223,0.191674381732585,0.0703508771929825,2,2,1.69691729323308,3230.03778251924,1268,2211.015,339.874051233327,3384,884406,-0.000483092405336587
"729",229,0.3,"ER",1,1,400,23915,1,400,93,145,119.575,93,90.1743090328704,0.849225951711054,0.00147426127966934,0.0360137043659707,2,0.000870640114838428,0.299260493004664,0.00831557488330934,120.256267790596,0.173964422599855,0.0637218045112782,2,2,1.70031328320802,3220.88229920665,1291,2133.6525,321.851343732485,3085,853461,0.00133473642717352
"730",230,0.3,"ER",1,1,400,24159,1,400,92,150,120.795,92,89.5251346667261,0.85312978310538,0.00147693788306555,0.0309796349477905,2,0.000910001327206132,0.302462752005067,0.00822947305158792,121.514463165663,0.198719594600377,0.0731954887218045,2,2,1.69725563909774,3228.11953762604,1273,2201.55,342.332442595108,3444,880620,-0.00553826810528374
"731",231,0.3,"ER",1,1,400,23896,1,400,94,144,119.48,94,90.7199103893368,0.852283429171921,0.00147409278054924,0.0354949765788454,2,0.000759547181662276,0.299682814615863,0.00831548121212577,120.257622438228,0.176675517383072,0.061453634085213,2,2,1.70055137844612,3213.02140846959,1357,2135.055,345.246389769861,3147,854022,-0.00463603913652671
"732",232,0.3,"ER",1,1,400,23969,1,400,89,149,119.845,89,86.6876087524359,0.850036364567725,0.00147487607548763,0.0400419243109121,2,0.000978859676422163,0.300880902203494,0.00829272394994426,120.587638758519,0.199071445819585,0.0730701754385965,2,2,1.6996365914787,3220.09074328597,1197,2156.1825,339.421141019793,3302,862473,-0.0113344514361519
"733",233,0.3,"ER",1,1,400,23982,1,400,85,148,119.91,85,83.214310294872,0.852165472827041,0.00147499126814152,0.0315464295035554,2,0.000952958382560034,0.299776039856049,0.00829302921253171,120.583199983052,0.187535668739894,0.0704010025062657,2,2,1.69947368421053,3217.72307588434,1116,2149.335,324.984060183624,3220,859734,-0.011072320661329
"734",234,0.3,"ER",1,1,400,24206,1,400,93,146,121.03,93,90.3332784329171,0.85107400011689,0.00147744048311007,0.0434219856774943,2,0.000810782147508898,0.303277213092426,0.00821541787781614,121.722353612745,0.172674025979221,0.0625814536340852,2,2,1.69666666666667,3229.2497930613,1272,2215.575,336.033123404617,3172,886230,-0.00402273801889835
"735",235,0.3,"ER",1,1,400,23871,1,400,97,143,119.355,97,92.1228565642352,0.851344791450015,0.00147381601629599,0.0355354929272004,2,0.000749758467170615,0.299429641748339,0.00832520070836377,120.117224200417,0.171769225106228,0.0592606516290727,2,2,1.70086466165414,3212.25909402223,1408,2128.5525,341.386979714438,3091,851421,-0.00702718190928791
"736",236,0.3,"ER",1,1,400,23873,1,400,86,154,119.365,86,84.0265999218817,0.85263143176971,0.00147383147868012,0.0333630267338741,2,0.00117290336064373,0.299338711140839,0.00832545459112497,120.113561254182,0.226488367047732,0.0868045112781955,2,2,1.70083959899749,3214.14877326763,1104,2127.9525,340.569440942681,3531,851181,-0.00239839245603373
"737",237,0.3,"ER",1,1,400,23900,1,400,95,143,119.5,95,91.910006098936,0.849695088168168,0.00147410641866298,0.0431685422173981,2,0.000783772426856319,0.299800443342232,0.008319201930572,120.203837861554,0.170342058739903,0.0588972431077694,2,2,1.70050125313283,3222.86487196912,1319,2135.19,330.323907110918,3047,854076,0.00352693315427309
"738",238,0.3,"ER",1,1,400,23929,1,400,97,149,119.645,97,92.3849575511483,0.850504934040929,0.00147442476303263,0.0437535067527532,2,0.000997639840213281,0.299946952388456,0.0083095155317853,120.343959425171,0.19410446188731,0.0735714285714286,2,2,1.70013784461153,3216.61197624766,1390,2141.565,325.911131966752,3294,856626,-0.0143983031301227
"739",239,0.3,"ER",1,1,400,23875,1,400,90,147,119.375,90,87.6236161049116,0.852661295727385,0.00147383047814156,0.0397772078616266,2,0.000877976479684062,0.299079196165516,0.00832926007010773,120.058683674535,0.192214420127012,0.0692355889724311,2,2,1.70081453634085,3217.56202458174,1199,2125.425,320.462681447468,3226,850170,-0.0114723309877417
"740",240,0.3,"ER",1,1,400,23602,1,400,89,151,118.01,89,86.4575068866089,0.849735645995291,0.00147089008100158,0.0352077738891729,2,0.00112792816501793,0.295814312962061,0.00842064385160632,118.755764716167,0.218108437984386,0.0826817042606516,2,2,1.70423558897243,3202.56591218973,1110,2055.36,330.730982608438,3356,822144,-0.00527042975682519
"741",241,0.3,"ER",1,1,400,23818,1,400,93,148,119.09,93,90.0466464305823,0.84953825729584,0.00147323085478829,0.0422080202543033,2,0.000955661417975802,0.29929914120418,0.00834557801367746,119.823935305753,0.194023316566,0.0724561403508772,2,2,1.70152882205514,3213.61328698532,1265,2117.7225,333.866278956577,3308,847089,-0.0106645609366344
"742",242,0.3,"ER",1,1,400,24081,1,400,99,148,120.405,99,94.9047715039939,0.852371564876646,0.00147607223894842,0.0396457494968641,2,0.000897657997144142,0.301491700155025,0.00825848971869932,121.08751527967,0.18611644320506,0.0691604010025063,2,2,1.69823308270677,3217.95864729082,1469,2179.635,334.056306353489,3293,871854,-0.00417755909955446
"743",243,0.3,"ER",1,1,400,23755,1,400,88,142,118.775,88,85.5702775805356,0.850030962452793,0.00147253678778367,0.0388228097278571,2,0.000751554356670496,0.298805528228948,0.00836890263532525,119.489978982308,0.17087304826048,0.0582080200501253,2,2,1.70231829573935,3209.0312174747,1123,2102.6325,327.316341498986,3076,841053,-0.0054869191408885
"744",244,0.3,"ER",1,1,400,24257,1,400,89,151,121.285,89,86.8305546648496,0.850455166306387,0.00147798094604596,0.0382340944227405,2,0.000965917830328406,0.303811022118894,0.00820133441609192,121.931377171731,0.195920714961665,0.0744736842105263,2,2,1.69602756892231,3234.4363569545,1183,2228.0475,327.693779734896,3473,891219,-0.00677944028462927
"745",245,0.3,"ER",1,1,400,23786,1,400,93,149,118.93,93,90.1905435391267,0.849157777439103,0.0014728675404454,0.0419312164467935,2,0.000994667294146985,0.298077297925259,0.00835980971098198,119.619947651002,0.203826227805477,0.0753634085213033,2,2,1.7019298245614,3217.61140686163,1286,2102.6775,322.581743045256,3286,841071,-0.0152136560158749
"746",246,0.3,"ER",1,1,400,24035,1,400,88,149,120.175,88,85.7187318635256,0.853196261375875,0.00147559074765093,0.0316044181633218,2,0.00100820036226557,0.30157262950148,0.008270372741106,120.91353452907,0.188767955604891,0.0722431077694236,2,2,1.69880952380952,3222.00668496019,1199,2172.87,341.197600528662,3266,869148,-0.00149881818940743
"747",247,0.3,"ER",1,1,400,23789,1,400,93,145,118.945,93,90.121712352761,0.847819667261877,0.00147290868582379,0.0441175907992267,2,0.000841695107823193,0.298879361801239,0.00835640586626948,119.668672872447,0.181211384268224,0.0653007518796992,2,2,1.70189223057644,3211.70081296422,1256,2109.3,328.884131465513,3131,843720,-0.00180952252678933
"748",248,0.3,"ER",1,1,400,23917,1,400,84,148,119.585,84,82.2282291863171,0.853807205359819,0.00147428192131126,0.0383337973386586,2,0.000910269071638072,0.29921526790031,0.00831537407358181,120.259171884645,0.194507404152767,0.0712155388471178,2,2,1.70028822055138,3219.85558260508,1012,2133.6375,321.694933390585,3265,853455,-0.00421667792925199
"749",249,0.3,"ER",1,1,400,24038,1,400,96,144,120.19,96,92.2956159028474,0.85349354431766,0.00147560125953757,0.0358351336290411,2,0.000771997693239225,0.301217643598478,0.00827339196207651,120.869409376927,0.16686582105306,0.0596741854636592,2,2,1.69877192982456,3222.49445969952,1350,2169.81,327.793043853889,3065,867924,-0.00399113783956837
"750",250,0.3,"ER",1,1,400,24124,1,400,88,152,120.62,88,85.8941803960231,0.853865126104146,0.00147653312785883,0.0389001023658756,2,0.00105700880989031,0.301985167846505,0.00824539296907987,121.2798472735,0.204600563884257,0.0786466165413534,2,2,1.69769423558897,3230.32136699984,1172,2190.6525,324.369296242125,3440,876261,-0.00864466012454536
"751",1,0.4,"ER",1,1,400,31967,1,400,135,186,159.835,135,130.910053838546,0.880600237548033,0.00156733836559918,0.0296634442292201,2,0.000532961657202516,0.400551831821412,0.00623459220584972,160.395414324249,0.140425752855611,0.0655764411027569,2,2,1.59941102756892,3473.88389532614,3600,5102.4225,608.359562583854,6891,2040969,-0.00353741220883407
"752",2,0.4,"ER",1,1,400,32119,1,400,133,187,160.595,133,129.629182769176,0.882820248331933,0.00156926386069777,0.0308714961077994,2,0.000601216806494042,0.402436543607672,0.00620183201553468,161.242677566104,0.134118801633269,0.0661779448621554,2,2,1.59750626566416,3475.10154198389,3566,5178.2325,659.609239866334,6862,2071293,-0.00582966353335804
"753",3,0.4,"ER",1,1,400,31955,1,400,135,185,159.775,135,130.670929683579,0.881665322913735,0.00156722258882915,0.0294227729540943,2,0.000519049088613555,0.400465007242914,0.00623484093586092,160.389015579901,0.137753319676303,0.0632205513784461,2,2,1.59956140350877,3472.0510683104,3518,5099.175,634.213972395717,6780,2039670,-0.00273117171595762
"754",4,0.4,"ER",1,1,400,31998,1,400,136,186,159.99,136,131.373693641135,0.879002414340132,0.00156773102891022,0.0266525897703909,2,0.000526510970207385,0.40103723143814,0.00622794406659445,160.566631509075,0.145446164475632,0.065187969924812,2,2,1.59902255639098,3472.38294286163,3670,5119.14,618.316576578843,6966,2047656,-0.00815549613406251
"755",5,0.4,"ER",1,1,400,31488,1,400,127,185,157.44,127,124.087132171486,0.879889850180112,0.00156149481375057,0.0295129635178158,2,0.000580918184294654,0.394517925076988,0.00632759648920317,158.037890327917,0.150562618524635,0.0690726817042606,2,2,1.60541353383459,3464.05128633717,3126,4877.145,602.045285080965,6687,1950858,-0.00964528857372131
"756",6,0.4,"ER",1,1,400,31745,1,400,130,186,158.725,130,126.632118847343,0.88190702124268,0.0015646337059032,0.0271294775183832,2,0.000550742606531907,0.397678646966431,0.00627672563649024,159.318736856431,0.147823840242548,0.0683583959899749,2,2,1.60219298245614,3467.32767521823,3369,4996.695,615.102315979063,6890,1998678,-0.00574160487528244
"757",7,0.4,"ER",1,1,400,31678,1,400,123,192,158.39,123,120.744862815971,0.880483823654117,0.0015638250924986,0.0237774101876456,2,0.000748217080637574,0.396949210920843,0.00628924899472681,159.00149617839,0.172414297605746,0.0842355889724311,2,2,1.60303258145363,3464.10125730612,2993,4967.1525,613.177785585542,7184,1986861,-0.0122149120383076
"758",8,0.4,"ER",1,1,400,31659,1,400,128,183,158.295,128,124.919412233085,0.876535255853181,0.00156357553209007,0.0304853135948674,2,0.000483091069639052,0.396888738261645,0.00629392831683562,158.883283961958,0.13803549857219,0.0619172932330827,2,2,1.60327067669173,3470.42883825135,3282,4959.48,608.749397677675,6665,1983792,0.000305112250985873
"759",9,0.4,"ER",1,1,400,31942,1,400,129,188,159.71,129,126.007928618034,0.880741357991249,0.00156706458147991,0.0248921949122761,2,0.000574796416070323,0.400699050889474,0.00623735695527405,160.324318003709,0.15202916241151,0.0709022556390977,2,2,1.59972431077694,3472.15410642457,3336,5098.08,630.941047256225,7036,2039232,-0.00590411284697115
"760",10,0.4,"ER",1,1,400,32000,1,400,133,183,160,133,129.562538959934,0.882290502501261,0.00156773399746694,0.020896072265625,2,0.000480297347900388,0.400507614809754,0.00622898841562833,160.539710989192,0.128371057605954,0.0576441102756892,2,2,1.59899749373434,3474.11734747354,3506,5111.925,593.320421172617,6702,2044770,-0.0138848091077355
"761",11,0.4,"ER",1,1,400,31795,1,400,131,191,158.975,131,127.37552882127,0.8829534287978,0.00156524487749477,0.0244707226553898,2,0.000693437730853972,0.398370682762548,0.00626702846906925,159.565255676669,0.16421946465772,0.0802631578947368,2,2,1.6015664160401,3475.8752354545,3374,5021.085,611.904592932698,7202,2008434,-0.00537258973765259
"762",12,0.4,"ER",1,1,400,31782,1,400,126,190,158.91,126,123.460480858318,0.881389399239948,0.00156514181591715,0.0276787232847891,2,0.000672971492472466,0.39880356134233,0.00626596827687614,159.59225387246,0.161229306436542,0.0779197994987469,2,2,1.60172932330827,3464.92888193222,3120,5025.3825,657.175421810135,7142,2010153,-0.00746185488156955
"763",13,0.4,"ER",1,1,400,31866,1,400,133,185,159.33,133,129.567579840011,0.880472925841189,0.00156608587181209,0.0271166459464277,2,0.000525383694947045,0.39923711483158,0.00625519020377859,159.867241030645,0.13940530383531,0.0643358395989975,2,2,1.60067669172932,3470.544497136,3558,5052.9675,585.89492539427,6800,2021187,-0.0133665951977984
"764",14,0.4,"ER",1,1,400,32054,1,400,135,187,160.27,135,129.843331916811,0.880719507777896,0.00156843385745481,0.0293114629996553,2,0.000577872801586035,0.402095713267647,0.00621602027723865,160.874636085362,0.1396608921512,0.0669924812030075,2,2,1.59832080200501,3474.76281334375,3595,5151.405,631.025855294476,6910,2060562,0.000161194207949592
"765",15,0.4,"ER",1,1,400,31722,1,400,132,185,158.61,132,128.563049901571,0.882801565831222,0.00156431867312224,0.0281236931017268,2,0.000578634981477037,0.397308096639665,0.00628333009032896,159.151275776385,0.139676306294421,0.066140350877193,2,2,1.60248120300752,3463.43425114667,3482,4983.06,586.496442096181,6722,1993224,-0.000771889816174121
"766",16,0.4,"ER",1,1,400,32216,1,400,130,186,161.08,130,127.099054030626,0.884029765090727,0.00157041387774849,0.0258203320857739,2,0.00055200493091865,0.403520039322795,0.00618601083093772,161.655067753642,0.129448748837978,0.0624561403508772,2,2,1.59629072681704,3479.7006497421,3386,5221.17,627.42965424625,6863,2088468,-0.0016380288452839
"767",17,0.4,"ER",1,1,400,32054,1,400,130,189,160.27,130,126.968540106105,0.880542774570854,0.00156843010529147,0.0278010770602919,2,0.000572909313141272,0.401566381020925,0.00621629707695671,160.867472648133,0.155775321485023,0.0720050125313283,2,2,1.59832080200501,3470.16555223401,3275,5144.3625,635.6127279591,7137,2057745,0.00159113132968423
"768",18,0.4,"ER",1,1,400,31778,1,400,134,194,158.89,134,129.999772544525,0.880062777159044,0.00156504365230145,0.0284910311707953,2,0.000742416564811993,0.398164894255968,0.00626996469759341,159.490531164207,0.18071267612784,0.0879949874686717,2,2,1.60177944862155,3470.49574948781,3501,5013.4425,623.45638287463,7465,2005377,-0.00582027243054005
"769",19,0.4,"ER",1,1,400,31807,1,400,126,186,159.035,126,123.514423334234,0.878566621978782,0.00156542146397554,0.026983056268719,2,0.00053225435489692,0.398840800478548,0.00626274282820168,159.674447351871,0.148732849989546,0.0675814536340852,2,2,1.60141604010025,3470.35797230805,3104,5032.305,641.871329773314,6881,2012922,-0.00258629143248194
"770",20,0.4,"ER",1,1,400,31952,1,400,127,184,159.76,127,124.415821221517,0.881475964873096,0.00156713235139342,0.0293765875912329,2,0.000512426918114081,0.400005305024153,0.00623883841685437,160.286247724973,0.128783338415045,0.0607518796992481,2,2,1.59959899749373,3475.2795605017,3108,5089.5825,586.590512424909,6713,2035833,-0.00364315782578903
"771",21,0.4,"ER",1,1,400,32026,1,400,128,184,160.13,128,125.128221669767,0.882043262704717,0.00156814193489719,0.0267552594352972,2,0.00048844969070869,0.401857189914461,0.006217986095959,160.823775506653,0.131473988316983,0.0598245614035088,2,2,1.59867167919799,3475.46691738773,3254,5142.1425,677.777894578821,6814,2056857,0.00268857256217024
"772",22,0.4,"ER",1,1,400,31774,1,400,133,188,158.87,133,128.994727713484,0.8824876291537,0.0015649753051116,0.0251787003858199,2,0.00060424909543373,0.397621169245829,0.00627177575167175,159.444476268695,0.156750272415077,0.0730075187969925,2,2,1.60182957393484,3468.10433221858,3547,5004.3825,608.542027877272,6972,2001753,0.00127500084369582
"773",23,0.4,"ER",1,1,400,32107,1,400,134,193,160.535,134,130.193853816137,0.879563086818737,0.00156913050384283,0.0270796586548046,2,0.000660056127220618,0.402765621652475,0.00620334343896703,161.203391338674,0.169420072120974,0.0813659147869674,2,2,1.59765664160401,3471.92251349483,3543,5179.29,672.278615785976,7461,2071716,-0.00676413281078145
"774",24,0.4,"ER",1,1,400,32021,1,400,132,186,160.105,132,128.577362379604,0.882387688930773,0.00156799640411483,0.0203361345380328,2,0.000520051834114281,0.400574566727708,0.00622447893006099,160.656018156077,0.140386274326251,0.0648997493734336,2,2,1.5987343358396,3474.52645326039,3494,5119.7175,602.699156608994,6892,2047887,-0.0054072887295886
"775",25,0.4,"ER",1,1,400,32150,1,400,136,189,160.75,136,131.401165249565,0.883349992829206,0.00156960491746645,0.0275637890042061,2,0.000572035992935752,0.402596928941022,0.00619845169071346,161.330611239288,0.15014289744277,0.0708020050125313,2,2,1.59711779448622,3476.44129164777,3720,5188.17,622.994869657084,7152,2075268,-0.00765205811825259
"776",26,0.4,"ER",1,1,400,32115,1,400,131,192,160.575,131,128.188165253821,0.882600937688869,0.00156916608829739,0.0238957231025655,2,0.000645298152969131,0.402266021805857,0.00620562747545961,161.14405899396,0.163515613537133,0.0787593984962406,2,2,1.59755639097744,3480.48222550041,3388,5172.1575,621.793837727054,7382,2068863,-0.00351056926706811
"777",27,0.4,"ER",1,1,400,31954,1,400,129,189,159.77,129,126.215534851906,0.883519572573974,0.0015671981962345,0.0217153266327888,2,0.000625593364878367,0.400177720348685,0.00623593355557271,160.360913259949,0.152721428894124,0.0732581453634085,2,2,1.59957393483709,3473.63187789374,3349,5094.5325,624.470894990692,7047,2037813,-0.00643243364294721
"778",28,0.4,"ER",1,1,400,32106,1,400,132,187,160.53,132,128.227171658957,0.882853249602885,0.00156909765408262,0.026881896163517,2,0.000506680688577193,0.402120922077806,0.00620464435351071,161.169592167548,0.146187559876642,0.0663408521303258,2,2,1.59766917293233,3473.86149792609,3450,5169.6525,656.714852685772,7072,2067861,-0.00253597377908855
"779",29,0.4,"ER",1,1,400,31831,1,400,130,198,159.155,130,126.950430632429,0.882945888848118,0.00156570097100994,0.0283868021450634,2,0.000849435253183698,0.398607073185644,0.00625910209058929,159.767325333058,0.194699971278892,0.0973558897243108,2,2,1.60111528822055,3471.83861108465,3366,5036.22,625.599350998644,7752,2014488,-0.00866802406414469
"780",30,0.4,"ER",1,1,400,32009,1,400,128,197,160.045,128,125.318373223536,0.881445865793354,0.00156789827194482,0.0273679310106791,2,0.000795084785075361,0.401353375573657,0.00622381564628714,160.673139570989,0.186034253040982,0.0926190476190476,2,2,1.59888471177945,3473.10882474816,3268,5128.365,643.642124737685,7710,2051346,-0.00815769296051063
"781",31,0.4,"ER",1,1,400,32046,1,400,135,188,160.23,135,130.878858640491,0.879619235467787,0.001568338677466,0.0274672936199118,2,0.000564647990833481,0.40166927562161,0.00621760229311351,160.833702906276,0.148445212001652,0.0695989974937343,2,2,1.59842105263158,3475.42727215874,3640,5143.4775,633.29782474822,7078,2057391,-0.00764714045161849
"782",32,0.4,"ER",1,1,400,31893,1,400,130,189,159.465,130,126.838549920478,0.88232859598539,0.00156646652345574,0.0290424046686326,2,0.000589010594279169,0.399457442399079,0.00624664511189596,160.085931261826,0.158751674021014,0.0740225563909774,2,2,1.60033834586466,3473.5449708686,3357,5066.865,636.430003731065,7153,2026746,-0.0049810970233392
"783",33,0.4,"ER",1,1,400,31948,1,400,131,185,159.74,131,127.51705991206,0.881951794524844,0.00156717157097177,0.0287561123881836,2,0.000530050784492868,0.400858334041838,0.00623391265078292,160.412898931847,0.134884242112809,0.0633082706766917,2,2,1.59964912280702,3464.81509837385,3426,5103.8175,664.727331510366,6843,2041527,-0.00228324303248746
"784",34,0.4,"ER",1,1,400,31816,1,400,132,186,159.08,132,128.315167428863,0.88215834766846,0.00156551294329411,0.0307431197649307,2,0.000530332864253348,0.399048536182087,0.00626227036760449,159.686494082581,0.148441948877664,0.067468671679198,2,2,1.60130325814536,3470.34358705121,3383,5036.8425,622.720531091884,6904,2014737,-0.00791546222535708
