"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",1500,468584,1,1500,143,955,624.778666666667,143,141.597796828436,0.657791988229178,0.000430831844332653,0.0689183041284196,2,0.000391108836810221,0.812358128470684,0.0011634087854979,859.543105110755,0.36020010355763,0.220294418501223,2,2,1.58320302423838,15266.247513528,4260,211676.6,167551.955179696,363613,317514900,0.334369500526138
"2","sbm","1","1",1500,579171,1,1500,698,855,772.228,698,235.811424314501,0.312033992139749,0.000449409578142656,0.323108986216595,2,0.000100674982863069,0.677828336207992,0.00128660352359993,777.240215542071,0.152064969333761,0.0552181454302869,2,2,1.48483789192795,18586.4100529228,181457,202322.29,11520.0779897169,231910,303483435,0.590161855865359
"3","sbm","1","1",1500,126152,1,1500,96,273,168.202666666667,96,95.161796906544,0.862633573332556,0.000353499120383972,0.00225444778566743,3,0.00102829053521121,0.0934573216021263,0.00561339395551207,178.14534449663,0.33060500139857,0.0699114965532577,2.00133333333333,2,1.88779097175895,14820.956917294,514,1437.188,701.034176961089,3627,2155782,-0.614936624710944
"4","sbm","1","1",1500,452022,1,1500,494,736,602.696,494,299.334852088379,0.481452562098397,0.000417853019973036,0.256472749458287,2,0.000113379802917154,0.486094861618367,0.00161417844531997,619.510192878193,0.269457634706476,0.0889286190793863,2,2,1.59793462308205,22131.692798477,48753,89358.658,36977.676248626,149118,134037987,0.48799846909928
"5","sbm","1","1",1500,172917,1,1500,175,282,230.556,175,172.622470933197,0.883655028721089,0.000361360230558483,0.00229840217447807,2,0.00034921014555954,0.131939372067087,0.00431422063855051,231.79157576326,0.170378704163745,0.0343188792528352,2,2,1.84619346230821,17617.0357553143,1863,3513.82,718.028172082361,5628,5270730,-0.249683216068304
"6","sbm","1","1",1500,556664,1,1500,638,848,742.218666666667,638,348.022605035306,0.486355053101382,0.000443573764906155,0.237477356911247,2,8.96538857110194e-05,0.565597890602134,0.0013332306605815,750.057757870524,0.164016525396049,0.0705679341783411,2,2,1.50485746052924,22328.8102581817,110606,156458.61,27523.8370309296,202954,234687915,0.464578904353994
"7","sbm","1","1",1500,334340,1,1500,363,536,445.786666666667,363,163.941655587374,0.357315337839031,0.000391952515623812,0.317199478237325,2,0.000147269086108982,0.398240169225939,0.00217934851535059,458.852722708801,0.303125404753021,0.0601823437847454,2,2,1.70261062930843,20839.6041086586,20772,39928.11,16755.8701363806,69184,59892165,0.573416598819824
"8","sbm","1","1",1500,528309,1,1500,648,766,704.412,648,642.270101948049,0.95255712938029,0.000436021253264008,0,2,6.40019574246026e-05,0.399240823232571,0.00141882771713771,704.807206626441,0.0800209966735679,0.0410860573715811,2,2,1.5300787191461,22249.0864127141,76503,98966.022,9372.07217887983,126280,148449033,-0.00528308606906322
"9","sbm","1","1",1500,268451,1,1500,3,639,357.934666666667,3,0.79976723408771,0.0349935119252127,0.000310127675682666,0.0296385019227316,4,0.00505521134572734,0.651721142294831,0.00170304412228781,587.183847390071,0.448023426678063,0.187501890148988,3.99333333333333,3,2.2244447409384,13362.7627439929,0,67366.1,55166.6768062922,132391,101049150,0.928646854101005
"10","sbm","1","1",1500,438202,1,1500,89,923,584.269333333333,89,88.4163480260279,0.846339775381735,0.000423865265510604,0.0218476765182761,2,0.000553783978646754,0.796844733440272,0.00120273624661447,831.437484997114,0.371094731481336,0.225971091839004,2,2,1.61022726261952,14946.9788327426,2230,191482.828,152519.630531734,336472,287224242,0.136365202248366
