"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"22","sbm","1","1",1000,31852,1,1000,19,111,63.704,19,18.4463656815928,0.610954098454978,0.000499392020347062,0.122924696960003,3,0.00168117222968667,0.0895498416270332,0.0133588334573204,74.8568356058078,0.451935316707907,0.0473433433433433,3,3,2.00785785785786,6401.54430833125,9,204.066,148.078813403468,563,204066,0.296349221443086
"23","sbm","1","1",1000,241938,1,1000,236,660,483.876,236,205.394768318352,0.596010531257801,0.000669120889942285,0.138257301920206,2,0.00024642278477504,0.700926610483089,0.00175777894627159,568.899748242573,0.308604119104809,0.1763003003003,2,2,1.51563963963964,10786.5305590946,10780,92793.963,64030.7381496232,155788,92793963,0.396579270304819
"24","sbm","1","1",1000,26779,1,1000,29,77,53.558,29,27.7971944910127,0.742386603766236,0.000482556074671155,0.0154782872496708,3,0.0010663322510376,0.031012835345861,0.0183255862480286,54.5685134688435,0.291423748296193,0.0234654654654655,3,3,2.07527327327327,6008.1098386518,12,44.55,15.8712127890529,129,44550,-0.146229658004223
"25","sbm","1","1",1000,144256,1,1000,185,429,288.512,185,181.250560249874,0.730858803614464,0.000586529371884774,0.128926476534169,2,0.000575473247317331,0.373744216622892,0.00309612121507513,322.984770470537,0.383441545968761,0.140628628628629,2,2,1.7111991991992,11736.2741909149,4560,16922.73,12364.9977582149,38162,16922730,0.251662930964852
"26","sbm","1","1",1000,240476,1,1000,348,579,480.952,348,270.772276308929,0.616612461151283,0.000660688022289198,0.167404868839271,2,0.000160591529456813,0.538336213607159,0.00200976777582363,497.569924261616,0.210721922564159,0.0981461461461461,2,2,1.51856656656657,12844.0836907281,27437,63577.755,23698.4227579007,94902,63577755,0.363976093260735
"27","sbm","1","1",1000,111704,1,1000,141,291,223.408,141,78.8242181301847,0.392182409023979,0.000563785445829256,0.262026315138818,2,0.000353048139773823,0.287329626502322,0.00421938900892643,237.001138763083,0.31967263867026,0.0676596596596597,2,2,1.77636836836837,10839.677054611,2255,7361.1,3144.66679463012,12867,7361100,0.536269413400234
"28","sbm","1","1",1000,6593,1,1000,1,38,13.186,1,0.90452081805317,0.487130809352621,0.000345702671127022,0.168673454135971,5,0.00908331584501077,0.0179191592268669,0.0584794003872594,17.1000385328483,0.680815657326326,0.0248388388388388,4.18,4,2.90835435435435,2818.56721453559,0,1.971,2.35110329136912,18,1971,-0.268735769877706
"29","sbm","1","1",1000,23683,1,1000,20,76,47.366,20,19.3837945661602,0.719729567203882,0.00048543013545088,0.0214026840382102,3,0.00174362016377315,0.0445255365759869,0.0204260523757036,48.9570858630266,0.361525484632083,0.0286626626626627,3,3,2.06319119119119,5680.59027546965,7,50.832,21.4811362645279,143,50832,-0.22731307101408
"30","sbm","1","1",1000,19180,1,1000,4,103,38.36,4,3.93730784612114,0.711281648316127,0.000442349533703145,0.0481626129059968,4,0.0041417965296145,0.0989993060172671,0.0157204887428997,63.6112538455051,0.631917570315743,0.0647047047047047,3.01,3,2.28627027027027,4245.1503790951,0,122.397,143.859204995238,549,122397,-0.191283750867967
"31","sbm","1","1",1000,15342,1,1000,2,81,30.684,2,1.96652266119881,0.681386622392159,0.000419669462171111,0.0532177290722469,4,0.00512299369868162,0.0817636285122921,0.0191957277400091,52.0949251596088,0.621486791022773,0.0503663663663664,3.284,3,2.4103043043043,3782.15255357461,0,65.892,78.9723303756763,271,65892,-0.186422536090445
"32","sbm","1","1",1000,60554,1,1000,64,194,121.108,64,62.7404524479846,0.830103132996034,0.000532978438767585,0.0284482044879207,3,0.00115963105076559,0.141181420209556,0.00760480633401307,131.495787805591,0.394636511272899,0.072964964964965,2.022,2,1.87879479479479,8682.04877376004,270,1114.437,643.982006624297,2774,1114437,0.00724012575832784
"33","sbm","1","1",1000,280659,1,1000,352,702,561.318,352,216.017985605393,0.458689000526756,0.000702208695430235,0.217872756352007,2,0.00014428863014604,0.745258340514039,0.00161778795025732,618.127981384051,0.271100868844014,0.140822822822823,2,2,1.43812012012012,9888.39132855997,30790,124211.361,69937.7813516347,189658,124211361,0.534641004309275
"34","sbm","1","1",1000,40886,1,1000,51,110,81.772,51,13.1217765239918,0.159964944710757,0.000505732518636343,0.403879778015044,3,0.00087711815225099,0.129836056728958,0.0120881171532407,82.7258693246457,0.322349543415963,0.0282562562562563,3,3,1.97992192192192,7245.77142685558,145,433.161,126.940943284986,963,433161,0.0201909182913499
"35","sbm","1","1",1000,14829,1,1000,8,63,29.658,8,7.62058974823273,0.641232421517156,0.000422553728447007,0.086677113633148,4,0.00416213328785762,0.0390862954381204,0.0287503935665168,34.7821325536432,0.575657772651844,0.0333753753753754,3.011,3,2.37851451451451,4441.90887069281,0,19.416,16.4001801791904,83,19416,0.03202394144315
"36","sbm","1","1",1000,82530,1,1000,105,237,165.06,105,103.984297381606,0.870846128820768,0.000545696785603382,0.0011413261940343,3,0.000963414262810525,0.0617435440503866,0.00592422996212729,168.798309044863,0.237271184466697,0.072012012012012,2.117,2,1.83493693693694,9291.27825100099,309,868.689,251.730567388145,1716,868689,-0.768167945934603
"37","sbm","1","1",1000,27436,1,1000,23,93,54.872,23,22.5043694571766,0.751156500276373,0.000422374854299813,0,4,0.00222084141114876,0.000155380878176916,0.0175835608549246,56.8713020218503,0.34438087726393,0.0381661661661662,3.524,3,2.37226826826827,5752.01749523726,0,0.243,1.2359120027245,14,243,-0.72874360599319
"38","sbm","1","1",1000,89840,1,1000,15,320,179.68,15,0.241647367846183,0.00471137058257077,0.000437707230172437,0.136415044575139,4,0.0164937844583233,0.45891825161763,0.00359970103958067,277.800847627193,0.479733922201937,0.14046046046046,3.929,3,2.31182582582583,8384.23546630374,12,10672.713,8775.48993117553,23483,10672713,0.95846980836431
"39","sbm","1","1",1000,121140,1,1000,112,349,242.28,112,111.100762676923,0.89128069716194,0.000570875294938403,0.0025108836860458,2,0.000777630750073442,0.295290438554192,0.00371189124111002,269.404445077695,0.291622431191591,0.106826826826827,2,2,1.75747747747748,11122.9896963054,1935,9692.598,5318.88051965622,17559,9692598,-0.143141997677547
"40","sbm","1","1",1000,152562,1,1000,105,457,305.124,105,13.3814479578879,0.0732219665974141,0.000594648748796649,0.26650414618237,3,0.00106863890719804,0.649852545361971,0.00240986673149456,414.960705889249,0.435203401531667,0.152028028028028,2.115,2,1.69472872872873,9684.50077421876,1517,36611.175,28001.0169810374,69299,36611175,0.916805632361865
"41","sbm","1","1",1000,95265,1,1000,98,329,190.53,98,96.82110289253,0.873297203121336,0.000554342928892489,0.000285144702486766,2,0.00148399459278335,0.240021271818988,0.00458885779135686,217.919152317927,0.395125362526045,0.138608608608609,2,2,1.80927927927928,10074.0780004155,1412,5085.714,3410.71819369481,12496,5085714,-0.233519478863963
"42","sbm","1","1",1000,254180,1,1000,412,620,508.36,412,407.8866244178,0.943651226079194,0.000672581873875185,0,2,0.000332454041305234,0.490905928985849,0.00194404506323068,514.391368242343,0.154257156354069,0.111751751751752,2,2,1.49113113113113,12879.4667723274,44507,64326.582,12100.9213309704,90340,64326582,-0.354653735711659
"43","sbm","1","1",1000,180098,1,1000,297,413,360.196,297,49.8653411404286,0.135542353246523,0.000610725855226362,0.423772754793128,2,0.000400510108516993,0.618540952216149,0.00269571052687019,370.959711746585,0.385493552523845,0.0528568568568569,2,2,1.63944344344344,9956.40054666006,21574,40220.031,14987.7207109069,63656,40220031,0.700558756928496
"44","sbm","1","1",1000,119753,1,1000,27,407,239.506,27,26.7194470606568,0.730739594226242,0.000569771449186837,0.0361952699210902,3,0.00131208051307226,0.509104789723015,0.00288530762002601,346.58349531236,0.414099974257399,0.167661661661662,2.4,2,1.77286886886887,9127.1353975083,100,20728.704,16736.549372355,40719,20728704,0.235284049372394
"45","sbm","1","1",1000,48963,1,1000,18,222,97.926,18,2.86395375556845,0.042632194545108,0.000455422217995825,0.315692422549454,3,0.00303258142853884,0.45373708396555,0.005194231197947,192.521272521571,0.651380567365457,0.124198198198198,3,3,2.20464864864865,6510.22515931199,7,3555.57,4362.16545680842,11813,3555570,0.935016334313865
"46","sbm","1","1",1000,35329,1,1000,30,130,70.658,30,28.5707296350978,0.482768077693564,0.000509825916077409,0.239105637257692,3,0.00154763538359241,0.123380279324507,0.0112464763203439,88.9167390315031,0.559944953925244,0.0594014014014014,2.998,2,1.96491891891892,6682.53567110278,17,352.599,356.503743484017,1254,352599,0.449094110453021
"47","sbm","1","1",1000,60910,1,1000,64,210,121.82,64,63.2844088700169,0.838775013596242,0.000533298565292594,0.00313010203345899,2,0.00171771076134152,0.119411434247788,0.00754014532891992,132.623438458744,0.367794835692617,0.0882682682682683,2,2,1.87805805805806,8327.55344844561,280,996.054,558.580846114191,2607,996054,-0.546387419864458
"48","sbm","1","1",1000,174536,1,1000,190,545,349.072,190,188.313365099478,0.900242297398608,0.00061047822557209,0.0363215919720095,2,0.000766872731340695,0.466858195707757,0.00248661490546336,402.153143135631,0.376717512216764,0.196124124124124,2,2,1.65057857857858,11999.4865030462,7735,32409.915,24347.9187676091,71640,32409915,0.0715795482527985
"49","sbm","1","1",1000,68682,1,1000,82,184,137.364,82,79.987118523965,0.708198297505194,0.000537560428623889,0.115749071888598,2,0.000616352812532718,0.152048691332481,0.00695236626262519,143.835920350721,0.277994291356931,0.0466826826826827,2,2,1.8624984984985,9252.25055940791,446,1477.989,643.013036138183,2665,1477989,0.215828128032734
"50","sbm","1","1",1000,122100,1,1000,80,379,244.2,80,78.8550849413822,0.782618196064898,0.000572524452672431,0.056085578542581,2,0.000863348140627256,0.379985959562677,0.00330824556175233,302.275022012064,0.366400142991323,0.134934934934935,2,2,1.75555555555556,10583.074828107,841,13725.618,10043.326474767,27020,13725618,0.188771950426245
"51","sbm","1","1",1000,80669,1,1000,27,275,161.338,27,26.2562435169122,0.54894507814098,0.000540873557424432,0.0841831672154309,3,0.00133049366330811,0.329027867202137,0.00440921036079027,226.797979269188,0.44834127057799,0.113775775775776,2.428,2,1.85841641641642,8681.18342169874,32,5778.189,4677.49871336086,12975,5778189,0.414531392148036
"52","sbm","1","1",1000,61166,1,1000,75,200,122.332,75,74.0259607583851,0.839165576973029,0.000533144325847512,0.00270029594121034,3,0.00162281596016139,0.0703262940880206,0.00789910640908363,126.596598173439,0.330405149166731,0.0777457457457457,2.294,2,1.877997997998,8393.9363182328,186,551.691,218.053922303709,1328,551691,-0.680335699844331
"53","sbm","1","1",1000,163201,1,1000,142,606,326.402,142,141.758178581329,0.924806545362804,0.000606614069681973,0,2,0.00139597034613356,0.489395081922091,0.00241459917197385,414.147412790892,0.398724051813236,0.279877877877878,2,2,1.67327127127127,10242.8715659985,7805,34991.811,29489.7120304169,80589,34991811,-0.404026938438979
"54","sbm","1","1",1000,183031,1,1000,278,478,366.062,278,274.276598445118,0.916864193683874,0.000613621668415858,0.00200055139960257,2,0.000466987587359433,0.383830330286035,0.0026629266011096,375.526685408195,0.225670339597136,0.11205005005005,2,2,1.63357157157157,13082.824274588,14644,26347.179,8310.14951646148,42904,26347179,-0.0547007188992589
"55","sbm","1","1",1000,185495,1,1000,256,462,370.99,256,89.6979341196804,0.271626036086406,0.000615719307240077,0.311019297535515,2,0.000331313312551614,0.534230546122225,0.00248500098614843,402.414327227261,0.32212419135937,0.0911011011011011,2,2,1.62863863863864,11328.3947136893,14316,37942.491,16469.9738280246,58951,37942491,0.699314211588376
"56","sbm","1","1",1000,59834,1,1000,10,221,119.668,10,9.95069157454746,0.84045876003781,0.000515428883841096,0.031596640388756,3,0.00188729372122751,0.249105050735083,0.00575859617979333,173.65343371514,0.464255376834617,0.101433433433433,2.716,2,1.95717517517518,7310.8345079262,11,2583.672,2100.83361270813,6197,2583672,-0.0692250250620077
"57","sbm","1","1",1000,224956,1,1000,348,583,449.912,348,344.246433974004,0.930332749636328,0.000647463599308159,0.00132493783118972,2,0.00036587473796224,0.473212710381235,0.00216542466987117,461.803180647929,0.226426117016007,0.133221221221221,2,2,1.54963763763764,13508.2577514579,28612,49081.416,15900.218874632,79815,49081416,-0.0228952106988291
"58","sbm","1","1",1000,202642,1,1000,305,539,405.284,305,303.338582688834,0.939815075477687,0.000629417022142078,0,2,0.000548561209343323,0.281231038833129,0.00241328173636583,414.373500172385,0.190345329160794,0.13384984984985,2,2,1.59431031031031,11099.7205458093,14087,23905.392,6319.99777216544,40720,23905392,-0.672232881561985
"59","sbm","1","1",1000,287622,1,1000,456,681,575.244,456,454.17448303795,0.952725443886535,0.000704562301428007,0,2,0.000202499246476128,0.563753212079596,0.00171884532909937,581.785913526016,0.135558208694155,0.105861861861862,2,2,1.42418018018018,12641.6905571333,60835,94514.517,19962.6187972158,127715,94514517,-0.351536140917684
"60","sbm","1","1",1000,134403,1,1000,98,515,268.806,98,97.1674937607207,0.898535232021644,0.000584108278084184,0,2,0.00158492076309688,0.500349604659899,0.00270596938827251,369.553330623005,0.461337047601563,0.24644044044044,2,2,1.73092492492493,9955.27335460134,2629,25145.238,24856.1750425342,63677,25145238,-0.0865063851694058
"61","sbm","1","1",1000,181137,1,1000,53,581,362.274,53,15.1586164127376,0.14011135148295,0.000623635886270947,0.123392188756229,3,0.00119074159934684,0.890968939805425,0.00181582285213948,550.714514260991,0.414011807376551,0.218944944944945,2.295,2,1.63793993993994,6888.87139306181,188,83585.214,68058.4329243064,149105,83585214,0.854501202550972
"62","sbm","1","1",1000,176305,1,1000,257,472,352.61,257,136.690833673348,0.373075751647234,0.000608961149525228,0.312494425963153,2,0.000303130565583546,0.522359088960536,0.00257480763619556,388.378528144169,0.410462221823229,0.11950950950951,2,2,1.64703703703704,11110.7752785005,11013,33754.311,23577.931291873,68935,33754311,0.6066645513776
"63","sbm","1","1",1000,50350,1,1000,51,151,100.7,51,49.1891594975401,0.720069452041328,0.000526965536413312,0.0994184918085812,3,0.000911874696411651,0.116320711408684,0.00926724853468137,107.906893427714,0.366856951255966,0.0503503503503503,2.325,2,1.89989389389389,8053.03330596,117,618.765,322.989154258729,1392,618765,0.194344791922754
"64","sbm","1","1",1000,185835,1,1000,316,419,371.67,316,29.217400731818,0.0768593862187362,0.000615057155329926,0.453214337648414,2,0.000444362953051921,0.697408364482636,0.00256788259572637,389.425903530115,0.471080506987358,0.0473773773773774,2,2,1.62795795795796,8905.3228516991,26532,48303.048,19232.3091042958,74700,48303048,0.795753303912626
"65","sbm","1","1",1000,214582,1,1000,360,494,429.164,360,136.952421996123,0.330121771027809,0.000637671723518843,0.310620903803632,2,0.00017533149197019,0.555735964372652,0.00229934581085189,434.906309125163,0.201804563599594,0.0649009009009009,2,2,1.57040640640641,11548.7337484338,35816,51335.295,7030.39952317295,66869,51335295,0.552009984444588
"66","sbm","1","1",1000,169780,1,1000,21,569,339.56,21,13.7897665025209,0.244568204241263,0.000610880239300449,0.0608475394612732,3,0.00149855474015641,0.873842195351683,0.00186467951515909,536.285185668853,0.420972564813776,0.22966966966967,2.429,2,1.68021821821822,6543.6153210983,16,77078.829,62976.1870138751,140662,77078829,0.742465798880885
"67","sbm","1","1",1000,144688,1,1000,217,371,289.376,217,214.019129105272,0.771906347243132,0.000585509462652141,0.107913145049555,2,0.000387289703126599,0.302762030499149,0.00339539847489651,294.516242318357,0.248126019898688,0.0817057057057057,2,2,1.71033433433433,12298.3423362388,6706,12814.815,3833.30796267554,22169,12814815,0.179253927724862
"68","sbm","1","1",1000,139714,1,1000,198,363,279.428,198,196.759050686772,0.904397618633351,0.000582239925515638,0,2,0.00053632205198791,0.262247787743951,0.00351817910923423,284.237944957175,0.211564919873185,0.0836556556556557,2,2,1.72029229229229,11751.3962628504,5138,10443.651,3016.34870708307,17625,10443651,-0.430759895325478
"69","sbm","1","1",1000,124016,1,1000,110,471,248.032,110,109.737910996915,0.904746116151158,0.000575100715308671,8.26962695130125e-05,2,0.00166780440634659,0.338110192825089,0.00329128552395242,303.832649195116,0.403624660303207,0.223191191191191,2,2,1.75171971971972,9788.95776509378,3148,13545.969,10686.098551871,33383,13545969,-0.483571310492615
"70","sbm","1","1",1000,241118,1,1000,203,676,482.236,203,197.976585874317,0.630393990782315,0.000670518502706942,0.11680188945414,2,0.000376552089245218,0.734362498252761,0.00171494221842779,583.110025081061,0.315902837371501,0.193957957957958,2,2,1.51728128128128,10249.0250202569,8041,99500.472,71481.784446815,167466,99500472,0.361574479355168
"71","sbm","1","1",1000,210494,1,1000,209,737,420.988,209,208.82458686967,0.944411506870117,0.000648347586763913,1.59955067749388e-05,2,0.00107281465074822,0.556886679572685,0.00196516632035933,508.862781556906,0.354255828347403,0.316328328328328,2,2,1.57859059059059,9865.55655505675,18757,63538.899,48569.7843598215,135082,63538899,-0.506109858007475
"72","sbm","1","1",1000,300350,1,1000,538,657,600.7,538,412.605563045706,0.681839673008279,0.000715845354089313,0.153318606235126,2,6.46340198303344e-05,0.622503367350774,0.0016618720819559,601.731030238545,0.0978833734893289,0.0563563563563564,2,2,1.3986986986987,12782.7857016778,87508,112277.409,11323.0494966516,137348,112277409,0.181250672091824
"73","sbm","1","1",1000,95962,1,1000,132,252,191.924,132,130.585919964369,0.875231119664585,0.000553814627823791,0.00146790410250416,2,0.000677163502187309,0.176361834275764,0.00513192082360375,194.858812981019,0.213285909394792,0.0601361361361361,2,2,1.80788388388388,10440.4721351594,1485,3297.882,943.920336510279,5593,3297882,-0.400496629934963
"74","sbm","1","1",1000,62640,1,1000,81,167,125.28,81,79.5911963353599,0.837098098722638,0.00053402190330111,0.00654049144475761,3,0.000819151808069363,0.115019191657469,0.00787504295991602,126.983434260613,0.224439652419095,0.0417617617617618,2.002,2,1.8745965965966,8863.86773580929,346,910.455,241.219254421582,1592,910455,-0.28481684283413
"75","sbm","1","1",1000,180300,1,1000,197,495,360.6,197,195.948088819695,0.91971029447531,0.000612987262242846,0,2,0.000554867442998116,0.407052038881849,0.00259431941486311,385.457547852782,0.253249897546033,0.134534534534535,2,2,1.63903903903904,12623.8025739422,8931,28451.961,12739.3738429088,47987,28451961,-0.17115016791222
"76","sbm","1","1",1000,87288,1,1000,128,243,174.576,128,125.97693287174,0.874620801842151,0.000548531320772067,0.00161927822961344,3,0.000786818049915407,0.0627342111431035,0.00562759305838303,177.69586208981,0.219541620083437,0.0684924924924925,2.095,2,1.82537937937938,9507.45062070821,394,979.104,212.213840024391,1820,979104,-0.742541561701674
"77","sbm","1","1",1000,104775,1,1000,74,319,209.55,74,40.2317588291614,0.302389455202968,0.000560561484398734,0.21256207278769,2,0.00070258698242939,0.381082400530444,0.00371261222450359,269.352127162623,0.421841565923254,0.10955955955956,2,2,1.79024024024024,9940.82470532818,417,9898.695,7570.39839148382,20161,9898695,0.673668121713785
"78","sbm","1","1",1000,75177,1,1000,96,234,150.354,96,94.7231928433047,0.858534588189022,0.000541448598526117,0.00190358094022219,2,0.00132037781066073,0.117658291603228,0.00640251357621626,156.188657485202,0.293182051483875,0.0837297297297297,2,2,1.8494954954955,9230.18702815162,621,1401.741,536.350491534005,2936,1401741,-0.59547425947749
"79","sbm","1","1",1000,65668,1,1000,24,304,131.336,24,23.5729058573486,0.843073658427134,0.000533536535195632,0.00713914995453234,3,0.00280440133181148,0.378095239319832,0.00446022298956155,224.204036959664,0.570777988789129,0.172836836836837,2.6,2,1.88476476476476,7120.61213160234,100,5586.933,6474.82490883816,17856,5586933,-0.0568806836480706
"80","sbm","1","1",1000,45117,1,1000,29,153,90.234,29,28.696147440915,0.807213974195389,0.000523489385268885,0.0119143330752652,3,0.00153803008804702,0.110772137442859,0.00981048099000935,101.931801408959,0.387488301771933,0.0628288288288288,2.55,2,1.91295895895896,7404.67596336963,69,513.6,301.346175548185,1244,513600,-0.251550263455391
"81","sbm","1","1",1000,267086,1,1000,463,616,534.172,463,458.478406777037,0.945215213066601,0.000683631842745675,0,2,0.000202138691001657,0.519999679813011,0.0018641725525738,536.431028672391,0.116771540156864,0.0819099099099099,2,2,1.46529329329329,13188.3065991005,57546,74446.452,8346.49452372255,95189,74446452,-0.274419502664687
