"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.6,"ER","1","1",750,168371,1,750,397,486,448.989333333333,397,393.748130346754,0.942451522817794,0.000953428539943448,0.00686875302229373,2,8.98871017342226e-05,0.599389795985626,0.00222532400720775,449.37276403842,0.0771043006723396,0.0494134401424121,2,2,1.40054828660436,8977.1879916389,47114,60333.068,3526.61645303991,70705,45249801,-0.00310071481587195
"2",0.6,"ER","1","1",750,168380,1,750,408,494,449.013333333333,408,403.326502642888,0.942147893867559,0.000953452143079544,0.00652287526160046,2,0.000109548084338486,0.599469024656905,0.00222518202423343,449.401437324885,0.0919310188000973,0.0600623052959502,2,2,1.40051624388073,8974.25692797091,49791,60347.996,3561.99333660579,73163,45260997,-0.000530177962060658
"3",0.6,"ER","1","1",750,168595,1,750,405,490,449.586666666667,405,400.802257371353,0.941966478527487,0.000953976951850337,0.0092253544019934,2,0.000101246883712811,0.600298786089861,0.00222230591705207,449.983052435247,0.0827132496228594,0.0539563862928349,2,2,1.3997507788162,8963.93048035856,48892,60587.192,3602.20363469878,71836,45440394,-0.000827683719095601
"4",0.6,"ER","1","1",750,168494,1,750,404,486,449.317333333333,404,399.640076692485,0.941563942500581,0.000953737033810488,0.00873560980861155,2,8.88640789627877e-05,0.599907406584449,0.00222356828502731,449.727587290046,0.0760785822448039,0.0489755229194482,2,2,1.4001103693814,8976.78923645339,48888,60477.04,3650.56753471302,70788,45357780,-0.00179417687237729
"5",0.6,"ER","1","1",750,168271,1,750,406,496,448.722666666667,406,401.431837559319,0.941979910762167,0.000953183581334361,0.00709281071515055,2,0.000116589442287767,0.598987424279725,0.00222667654577846,449.099803874025,0.0958214101483637,0.0631206052514464,2,2,1.40090431686693,8974.29495265353,49195,60220.088,3486.37485837751,73665,45165066,-0.00343587937270994
"6",0.6,"ER","1","1",750,168426,1,750,401,490,449.136,401,397.214775758647,0.943091976374041,0.00095357386511533,0.00809792800092397,2,0.000107788148395883,0.599627496014171,0.00222444665643782,449.550002516751,0.0818610827492357,0.0545580774365821,2,2,1.40035246995995,8975.06379804026,48039,60400.596,3667.38686788049,71575,45300447,-0.0032800694216696
"7",0.6,"ER","1","1",750,168611,1,750,397,492,449.629333333333,397,393.734712651372,0.94263156788738,0.000954028289448259,0.00737774305890597,2,0.000106595499604578,0.600334422938699,0.00222194102122128,450.05695040922,0.0877781517972926,0.0565696484201157,2,2,1.39969381397419,8984.53197417888,47050,60606.64,3739.47424690393,72783,45454980,-0.0030635939409365
"8",0.6,"ER","1","1",750,168508,1,750,409,500,449.354666666667,409,403.929421307677,0.94223418623568,0.000953773910643801,0.0100352212981052,2,0.000127563215982197,0.600021755692303,0.00222334917350973,449.77190803612,0.101465281804953,0.0676172674677348,2,2,1.40006052514464,8974.60884276258,50050,60499.464,3700.39026529969,74824,45374598,3.52522794807774e-05
"9",0.6,"ER","1","1",750,168513,1,750,402,487,449.368,402,398.022599026691,0.941431653466668,0.000953783706016837,0.00887392275514328,2,8.88561756822818e-05,0.600038875922535,0.00222331623464997,449.778571493873,0.0786339655992897,0.0502429906542056,2,2,1.40004272363151,8973.46001120808,48442,60504.092,3657.70327133903,71421,45378069,-0.00363678979808867
"10",0.6,"ER","1","1",750,169097,1,750,406,491,450.925333333333,406,401.953957497296,0.941281521337698,0.000955202296583611,0.00657710612774428,2,9.87294604090716e-05,0.602113262415877,0.00221564967084833,451.334889787482,0.0818735720694346,0.053504227859368,2,2,1.39796350689809,8959.82202172615,49505,61134.744,3687.59253416933,72419,45851058,-5.45302006073288e-08
"11",0.6,"ER","1","1",750,168544,1,750,416,488,449.450666666667,416,408.691005433652,0.942243045342024,0.000953857225580759,0.00943593231349015,2,9.52060882285739e-05,0.600124723505835,0.00222293128096017,449.856461405348,0.0802104267819012,0.0514677347574544,2,2,1.39993235425011,8972.83734587948,51733,60534.292,3646.61323149982,71467,45400719,-0.0020618049154491
"12",0.6,"ER","1","1",750,168463,1,750,403,491,449.234666666667,403,398.863159131744,0.942802281515199,0.000953668853366198,0.00864232362006807,2,0.000107478942250926,0.599780411133621,0.00222389490916659,449.661535658964,0.0849294331984751,0.0557614597240765,2,2,1.40022073876279,8969.68756936868,48734,60444.324,3727.45667025952,72104,45333243,-0.00362950692839091
"13",0.6,"ER","1","1",750,168958,1,750,415,492,450.554666666667,415,408.71731469457,0.942605844627762,0.000954847023310356,0.007268763630349,2,0.00010473244610677,0.601467159207528,0.00221769428666715,450.918779027404,0.0838130223812212,0.0553342234089898,2,2,1.39845838896306,8969.94087259344,51724,60962.72,3473.55853654564,72540,45722040,-0.00313284680869168
"14",0.6,"ER","1","1",750,168238,1,750,406,487,448.634666666667,406,401.862551563805,0.942314711199101,0.000953113122179044,0.00677756682707896,2,9.77097913056779e-05,0.598975842636549,0.0022269922199247,449.036144380339,0.0784917390015579,0.0512220738762795,2,2,1.40102180685358,8988.69079965122,48928,60198.584,3599.42527236397,70755,45148938,-0.00371407496742105
"15",0.6,"ER","1","1",750,168573,1,750,400,492,449.528,400,396.313091197828,0.942540152718708,0.000953929724058484,0.00549047541338261,2,0.00010745737722581,0.600169695181608,0.00222252329298111,449.939041430104,0.0858402634900869,0.0567049399198932,2,2,1.39982910547397,8980.256410642,48008,60560.504,3661.95291771291,72429,45420378,-0.00408787979488239
"16",0.6,"ER","1","1",750,168146,1,750,410,488,448.389333333333,410,404.919932565729,0.942596021643407,0.000952871847817899,0.00728058278550071,2,9.90657165692398e-05,0.598567197560927,0.00222844410114829,448.743587278995,0.0811490852413067,0.0528847352024922,2,2,1.40134935469515,8978.151000288,50127,60085.216,3389.65555374604,71136,45063912,-0.000982104934188434
"17",0.6,"ER","1","1",750,168439,1,750,406,486,449.170666666667,406,401.349143440516,0.942241888666066,0.00095360078313778,0.00857692206049433,2,9.12665421869483e-05,0.599750215928952,0.00222433361311291,449.572849191682,0.0768215919853248,0.0491713395638629,2,2,1.40030618602581,8978.58014845925,49295,60420.644,3618.59823045729,70822,45315483,-0.00232251901056203
"18",0.6,"ER","1","1",750,168221,1,750,409,506,448.589333333333,409,404.156441895611,0.941852631252371,0.000953077034080249,0.00913308768677702,2,0.00014782441909607,0.598940752966782,0.00222715651939602,449.003018553535,0.112897069923669,0.0766497552291945,2,2,1.40108233199822,8980.6017613427,49919,60184.54,3660.10571434582,76453,45138405,-0.00386155299504559
"19",0.6,"ER","1","1",750,168568,1,750,413,489,449.514666666667,413,407.136999848358,0.942413338090122,0.000953911328946318,0.00551641700745608,2,9.93067820059262e-05,0.60011842679486,0.00222266062950217,449.911240036667,0.0807783547639114,0.0527174009790832,2,2,1.39984690698709,8972.158039946,51130,60549.6,3600.61128803569,71506,45412200,-0.000823576875748783
"20",0.6,"ER","1","1",750,168720,1,750,409,495,449.92,409,403.917711119162,0.942278441708041,0.000954279962628004,0.00849815147580948,2,0.00011016959000236,0.600729155720774,0.00222066547107867,450.315463100464,0.0916901781345842,0.0601869158878505,2,2,1.39930574098798,8973.28355040182,50266,60720.5,3596.15408080594,73553,45540375,-0.000829320917313718
"21",0.6,"ER","1","1",750,168837,1,750,408,491,450.232,408,403.434397231941,0.941986899635034,0.000954568831063858,0.00968396146422527,2,9.93638545842173e-05,0.601109676302326,0.00221907751615261,450.637705407327,0.0836144810097945,0.0544299065420561,2,2,1.39888918558077,8969.61912452114,49960,60844.844,3650.86502008184,72366,45633633,-0.00343160891291282
"22",0.6,"ER","1","1",750,168512,1,750,405,492,449.365333333333,405,400.74776654611,0.941048479756873,0.000953765860907852,0.00901134234989841,2,0.000106420787512895,0.599976743479,0.00222352514112946,449.736313524227,0.0871209700842313,0.0569221183800623,2,2,1.40004628393413,8971.69419597241,49138,60491.656,3478.69608324491,72420,45368742,-0.00159771514765727
"23",0.6,"ER","1","1",750,168294,1,750,415,487,448.784,415,408.255425434897,0.941169654454841,0.000953243260063585,0.00959450155710905,2,9.42952203809943e-05,0.599109686332528,0.00222632704068086,449.170306845025,0.07895472688633,0.051022696929239,2,2,1.40082242990654,8977.50710459235,51527,60250.008,3553.65194095115,70954,45187506,-0.00169514290357089
"24",0.6,"ER","1","1",750,168011,1,750,400,484,448.029333333333,400,396.323095055145,0.941324215652523,0.000952568431859202,0.00603744183618349,2,9.23477009480273e-05,0.59816062254428,0.00222993287397191,448.443992046641,0.0740722486125618,0.0480249221183801,2,2,1.40182999554962,8978.92275126872,47569,59956.24,3640.84289577596,69748,44967180,-0.00447151233084872
"25",0.6,"ER","1","1",750,168005,1,750,407,496,448.013333333333,407,402.409670261461,0.940982884548016,0.000952539556125496,0.011138478088802,2,0.000126892931182347,0.598181344768524,0.00223020089574518,448.390098805817,0.0952829627198449,0.0640676457498887,2,2,1.40185135736538,8979.44215624776,49431,59948.936,3477.59661282128,73170,44961702,-0.00442762579712947
"26",0.6,"ER","1","1",750,168648,1,750,411,501,449.728,411,405.49652280118,0.942800130059809,0.000954114979234674,0.00885358635184461,2,0.000127354657078169,0.600521717089373,0.00222149270428455,450.147775894704,0.102894506145535,0.0684539385847797,2,2,1.39956208277704,8971.83731368914,50468,60651.052,3710.19757911409,75280,45488289,-0.00193679471910991
"27",0.6,"ER","1","1",750,168668,1,750,412,487,449.781333333333,412,406.199767315416,0.941907286690352,0.000954160156268527,0.00701626115687861,2,9.52078084285332e-05,0.600516313369279,0.00222127784369042,450.191317957148,0.076183862383199,0.0496911437472185,2,2,1.39949087672452,8981.74430644543,51025,60663.72,3661.81970478255,70870,45497790,-0.00452140372500117
"28",0.6,"ER","1","1",750,168590,1,750,404,487,449.573333333333,404,399.896646558456,0.943033892262952,0.00095396376233367,0.00546352114218621,2,9.76341147038394e-05,0.600218973267925,0.00222238577552717,449.966882893134,0.0754729389378178,0.0499688473520249,2,2,1.39976858032933,8973.53738063122,48786,60575.244,3583.28346943979,70869,45431433,-0.00246609573303463
"29",0.6,"ER","1","1",750,168095,1,750,407,487,448.253333333333,407,402.264550296676,0.942031403350513,0.000952773208276866,0.00857470493310032,2,0.000101319787945879,0.598501217437914,0.00222880425429214,448.671074668959,0.0794654774927466,0.0517311971517579,2,2,1.40153093012906,8975.98616443891,49376,60050.8,3669.15842513398,70799,45038100,-0.00379065481553963
"30",0.6,"ER","1","1",750,168176,1,750,408,488,448.469333333333,408,402.894268737756,0.942857607400082,0.000952957995789963,0.00360337843659733,2,0.000101679592618443,0.598733773263586,0.00222788224518781,448.856757200693,0.0805337538592555,0.0527779261237205,2,2,1.40124254561638,8979.2027510157,49917,60128.208,3519.85413384808,70981,45096156,-0.00792061172381542
"31",0.6,"ER","1","1",750,168573,1,750,409,490,449.528,409,404.176469153884,0.94171815974275,0.000953925410199017,0.00440453264959745,2,0.000101972573505489,0.600214582279103,0.00222257998699777,449.927564294677,0.0827049077054461,0.0540347129506008,2,2,1.39982910547397,8974.22158299034,49957,60563.464,3615.88052466646,71809,45422598,-0.00385114595745981
"32",0.6,"ER","1","1",750,168839,1,750,410,493,450.237333333333,410,405.157314750513,0.942124299021256,0.000954578577351497,0.00883365129579282,2,0.000105841713337491,0.601142490618801,0.00221899367974947,450.654731072916,0.0880395431158506,0.057093012906097,2,2,1.39888206497552,8972.45165484234,50553,60851.168,3713.12766813673,73010,45638376,-0.00287205106098108
"33",0.6,"ER","1","1",750,168107,1,750,408,483,448.285333333333,408,403.229137041454,0.941608645532342,0.00095278586683559,0.00869628806999381,2,8.57907987749691e-05,0.59843228486522,0.0022288524823524,448.661366294,0.0720178641366482,0.0463480195816644,2,2,1.40148820649755,8976.92466147477,49730,60046.796,3483.84037819736,69702,45035097,-0.00270220585764343
"34",0.6,"ER","1","1",750,168374,1,750,410,494,448.997333333333,410,404.86968758754,0.941674987390153,0.000953445036847222,0.0100624640561094,2,0.000110935318806705,0.599542647613364,0.00222516712033267,449.404447361461,0.0916712739905724,0.0600836671117045,2,2,1.40053760569648,8977.13219585071,50237,60353.776,3635.77601760031,73061,45265332,-0.0026392410672937
