"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.1,"Spatial","1","1",50,42,0,8,0,4,1.68,0,-5.59724149582775e-16,-7.09507177227721e-16,-1,0.8718820861678,5,0.0107420519228099,0.403846153846154,0.373271612286906,2.67901433455747,0.944589376967202,0.0473469387755102,2.3,0,1.8804347826087,52.570054910693,0,0.42,0.64174506986332,2,21,-0.072992700729927
"2",0.1,"Spatial","1","1",50,46,0,15,0,4,1.84,0,-1.32009038409421e-15,-4.65292330584279e-16,-1,0.821833648393195,10,0.0351589615438012,0.4,0.314154268267436,3.18314949376627,0.941200611429165,0.0440816326530612,4.4,0,3.30434782608696,57.6677069904015,0,0.48,0.8628382211738,3,24,0.412408759124088
"3",0.1,"Spatial","1","1",50,34,0,11,0,4,1.36,0,-1.67207951006232e-15,-8.9602923999152e-16,-1,0.803200692041522,6,0.0194536998472859,0.315789473684211,0.336628398579951,2.97063469457256,0.92683535703992,0.0538775510204082,2.32,0,2.3298969072165,46.9497788869178,0,0.24,0.555492059863531,2,12,0.449744463373083
"4",0.1,"Spatial","1","1",50,47,0,12,0,5,1.88,0,-1.37312491321136e-15,-7.16160239310594e-16,-1,0.831824354911725,8,0.02302859919478,0.6,0.255786206144593,3.90951496201758,0.931306125065092,0.0636734693877551,2.72,0,2.47863247863248,55.2749489636275,0,0.96,1.52476160732872,6,48,0.498666666666667
"5",0.1,"Spatial","1","1",50,41,0,12,0,4,1.64,0,-2.41877185834303e-15,-5.51771652267262e-16,-1,0.805175490779298,6,0.0182562821046786,0.545454545454545,0.286609612496502,3.48906650858476,0.922770978666657,0.0481632653061225,2.34,0,2.34545454545455,48.5484309268628,0,0.72,1.2942573317607,4,36,0.598039215686274
"6",0.1,"Spatial","1","1",50,57,0,24,0,6,2.28,0,-1.47094348360065e-15,-6.04671499516518e-16,-1,0.740073868882733,10,0.108600583090379,0.615894039735099,0.213414369387357,4.68572009874815,0.853272275762712,0.0759183673469388,4.6,0,4.11920529801325,56.0202497130932,0,1.86,2.77753377613145,8,93,0.567322050771528
"7",0.1,"Spatial","1","1",50,51,0,12,0,6,2.04,0,-1.53677137535873e-15,-4.31912522449488e-16,-1,0.80238369857747,6,0.0331806191864501,0.57,0.274291885177432,3.64575131106459,0.944880181019488,0.0808163265306122,2.58,0,2.27027027027027,56.5895281284521,0,1.14,1.41435786251758,6,57,0.178661298439859
"8",0.1,"Spatial","1","1",50,39,0,12,0,3,1.56,0,-1.03789924907574e-15,-5.94370036411489e-16,-1,0.847797501643655,10,0.0208940719144801,0.171428571428571,0.451605962955777,2.21431974337754,0.96936418746722,0.0293877551020408,3.9,0,3.17647058823529,54.1087093050402,0,0.12,0.328260722659316,1,6,-0.0263157894736844
"9",0.1,"Spatial","1","1",50,43,0,17,0,5,1.72,0,-9.16928724567706e-16,-5.44940980499844e-17,-1,0.827203893996755,13,0.0452936276551437,0.436363636363636,0.29379948920481,3.40368188762538,0.949923294007805,0.0669387755102041,4.46,0,4.33333333333333,55.2782722915317,0,0.48,0.994679724887383,4,24,0.350520833333333
"10",0.1,"Spatial","1","1",50,38,0,6,0,4,1.52,0,-2.30166283460358e-15,-7.10857351370406e-16,-1,0.875346260387812,4,0.00468554768846314,0.66,0.322944508362098,3.09650721441828,0.953897001635535,0.0506122448979592,1.48,0,1.49180327868852,46.9657668130479,0,0.66,1.09935045757549,3,33,0.254901960784313
"11",0.1,"Spatial","1","1",50,37,0,7,0,3,1.48,0,-1.20790562456528e-15,-7.9728717987946e-16,-1,0.889700511322133,5,0.00683742884909066,0.363636363636364,0.376187351879762,2.65824992521179,0.951825813236456,0.0310204081632653,2.06,0,1.77777777777778,51.3710018829866,0,0.24,0.517450579322138,2,12,0.192139737991266
"12",0.1,"Spatial","1","1",50,32,0,9,0,4,1.28,0,-6.09607488341429e-16,-8.68415454375151e-16,-1,0.82568359375,6,0.0126683326391781,0.375,0.359125830113293,2.78453933454057,0.948606540398181,0.0555102040816327,2.06,0,2.20253164556962,44.2477702104348,0,0.24,0.517450579322138,2,12,0.375
"13",0.1,"Spatial","1","1",50,38,0,8,0,4,1.52,0,-1.25415327046193e-15,-5.6874208061262e-16,-1,0.82409972299169,5,0.00897195612939053,0.54,0.297169254435939,3.36508567112071,0.940443915353189,0.0506122448979592,2.16,0,2,47.8309757643964,0,0.54,1.03430939199417,4,27,0.59640522875817
"14",0.1,"Spatial","1","1",50,41,0,11,0,4,1.64,0,-1.2572991588788e-15,-7.12684527774626e-16,-1,0.861094586555622,6,0.0227682909898653,0.391304347826087,0.333503688325596,2.99846758823162,0.943898624572437,0.0481632653061225,2.38,0,2.27777777777778,56.2776716048833,0,0.36,0.662709343128183,3,18,0.390712074303405
"15",0.1,"Spatial","1","1",50,46,0,20,0,4,1.84,0,-1.46017178416182e-15,-6.74675039347696e-16,-1,0.802221172022684,12,0.0654935443565181,0.5,0.32403039922327,3.08613019765149,0.956538954215591,0.0440816326530612,4.58,0,4.3,53.5460360410753,0,0.72,1.01096034359738,3,36,0.383449883449883
"16",0.1,"Spatial","1","1",50,45,0,23,0,5,1.8,0,-4.57152517370897e-16,-7.25494302490568e-16,-1,0.781234567901235,10,0.107819658475635,0.454545454545455,0.292930950381919,3.41377378763225,0.943444599107181,0.0653061224489796,4.54,0,4.55035971223022,54.3295262693569,0,0.6,0.989743318610787,4,30,0.276018099547511
"17",0.1,"Spatial","1","1",50,40,0,12,0,5,1.6,0,-1.42333773386553e-15,-4.43931473415148e-16,-1,0.7796875,10,0.0221435512980702,0.685714285714286,0.225841769575008,4.42787887237074,0.928585856825609,0.0693877551020408,2.86,0,3.11320754716981,46.8801582277216,0,0.96,2.21276445439008,8,48,0.82312925170068
"18",0.1,"Spatial","1","1",50,41,0,12,0,4,1.64,0,-8.80403764895048e-16,-6.86738971103883e-16,-1,0.830160618679358,8,0.0221435512980702,0.352941176470588,0.369605597893746,2.70558672730785,0.961170633752115,0.0481632653061225,3.1,0,2.72307692307692,51.3240912821743,0,0.36,0.562791874388349,2,18,-0.0825082508250824
"19",0.1,"Spatial","1","1",50,29,0,9,0,4,1.16,0,-1.4546005058884e-15,-4.79201908183834e-16,-1,0.8115338882283,5,0.0117659308621408,0.387096774193548,0.32846951159367,3.04442258627961,0.938526619386526,0.0579591836734694,1.76,0,2.07462686567164,38.9579523289438,0,0.24,0.624663174545013,3,12,0.597780859916782
"20",0.1,"Spatial","1","1",50,44,0,7,0,4,1.76,0,-2.09508057263143e-15,-8.09884835933649e-16,-1,0.857438016528925,5,0.00673330556712481,0.739130434782609,0.274291885177432,3.64575131106459,0.944880181019487,0.0457142857142857,1.86,0,1.79487179487179,51.8714624993342,0,1.02,1.55825648251696,5,51,0.641109298531811
"21",0.1,"Spatial","1","1",50,38,0,13,0,5,1.52,0,-1.63645039423492e-15,-7.55416097914318e-16,-1,0.831371191135734,7,0.0324170484520339,0.529411764705882,0.265715091706004,3.76342944459637,0.933497403054957,0.0710204081632653,2.42,0,2.68518518518519,50.2442818009801,0,0.54,1.31257652838116,5,27,0.620165145588874
"22",0.1,"Spatial","1","1",50,35,0,10,0,3,1.4,0,-8.78048723195309e-16,-7.4261822207151e-16,-1,0.849387755102041,7,0.0149763987227544,0.28125,0.434258545910665,2.302775637732,0.963811787840778,0.0326530612244898,2.6,0,2.45744680851064,48.6846434969528,0,0.18,0.388087934491604,1,9,0.154589371980676
