"","X","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"352",102,0.2,"Spatial",1,1,100,464,1,100,3,18,9.28,3,0.23430248794331,0.0248790604837791,0.00261956824112417,0.649162083828775,9,0.198820886810584,0.619399538106236,0.0806770242245212,12.3951026901666,0.839821287464728,0.0880808080808081,6.98,5,3.93656565656566,209.71044426823,1,26.82,17.52076978153,84,2682,0.397990348843379
"353",103,0.2,"Spatial",1,1,100,470,1,100,2,16,9.4,2,0.221610093160732,0.0236963907741565,0.00261993424214329,0.669775916704391,9,0.201710071130839,0.639794551138901,0.0878082423768461,11.3884525294141,0.622423747499416,0.0666666666666667,7.37,5,3.9420202020202,208.954820040329,1,28.65,18.1894491562021,66,2865,0.446645947894537
"354",104,0.2,"Spatial",1,1,100,504,1,100,1,18,10.08,1,0.342745183534098,0.0346378436283047,0.00276559722451886,0.624399644116906,10,0.103622870384918,0.608100176090785,0.0833694846113718,11.9947964733321,0.726470212462157,0.08,7.07,5,3.73575757575758,216.657818701754,0,31.08,17.0072355368549,74,3108,0.397887882249364
"355",105,0.2,"Spatial",1,1,100,520,1,100,1,18,10.4,1,0.270200501426306,0.0279536315794863,0.00283240268193317,0.640538091715976,8,0.123961953208172,0.618070953436807,0.0772684381281139,12.9418948308747,0.766351974198609,0.0767676767676768,6.34,5,3.65010101010101,216.761283386023,0,33.45,17.7538585932606,77,3345,0.476541335947465
"356",106,0.2,"Spatial",1,1,100,501,1,100,4,17,10.02,4,0.274073923076701,0.0321904875317715,0.00274709657687386,0.64811096370134,8,0.109377866407649,0.61327967806841,0.0819117732565463,12.2082572534234,0.665585029329036,0.0705050505050505,6.7,5,3.78080808080808,213.269583087781,2,30.48,14.7870268010903,62,3048,0.465620430282236
"357",107,0.2,"Spatial",1,1,100,543,1,100,1,18,10.86,1,0.399783376994441,0.0431511625448647,0.00288790010705989,0.567239502253696,10,0.0978812254664522,0.601657727937591,0.071236820474501,14.0376843511418,0.769561115809436,0.0721212121212121,7.02,5,3.62060606060606,220.051638967022,0,37.02,23.370092257439,98,3702,0.561291915440387
"358",108,0.2,"Spatial",1,1,100,514,1,100,1,19,10.28,1,0.279356382325545,0.0257338428981621,0.00273498508487129,0.589259489167134,9,0.121534069077029,0.642056573563423,0.0697133929887292,14.344445982735,0.817556466957306,0.0880808080808081,6.78,5,3.78161616161616,213.671768419965,0,36.09,27.8023670963754,107,3609,0.576734529317428
"359",109,0.2,"Spatial",1,1,100,493,1,100,2,18,9.86,2,0.166437730988544,0.0202373248403699,0.00259467948009708,0.632281967833647,10,0.1763198114071,0.621266427718041,0.075362692324673,13.2691650092842,0.768361360075503,0.0822222222222222,7.37,5,4.05212121212121,211.063420469677,1,31.2,19.6812991276881,87,3120,0.611541941392143
"360",110,0.2,"Spatial",1,1,100,504,0,99,0,21,10.08,0,9.17855218423226e-15,-4.44089209850063e-16,-1,0.586632338120433,11,0.132638659460687,0.623110151187905,0.0675008248278621,14.8146337848487,0.765966778858064,0.11030303030303,7.94,0,3.78045763760049,211.153130494921,0,34.62,27.5636197062928,107,3462,0.666892223368803
"361",111,0.2,"Spatial",1,1,100,484,0,96,2,21,9.68,0,3.11519560442875e-15,1.20852082089709e-16,-1,0.645422102315416,10,0.141773378820148,0.671494785631518,0.0727051710828831,13.7541798623926,0.763951254667402,0.114343434343434,7.67,1,3.99934296977661,204.34977500921,1,34.77,25.6065233954951,100,3477,0.634551696797227
"362",112,0.2,"Spatial",1,1,100,420,1,100,1,16,8.4,1,0.114010684449674,0.0163481546096649,0.00237078534600919,0.698191609977324,11,0.154353730197736,0.64231525709469,0.0964188175429886,10.3714194540308,0.77425524586954,0.0767676767676768,8.73,6,4.38383838383838,200.593384225196,0,22.86,12.5561526630162,47,2286,0.273036063877974
"363",113,0.2,"Spatial",1,1,100,469,1,100,2,18,9.38,2,0.224395828235756,0.030915296942706,0.00259281475993848,0.637022017539473,10,0.109090076227324,0.619483763530391,0.0699799192394839,14.2898135760606,0.805860009468896,0.0870707070707071,7.41,6,4.02363636363636,208.635693171514,0,29.76,26.5220015394119,103,2976,0.641629163471902
"364",114,0.2,"Spatial",1,1,100,473,1,100,2,18,9.46,2,0.284936134149595,0.0332386963088693,0.00262816344145033,0.606899418492909,9,0.125704317650288,0.602011173184358,0.0804420499456923,12.4313092552355,0.814506211074413,0.0862626262626263,7.04,5,3.93414141414141,213.698800192617,1,26.94,16.2286814316537,83,2694,0.471602248025023
"365",115,0.2,"Spatial",1,1,100,516,1,100,2,18,10.32,2,0.374422713856474,0.0373581352900185,0.00271559832271068,0.639279490415239,9,0.114600803880573,0.610966057441253,0.0809286850533419,12.3565581146027,0.816418062019373,0.0775757575757576,7,5,3.78464646464646,217.112588335275,1,32.76,17.6898761208697,85,3276,0.270242942115968
"366",116,0.2,"Spatial",1,1,100,500,1,100,1,18,10,1,0.360759444406484,0.0375069976417647,0.00288401579237619,0.656326,8,0.191239461334204,0.609587689879661,0.0844730724346561,11.8380919644369,0.711382967215189,0.0808080808080808,6.25,4,3.57717171717172,215.93365178634,0,30.9,17.0029706257763,78,3090,0.239082362368679
"367",117,0.2,"Spatial",1,1,100,535,1,100,1,20,10.7,1,0.211192255673234,0.0237308746082476,0.00277778551609413,0.588217311555594,8,0.192921897196164,0.59853539462978,0.0666386541607018,15.0063054633195,0.759862358965395,0.0939393939393939,6.66,4,3.7569696969697,219.504245587119,0,36.78,27.1157563498465,109,3678,0.562792506996043
"368",118,0.2,"Spatial",1,1,100,486,1,100,3,20,9.72,3,0.177693164605405,0.0247495971709231,0.00266619237249486,0.621259462480313,8,0.136650568754488,0.611894543225015,0.0739998737161455,13.513536574885,0.802622047666215,0.103838383838384,6.74,5,3.91535353535354,212.974864665369,3,29.94,21.0395587002919,101,2994,0.590831913725379
"369",119,0.2,"Spatial",1,1,100,483,1,100,2,18,9.66,2,0.24185559737266,0.0273047982276,0.0026353633826079,0.633405347015933,9,0.117812108277565,0.626168224299065,0.0802728326378682,12.4575147922244,0.656380634796209,0.0842424242424242,6.98,5,3.91878787878788,212.074496851355,1,30.15,20.9855048579112,84,3015,0.539477602903588
"370",120,0.2,"Spatial",1,1,100,472,1,100,1,17,9.44,1,0.191703770020248,0.0220490941627757,0.00253265221983134,0.659187823182993,9,0.122014430478605,0.629195764811895,0.0892025838119896,11.2104376046739,0.771624070530123,0.0763636363636364,7.44,5,4.08969696969697,209.494676667726,0,27.93,14.6489252199952,60,2793,0.294995590561439
"371",121,0.2,"Spatial",1,1,100,483,1,100,4,17,9.66,4,0.18820538968848,0.0188734058232479,0.00245734446936957,0.616664309075867,10,0.215047171714383,0.610476395774951,0.0789119639943475,12.6723496588126,0.815006643075939,0.0741414141414141,7.65,6,4.18464646464646,213.790692262817,4,28.32,17.4667823267047,77,2832,0.494034282971806
"372",122,0.2,"Spatial",1,1,100,530,1,100,1,22,10.6,1,0.0906916729383969,0.0143380141106741,0.00242527456894139,0.623417586329655,10,0.145293697082176,0.666873641726172,0.0656094702432485,15.2417020941105,0.795408207499634,0.115151515151515,8.12,6,4.29151515151515,212.774613611036,0,42.96,38.6556724181718,134,4296,0.573547006845627
"373",123,0.2,"Spatial",1,1,100,492,1,100,1,18,9.84,1,0.0604127689122379,0.0261541784260389,0.00248123986840765,0.613967793641351,13,0.109959784228762,0.629262716707944,0.0731060528178706,13.6787579339197,0.725134474491644,0.0824242424242424,9.82,7,4.28787878787879,208.816669565886,0,33.03,23.7373911239997,83,3303,0.635120319871738
"374",124,0.2,"Spatial",1,1,100,498,1,100,1,16,9.96,1,0.274064108053068,0.0284223421553048,0.00273058070864979,0.661035709101466,9,0.0921903636114595,0.624067728280589,0.0821067463944364,12.1792671602898,0.744025129959285,0.061010101010101,7.16,5,3.81676767676768,213.756279363182,0,30.96,16.4094823535391,71,3096,0.472475296086487
"375",125,0.2,"Spatial",1,1,100,473,1,100,1,17,9.46,1,0.213883109595886,0.0234296970416211,0.00240045876301141,0.673770499130645,10,0.233160371223035,0.657394843962008,0.086552636641958,11.55366305173,0.857715522324792,0.0761616161616162,7.77,6,4.27252525252525,209.19934488377,0,29.07,16.4471943510193,73,2907,0.299834233952018
"376",126,0.2,"Spatial",1,1,100,493,1,100,4,19,9.86,4,0.242426345117466,0.0267740763137448,0.00259459361197151,0.655147727412991,8,0.137169502940824,0.641814288495231,0.0692703792282642,14.436184861999,0.828150098592364,0.0923232323232323,6.91,5,3.97030303030303,211.916070467336,4,32.97,27.5448046394645,113,3297,0.522003912216193
"377",127,0.2,"Spatial",1,1,100,495,1,100,2,18,9.9,2,0.224371325628062,0.0251696551166455,0.0026371671556564,0.649197020712172,9,0.122615457514834,0.622195269860522,0.0797490666350197,12.5393317087535,0.704057946859443,0.0818181818181818,7.07,5,3.92060606060606,214.329638511895,0,30.78,17.274714399253,68,3078,0.443885034235905
"378",128,0.2,"Spatial",1,1,100,480,1,100,3,18,9.6,3,0.298449932095947,0.0298580251405028,0.00267675701737628,0.629396701388889,9,0.114110574263204,0.618916631400762,0.0779035831951953,12.8363800352341,0.805180471085492,0.0848484848484849,7.06,5,3.84989898989899,213.476047120493,3,29.25,19.9673344351329,83,2925,0.50451640012781
"379",129,0.2,"Spatial",1,1,100,469,1,100,2,17,9.38,1,0.0715829791662511,0.0081321588204848,0.00231462834216408,0.701942617100304,9,0.210043370532395,0.680335296782963,0.0863100850300576,11.5861315586904,0.860817266014088,0.076969696969697,7.65,5,4.46686868686869,206.168115891632,1,30.03,17.9108087675312,72,3003,0.434025137669639
"380",130,0.2,"Spatial",1,1,100,458,1,100,1,17,9.16,1,0.19739148333946,0.0207607777075392,0.00244174295107501,0.682574226273336,10,0.142674502410546,0.639095936523203,0.0830088247991606,12.0469119086976,0.843005980465279,0.0791919191919192,7.78,5,4.21959595959596,208.791999311049,0,26.58,16.3960946323178,76,2658,0.395305172343281
"381",131,0.2,"Spatial",1,1,100,481,1,100,2,17,9.62,2,0.340413615341187,0.0401884489554212,0.00281413659970742,0.548489157636767,8,0.0881636571860141,0.579133694294044,0.0771338874024288,12.964470399148,0.764017844151266,0.0745454545454545,6.59,5,3.70141414141414,214.410679987326,1,27.81,18.5170928407439,78,2781,0.560654115792932
"382",132,0.2,"Spatial",1,1,100,478,1,100,3,17,9.56,3,0.146638615642712,0.0237242158774619,0.0025541980650697,0.638788711682218,10,0.12295146904381,0.607165706973768,0.0787558490000685,12.6974696190391,0.725504719586976,0.0751515151515151,8.11,5,4.11737373737374,211.738175607039,3,28.47,17.9367322452102,72,2847,0.541249765050172
"383",133,0.2,"Spatial",1,1,100,481,1,100,1,16,9.62,1,0.2877218284068,0.0381081039747787,0.0027374986477663,0.649703277561905,9,0.12615859100263,0.615768896611642,0.0884615048495273,11.3043521213097,0.683966350820164,0.0644444444444444,7.09,5,3.79010101010101,212.455017404344,0,28.35,14.0628998259659,61,2835,0.33348459503026
"384",134,0.2,"Spatial",1,1,100,502,1,100,1,19,10.04,1,0.152314145645942,0.0159265595122516,0.00252281222087461,0.651571006809416,10,0.154026409559503,0.639564287103676,0.0750369838382344,13.3267616693631,0.819819969451399,0.0905050505050505,7.87,5,4.08484848484848,212.49174901438,0,32.88,20.241112278297,96,3288,0.344095845639635
"385",135,0.2,"Spatial",1,1,100,472,1,100,3,16,9.44,3,0.0654743691679826,0.00778490371076101,0.00214080562514981,0.692626041367423,12,0.373331032368236,0.661074586261619,0.0876452402474065,11.4096327099701,0.865163841313244,0.0662626262626263,9.64,6,4.89252525252525,207.774986530199,3,29.16,15.6893581639263,69,2916,0.332252570962844
"386",136,0.2,"Spatial",1,1,100,476,1,100,2,17,9.52,2,0.273749608363988,0.0266525144012367,0.00263263067237044,0.667815655674034,9,0.177190112613351,0.617086527929901,0.0836649718240852,11.9524333564901,0.847380321489169,0.0755555555555556,7.09,5,3.93333333333333,212.911768058328,1,28.17,18.027507040659,78,2817,0.428880601712437
"387",137,0.2,"Spatial",1,1,100,494,1,100,3,21,9.88,3,0.258453109641188,0.0255776412515127,0.00261958708953192,0.617904735366913,9,0.174489159074902,0.658675799086758,0.0636029745456413,15.7225351038009,0.813318234617428,0.112323232323232,7.16,5,3.94161616161616,210.900859405055,3,34.62,34.1378015541349,125,3462,0.683739306901167
"388",138,0.2,"Spatial",1,1,100,554,1,100,2,21,11.08,1,0.109028176376412,0.0236845295478571,0.00267375649546266,0.624108876695904,10,0.163698175688091,0.640252138676272,0.0675413565374564,14.8057434920696,0.817713429283592,0.10020202020202,7.47,6,3.85939393939394,216.716340279171,1,42.66,31.8078892443654,120,4266,0.462210482580076
"389",139,0.2,"Spatial",1,1,100,493,1,100,1,16,9.86,1,0.178127780807751,0.0297486688526401,0.00279940801943704,0.609329805923908,9,0.138604700500996,0.594546532305868,0.0818573633363599,12.2163719822113,0.611392694249685,0.062020202020202,6.98,5,3.72767676767677,215.083762348588,0,30.09,18.8245997448965,74,3009,0.413959496133572
"390",140,0.2,"Spatial",1,1,100,443,1,100,3,17,8.86,3,0.27816223360727,0.0336504530284736,0.0026114801500996,0.660495085325276,9,0.154631036851185,0.597049689440994,0.0863108851252772,11.5860241561483,0.821153028022468,0.0822222222222222,7.16,5,3.94969696969697,210.543006536463,1,23.07,13.82594180035,70,2307,0.444452754043486
"391",141,0.2,"Spatial",1,1,100,481,1,100,3,18,9.62,3,0.345699688634503,0.0391450544605136,0.00279068295442424,0.627733282618937,8,0.127906493462826,0.589505506370114,0.0860775025246358,11.6174374333618,0.660843718891615,0.0846464646464647,6.7,5,3.7210101010101,214.742226631658,1,27.3,14.1024390755212,64,2730,0.403622336195827
"392",142,0.2,"Spatial",1,1,100,499,1,100,3,16,9.98,3,0.37708809851456,0.0446452061175196,0.00285897055907772,0.600846984550263,9,0.0889929198671999,0.582780163998438,0.0783696374855862,12.7600437118766,0.711279345250191,0.0608080808080808,6.74,5,3.65373737373737,216.588182030087,2,29.85,17.453762871766,69,2985,0.587631463086743
"393",143,0.2,"Spatial",1,1,100,540,1,100,3,18,10.8,3,0.405980933103414,0.0408557491773633,0.00292247088773524,0.617285665294925,8,0.101930564191037,0.598569969356486,0.0791298973847372,12.6374484619625,0.617120361486151,0.0727272727272727,6.16,4,3.53353535353535,222.09408325953,1,35.16,17.5468895629206,74,3516,0.347201598689961
"394",144,0.2,"Spatial",1,1,100,537,1,100,3,20,10.74,3,0.300875225418593,0.0349843044114688,0.00288965481439922,0.583928924398947,8,0.11898817282167,0.631526931312799,0.0658292294389652,15.1908203775523,0.771503975290512,0.0935353535353535,6.44,4,3.59676767676768,216.151574344985,3,38.34,28.5300550368211,111,3834,0.644889126400728
"395",145,0.2,"Spatial",1,1,100,530,1,100,2,21,10.6,2,0.273453780706301,0.0311167334758875,0.00279296621768085,0.635558917764329,8,0.154674112149734,0.628181041844577,0.0750990775544706,13.3157427835872,0.735043577925861,0.105050505050505,6.54,4,3.72,216.732926514129,1,36.78,23.8245183952935,97,3678,0.467086274985736
"396",146,0.2,"Spatial",1,1,100,476,1,100,2,16,9.52,2,0.152760884173825,0.0188762722344685,0.00247755254211854,0.653570987218417,11,0.169334864656991,0.621386655074984,0.0773843374210714,12.9225116260762,0.816307721864896,0.0654545454545455,8.08,6,4.16565656565657,212.253181635766,1,28.59,19.3323380099069,84,2859,0.482814997894989
"397",147,0.2,"Spatial",1,1,100,488,1,100,1,20,9.76,1,0.20063695335897,0.0237846924906123,0.00260252945675065,0.638909651303413,10,0.116635066560556,0.639419404125287,0.0660540089762165,15.1391265344706,0.818463519393411,0.103434343434343,7.6,6,4.01212121212121,211.149531999961,0,33.48,30.3552967437981,122,3348,0.60810446933129
"398",148,0.2,"Spatial",1,1,100,482,1,100,1,16,9.64,1,0.230969538701794,0.0263062764446661,0.00258095317167726,0.663870284602538,9,0.115495147843965,0.618790496760259,0.082884153340182,12.0650324543426,0.795844956119131,0.0642424242424242,7.2,5,4.01838383838384,214.045493810703,0,28.65,16.131013482097,66,2865,0.394382892200753
"399",149,0.2,"Spatial",1,1,100,495,1,100,2,16,9.9,2,0.185370343906757,0.0182531707614421,0.00261141876716293,0.65003367003367,9,0.160120589221968,0.630898645876077,0.0808076964912479,12.3750588547999,0.820149880602432,0.0616161616161616,7.1,5,3.94262626262626,214.273860866174,0,30.75,17.2371310509808,71,3075,0.477997390117968
"400",150,0.2,"Spatial",1,1,100,523,1,100,2,19,10.46,2,0.324928476889233,0.0387176897705882,0.00284832614055084,0.581282057843958,9,0.129214180897873,0.605095541401274,0.0700268549074316,14.2802357941378,0.768709047336958,0.0862626262626263,6.81,5,3.64949494949495,219.629317505679,1,34.2,23.2674394245206,93,3420,0.619977366149566
"401",151,0.2,"Spatial",1,1,100,480,1,100,2,17,9.6,2,0.202114902967905,0.0235809099189497,0.00251412936084025,0.664893663194444,10,0.127065815643822,0.640992167101828,0.0870185810720626,11.4917985064807,0.770276261903665,0.0747474747474747,7.77,5,4.16888888888889,209.78406849547,1,29.46,15.2993166811165,66,2946,0.326114167612727
"402",152,0.2,"Spatial",1,1,100,479,1,100,1,16,9.58,1,0.175613686481827,0.0177888560764264,0.00255209814747178,0.662019865673528,10,0.181405174639981,0.637964774951076,0.0829779452124288,12.0513950717861,0.854972859733887,0.0648484848484848,7.59,5,4.07050505050505,211.064921503796,0,29.34,19.0067611574663,76,2934,0.35773753550496
"403",153,0.2,"Spatial",1,1,100,501,1,100,3,19,10.02,3,0.325357102817981,0.0399577472097588,0.00272401767029679,0.648808172078996,9,0.10188474745872,0.618058252427184,0.0720148472009476,13.8860254359721,0.815847128650036,0.0907070707070707,6.96,5,3.79616161616162,216.292430263434,1,31.83,23.430557187165,104,3183,0.548800936824912
"404",154,0.2,"Spatial",1,1,100,470,1,100,3,16,9.4,3,0.0840454059189731,0.00857739476011029,0.00225794053125224,0.734096876414667,9,0.206384937088814,0.716601963918703,0.0825691890708279,12.1110551193884,0.857756771600562,0.0666666666666667,7.96,5,4.55858585858586,204.078128047151,3,31.38,18.3802595028998,77,3138,0.333556244930309
"405",155,0.2,"Spatial",1,1,100,468,1,100,2,16,9.36,2,0.136723342793589,0.0133005998225251,0.00236495291022369,0.71419570458032,11,0.195340820286122,0.68864550737595,0.0787586760601129,12.6970138405672,0.842260110855174,0.0670707070707071,8.06,6,4.36747474747475,205.039138759064,1,30.81,22.3844710782843,78,3081,0.55662862510743
"406",156,0.2,"Spatial",1,1,100,491,1,100,2,17,9.82,2,0.30245832666952,0.0326556485793709,0.00275129658142138,0.635157892990323,8,0.0886607762742926,0.594605639558643,0.0825287709742705,12.1169864544786,0.779819391239363,0.0725252525252525,6.66,4,3.75575757575758,216.99501926906,1,29.1,17.4613570463177,72,2910,0.326341981788705
"407",157,0.2,"Spatial",1,1,100,475,1,100,2,16,9.5,2,0.329881862983243,0.033652194812869,0.0026794025139684,0.631603324099723,9,0.116018942362311,0.60968597965502,0.0825511177072121,12.1137063649065,0.815469013443611,0.0656565656565657,7.13,5,3.83636363636364,213.872109278793,1,27.57,18.4562025926628,70,2757,0.513666343260911
"408",158,0.2,"Spatial",1,1,100,470,1,100,2,18,9.4,2,0.229645226810227,0.0283287223408189,0.00264127080862237,0.608035310095066,9,0.139028633430656,0.606593406593407,0.0791199361592358,12.6390395208031,0.799875830354267,0.0868686868686869,7.15,5,3.90585858585859,211.016433994643,1,27.6,18.3187269638411,84,2760,0.511110296871694
"409",159,0.2,"Spatial",1,1,100,463,1,100,2,16,9.26,2,0.243721635798516,0.0259523871742642,0.00265686109280457,0.65573147236774,9,0.133511498091812,0.623906034085675,0.0877572637880384,11.3950681326541,0.837358296845891,0.0680808080808081,6.96,5,3.89191919191919,210.162714353993,1,27.09,16.2810511412079,64,2709,0.342556280867026
"410",160,0.2,"Spatial",1,1,100,515,1,100,1,17,10.3,1,0.229677324894388,0.0273087379800455,0.00267473009985167,0.656440757847111,8,0.125447604425146,0.641970665663783,0.0764095579318335,13.0873679558796,0.826769144865081,0.0676767676767677,7.08,5,3.85717171717172,216.677202910905,0,34.14,20.6847525945801,88,3414,0.493270770462849
"411",161,0.2,"Spatial",1,1,100,516,1,100,2,19,10.32,2,0.315063916298406,0.0439558735715997,0.00289873563907119,0.589015834384953,9,0.0889921133861781,0.602768903088392,0.0772846327871104,12.9391829130458,0.660583361645965,0.0876767676767677,6.72,5,3.58666666666667,216.371934550604,1,33.96,21.0045305358226,83,3396,0.384108045757391
"412",162,0.2,"Spatial",1,1,100,531,1,100,1,19,10.62,1,0.321252761053193,0.0403308238452376,0.00286050756201953,0.585926777107472,8,0.0882303746128989,0.622031328954017,0.0675622008623448,14.801175616488,0.806183800244551,0.0846464646464647,6.53,4,3.6230303030303,218.254535382951,0,36.93,27.836192921512,111,3693,0.577373836354727
"413",163,0.2,"Spatial",1,1,100,458,1,100,3,16,9.16,3,0.232714791307388,0.0268353288195728,0.00256017004002784,0.67141644896169,9,0.217963735871358,0.617886178861789,0.0907836425985104,11.0152002208425,0.757119650655651,0.0690909090909091,7.36,5,4.02363636363636,210.14812017628,1,25.08,11.8897970010961,56,2508,0.389848714175112
"414",164,0.2,"Spatial",1,1,100,486,1,100,2,21,9.72,2,0.160344218342766,0.0158209215923035,0.00248521912755745,0.598706159291436,10,0.139006100365747,0.613983548766157,0.0690991366540391,14.4719608438342,0.800890345303013,0.113939393939394,7.6,5,4.15333333333333,213.420707603719,1,31.35,26.0203397519725,107,3135,0.613353128313892
"415",165,0.2,"Spatial",1,1,100,447,1,100,3,17,8.94,3,0.0901150459526563,0.0126114035940361,0.00230750710625164,0.662087293365164,11,0.264697939980452,0.653560830860534,0.0786622819889434,12.7125729729092,0.853234929325645,0.0814141414141414,8.36,6,4.52484848484848,205.402675081267,2,26.43,19.3564412581915,86,2643,0.592014788624384
"416",166,0.2,"Spatial",1,1,100,455,1,100,2,15,9.1,2,0.14025735152618,0.0142479180253501,0.00252161792840887,0.684895544016423,9,0.176003055512259,0.63520782396088,0.0882965017963765,11.3254769968819,0.822825968905557,0.0595959595959596,7.29,5,4.10828282828283,208.86178330068,0,25.98,15.8541203260582,63,2598,0.464720902987744
"417",167,0.2,"Spatial",1,1,100,503,1,100,2,18,10.06,2,0.12753505180339,0.0133563526269743,0.00261978330758504,0.677734784138114,9,0.203546045737248,0.621168305378832,0.0785375073198587,12.7327697825615,0.766804366901736,0.0802020202020202,7.13,5,3.94707070707071,215.504679743056,1,32.22,19.9157721366253,85,3222,0.424729731612017
"418",168,0.2,"Spatial",1,1,100,518,1,100,1,22,10.36,1,0.278870884205073,0.0322511903804705,0.00276588300903577,0.544032587468881,9,0.147441541327605,0.605046257359125,0.0678414123226171,14.7402591686114,0.803033390189189,0.117575757575758,7.43,6,3.76262626262626,215.096615472322,0,35.97,28.4791098345734,126,3597,0.51068926298591
"419",169,0.2,"Spatial",1,1,100,543,1,100,1,21,10.86,1,0.193674560671326,0.0351755097988887,0.00282739500978438,0.626347723750123,8,0.17655721856298,0.654021722021092,0.0669956343462011,14.9263457202671,0.717353321765578,0.102424242424242,6.63,4,3.69535353535354,213.201694123672,0,41.55,28.6861720110311,104,4155,0.64614788842161
"420",170,0.2,"Spatial",1,1,100,528,1,100,2,23,10.56,2,0.355234881813129,0.0383992416387744,0.00285217791073328,0.585040748393021,9,0.0973220454717598,0.63995373430271,0.0648081446217561,15.4301593701897,0.806757883909963,0.125656565656566,6.75,5,3.64747474747475,215.127231843072,1,38.73,32.7814480054395,135,3873,0.670773058198785
"421",171,0.2,"Spatial",1,1,100,495,1,100,1,17,9.9,1,0.252633779243976,0.0251923177359747,0.0027186892931491,0.605130088766452,8,0.156304112292865,0.600844560627388,0.0847287988569148,11.8023625200771,0.629620491188911,0.0717171717171717,6.62,4,3.82141414141414,214.885589941128,0,29.88,17.2645956403926,72,2988,0.366253605767505
"422",172,0.2,"Spatial",1,1,100,477,1,100,3,16,9.54,3,0.274132517267119,0.0331607397368906,0.00262276326282947,0.670250825169539,9,0.125306904953459,0.61737400530504,0.0830343775720167,12.0432046248879,0.792222057702992,0.0652525252525253,7.1,5,3.93636363636364,212.303336168974,2,27.93,15.8351705473173,68,2793,0.432335848287113
"423",173,0.2,"Spatial",1,1,100,504,1,100,2,22,10.08,2,0.213531697979785,0.0253205963635589,0.00258673316155587,0.617842970521542,9,0.137321247716251,0.653194975423266,0.0678474280978623,14.7389522054928,0.823586435087361,0.12040404040404,7.26,5,3.9989898989899,211.354592037369,1,35.88,29.9009408317909,126,3588,0.549961159224824
"424",174,0.2,"Spatial",1,1,100,508,1,100,2,20,10.16,2,0.165012467771386,0.0235852981955796,0.00261470943734251,0.634071393142786,9,0.123823719227995,0.653692251727901,0.0653144728927873,15.3105422995832,0.802553766184571,0.0993939393939394,7.29,5,3.99636363636364,212.434024046524,1,35.94,30.4756302708253,125,3594,0.72262447515903
"425",175,0.2,"Spatial",1,1,100,518,1,100,1,19,10.36,1,0.301505822553401,0.0397743144797514,0.00287383823799146,0.597928250920529,9,0.137677940953485,0.601153039832285,0.0711755934200973,14.0497599239916,0.757132558571391,0.0872727272727273,6.88,5,3.63858585858586,216.982861274274,0,34.41,23.3476557774658,96,3441,0.53385961696878
"426",176,0.2,"Spatial",1,1,100,504,1,100,2,18,10.08,2,0.393467085445574,0.0534430741822226,0.00288136076667686,0.561887833837239,9,0.105921758115119,0.587192681532304,0.0763490966561357,13.0977319155961,0.757276816185388,0.08,6.86,5,3.61636363636364,217.041690332047,0,30.81,19.1140621987419,81,3081,0.553807698276687
"427",177,0.2,"Spatial",1,1,100,524,1,100,3,18,10.48,3,0.267579854089398,0.0315230934581038,0.00287450108197264,0.643341005768895,9,0.12680749621858,0.628064684402713,0.0730690674526038,13.6856817099609,0.784725341982167,0.075959595959596,6.97,5,3.61171717171717,214.584988562018,2,36.12,24.4401061347693,95,3612,0.459211414203839
"428",178,0.2,"Spatial",1,1,100,501,1,100,1,21,10.02,1,0.289943868291774,0.0488043925259118,0.00280740053364498,0.580453862733615,9,0.109755637254458,0.605610561056106,0.0650074264973246,15.3828578345761,0.798237405427863,0.110909090909091,6.81,5,3.72383838383838,215.00210799952,0,33.03,30.8608656765009,127,3303,0.712388246596539
"429",179,0.2,"Spatial",1,1,100,461,1,100,1,17,9.22,1,0.291902331246651,0.0409438434794843,0.00279124993840927,0.588518311131606,9,0.100552172291624,0.593639575971731,0.0795774890244864,12.5663678542596,0.790332413685544,0.0785858585858586,6.86,5,3.74,209.899220076091,0,26.88,20.1460726302732,81,2688,0.573655582847245
"430",180,0.2,"Spatial",1,1,100,473,1,100,2,16,9.46,2,0.286809268386486,0.043349683347416,0.00275984805162063,0.627569514904192,9,0.106720110888381,0.597975253093363,0.0873143911505345,11.4528657512591,0.689441433948646,0.0660606060606061,6.92,5,3.76707070707071,213.043023520091,1,26.58,14.3949907112078,59,2658,0.489228948247923
"431",181,0.2,"Spatial",1,1,100,494,1,100,2,20,9.88,2,0.243658198739345,0.0304330909042647,0.0027198016362522,0.643589470406006,9,0.134679125848534,0.622550979608157,0.0784937836575045,12.7398623611182,0.835791685783862,0.102222222222222,7.4,5,3.82222222222222,213.538749998004,1,31.14,19.890112258521,96,3114,0.407468095138471
"432",182,0.2,"Spatial",1,1,100,475,1,100,4,17,9.5,2,0.0624940921794107,0.00702334405453271,0.00239987018073792,0.661440443213296,10,0.306507665815025,0.646351931330472,0.0742402795067465,13.4697768737404,0.795331005146805,0.0757575757575758,7.88,5,4.35353535353535,210.485492313944,4,30.12,21.715925357705,89,3012,0.601679183909808
