"","X","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"50",50,0.1,"ER",1,1,100,531,1,100,3,18,10.62,3,2.68029827534948,0.453325032721241,0.00467758658415175,0.214229982160653,4,0.0232753956120039,0.106931757119828,0.086362096648555,11.579153804816,0.462783372862214,0.0745454545454545,3.02,3,2.16909090909091,267.492956136135,0,5.97,4.54707142959714,20,597,-0.0168863085909689
"51",51,0.1,"ER",1,1,100,537,1,100,4,18,10.74,4,3.51050261096061,0.480327916110262,0.00467315220956907,0.230319486491266,4,0.0233931813461157,0.107384882710686,0.0855268842177595,11.6922299829596,0.430068229944453,0.0733333333333333,3.05,3,2.17131313131313,267.202447710332,0,6.18,4.15210789840534,22,618,-0.0903027606588756
"52",52,0.1,"ER",1,1,100,528,1,100,4,21,10.56,4,3.51125023082338,0.46698905076536,0.00466124114825178,0.241138300619835,4,0.0293123710039035,0.101923422613698,0.0864346844940034,11.5694296317976,0.541769861907269,0.105454545454545,3.03,3,2.17676767676768,265.606481945359,0,5.67,4.35786760939454,24,567,-0.0370011594876687
"53",53,0.1,"ER",1,1,100,520,1,100,4,20,10.4,4,3.29373566988367,0.471833078138033,0.00463414424651425,0.215231139053254,3,0.025566557630334,0.0971162790697674,0.0877931061277395,11.390415991718,0.527804132520743,0.096969696969697,3,3,2.18909090909091,265.733612471583,0,5.22,3.71614006325071,18,522,-0.0261098655686513
"54",54,0.1,"ER",1,1,100,514,1,100,3,17,10.28,3,2.52787377617324,0.457715999946484,0.00459553660758453,0.226345213402171,4,0.021797950913965,0.0990647070051537,0.0888750447510398,11.2517524216302,0.434293986213145,0.0678787878787879,3.1,3,2.20909090909091,262.292588307895,0,5.19,3.78912585532267,16,519,-0.00437887662180589
"55",55,0.1,"ER",1,1,100,512,1,100,4,17,10.24,4,3.23704797596203,0.4543704988368,0.00457655006577847,0.236532211303711,4,0.0243728913504975,0.0960978450786255,0.090053636403382,11.1044932768805,0.501924014465282,0.0682828282828283,3.04,3,2.21575757575758,261.503616992871,0,4.95,3.29178653406605,18,495,-0.0318745312056055
"56",56,0.1,"ER",1,1,100,512,1,100,4,18,10.24,4,3.2923455420226,0.468151571256512,0.00458624502660384,0.220188140869141,4,0.0234960610323887,0.103308964986533,0.0892015348619656,11.2105694318763,0.486587791055971,0.0783838383838384,3.02,3,2.21111111111111,261.51973161195,0,5.37,3.94828949027169,19,537,-0.0143028100272756
"57",57,0.1,"ER",1,1,100,498,1,100,3,18,9.96,3,2.54005242527846,0.470778255477691,0.00454891853526049,0.238748165352172,4,0.0233181846191991,0.110610405571487,0.0918177237203192,10.8911434468365,0.516060454968858,0.0812121212121212,3.07,3,2.23010101010101,260.429276821748,0,5.4,3.69547908349725,17,540,0.0156329304636948
"58",58,0.1,"ER",1,1,100,498,1,100,5,19,9.96,5,3.51853342714153,0.442183294342362,0.00454795159038981,0.217794874276221,3,0.0351102188390995,0.0967149561314018,0.0917177651502091,10.9030131552188,0.563120788184998,0.0913131313131313,3,3,2.22989898989899,258.846536608865,0,4.74,3.82078314464245,22,474,-0.0067165436768419
"59",59,0.1,"ER",1,1,100,485,1,100,2,17,9.7,2,1.58007254850927,0.448868230058611,0.004480705392396,0.241526198320757,4,0.0302230920979695,0.0948999354422208,0.0937096784453142,10.6712563375571,0.460832436611897,0.0737373737373737,3.38,3,2.26606060606061,256.158873735056,0,4.41,3.00872468704337,16,441,0.0128949907961241
"60",60,0.1,"ER",1,1,100,490,1,100,2,18,9.8,2,1.63278750532433,0.445035174937481,0.0045129583941526,0.236561849229488,4,0.029469501045976,0.0989080218395632,0.0925846787190384,10.8009231531131,0.502818009150297,0.0828282828282828,3.25,3,2.24909090909091,257.336145063883,0,4.71,3.73434780588974,19,471,0.0170111915032018
"61",61,0.1,"ER",1,1,100,491,1,100,2,19,9.82,2,1.78819579768313,0.435820840860772,0.00453071648768256,0.224231689764021,4,0.0351396806932514,0.104752066115702,0.0915549868872058,10.9223979381045,0.515319762617579,0.0927272727272727,3.25,3,2.24181818181818,257.945070431837,0,5.07,3.7288257419919,18,507,-0.0198726353932068
"62",62,0.1,"ER",1,1,100,497,1,100,3,20,9.94,3,2.38616967013808,0.454952055214001,0.00454296818040248,0.223629503378419,4,0.0275371007208786,0.10720631786772,0.0886388897317628,11.2817297579672,0.536034732045796,0.101616161616162,3.15,3,2.23575757575758,256.629835294576,0,5.43,4.71673358984539,20,543,-0.0198543955666918
"63",63,0.1,"ER",1,1,100,504,1,100,3,18,10.08,3,2.65161731637423,0.462439391637929,0.00456542069152933,0.216939090450995,4,0.0305752730328009,0.102421595871378,0.0908860879847594,11.0027840583004,0.453953786343241,0.08,3.1,3,2.22181818181818,260.836941868713,0,5.16,3.64239903182926,17,516,-0.0610294863964402
"64",64,0.1,"ER",1,1,100,491,1,100,3,17,9.82,3,2.59160790376015,0.454697847651227,0.004512098952651,0.241259161858462,4,0.0227154392002651,0.100586756077117,0.0928842570248512,10.7660870854837,0.473833422105175,0.0725252525252525,3.15,3,2.24868686868687,257.660277088625,0,4.8,3.77391365063169,17,480,-0.0364956983756669
"65",65,0.1,"ER",1,1,100,494,1,100,1,19,9.88,1,0.898150541137941,0.437203725862244,0.0045318428401721,0.224132914815847,4,0.0426279953484855,0.113276492082826,0.0911859815035828,10.9665979738422,0.478923474203727,0.0921212121212121,3.32,3,2.2420202020202,256.776605563118,0,5.58,3.79574456038295,19,558,-0.072631432797466
"66",66,0.1,"ER",1,1,100,484,1,100,2,19,9.68,2,1.77811013605884,0.440875842492548,0.00448415494815156,0.219695546752271,4,0.0299012803565177,0.0916224814422057,0.0924051812413424,10.8219039946279,0.529236958496619,0.0941414141414141,3.27,3,2.2650505050505,254.396925934559,0,4.32,3.11360650284288,16,432,0.000359741038400384
"67",67,0.1,"ER",1,1,100,487,1,100,4,18,9.74,4,3.39039823735154,0.464373852480056,0.00449890257911987,0.249258967234335,4,0.0310117402063884,0.0873409532025016,0.0946729658187404,10.5626774375547,0.459470740110186,0.0834343434343434,3.07,3,2.25292929292929,256.395319030591,0,4.05,2.92800825190646,13,405,-0.0350607634241677
"68",68,0.1,"ER",1,1,100,490,1,100,3,17,9.8,3,2.68551592632369,0.438188906447049,0.00450220049409906,0.240985006247397,4,0.0264476024675817,0.110178384050367,0.0926112919184562,10.7978193510193,0.46358067076115,0.0727272727272727,3.14,3,2.25373737373737,256.788711281144,0,5.25,3.88827556491137,16,525,-0.00638187298617676
"69",69,0.1,"ER",1,1,100,498,1,100,3,18,9.96,3,2.55922176429505,0.440132207171575,0.00454976852670665,0.242056579732585,4,0.0248194347503831,0.10492069947133,0.0916102273291019,10.9158117947638,0.460839568109911,0.0812121212121212,3.12,3,2.23030303030303,259.97224569444,0,5.16,3.61176528651136,17,516,-0.0391627813797627
"70",70,0.1,"ER",1,1,100,498,1,100,3,19,9.96,3,2.5518484709015,0.442751467968096,0.00452178378786812,0.23828446315382,4,0.0359974644904844,0.113691931540342,0.0913278522094099,10.9495622179645,0.464002451232732,0.0913131313131313,3.12,3,2.24363636363636,259.184101001897,0,5.58,4.25258091568455,19,558,0.0264321794262423
"71",71,0.1,"ER",1,1,100,494,1,100,3,20,9.88,3,2.56314967978861,0.451222461778339,0.00455271672316571,0.237534626038781,4,0.0294390947231272,0.101947782842934,0.0924906344914227,10.8119055026348,0.559090800614997,0.102222222222222,3.08,3,2.22828282828283,260.752087078285,0,4.92,4.02687938430711,26,492,-0.0363364474455043
"72",72,0.1,"ER",1,1,100,483,1,100,2,18,9.66,2,1.79143342604233,0.459389085313378,0.00450108439044721,0.227798996094972,4,0.0244937922028525,0.0954223081882656,0.0936730110008175,10.6754335033735,0.493063385470633,0.0842424242424242,3.16,3,2.25535353535354,254.941915516778,0,4.44,3.72358033417442,19,444,-0.0329699628028993
"73",73,0.1,"ER",1,1,100,488,1,100,3,22,9.76,3,2.30324391119713,0.446030065306846,0.00450517636260647,0.229879820612738,4,0.0365831736310618,0.109420591913297,0.091307104938347,10.9520502339355,0.623469691356723,0.123636363636364,3.19,3,2.25414141414141,255.509574505393,0,5.25,4.30263015638415,29,525,-0.00139497485664508
"74",74,0.1,"ER",1,1,100,497,1,100,3,18,9.94,3,2.28136544282133,0.439183113203541,0.00454149844094678,0.230896445068803,4,0.0253375941633728,0.107033639143731,0.0911473601746847,10.9712447851862,0.521978432902416,0.0814141414141414,3.17,3,2.23474747474747,260.153918203625,0,5.25,4.29558147426169,21,525,0.00749477494010184
"75",75,0.1,"ER",1,1,100,516,1,100,3,19,10.32,3,2.51957316442966,0.453290791933989,0.00457859609812948,0.219929316146866,4,0.0259814558817272,0.113123016613776,0.0876598729425911,11.4077281478026,0.505395977641968,0.0876767676767677,3.2,3,2.21878787878788,261.885513406173,0,6.06,4.27777908959707,19,606,-0.0395138221314647
"76",76,0.1,"ER",1,1,100,503,1,100,4,18,10.06,4,2.84035577088463,0.467003156931725,0.00457141145546403,0.222298416261872,4,0.0277766401691171,0.0897590361445783,0.0914530214935071,10.9345758474584,0.477271022459896,0.0802020202020202,3.06,3,2.21878787878788,260.107794051879,0,4.47,3.32561226989813,15,447,-0.042019434645002
"77",77,0.1,"ER",1,1,100,503,1,100,1,19,10.06,1,0.686483694452284,0.411652500277987,0.00455613096880605,0.234902710970756,5,0.0453131916364173,0.1125,0.0897531359372663,11.1416719823468,0.459888620314452,0.0903030303030303,3.74,3,2.23393939393939,259.667458612184,0,5.76,3.46153466286591,15,576,-0.103334791491257
"78",78,0.1,"ER",1,1,100,512,1,100,3,17,10.24,3,2.108906834905,0.453995495205384,0.00458054355571339,0.268001556396484,4,0.0236885480627278,0.119377162629758,0.0887052167781039,11.2732941344532,0.470586093767605,0.0682828282828283,3.16,3,2.2159595959596,263.72779402942,0,6.21,4.40453164251308,20,621,0.0358952509928636
"79",79,0.1,"ER",1,1,100,511,1,100,4,19,10.22,4,3.40873304614931,0.44335661939345,0.00458726094630282,0.254351430945807,4,0.03183460650796,0.101033295063146,0.088391167449584,11.3133475759371,0.522077110345944,0.0886868686868687,3.1,3,2.21212121212121,261.641794067275,1,5.28,3.63507047713485,20,528,-0.0141943851283199
"80",80,0.1,"ER",1,1,100,507,1,100,3,17,10.14,3,2.39919925772443,0.452854344563217,0.00455120252153076,0.215822664161308,4,0.0260707067940137,0.105978260869565,0.0890697092563996,11.2271613812206,0.444835368716339,0.0692929292929293,3.21,3,2.23171717171717,259.26340903521,0,5.46,4.0785717444649,17,546,-0.00782626678503649
