"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.6,"Spatial","1","1",250,18884,1,250,75,241,151.072,75,57.1540848698357,0.482957484624832,0.00291600267427989,0.170075272207837,3,0.00757969621693198,0.765756029180546,0.00622630918120545,160.608792608399,0.344304080358929,0.361156626506024,2.06,2,1.39440963855422,903.508904545882,2747,9216.612,3590.13969107914,17905,2304153,0.00655050918385356
"2",0.6,"Spatial","1","1",250,18416,1,250,69,237,147.328,69,54.633479906507,0.479605671231405,0.00288394089704491,0.165178535835288,3,0.0068901308418101,0.760585569225989,0.00634600982511665,157.579333716462,0.353435043378435,0.360128514056225,2.176,2,1.41066666666667,903.374097678726,2298,8753.844,3555.35525533392,17263,2188461,0.0115292683277724
"3",0.6,"Spatial","1","1",250,18244,1,250,65,233,145.952,65,51.6783768961657,0.472888893264609,0.00287363752040586,0.16762856256881,3,0.00619176300703708,0.75842501289449,0.00635191008672733,157.432958959787,0.348096789182932,0.349590361445783,2.224,2,1.41895582329317,906.352637479808,2070,8663.856,3712.71663536582,16828,2165964,-0.0189821062962296
"4",0.6,"Spatial","1","1",250,17376,1,250,64,236,139.008,64,51.1952322210436,0.453110091523179,0.00281587606251599,0.195941769730544,3,0.00978921033684578,0.745159256073279,0.00669632594233663,149.335622042773,0.384084192861386,0.389526104417671,2.148,2,1.44404819277108,899.848423031703,1988,7685.352,3178.58470881309,16125,1921338,-0.0157251829356082
"5",0.6,"Spatial","1","1",250,17968,1,250,66,235,143.744,66,49.8963734953481,0.459050651774181,0.00285517822125672,0.180115390406136,3,0.00828532910631697,0.757380024342887,0.00645073256145563,155.021153097432,0.36244819547602,0.366489959839357,2.144,2,1.42567068273092,903.019069934252,2145,8363.172,3547.90174859546,16733,2090793,0.0117087277446199
"6",0.6,"Spatial","1","1",250,17194,1,250,61,230,137.552,61,48.2882822835133,0.447197920987962,0.00279938259749897,0.196337643731446,3,0.00841045037914078,0.744434816220618,0.00675514686850063,148.035271396247,0.379145473893274,0.371277108433735,2.228,2,1.45246586345382,901.547064178229,1807,7518.744,3112.96546050501,15464,1879686,0.00116303435148774
"7",0.6,"Spatial","1","1",250,17428,1,250,67,232,139.424,67,50.3745315563511,0.440480950137633,0.00281370718646162,0.186765007770717,3,0.00888885234857193,0.744144630873003,0.00670893608878762,149.054930135832,0.378485874115894,0.371791164658635,2.244,2,1.44427309236948,905.973647860976,2176,7680.156,3053.86280171701,15843,1920039,-0.00673577641554266
"8",0.6,"Spatial","1","1",250,18279,1,250,68,235,146.232,68,56.0071785153379,0.49193015393433,0.00287336377538381,0.173055089206216,3,0.00664940133580811,0.755473117938637,0.00639383131737407,156.400747902542,0.35459040094587,0.356497991967871,2.18,2,1.416,925.689012851056,2236,8577.672,3471.03299734975,16950,2144418,-0.000407383760439605
"9",0.6,"Spatial","1","1",250,18071,1,250,65,228,144.568,65,54.1093344576057,0.485086125461324,0.00286128996641339,0.192427493210986,3,0.00641011616575408,0.755949312822557,0.006436614565201,155.361174709204,0.346093290363639,0.335068273092369,2.164,2,1.42281124497992,896.441912357894,2070,8435.844,3491.61170534002,16157,2108961,-0.0103989952932785
"10",0.6,"Spatial","1","1",250,17875,1,250,62,235,143,62,52.3709658540855,0.45163473691079,0.00284724969253668,0.192401324661353,3,0.00757858374311324,0.753718119956108,0.00653248575293743,153.081083958022,0.36852923193914,0.369477911646586,2.164,2,1.4284016064257,892.545454259294,1857,8195.964,3293.94484063662,16588,2048991,-0.0141825518239479
"11",0.6,"Spatial","1","1",250,18409,1,250,66,241,147.272,66,51.0282252198743,0.489833657781208,0.00289046595606013,0.177986297912456,3,0.00756753448536077,0.765609107389997,0.00630037464226307,158.720720080989,0.35404294637193,0.376417670682731,2.124,2,1.40979919678715,896.156947142214,2126,8882.064,3781.34423994269,17563,2220516,-0.0168349985595392
"12",0.6,"Spatial","1","1",250,18331,1,250,71,235,146.648,71,55.5818443945038,0.507043580275605,0.00287786685744624,0.179237633948925,3,0.00729863751356298,0.756710544561181,0.0063759895183266,156.838400867141,0.348556888228771,0.354827309236948,2.168,2,1.41407228915663,906.504914656167,2442,8644.068,3506.69184133083,16860,2161017,-0.00720102190612579
"13",0.6,"Spatial","1","1",250,17228,1,250,67,230,137.824,67,48.6653325799092,0.437817618942734,0.00280217466488418,0.192507847199248,3,0.00965785985628111,0.741800288533508,0.00674034453765795,148.360368585471,0.377151861281371,0.370184738955823,2.232,2,1.45204819277108,896.178699213702,2193,7540.032,3155.96268941251,15449,1885008,-0.0208205866003548
"14",0.6,"Spatial","1","1",250,16636,1,250,67,232,133.088,67,46.8657483932226,0.436755193448612,0.00276504872238257,0.211820668520099,3,0.0100192633444698,0.734531868320276,0.00694692910599423,143.948496485611,0.40105432491148,0.397236947791165,2.26,2,1.47106827309237,895.392859094764,2177,6991.812,3000.73120015745,15130,1747953,-0.0199075130317767
"15",0.6,"Spatial","1","1",250,17486,1,250,68,234,139.888,68,48.3305145391564,0.442485433372244,0.0028177497473066,0.204613129238052,3,0.0102991005022884,0.747508997603835,0.00665251063828098,150.319188404696,0.375094260172193,0.37795983935743,2.196,2,1.44321285140562,906.059630750944,2258,7795.272,3205.04795840541,16008,1948818,0.00718096581951838
"16",0.6,"Spatial","1","1",250,17364,1,250,61,238,138.912,61,49.3989630293044,0.444556691151432,0.00281040170230559,0.203933969741271,3,0.00984432219350899,0.74833783199542,0.00670196863325136,149.209889619383,0.387358231270375,0.397943775100402,2.244,2,1.44648995983936,895.649252088704,1811,7685.22,3164.20156909757,16265,1921305,0.0115453719878677
"17",0.6,"Spatial","1","1",250,17527,1,250,63,237,140.216,63,49.3466267541779,0.454747508763552,0.00282512051639407,0.182908387700924,3,0.00908959160417919,0.749165185225364,0.00664730896370149,150.436816681853,0.383490391713872,0.388690763052209,2.16,2,1.43906827309237,889.833245093994,1937,7845.096,3192.13829184782,16462,1961274,-0.00976962878119034
"18",0.6,"Spatial","1","1",250,18426,1,250,72,237,147.408,72,55.8378577160162,0.489272525912336,0.00288334185424716,0.156467835252168,3,0.00704100901179238,0.759740564276173,0.00635452091899374,157.368275712334,0.353469384966366,0.359807228915663,2.196,2,1.41069879518072,897.009502383759,2494,8747.82,3478.03207576933,17260,2186955,0.00205067298152032
"19",0.6,"Spatial","1","1",250,18419,1,250,69,238,147.352,69,56.871942527287,0.49737044899697,0.00288592132947169,0.16391062741486,3,0.00654702975498149,0.758036173673466,0.00634044828944962,157.717554713597,0.352775895587264,0.364048192771084,2.156,2,1.41140562248996,902.521723761287,2325,8769.108,3579.14301407429,17326,2192277,-0.0370689292263163
"20",0.6,"Spatial","1","1",250,18411,1,250,67,238,147.288,67,56.6389727004143,0.487368488564615,0.00288335176348409,0.175067662827564,3,0.00657945928439501,0.75660952774983,0.00637609463245496,156.835815282587,0.356634633055362,0.364305220883534,2.144,2,1.41073092369478,904.280212499824,2160,8690.184,3417.50529596309,17296,2172546,-0.0224207725257812
"21",0.6,"Spatial","1","1",250,19730,1,250,74,237,157.84,74,62.4208075894272,0.516095276868395,0.00298172332231702,0.129298063132574,3,0.00478092860970595,0.779647422083619,0.00594364999197897,168.246784610385,0.307292133078385,0.317911646586345,2.132,2,1.36790361445783,898.60087288932,2689,10311.096,4132.58220942483,18471,2577774,-0.0425430895233248
"22",0.6,"Spatial","1","1",250,19518,1,250,66,240,156.144,66,59.2692797960784,0.527126267811745,0.00296448032874432,0.145921246565226,3,0.00457542777370585,0.774303578937843,0.00601879338897834,166.146258123963,0.322832465398184,0.336771084337349,2.148,2,1.37481124497992,899.97667234547,2097,9994.596,3976.17241238304,18600,2498649,-0.0330418484550468
