"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.5,"ER","1","1",350,30500,1,350,148,197,174.285714285714,148,144.238520574996,0.893848666394252,0.00191002608208382,0.0189537215802204,2,0.000401651806516372,0.499291604709201,0.00572182911776397,174.7692878306,0.115819469709779,0.065083913221449,2,2,1.50061399918133,2936.6799499826,5485,7560.71142857143,794.926652928832,9628,2646249,-0.0058843333213156
"2",0.5,"ER","1","1",350,30513,1,350,145,201,174.36,145,142.145271419087,0.897550531956011,0.00191032579605032,0.0238555990092872,2,0.00047738748616941,0.499565612985203,0.00571882857967611,174.860985264335,0.133166093785647,0.0763323782234957,2,2,1.50040114613181,2939.70125414477,5273,7572.24,813.762005294389,10027,2650284,-0.0126126489906833
"3",0.5,"ER","1","1",350,30642,1,350,148,200,175.097142857143,148,144.126884717916,0.896594543741205,0.00191302881298429,0.0256878850515126,2,0.000435709938750005,0.501999573489115,0.0056944453713084,175.609727514206,0.125229574386867,0.0713548915268113,2,2,1.49828898894801,2945.07252448104,5434,7673.98285714286,832.048678005446,9985,2685894,-0.00280278929299485
"4",0.5,"ER","1","1",350,30639,1,350,145,203,175.08,145,141.771928628393,0.900892857906132,0.00191302385817728,0.0174352146724106,2,0.000497521666687979,0.50154043336217,0.00569353838828338,175.637702216583,0.138824344964104,0.08,2,2,1.49833810888252,2944.18342671383,5175,7667.50285714286,867.374977155024,10283,2683626,-0.00530941478054696
"5",0.5,"ER","1","1",350,30579,1,350,146,203,174.737142857143,146,143.00245979399,0.89606361273052,0.0019116950809288,0.023616765295147,2,0.000499955204545755,0.500753007525571,0.00570663844270492,175.234511532503,0.139536251821329,0.0809823986901351,2,2,1.49932050757266,2940.0210619708,5229,7622.84571428571,818.881884399469,10284,2667996,-0.00578348825369537
"6",0.5,"ER","1","1",350,30436,1,350,150,197,173.92,150,145.597610258932,0.893914725798072,0.00190872540412059,0.0267746326222651,2,0.000417281678255442,0.498371731670473,0.00573279450439948,174.434998364685,0.123171626704009,0.0661318051575931,2,2,1.50166189111748,2946.00507307574,5460,7516.32,818.770376128262,9771,2630712,0.000352996806341407
"7",0.5,"ER","1","1",350,30644,1,350,152,205,175.108571428571,152,148.124755584384,0.899587389222493,0.00191300473417054,0.0216985604979687,2,0.00051927611669721,0.50121192339702,0.00569606643918032,175.559749991944,0.147690709045957,0.0856487924682767,2,2,1.49825624232501,2944.14864978143,5731,7660.44857142857,784.270114157555,10529,2681157,-0.01277106108163
"8",0.5,"ER","1","1",350,30512,1,350,149,193,174.354285714286,149,145.284885277433,0.896176555807105,0.00191022344221677,0.0263636683669843,2,0.000353586121109053,0.499394762503449,0.00572100927910982,174.79433282017,0.0932879462632713,0.0534261154318461,2,2,1.50041751944331,2942.49061187956,5482,7566.36857142857,755.847162152356,9177,2648229,-0.00800193330700959
"9",0.5,"ER","1","1",350,30598,1,350,146,200,174.845714285714,146,142.911975208776,0.898311383686248,0.00191210773194914,0.0240901411176388,2,0.000433505914712322,0.501183308397572,0.00570265337741578,175.35696697967,0.126239110173303,0.0720753172329104,2,2,1.49900941465411,2944.91476086317,5329,7639.52571428571,824.524527861129,10020,2673834,-0.00679131708725074
"10",0.5,"ER","1","1",350,30533,1,350,147,205,174.474285714286,147,143.635912307493,0.896818221910716,0.00191078771573517,0.0202615521962897,2,0.000576197445413893,0.500160071549442,0.00571380305986599,175.014782540204,0.146133943960994,0.0874662300450266,2,2,1.50007367990176,2943.80934017788,5435,7592.78571428571,851.66971167795,10381,2657475,-0.00593627273077267
"11",0.5,"ER","1","1",350,30399,1,350,147,201,173.708571428571,147,143.630763452302,0.895545297214365,0.00190798390047633,0.0247450646805613,2,0.000501676707035778,0.498179997402438,0.00573892627068738,174.248622971109,0.135415007702429,0.0781989357347524,2,2,1.50226770364306,2938.14787947858,5316,7496.15142857143,843.170172476707,9972,2623653,0.00390770561002668
"12",0.5,"ER","1","1",350,30514,1,350,147,202,174.365714285714,147,143.887535730031,0.896726440303186,0.00191034407304295,0.0212225598218655,2,0.000510954804231059,0.499463951895903,0.00571853806329334,174.869868650327,0.136416107213526,0.0791813344248874,2,2,1.5003847728203,2943.44926895102,5311,7571.15142857143,818.335057541815,10068,2649903,-0.00437249081078347
"13",0.5,"ER","1","1",350,30465,1,350,145,200,174.085714285714,145,142.249536479135,0.896952202029455,0.00190932017879164,0.0218909108069951,2,0.000477284751876721,0.498777805700321,0.00572765438864812,174.591539947302,0.12806985868907,0.0742529676627098,2,2,1.50118706508391,2941.59974170922,5160,7536.44571428571,818.089924489833,9865,2637756,-0.00136443116767008
"14",0.5,"ER","1","1",350,30658,1,350,148,199,175.188571428571,148,144.817687350871,0.899084218794602,0.00191327872652456,0.017411159465612,2,0.000413267737073344,0.501581660212766,0.00569376971953223,175.630566260793,0.122129405478185,0.0682275890298813,2,2,1.49802701596398,2947.90704581761,5473,7672.57714285714,769.681903962242,9942,2685402,-0.00626991878603597
"15",0.5,"ER","1","1",350,30748,1,350,150,204,175.702857142857,150,146.112279431708,0.899794996637422,0.00191522480277833,0.0228686631016848,2,0.000492749749676918,0.503566553607459,0.00567557768040485,176.193518318415,0.139346397145665,0.0810806385591486,2,2,1.49655341792878,2948.32416418429,5638,7750.39714285714,821.113510849474,10447,2712639,-0.00315793524226595
