"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",250,12949,1,250,18,163,103.592,18,17.2474111906142,0.640568680804136,0.00258869394020133,0.0676693672959174,3,0.00492596948441656,0.810415635740567,0.00701585181329087,142.534367402914,0.376147779877444,0.238586345381526,2.312,2,1.58734136546185,1130.39085781915,49,5777.868,4587.00943894252,10373,1444467,0.316673262654871
"2","sbm","1","1",250,15899,1,250,111,157,127.192,111,37.0161640923349,0.2992939942443,0.00269825320136509,0.326737610969864,2,0.00166314845857866,0.679675940765116,0.00778778889643674,128.406151386248,0.237902933748321,0.119710843373494,2,2,1.48918875502008,1377.77153820408,4472,5479.368,520.21013727502,7397,1369842,0.35707774310408
"3","sbm","1","1",250,3469,1,250,9,53,27.752,9,8.68069027721267,0.669869184923108,0.00207087086159146,0.0213647027774147,3,0.010701300712097,0.0919360860865653,0.0331162138871734,30.196688649463,0.425999293882371,0.101397590361446,2.992,2,1.94123694779116,1020.08084817111,3,38.412,24.4757534311836,127,9603,-0.479386641970087
"4","sbm","1","1",250,12599,1,250,67,128,100.792,67,48.6217372388779,0.473647684095863,0.00252032527459981,0.255880066904799,2,0.00139204067647358,0.4887690138488,0.00963459148632865,103.792672623327,0.2878703310448,0.109269076305221,2,2,1.59521285140562,1585.80919584614,915,2500.032,1038.86693324794,4389,625008,0.373351130877375
"5","sbm","1","1",250,4785,1,250,23,55,38.28,23,21.7382126433421,0.717297334505589,0.00216888684158131,0.0171782903076817,3,0.00410881520159849,0.134240797546012,0.0255535715828956,39.1334728594008,0.302954275679652,0.06714859437751,2.632,2,1.85208032128514,1220.54010927476,34,98.028,33.5511839399909,205,24507,-0.0618664750176569
"6","sbm","1","1",250,15516,1,250,97,150,124.128,97,57.9210106659582,0.48754618181501,0.00267698090582089,0.234023494014378,2,0.00110953240969934,0.56711310227127,0.00795827697800637,125.655340064642,0.19873944518213,0.103903614457831,2,2,1.50149397590361,1620.97221118411,2632,4367.676,840.709355189779,6021,1091919,0.312815195993272
"7","sbm","1","1",250,9221,1,250,50,98,73.768,50,26.9894572381474,0.359443489045345,0.00235862062531926,0.312292114909926,2,0.00210440063772517,0.394361547024604,0.0130624348195568,76.5554059265291,0.35181427645126,0.0973172690763052,2,2,1.70374297188755,1477.2323850856,395,1079.784,491.493038579274,2095,269946,0.336868180775849
"8","sbm","1","1",250,14609,1,250,96,138,116.872,96,93.5429846863805,0.886435300958729,0.00262460511170864,0,2,0.000776755608435288,0.397015210099322,0.00852828877236828,117.256817480197,0.149334275656081,0.08485140562249,2,2,1.53063453815261,1602.39477221028,1691,2697.18,427.609376317755,4160,674295,-0.00601617652243991
"9","sbm","1","1",250,7468,0,233,0,115,59.744,0,-6.45508075331915e-14,-7.56970410830366e-16,-1,0.0271882043980401,11,0.104133658378148,0.657486558296199,0.0101634629879693,98.3916605180459,0.49059701398009,0.221911646586345,7.748,0,3.39383624995375,951.155816133813,0,1885.632,1572.026441606,4296,471408,0.754560803952836
"10","sbm","1","1",250,12101,1,250,11,158,96.808,11,10.7388193974231,0.784412034767249,0.00252830356581093,0.0168575679939688,3,0.00595831363798415,0.799404066484174,0.00723410726120203,138.234057623558,0.389254338416033,0.245751004016064,2.4,2,1.63264257028112,1089.71968019174,28,5265.924,4215.31964875604,9719,1316481,0.115611405069435
"11","sbm","1","1",250,6689,1,250,18,102,53.512,18,13.1644871980779,0.29006874120817,0.00225050509584905,0.297823639290959,3,0.00540477761499361,0.635634964403891,0.0118249051501977,84.5672745191768,0.592232454337201,0.194730923694779,2.768,2,1.79498795180723,1115.19130786737,18,1217.124,1433.27022251458,3623,304281,0.680645491929053
"12","sbm","1","1",250,11102,1,250,61,116,88.816,61,51.5553751079478,0.57343347332386,0.00244615205553279,0.203822262610592,2,0.00116626392405184,0.402078995805799,0.0109462886873403,91.3551641623094,0.296557956310681,0.109172690763052,2,2,1.64330923694779,1612.65215502029,623,1599.036,637.210482887725,3024,399759,0.271849193069803
"13","sbm","1","1",250,14857,1,250,92,143,118.856,92,90.2489596452238,0.891004063840853,0.00263942566098134,0,2,0.00130838738528412,0.374943875514758,0.00836569595308513,119.535781076435,0.147418462125462,0.0969638554216867,2,2,1.52266666666667,1535.82672917056,1536,2645.508,374.165408539848,3602,661377,-0.357987972481727
"14","sbm","1","1",250,8681,1,250,49,94,69.448,49,47.7203364201752,0.825607528970312,0.00233437494898409,0.00124652730785598,3,0.00184298546229903,0.127834942345345,0.0142243682245687,70.3018920919647,0.222971772898275,0.0986024096385542,2.016,2,1.72115662650602,1400.12112751956,131,308.952,93.7530170652409,692,77238,-0.477360381180029
"15","sbm","1","1",250,4661,1,250,19,68,37.288,19,18.0600904533723,0.719796514984407,0.00216772553486799,0.0156462709346561,3,0.00869333402860577,0.137211504640277,0.0251373141742229,39.7814974610713,0.399695080423635,0.123341365461847,2.488,2,1.85381526104418,1174.08989582281,22,101.424,52.1457278377329,285,25356,-0.418338314316993
"16","sbm","1","1",250,5766,1,250,20,86,46.128,20,19.5997606367062,0.759130934948978,0.00221746485200914,0.0017749551264491,2,0.00812959402694141,0.191654692946566,0.0192261638009202,52.0124560653197,0.38020648908551,0.160128514056225,2,2,1.81474698795181,1205.9911985146,49,237.96,158.288354634355,604,59490,-0.567452900863296
"17","sbm","1","1",250,7218,1,250,38,77,57.744,38,18.9782660857576,0.326426108137013,0.00227179301518318,0.324380890696813,3,0.00356152469086887,0.308242994969267,0.01692545020887,59.0826233665524,0.343552617019337,0.0773333333333333,2.036,2,1.76825702811245,1392.97673495022,197,512.724,187.369595412758,1015,128181,0.176927825669969
"18","sbm","1","1",250,17709,1,250,81,223,141.672,81,80.1788238276292,0.897919820295146,0.00287390034492505,0,2,0.00317549484329284,0.676570604487547,0.00634920324913431,157.5000769012,0.310772522069941,0.326618473895582,2,2,1.43103614457831,1475.94340692553,2834,7690.164,4551.60675997982,14784,1922541,-0.27784483479829
"19","sbm","1","1",250,4619,1,250,3,94,36.952,3,2.95883635220689,0.752779361648772,0.00205219242186607,0.0563360173377646,3,0.0163917398248755,0.45606903761615,0.0151464143174226,66.0222267160432,0.592305595726266,0.22910843373494,2.672,2,1.99100401606426,870.305500091425,2,561.888,663.415940641457,1911,140472,-0.195460445693682
"20","sbm","1","1",250,1330,0,192,0,43,10.64,0,-1.18793863634892e-14,-7.97728676370754e-16,-1,0.0309661371473797,6,0.0306116601912536,0.224084790539691,0.040030591515927,24.9808949138843,0.760014344456857,0.12995983935743,3.4,0,2.65854057591623,456.333890906622,0,28.5,39.8290775902072,205,7125,-0.00452613227780379
"21","sbm","1","1",250,6475,1,250,24,80,51.8,24,23.1065450057861,0.760411824379452,0.00224319061046448,0.0639269659068887,3,0.00567297031059577,0.240388169284938,0.0177018628962477,56.4912295311004,0.358948899430634,0.113253012048193,2.116,2,1.79261044176707,1365.68493621733,63,346.008,187.536555836723,772,86502,-0.0348505796802798
"22","sbm","1","1",250,1931,1,250,3,31,15.448,3,2.44734409551274,0.472194112020956,0.0017235264297759,0.147376702341609,4,0.0127179804151779,0.0869890478185409,0.052767012020735,18.9512341461943,0.548874326303927,0.0624578313253012,3.396,3,2.34894779116466,793.664505224522,0,11.628,10.2968790842421,45,2907,0.206116841152497
"23","sbm","1","1",250,14996,1,250,53,168,119.968,53,47.6706074284041,0.590128732884512,0.00268170804433982,0.13447644009417,2,0.00191204968281749,0.70510613264827,0.00704237746936863,141.997500751639,0.32589050745573,0.192899598393574,2,2,1.51820080321285,1418.57923174961,514,5748.468,4024.10568290206,10056,1437117,0.377681435152378
"24","sbm","1","1",250,1744,1,250,4,26,13.952,4,3.70574924802569,0.520022887213347,0.00167131437593737,0.0536018643211851,4,0.0116240258482762,0.0332744526147147,0.0667112143925401,14.9899834548931,0.5004312793011,0.0483855421686747,3.356,3,2.40758232931727,772.030783215955,0,3.24,2.46876064381824,12,810,-0.0411058159302506
"25","sbm","1","1",250,9035,1,250,40,114,72.28,40,38.3228386210409,0.690716851180024,0.00235501961239062,0.134768962489538,2,0.00374099349364295,0.368022103892288,0.0124200989778944,80.5146562664136,0.411364010988224,0.167550200803213,2,2,1.70971887550201,1513.7398858743,214,1032.012,747.50785133484,2564,258003,0.234461510777915
"26","sbm","1","1",250,14835,1,250,77,151,118.68,77,64.2955990363137,0.60423426693479,0.00264298483791852,0.168644892718908,2,0.00101204752760417,0.53458549193885,0.00811878425365002,123.171150846929,0.258311942449989,0.129799196787149,2,2,1.5233734939759,1672.33678336245,1288,3832.02,1486.92906210854,6413,958005,0.324383005361152
"27","sbm","1","1",250,6928,1,250,32,77,55.424,32,19.316613499225,0.389390284328839,0.00226044441909622,0.258997684114135,3,0.00334746814784357,0.281817601470832,0.0169542858955629,58.9821362079136,0.358684096014985,0.0866506024096386,2.068,2,1.77773493975904,1386.33508773098,110,441.456,199.877673594642,882,110364,0.368086338466856
"28","sbm","1","1",250,397,0,225,0,13,3.176,0,-1.30316065363712e-15,-6.820011996616e-16,-1,0.483801686451916,10,0.0743732654902666,0.0323159784560144,0.180302678653282,5.54622930435204,0.874437121828834,0.0394538152610442,6.956,0,4.34962898297687,326.210554512116,0,0.216,0.615515586927743,4,54,-0.113054231499022
"29","sbm","1","1",250,1500,1,250,5,23,12,5,3.37425002834756,0.479347423888892,0.00161652211648284,0.221980444444444,4,0.0138295623308668,0.0488888888888889,0.0761056797703465,13.1396237838958,0.526419923213653,0.0441767068273092,3.488,3,2.4903453815261,716.045550090654,0,3.564,2.90372700543428,15,891,-0.112957654486738
"30","sbm","1","1",250,1184,0,244,0,29,9.472,0,-8.37649218551922e-16,-5.4445621927957e-16,-1,0.157887115367056,5,0.0293263319237898,0.0997927461139896,0.0587875150370787,17.0104145305219,0.691381037109861,0.078425702811245,4.06,0,2.72272819267355,516.186616828406,0,7.704,10.7971616082738,46,1926,-0.144156786513144
"31","sbm","1","1",250,971,0,232,0,26,7.768,0,-1.56551301354899e-15,-1.33226762955019e-15,-1,0.204462364279873,6,0.0249585356930311,0.0858558062740782,0.0716139071307317,13.9637682129882,0.751222642587551,0.0732208835341365,4.196,0,2.81587491137068,475.929447303097,0,4.368,6.26013844362354,32,1092,-0.120688223153948
"32","sbm","1","1",250,3825,1,250,12,54,30.6,12,11.4032151915824,0.676293760447235,0.00210316411701947,0.107909402366611,3,0.00733572669873347,0.138871850429767,0.0295801409724217,33.8064649837985,0.451381236039922,0.0939759036144578,2.9,2,1.91209638554217,1099.1206866055,10,69.732,45.3083608869827,215,17433,-0.0259311258570414
"33","sbm","1","1",250,17395,1,250,79,180,139.16,79,52.2037900596267,0.45365186010203,0.00281254639805016,0.216650091490511,2,0.00121177383186896,0.745939552664372,0.00649986664055642,153.84931034745,0.282765616434417,0.164016064257028,2,2,1.44112449799197,1334.71867923142,1537,7628.688,4375.37683135079,11924,1907172,0.519212338455974
"34","sbm","1","1",250,2502,1,250,7,34,20.016,7,2.89632883399565,0.145850401562995,0.00179148070160396,0.405117313024081,4,0.0117415334582608,0.12967037362989,0.0475715784044604,21.0209548125113,0.460253381516594,0.0561606425702811,3.056,3,2.2459437751004,905.638020854352,2,25.932,13.8966125137542,110,6483,-0.0232336641987444
"35","sbm","1","1",250,938,0,248,0,18,7.504,0,-3.67561283270335e-15,-7.6031872022039e-30,-1,0.258769168170721,6,0.0250549473497834,0.0381258023106547,0.105700254997112,9.46071511395428,0.647423320348064,0.0421526104417671,4.472,0,2.93581036959645,556.618409776441,0,1.188,1.49720489244453,9,297,0.00986378606440226
"36","sbm","1","1",250,5160,1,250,25,66,41.28,25,23.859465768051,0.752376992641316,0.00213662385799946,0.00531507271197644,3,0.00623807605586486,0.0619730532084951,0.023390605817556,42.7522060693889,0.323571556941041,0.0992771084337349,2.992,2,1.88099598393574,1192.94663626754,10,54.276,25.2203108688471,150,13569,-0.574425870822124
"37","sbm","1","1",250,1687,1,250,4,28,13.496,4,3.64468948821096,0.526547110895538,0.00153715247287531,0.0239238375400435,4,0.0174417635231654,0,0.0679578942990785,14.7149938990026,0.505089121512108,0.0582489959839357,4,4,2.61975903614458,721.230811306027,0,0,0,0,0,-0.390874282575473
"38","sbm","1","1",250,5608,1,250,3,82,44.864,3,0.0566842482882703,0.00449854611087405,0.00141971419409998,0.134207093595658,6,0.155146559891674,0.46158700634404,0.0143221066913491,69.8221303297526,0.49447862220831,0.149140562248996,4.98,3,2.90175100401606,1075.71996389647,0,667.056,562.977109452123,1526,166764,0.879785901058027
"39","sbm","1","1",250,7547,1,250,26,99,60.376,26,25.0291978737265,0.789371538826792,0.00229028205349859,0.0523482725426381,3,0.00460669461324058,0.292202243190315,0.0148433095351699,67.3704201634137,0.385371982581679,0.155116465863454,2.048,2,1.75771887550201,1416.93991861744,95,590.868,343.01327525916,1420,147717,-0.135002306904982
"40","sbm","1","1",250,9489,1,250,21,121,75.912,21,3.60030423786133,0.0792923136474005,0.00231160709185583,0.264205234628298,3,0.00774163236517199,0.646623375125434,0.00968026858961677,103.302918792214,0.477116091681987,0.181076305220884,2.96,2,1.75232128514056,1268.4393218792,50,2242.464,1738.9964818133,4920,560616,0.880936078660934
"41","sbm","1","1",250,5929,1,250,17,85,47.432,17,16.4874380677448,0.757596138654409,0.00222323323534162,0.0234492657406226,3,0.00780299771819981,0.238903885130488,0.0182368912861854,54.8339069585565,0.423661999348734,0.150875502008032,2.128,2,1.81024899598394,1277.69108131851,38,312.6,220.465444113568,851,78150,-0.223598993871689
"42","sbm","1","1",250,15795,1,250,96,167,126.36,96,93.5738304899593,0.889502408595835,0.00269703195540082,0,2,0.00184632000342719,0.490464579398619,0.00779536824476544,128.281303538354,0.219526629233003,0.163212851405622,2,2,1.49253012048193,1682.64048685883,2316,3961.812,887.517466684844,6456,990453,-0.314096514996431
"43","sbm","1","1",250,11163,1,250,67,107,89.304,67,11.9436506651187,0.131180865306766,0.00244756510703394,0.424748999436806,3,0.0020275328618331,0.61809184776156,0.0108675932929176,92.0166933972124,0.395891283532629,0.0710682730923695,2.028,2,1.64147791164659,1320.91183499454,1070,2457.192,928.435495342594,4058,614298,0.3959253000019
"44","sbm","1","1",250,7410,1,250,5,107,59.28,5,4.52710124153002,0.639587118086866,0.00221141642194286,0.026578473849942,3,0.00831664388350732,0.51259352259916,0.0115363254040986,86.6827143801548,0.466803744420679,0.191646586345382,2.66,2,1.8524016064257,1167.96192776829,1,1280.352,1057.56149578427,3016,320088,0.224281232002839
"45","sbm","1","1",250,3132,1,250,2,63,25.056,2,0.651620331877165,0.0381514137872974,0.00153902838073768,0.315227020465218,5,0.0494963060752952,0.467830701954103,0.0201459949852232,49.637657546003,0.690191283999803,0.152385542168675,4.068,3,2.63061847389558,837.105671250111,0,238.356,300.42285671257,968,59589,0.879499687749347
"46","sbm","1","1",250,2177,1,250,4,36,17.416,4,3.66817505597682,0.410668091516195,0.00177004281599842,0.257035120372525,4,0.0137322113322189,0.122532143609921,0.0447052017390066,22.3687616004531,0.645143655869705,0.0746345381526104,3.1,3,2.28080321285141,838.20548979194,0,20.928,23.0895501320663,108,5232,0.32779316424684
