"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.7,"Spatial_noncomm","1","1",50,368,1,50,7,24,14.72,7,6.24115464391771,0.607341763430363,0.0119738512429443,0.147318791351607,3,0.0221794640547473,0.327827191867853,0.0624543290026892,16.0117003251599,0.425786730774581,0.189387755102041,2.32,2,1.71020408163265,146.034151521703,7,36.12,23.3645816027034,97,1806,-0.00222813037307845
"2",0.7,"Spatial_noncomm","1","1",50,385,1,50,8,24,15.4,8,7.11369509825488,0.638742690365105,0.0121268737261518,0.0961949738573115,3,0.0221406421607783,0.344759066070541,0.0595876974551169,16.7819876032838,0.412235352278084,0.175510204081633,2.12,2,1.68816326530612,148.327439368095,6,41.64,27.2993683114478,108,2082,0.0285227084929615
"3",0.7,"Spatial_noncomm","1","1",50,373,1,50,8,25,14.92,8,6.92341181888091,0.609039499733451,0.0120163385593828,0.136265623989247,3,0.031361625285021,0.352662929222144,0.0611067992545559,16.3647910248784,0.418094035504018,0.205714285714286,2.36,2,1.70448979591837,145.404952630391,7,40.26,26.6694122736218,103,2013,0.00240186102694652
"4",0.7,"Spatial_noncomm","1","1",50,380,1,50,8,24,15.2,8,6.95944500254591,0.641788595798189,0.0120731413236277,0.123410664819945,3,0.0206049464409696,0.338916424542813,0.0605460176586324,16.5163629033069,0.401380582958021,0.179591836734694,2.24,2,1.69551020408163,147.47041336467,10,39.66,26.2667711244858,104,1983,0.0549290216822824
"5",0.7,"Spatial_noncomm","1","1",50,382,1,50,8,25,15.28,8,6.91094098707733,0.641462448863021,0.0120892934280804,0.120819741783394,3,0.0239554069142907,0.341816367265469,0.0595511649463931,16.7922827521541,0.41278856169902,0.198367346938776,2.2,2,1.69469387755102,145.78077784619,8,41.1,28.4742991886669,107,2055,-0.000469923981845748
"6",0.7,"Spatial_noncomm","1","1",50,370,1,50,8,25,14.8,8,6.67926083759602,0.624787243764771,0.0119931787275719,0.130715850986121,3,0.0271414299984221,0.330353950661423,0.0615295685469478,16.2523486449769,0.443950934807857,0.208163265306122,2.3,2,1.70775510204082,146.297901460303,4,36.96,26.0752130325694,105,1848,0.0491512131350982
"7",0.7,"Spatial_noncomm","1","1",50,382,1,50,7,30,15.28,7,6.21466756065785,0.574572875944916,0.0120574843974414,0.109101313012253,3,0.0442237934227715,0.364825106243871,0.058575090804945,17.0721032824345,0.502297526893703,0.300408163265306,2.34,2,1.70122448979592,145.428414249259,10,44.64,32.7262984806546,152,2232,-0.00942675993008344
"8",0.7,"Spatial_noncomm","1","1",50,373,1,50,9,28,14.92,9,6.73434868997948,0.597185102909265,0.0120061708142228,0.128689920864809,3,0.0454075140371586,0.335907335907336,0.0612436295775415,16.3282288606668,0.456786070070157,0.266938775510204,2.34,2,1.70612244897959,144.630781260309,6,38.28,24.3453385723855,105,1914,-0.0131532901904145
"9",0.7,"Spatial_noncomm","1","1",50,390,1,50,8,28,15.6,8,6.94289304264924,0.622243811529971,0.0121304442294942,0.109437869822485,3,0.0274992711979478,0.364231014677728,0.0581085304243062,17.2091772532886,0.481678952642862,0.253061224489796,2.28,2,1.68897959183673,146.886372311841,6,45.66,32.5009324826981,147,2283,0.0379749899107488
"10",0.7,"Spatial_noncomm","1","1",50,383,1,50,8,26,15.32,8,6.80211749079725,0.628134204914409,0.0120822917050983,0.110274117350313,3,0.0280063785394387,0.352330752759018,0.059219297980423,16.8863872775153,0.44351997800088,0.217959183673469,2.28,2,1.69632653061224,147.782756028852,7,42.78,29.9082201518757,120,2139,-0.00728919851218887
"11",0.7,"Spatial_noncomm","1","1",50,379,1,50,7,26,15.16,7,6.16912939571424,0.624459099451241,0.0120491691571682,0.120714141505559,3,0.0217703139452247,0.347892331132555,0.0601056226753939,16.6373785926917,0.479873756847044,0.221224489795918,2.34,2,1.70040816326531,146.275450903795,7,41.1,28.2599088636109,132,2055,-0.01422871921027
"12",0.7,"Spatial_noncomm","1","1",50,379,1,50,7,27,15.16,7,6.34568903786209,0.629857769210598,0.012075531104395,0.15652564379251,3,0.0294807858903086,0.341116751269036,0.0601487220489489,16.625457132509,0.467782623575319,0.241632653061225,2.2,2,1.69632653061224,145.561193173339,6,40.32,28.5431574415777,125,2016,-0.0236363314724433
"13",0.7,"Spatial_noncomm","1","1",50,372,1,50,8,22,14.88,8,6.41744055792483,0.586029687593702,0.0119881186297783,0.138339692449994,3,0.0163906102150197,0.341913722705486,0.0615487081111285,16.2472947148535,0.369565834706989,0.14530612244898,2.36,2,1.70857142857143,147.268593876527,8,38.52,23.7497497301529,87,1926,0.0548457271557937
"14",0.7,"Spatial_noncomm","1","1",50,371,1,50,8,26,14.84,8,6.80727576734737,0.629190883556701,0.0119918633483843,0.0926431804476864,3,0.0263158707761387,0.342902152984422,0.0609437587738008,16.4085711173741,0.454473116443591,0.227755102040816,2.32,2,1.70938775510204,145.417695050355,5,39.18,28.0136191368209,117,1959,-0.0224911407719853
"15",0.7,"Spatial_noncomm","1","1",50,367,1,50,7,23,14.68,7,6.09536381524519,0.642184404585913,0.0119316813189874,0.113450244637647,3,0.0138608047070965,0.317158671586716,0.0629488492777212,15.8859139042899,0.424290294182693,0.169795918367347,2.46,2,1.71591836734694,146.58207733953,4,34.38,21.4893329019639,95,1719,0.0755548934020588
"16",0.7,"Spatial_noncomm","1","1",50,375,1,50,8,29,15,8,6.5042042700535,0.600149214906419,0.0120236218016222,0.108842666666667,3,0.0423044654445639,0.353001190273763,0.059854150214412,16.7072792181955,0.500586230174075,0.285714285714286,2.32,2,1.70530612244898,143.629686252845,10,41.52,30.2346199727723,141,2076,-0.0218784058216073
"17",0.7,"Spatial_noncomm","1","1",50,367,1,50,7,25,14.68,7,6.01285055584068,0.601607390754739,0.0119621548343114,0.137178982693464,3,0.0266477785398784,0.328581739444244,0.0620648502122941,16.1121793830079,0.437390333241137,0.210612244897959,2.38,2,1.71265306122449,145.184819144177,10,36.42,23.5390166770502,100,1821,-0.0156975115512223
"18",0.7,"Spatial_noncomm","1","1",50,369,1,50,8,24,14.76,8,6.71929190044233,0.624957440667992,0.0119862983321793,0.138945806802241,3,0.0269380040183041,0.339396144052383,0.0624179999536527,16.021019589582,0.374536427428394,0.188571428571429,2.3,2,1.70775510204082,147.257228157914,5,37.32,23.474206426351,84,1866,0.050150855321804
"19",0.7,"Spatial_noncomm","1","1",50,367,1,50,8,25,14.68,8,6.93546850774521,0.621842679029433,0.0119680647330922,0.146411362472065,3,0.0284468888537589,0.330721574344023,0.0624807460710089,16.0049305247333,0.442270764957842,0.210612244897959,2.32,2,1.71102040816327,143.86191036403,6,36.3,24.2211326181523,106,1815,-0.00322941887451235
"20",0.7,"Spatial_noncomm","1","1",50,366,1,50,7,26,14.64,7,6.21458087900259,0.621982356512874,0.0119699674291824,0.134805458508764,3,0.0300087307465744,0.323481116584565,0.0625502885720389,15.9871364757703,0.462616599689021,0.231836734693878,2.3,2,1.71102040816327,143.90772760597,4,35.46,22.9917553989801,109,1773,-0.0327782411535169
"21",0.7,"Spatial_noncomm","1","1",50,367,1,50,7,27,14.68,7,6.20000534259873,0.609717484664845,0.011951699215939,0.140460616679907,3,0.0428031257073628,0.353702372393961,0.0616234676155484,16.227584047018,0.467875231157616,0.251428571428571,2.48,2,1.71428571428571,145.433952152916,9,39.36,26.6823797243631,114,1968,-0.00184798900614538
"22",0.7,"Spatial_noncomm","1","1",50,372,1,50,8,23,14.88,8,6.46874541200643,0.590511800771294,0.0119602338023618,0.132316597294485,3,0.0149997698177731,0.331288343558282,0.0622885863242353,16.0543055961268,0.391820470321941,0.165714285714286,2.42,2,1.71183673469388,144.677740858573,6,36.72,22.2206375852242,91,1836,0.110457753563439
"23",0.7,"Spatial_noncomm","1","1",50,370,1,50,8,24,14.8,8,6.3731433574257,0.589957214345527,0.0119478213770801,0.15236669101534,3,0.0211197024161508,0.332731213872832,0.0620864878913499,16.1065641488689,0.435654509580252,0.187755102040816,2.38,2,1.71428571428571,145.574047243883,8,36.84,23.7532897828954,103,1842,0.0785478056526708
"24",0.7,"Spatial_noncomm","1","1",50,368,1,50,9,24,14.72,9,7.15279513915287,0.62434260122431,0.011965804486766,0.127473712192817,3,0.0206576329560489,0.324564653575398,0.0634153427986116,15.7690545516044,0.43540560764738,0.189387755102041,2.3,2,1.71020408163265,148.455168877077,10,35.04,20.8981592783788,98,1752,0.0549344280089612
"25",0.7,"Spatial_noncomm","1","1",50,371,1,50,9,23,14.84,9,7.3237386630049,0.620451048382407,0.0120158988769655,0.140594009052535,3,0.0233276178288647,0.324559811218007,0.0629963837338108,15.8739270531062,0.428723822455436,0.166530612244898,2.16,2,1.70285714285714,149.171362242028,11,35.76,20.0158712536031,98,1788,-0.0200213217504957
"26",0.7,"Spatial_noncomm","1","1",50,368,1,50,8,23,14.72,8,6.05063778013753,0.571889673871919,0.0119204513636561,0.137202416115312,3,0.0193269812514562,0.342448155624885,0.0628464229592207,15.9118045691936,0.38724857162335,0.168979591836735,2.46,2,1.71836734693878,145.341034981734,8,37.32,21.8103514087102,82,1866,0.0378644078425316
"27",0.7,"Spatial_noncomm","1","1",50,363,1,50,8,26,14.52,8,6.45936673375237,0.606665818330899,0.0119192699322372,0.0927987614689343,3,0.0279214636325279,0.317013232514178,0.063876371465445,15.655241164426,0.476715023399523,0.234285714285714,2.34,2,1.71755102040816,147.393673011099,8,33.54,20.6587531480642,110,1677,0.0218712920706656
"28",0.7,"Spatial_noncomm","1","1",50,377,1,50,7,23,15.08,7,5.98209714156815,0.615060290911639,0.0120246607621794,0.125938408065912,3,0.0316572499407883,0.333507034914018,0.0610897018451291,16.3693711017798,0.367489528158446,0.161632653061224,2.32,2,1.70285714285714,145.904845682787,8,38.4,24.5664446772754,86,1920,0.0280541649700209
"29",0.7,"Spatial_noncomm","1","1",50,363,1,50,8,27,14.52,8,6.43517426046753,0.629006120474247,0.0119868464024856,0.0964832396087092,3,0.0462825676803319,0.325767205374977,0.0618307871752889,16.1731727135387,0.45849052327724,0.25469387755102,2.2,2,1.70938775510204,143.524110404368,6,35.88,27.364985820928,108,1794,-0.0407036111891303
"30",0.7,"Spatial_noncomm","1","1",50,362,1,50,7,26,14.48,7,5.90371111968218,0.615006347877096,0.0119421418055688,0.123565367357529,3,0.0318045505530564,0.334806629834254,0.0622817957213459,16.0560560018867,0.47553505897344,0.235102040816327,2.38,2,1.71591836734694,143.668309255914,6,36.36,26.1571077474993,112,1818,0.00766155896069301
"31",0.7,"Spatial_noncomm","1","1",50,360,1,50,8,24,14.4,8,6.05628479205169,0.602796140520656,0.0119077491071487,0.160231481481482,3,0.0287327018479789,0.338137472283814,0.0619987895595415,16.1293471550704,0.440129503372492,0.195918367346939,2.38,2,1.72163265306122,143.914754284702,5,36.6,27.2321838407186,104,1830,0.0286624203821657
"32",0.7,"Spatial_noncomm","1","1",50,363,1,50,8,25,14.52,8,6.63426192264493,0.596141842341302,0.0119097618269506,0.140537607479756,3,0.0300004691288044,0.324595649749024,0.0629688094840207,15.8808782982274,0.435686190035041,0.213877551020408,2.44,2,1.72,144.385311729311,7,34.92,22.6155445908971,95,1746,0.00866526904262816
"33",0.7,"Spatial_noncomm","1","1",50,370,1,50,9,24,14.8,9,6.98933038582006,0.63829982539512,0.0119789287720266,0.156950328707085,3,0.0229780676846951,0.34070244250312,0.0613748086004126,16.2933298335903,0.411561955538119,0.187755102040816,2.3,2,1.71020408163265,146.61035746368,7,38.22,27.0511910786847,98,1911,0.0441031862520956
"34",0.7,"Spatial_noncomm","1","1",50,370,1,50,8,25,14.8,8,6.31514981849408,0.594506020054374,0.0119677160099275,0.151048210372535,3,0.0307123524321416,0.332071389940508,0.0618869585564461,16.1584932161097,0.417731628590782,0.208163265306122,2.36,2,1.71102040816327,145.811570272594,6,36.84,24.7224264049251,99,1842,0.0761958243232468
"35",0.7,"Spatial_noncomm","1","1",50,367,1,50,8,28,14.68,8,6.73369621888482,0.61944932294575,0.0119994352431952,0.137772943595988,3,0.0393906810140527,0.350864681761455,0.0611536116183884,16.3522639715903,0.485960682133074,0.271836734693878,2.26,2,1.70775510204082,144.781606856597,8,39.36,29.0353479154535,126,1968,0.00321952969192266
"36",0.7,"Spatial_noncomm","1","1",50,368,1,50,8,26,14.72,8,6.43159857245548,0.616758630808183,0.0119762475933899,0.128208441635161,3,0.0296911334616166,0.34932239657632,0.0610924922752638,16.368623422569,0.444489964836575,0.230204081632653,2.36,2,1.71102040816327,144.651194335026,2,39.18,28.263115070165,108,1959,0.034825616969202
"37",0.7,"Spatial_noncomm","1","1",50,365,1,50,8,25,14.6,8,6.70712826581405,0.59567749918864,0.0119414339552422,0.152475136048039,3,0.0307298911955622,0.339476594176189,0.0626517401280789,15.9612486094672,0.44478818863779,0.212244897959184,2.36,2,1.71510204081633,144.871135794111,6,36.84,24.6935172852789,99,1842,0.0307788961245145
"38",0.7,"Spatial_noncomm","1","1",50,371,1,50,8,24,14.84,8,6.546857679021,0.605497518103931,0.0120114436681119,0.129608910135788,3,0.0224021523224343,0.33160436415668,0.0618920107750826,16.1571742051495,0.426249690321667,0.186938775510204,2.26,2,1.70448979591837,145.804506622122,6,37.08,24.7566441298377,99,1854,0.0166201632170808
"39",0.7,"Spatial_noncomm","1","1",50,369,1,50,8,25,14.76,8,6.30287682975039,0.610060995006799,0.0119860014007845,0.114768546059444,3,0.0213737166804163,0.331348132106118,0.0620642872282059,16.1123255363116,0.444732936699549,0.208979591836735,2.28,2,1.70857142857143,146.738709443703,5,36.72,24.0671170365081,109,1836,0.0285347156115151
"40",0.7,"Spatial_noncomm","1","1",50,359,1,50,7,26,14.36,7,5.99759632379048,0.607967905964333,0.0119135879399305,0.140556016790683,3,0.0332047936202383,0.33742802303263,0.0636572305363485,15.7091345566628,0.477873587604494,0.237551020408163,2.32,2,1.71836734693878,145.07491749862,6,35.16,24.7521262743636,106,1758,0.0989536393237418
"41",0.7,"Spatial_noncomm","1","1",50,364,1,50,9,26,14.56,9,6.92942697010103,0.634493571800328,0.011945344259284,0.113780793382442,3,0.0263477082058242,0.321905114899926,0.0627456835705643,15.9373512741381,0.474410737183015,0.233469387755102,2.38,2,1.71428571428571,144.328300873209,7,34.74,24.7227978734988,108,1737,0.0458189291865673
"42",0.7,"Spatial_noncomm","1","1",50,374,1,50,8,25,14.96,8,6.30935167369931,0.615531116566216,0.0119939119670982,0.138948068289056,3,0.0287148782296738,0.336238452152693,0.0608490665942156,16.4341058289144,0.433274604460078,0.204897959183673,2.34,2,1.70857142857143,144.991936728497,8,38.58,25.6237214713401,106,1929,0.0284987343818549
"43",0.7,"Spatial_noncomm","1","1",50,372,1,50,7,26,14.88,7,5.93801434519082,0.599793045441301,0.0120347579869758,0.13754841600185,3,0.0318646810309802,0.336403897254207,0.0614876419696528,16.2634306336475,0.439959736104913,0.226938775510204,2.18,2,1.70122448979592,147.262394923689,7,37.98,25.3976457208786,99,1899,0.0165010019944095
"44",0.7,"Spatial_noncomm","1","1",50,371,1,50,7,27,14.84,7,5.92987080030576,0.608274741256956,0.0119965739879895,0.13346677225536,3,0.040796970971526,0.335515837904796,0.0613434422967918,16.3016609854041,0.447803959035328,0.248163265306122,2.28,2,1.70775510204082,146.291075046644,8,37.92,26.2482963489917,113,1896,0.0063512003791311
"45",0.7,"Spatial_noncomm","1","1",50,364,1,50,8,24,14.56,8,6.56682261675174,0.610707361583322,0.0119360265909678,0.14272506339814,3,0.0308386695057401,0.33065119760479,0.0636743164683786,15.7049192745809,0.385329895546446,0.19265306122449,2.38,2,1.71510204081633,146.259782438309,7,35.34,20.650255718138,78,1767,-0.0297396998012854
