"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.15,"Spatial_noncomm","1","1",50,368,1,50,9,26,14.72,9,6.83111632474277,0.577737687985612,0.0119522636732294,0.139085391068053,3,0.0318964331278601,0.329900698786319,0.0630942802711636,15.8492972057411,0.456579351571558,0.230204081632653,2.4,2,1.71265306122449,145.727427887325,8,35.88,21.1964956672425,104,1794,0.0150061080674483
"2",0.15,"Spatial_noncomm","1","1",50,381,1,50,9,27,15.24,9,7.36930703705397,0.613192686270396,0.0120716376982022,0.168099558421339,3,0.0303558103565765,0.349983068066373,0.0602321041170233,16.6024417486251,0.439527090290666,0.24,2.26,2,1.69632653061224,146.998833458102,11,41.34,27.54188646778,116,2067,0.0383173538584609
"3",0.15,"Spatial_noncomm","1","1",50,380,1,50,7,28,15.2,7,6.27376134225295,0.606795969110501,0.0120506894962125,0.144567174515235,3,0.0334423320794598,0.362304194037393,0.0600366335837649,16.6564968804384,0.481200300849071,0.261224489795918,2.3,2,1.70040816326531,147.246878515393,12,43.02,28.3617232716698,138,2151,-0.0306916867057637
"4",0.15,"Spatial_noncomm","1","1",50,374,1,50,8,23,14.96,8,6.54091221425644,0.610238150642327,0.0120147430329742,0.142747862392405,3,0.0221498372110192,0.340837143862117,0.0614993659431332,16.2603302434804,0.382164794382677,0.164081632653061,2.28,2,1.70448979591837,146.510790480796,6,38.76,24.6050932175616,90,1938,-0.00482324826332794
"5",0.15,"Spatial_noncomm","1","1",50,375,1,50,7,25,15,7,6.10920447778751,0.614079095761501,0.0120150131494886,0.130101333333333,3,0.0231049174713418,0.338116905845292,0.0612899590393636,16.3158862507601,0.45110659911209,0.204081632653061,2.32,2,1.70448979591837,148.378031695746,8,38.64,24.3827975492258,113,1932,0.0314610377098223
"6",0.15,"Spatial_noncomm","1","1",50,381,1,50,8,28,15.24,8,6.58523676483593,0.596622699059603,0.0120597925634192,0.124038136965163,3,0.0339174280224954,0.348686398403725,0.0595626723770861,16.7890385050067,0.468490023084441,0.260408163265306,2.36,2,1.69959183673469,145.162216769156,5,41.94,28.4435782358188,130,2097,-0.021352334943552
"7",0.15,"Spatial_noncomm","1","1",50,384,1,50,8,26,15.36,8,6.9377022213617,0.617207308832023,0.0121009192282545,0.108937581380208,3,0.028743675951187,0.350617283950617,0.0591343942656814,16.9106323387225,0.427783601042619,0.217142857142857,2.22,2,1.6930612244898,146.200458405761,10,42.6,29.81028448748,108,2130,0.0261941768230187
"8",0.15,"Spatial_noncomm","1","1",50,373,1,50,8,29,14.92,8,6.99937900702208,0.635944100618155,0.0120543130381726,0.120546399384744,3,0.0494389590158209,0.33702613813398,0.060907329833254,16.4183851555749,0.483598069488112,0.28734693877551,2.18,2,1.69959183673469,147.364462120946,11,38.94,27.500953601277,130,1947,-0.085908132438006
"9",0.15,"Spatial_noncomm","1","1",50,381,1,50,7,28,15.24,7,6.40905540370009,0.601053826798404,0.0120619350991738,0.128602034981848,3,0.0390459005478722,0.372704714640198,0.0590269841249775,16.9414042547508,0.455024597291485,0.260408163265306,2.32,2,1.69959183673469,147.391746093203,6,45.06,31.8423476213802,126,2253,0.0109307803180331
"10",0.15,"Spatial_noncomm","1","1",50,379,1,50,8,26,15.16,8,6.71569212015999,0.603397476196228,0.0120578129018685,0.12662819111535,3,0.0344247982495873,0.347935548841893,0.0599438318036598,16.6822835629761,0.447696935078211,0.221224489795918,2.3,2,1.69959183673469,146.349759200388,10,41.46,27.1730734067265,120,2073,-0.0656795184985619
