"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.001,"ER","1","1",200,22,0,3,0,2,0.22,0,-4.46510516576016e-16,-5.38957704960893e-16,-1,0.93801652892562,2,4.9993636014191e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00894472361809045,0.24,0,1.15384615384615,39.3137084989848,0,0,0,0,0,-0.222222222222222
"2",0.001,"ER","1","1",200,18,0,3,0,2,0.18,0,-3.76695280368554e-16,-3.89445208701891e-17,-1,0.932098765432099,2,5.0503775157193e-05,0,0.707106781186547,1.4142135623731,0.985722573900686,0.00914572864321608,0.19,0,1.1,33.6568542494924,0,0,0,0,0,-0.125
"3",0.001,"ER","1","1",200,18,0,4,0,3,0.18,0,-3.47995319683617e-17,-3.47995319683617e-17,-1,0.91358024691358,2,0.00015176639504308,0,0.577350269189626,1.73205080756888,0.996302773699147,0.0141708542713568,0.195,0,1.21739130434783,31.1209558646301,0,0,0,0,0,-0.210084033613445
"4",0.001,"ER","1","1",200,19,0,3,0,2,0.19,0,0,0,-1,0.930747922437673,2,5.0248705585692e-05,0,0.707106781186547,1.4142135623731,0.974816493162817,0.00909547738693467,0.205,0,1.13636363636364,34.4852813742386,0,0,0,0,0,-0.1875
"5",0.001,"ER","1","1",200,25,0,4,0,2,0.25,0,0,0,-1,0.9472,3,0.000100752480742885,0,0.618033988749895,1.6180339887499,0.99375723243687,0.00879396984924623,0.275,0,1.17241379310345,47.3005630797458,0,0,0,0,0,0.242424242424242
"6",0.001,"ER","1","1",200,20,0,3,0,2,0.2,0,0,0,-1,0.945,2,5.0758844728694e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00904522613065327,0.205,0,1.04761904761905,38.8284271247462,0,0,0,0,0,-0.0526315789473684
"7",0.001,"ER","1","1",200,14,0,4,0,2,0.14,0,0,0,-1,0.887755102040816,3,0.000100752480742885,0,0.618033988749895,1.6180339887499,0.99375723243687,0.00934673366834171,0.165,0,1.27777777777778,25.3005630797458,0,0,0,0,0,0.151515151515152
"8",0.001,"ER","1","1",200,16,0,3,0,2,0.16,0,0,0,-1,0.921875,2,5.0503775157193e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00924623115577889,0.17,0,1.11111111111111,29.6568542494924,0,0,0,0,0,-0.142857142857143
"9",0.001,"ER","1","1",200,20,0,3,0,2,0.2,0,0,0,-1,0.945,2,5.0758844728694e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00904522613065327,0.205,0,1.04761904761905,38.8284271247462,0,0,0,0,0,-0.0526315789473684
"10",0.001,"ER","1","1",200,15,0,4,0,3,0.15,0,-1.19292204941107e-16,-1.19292204941107e-16,-1,0.906666666666667,2,0.000152276534186082,0,0.577350269189626,1.73205080756888,0.996302773699147,0.014321608040201,0.155,0,1.16666666666667,27.4641016151378,0,0,0,0,0,-0.111111111111111
"11",0.001,"ER","1","1",200,22,0,3,0,2,0.22,0,0,0,-1,0.933884297520661,2,4.97385664426901e-05,0,0.707106781186547,1.4142135623731,0.994432656952916,0.00894472361809045,0.245,0,1.18518518518519,38.142135623731,0,0,0,0,0,-0.294117647058823
"12",0.001,"ER","1","1",200,17,0,3,0,2,0.17,0,0,0,-1,0.927335640138408,2,5.0503775157193e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00919597989949749,0.18,0,1.10526315789474,31.6568542494924,0,0,0,0,0,-0.133333333333333
"13",0.001,"ER","1","1",200,14,0,3,0,2,0.14,0,0,0,-1,0.908163265306123,2,5.0503775157193e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00934673366834171,0.15,0,1.125,25.6568542494924,0,0,0,0,0,-0.166666666666667
"14",0.001,"ER","1","1",200,14,0,3,0,2,0.14,0,0,0,-1,0.918367346938776,2,5.0758844728694e-05,0,0.707106781186547,1.4142135623731,0.997908012311247,0.00934673366834171,0.145,0,1.06666666666667,26.8284271247462,0,0,0,0,0,-0.0769230769230769
"15",0.001,"ER","1","1",200,13,0,3,0,2,0.13,0,0,0,-1,0.899408284023669,2,5.0503775157193e-05,0,0.707106781186547,1.4142135623731,0.9861444159056,0.00939698492462311,0.14,0,1.13333333333333,23.6568542494924,0,0,0,0,0,-0.181818181818182
