"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",1,"Spatial_noncomm","1","1",100,847,1,100,9,37,16.94,9,7.04428915001534,0.554379358237497,0.00534066486146672,0.165190994739532,3,0.0328354033273396,0.215739216331906,0.0519779430643895,19.2389298430147,0.560238816048085,0.202626262626263,2.91,2,1.89777777777778,323.512962931073,5,32.76,27.0204262428155,122,3276,0.0664701665065072
"2",1,"Spatial_noncomm","1","1",100,849,1,100,9,33,16.98,9,7.19061882038212,0.5766159062479,0.00534028025775196,0.151802644133568,3,0.021574239851637,0.214830259985665,0.0512462506652262,19.5136226947148,0.553713447894207,0.161818181818182,2.88,2,1.89818181818182,322.975013598706,3,32.97,30.5701561076231,129,3297,0.118342939225954
"3",1,"Spatial_noncomm","1","1",100,852,1,100,9,33,17.04,9,7.3487031663136,0.558848224463368,0.00535704124762379,0.189797133207321,3,0.0214262248495056,0.224878836833603,0.0510933249393084,19.5720282676428,0.568543634861377,0.161212121212121,2.89,2,1.89191919191919,322.087198256244,4,34.8,30.5485207696235,150,3480,0.0891458547639951
"4",1,"Spatial_noncomm","1","1",100,846,1,100,8,31,16.92,8,6.80159182271747,0.566817588355057,0.00534178894413206,0.141190767288208,3,0.0197386457421022,0.221772350290603,0.0512445307446469,19.5142776305833,0.53451493029319,0.142222222222222,2.93,2,1.8979797979798,321.906945261764,4,33.96,29.5754197695562,125,3396,0.113335610962583
"5",1,"Spatial_noncomm","1","1",100,837,1,100,7,32,16.74,7,5.96119511577309,0.586867838056532,0.00532784419692178,0.135538399219513,3,0.0174951559723638,0.211833602584814,0.0520340158698059,19.2181976209965,0.558242227740945,0.154141414141414,2.97,2,1.90222222222222,321.433691280319,1,31.47,29.3493258745909,134,3147,0.124182750533626
"6",1,"Spatial_noncomm","1","1",100,830,1,100,7,31,16.6,7,6.17397210149883,0.577263069596742,0.00533310992915679,0.149129062891006,3,0.0189432148477007,0.205219050214622,0.0526071409802673,19.0088262043188,0.519877426043708,0.145454545454545,2.87,2,1.90080808080808,321.445909824018,4,30.12,25.928136894661,103,3012,0.0921560372254841
"7",1,"Spatial_noncomm","1","1",100,835,1,100,8,35,16.7,8,6.80377635684898,0.584466435139363,0.00534078555490414,0.16379003226757,3,0.0239782422451518,0.207134637514384,0.0523928221628076,19.0865839769532,0.577543210968422,0.184848484848485,2.88,2,1.89757575757576,322.126383226774,2,30.6,27.7077096079263,140,3060,0.10577064119757
"8",1,"Spatial_noncomm","1","1",100,834,1,100,8,31,16.68,8,6.61615968828794,0.586736463845612,0.00532726306878674,0.157643675804138,3,0.0160166792500011,0.207464101869412,0.0526111913361192,19.0073627797413,0.54758068492507,0.144646464646465,2.89,2,1.90282828282828,323.02430059415,2,30.63,26.3556311426855,125,3063,0.0848164495684211
"9",1,"Spatial_noncomm","1","1",100,839,1,100,9,31,16.78,9,7.14040842103468,0.589446763418191,0.00534957885137277,0.149913117289543,3,0.0178139112560347,0.203461745689655,0.0524057678684376,19.0818690513315,0.540041364097219,0.143636363636364,2.88,2,1.89393939393939,324.117566366429,4,30.21,26.7292050768519,122,3021,0.11201658228574
"10",1,"Spatial_noncomm","1","1",100,841,1,100,8,32,16.82,8,6.74873306315591,0.577811336859358,0.00533885167384672,0.148351922631264,3,0.0227186470685355,0.215350964406443,0.0518002180658227,19.3049380357684,0.541519270433711,0.153333333333333,2.82,2,1.8989898989899,321.825185300235,2,32.49,29.7801693220251,128,3249,0.0956721290657114
"11",1,"Spatial_noncomm","1","1",100,836,1,100,8,33,16.72,8,6.73527884507281,0.581184493369465,0.00533908164073243,0.140263348817825,3,0.0197243196185417,0.209372688764876,0.0520112053018785,19.2266261509591,0.555240029655974,0.164444444444444,2.89,2,1.89818181818182,320.900697981488,3,31.14,29.4673316804158,129,3114,0.11320018543337
"12",1,"Spatial_noncomm","1","1",100,839,1,100,8,34,16.78,8,6.76926067989285,0.582488861026391,0.00531646066196403,0.12990166246891,3,0.0277069858939433,0.217837411207577,0.0513443929199841,19.476323374948,0.561514144383548,0.173939393939394,2.89,2,1.90767676767677,320.915294092426,1,33.12,29.6185445594172,139,3312,0.0827090051906639
"13",1,"Spatial_noncomm","1","1",100,838,1,100,9,33,16.76,9,7.27507699283222,0.570113180206691,0.00533129658276035,0.150334492325783,3,0.0252361088855582,0.210564687168611,0.0517183247280003,19.3355064236758,0.555009208769534,0.164040404040404,2.85,2,1.90141414141414,320.873148079453,4,31.77,28.5667232416964,127,3177,0.0743468359902875
"14",1,"Spatial_noncomm","1","1",100,827,1,100,9,36,16.54,9,6.77847307122898,0.565615221465019,0.00531063780456745,0.137231349945068,3,0.0237318038735539,0.209052761917865,0.0526924132963284,18.97806415463,0.60188372510672,0.196565656565657,2.92,2,1.90868686868687,318.823765426985,2,30.39,27.3521350707635,158,3039,0.107048959431071
"15",1,"Spatial_noncomm","1","1",100,842,1,100,8,32,16.84,8,6.41213440161029,0.572197225812591,0.00534527254000294,0.137545764446259,3,0.0167541226310765,0.214949574846747,0.0515087592964139,19.4141736989891,0.54157870494573,0.153131313131313,2.85,2,1.89656565656566,322.662792758836,4,32.61,29.989525107304,129,3261,0.0996562547050489
"16",1,"Spatial_noncomm","1","1",100,843,1,100,9,33,16.86,9,6.94565177916117,0.574246939014481,0.00533910854744783,0.173409789800644,3,0.0199240219532289,0.222083058668425,0.0511978000319089,19.5320892572875,0.563957371497194,0.163030303030303,2.95,2,1.89818181818182,322.83708099008,5,33.69,32.3346438347354,137,3369,0.138131705124041
"17",1,"Spatial_noncomm","1","1",100,836,1,100,8,30,16.72,8,6.62249343510486,0.552987742672139,0.0053308519735829,0.166131302714348,3,0.0156282815763529,0.207297978078834,0.0525885406591244,19.01554953734,0.533399506960524,0.134141414141414,2.93,2,1.9010101010101,324.184812029767,2,30.45,26.3873152109191,114,3045,0.151374761475364
