"","X","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"14",14,0.1,"Spatial",1,1,250,849,0,248,1,15,6.792,0,5.9813527511381e-15,6.46609442711038e-16,-1,0.805248605370969,23,0.146596675694646,0.603779840848806,0.0843636169865163,11.8534509984301,0.941627425784333,0.0329638554216867,16.7,1,8.29743053968461,476.855369608268,0,14.568,13.7024232019897,67,3642,0.603056368893619
"15",15,0.1,"Spatial",1,1,250,820,1,250,1,14,6.56,1,0.0123893973819438,0.00226760906749242,0.000452385497130179,0.811630725758477,24,0.254779249006619,0.606526631657914,0.102577110272083,9.74876361156528,0.956018616039518,0.0298795180722892,18.22,12,9.28093172690763,474.255189274417,0,12.936,9.79979837510809,47,3234,0.538700508354136
"16",16,0.1,"Spatial",1,1,250,796,1,250,1,14,6.368,1,0.0167798226030838,0.00358026871542207,0.000460720511082501,0.817866026110452,25,0.158771683768623,0.593971631205674,0.0943468279205183,10.5991904766787,0.952595725899712,0.0306506024096386,18.58,13,9.09632128514056,472.788802661767,0,12.06,10.3656251494522,55,3015,0.567929304013226
"17",17,0.1,"Spatial",1,1,250,833,0,248,1,13,6.664,0,1.63026714527247e-14,2.46269945830324e-16,-1,0.794153675876113,20,0.278836272872847,0.5866497829233,0.103439500830151,9.66748671420999,0.92886127552199,0.0254457831325301,15.608,1,8.58627444578667,477.753749424781,0,12.972,9.02580059081857,40,3243,0.572062352099499
"18",18,0.1,"Spatial",1,1,250,809,1,250,1,17,6.472,1,0.0171536437931649,0.00253015416226508,0.000439722053334772,0.798443346712892,24,0.227573723037501,0.571915861284821,0.0966708737194288,10.3443773861229,0.951085319307646,0.042281124497992,18.348,12,9.57179116465863,476.111107126681,0,12.072,10.0242084485549,59,3018,0.546450628081747
"19",19,0.1,"Spatial",1,1,250,825,0,249,0,15,6.6,0,5.61356840725397e-15,3.33066926807685e-15,-1,0.810065013774105,20,0.172950521319539,0.611945701357466,0.0873347168788929,11.4502002838883,0.942410611303569,0.0337349397590361,14.828,0,8.10011011789092,473.318317811923,0,13.524,11.8603581895971,68,3381,0.636556664616117
"20",20,0.1,"Spatial",1,1,250,816,1,250,1,14,6.528,1,0.0223420915077341,0.00327364875233383,0.000473473894614513,0.824195471693579,23,0.173906222576193,0.589631598936574,0.0969009394312408,10.3198173915495,0.950181384395832,0.0300080321285141,16.744,12,8.69905220883534,478.1824457952,0,12.42,10.1690332356518,56,3105,0.554620553219646
"21",21,0.1,"Spatial",1,1,250,821,1,250,1,13,6.568,1,0.0154021657586044,0.00263699960082221,0.000472097447318184,0.818031840793067,21,0.17009013443744,0.597227356746765,0.102226233039078,9.78222487781325,0.952020371020324,0.0258313253012048,16.628,12,8.82512449799197,475.478616382718,0,12.924,10.2042506301881,50,3231,0.490276073455389
"22",22,0.1,"Spatial",1,1,250,907,1,250,1,17,7.256,1,0.0239601090988636,0.00314846447689889,0.000489406648188409,0.822577429742211,22,0.174518522499026,0.637264480111654,0.072466149777998,13.7995464511848,0.936461601396146,0.0391325301204819,16.656,12,8.54332530120482,480.179585403966,0,18.264,19.4936480232155,97,4566,0.686252788697599
"23",23,0.1,"Spatial",1,1,250,861,0,244,1,17,6.888,0,4.36268705831282e-16,2.68056575204659e-15,-1,0.819070281295147,19,0.156144503924301,0.596349884906281,0.0859682982748193,11.632194891229,0.935883641046272,0.0406104417670683,14.66,1,8.2530595731769,480.722092204961,0,14.508,12.701782438242,71,3627,0.60760809189552
"24",24,0.1,"Spatial",1,1,250,789,0,243,1,12,6.312,0,1.99840177022346e-15,1.33226778885251e-15,-1,0.82115462771537,24,0.178383683396223,0.616913404988846,0.109123164940396,9.16395708048064,0.951825012267704,0.0228433734939759,17.66,1,9.10433659597607,464.41488623244,0,12.168,9.21430353082819,40,3042,0.55729580397577
"25",25,0.1,"Spatial",1,1,250,814,1,250,1,14,6.512,1,0.0143878183238966,0.00263241974934946,0.000440850558195069,0.815596532426999,25,0.26587106127017,0.594237042406669,0.0973241156158921,10.2749456665672,0.946986744061835,0.0300722891566265,18.5,13,9.48983132530121,470.718243588855,0,13.116,10.9466827602619,54,3279,0.54855253377527
"26",26,0.1,"Spatial",1,1,250,842,1,250,1,13,6.736,1,0.0237587514006797,0.00338581916266454,0.000473675789335969,0.817917411885512,20,0.200752459206858,0.61465254085114,0.103614645161355,9.65114534188426,0.958381350161738,0.0251566265060241,16.192,12,8.63717269076305,474.015552892708,0,13.692,9.84361330465426,47,3423,0.485318842684125
"27",27,0.1,"Spatial",1,1,250,830,1,250,1,13,6.64,1,0.034690164614191,0.00566623761282939,0.000502262854570747,0.784460734504282,24,0.154240711039502,0.590966122961104,0.0968183319310913,10.3286224835162,0.947760468898942,0.0255421686746988,16.68,12,8.26830522088353,476.334910460697,0,13.188,10.6567782980964,51,3297,0.543542863897512
"28",28,0.1,"Spatial",1,1,250,826,1,250,1,13,6.608,1,0.0161882221799566,0.00261763849601686,0.000454936547138498,0.803131723818513,24,0.226124123182604,0.597616037565469,0.104464790132657,9.57260335018268,0.957840934428735,0.0256706827309237,18.644,12,9.26695582329317,473.585243243052,0,13.236,10.4856137820131,45,3309,0.534741375179089
"29",29,0.1,"Spatial",1,1,250,752,1,250,1,13,6.016,1,0.0135985757573993,0.00247101789214605,0.000423962229873052,0.823362876301494,25,0.240081180846901,0.593799146259268,0.110204779231265,9.07401663499089,0.936350841065345,0.0280481927710843,19.076,13,9.82085140562249,462.194496131142,0,10.572,8.22846562770638,37,2643,0.519967507287673
"30",30,0.1,"Spatial",1,1,250,825,1,250,1,13,6.6,1,0.00614963593130204,0.000906550077868263,0.000386638063547604,0.837461157024793,27,0.367365510592348,0.627933383800151,0.108838507055943,9.18792463301615,0.960113295664436,0.0257028112449799,21.328,14,10.821718875502,472.832002851903,0,13.272,9.02462138622217,39,3318,0.340173084609977
"31",31,0.1,"Spatial",1,1,250,885,1,250,1,15,7.08,1,0.0201996224081329,0.00331284456060015,0.00045477896728133,0.795359571004501,28,0.280819931476986,0.637539010254124,0.0840436593636673,11.8985775675578,0.915819813086551,0.0318072289156626,20.096,14,9.28620080321285,477.926021199419,0,17.16,16.6819528293543,65,4290,0.684798645740442
"32",32,0.1,"Spatial",1,1,250,810,0,249,0,13,6.48,0,1.30708172223494e-14,-1.24562027368854e-19,-1,0.824973327236702,19,0.2072931779068,0.606657738664626,0.103843268666903,9.62989717906208,0.955550267451972,0.0261847389558233,15.32,0,8.39033553569115,471.44459595773,0,12.684,10.3341823721669,48,3171,0.506216064113431
"33",33,0.1,"Spatial",1,1,250,818,1,250,1,12,6.544,1,0.0404208795553304,0.00642955629760544,0.000506474616342207,0.822485817277515,20,0.146477800068922,0.588439306358381,0.111006829402833,9.0084547534557,0.930596536347719,0.0219116465863454,14.804,10,8.12877108433735,476.170055063934,0,12.216,8.8477383491818,41,3054,0.426727768094632
"34",34,0.1,"Spatial",1,1,250,855,1,250,1,17,6.84,1,0.00651943580979204,0.00100295864345993,0.000423129046024963,0.829997606101022,24,0.400688699625705,0.599692465402358,0.0940969432589956,10.6273377791621,0.936554160844761,0.0408032128514056,18.276,12,9.82310040160643,481.385227682939,0,14.04,10.7078022073836,63,3510,0.480411196738974
"35",35,0.1,"Spatial",1,1,250,898,0,247,0,17,7.184,0,8.88178419700125e-16,4.44089209850063e-16,-1,0.772407502938973,25,0.183415983200064,0.579401022644266,0.0831595174601807,12.0250818011159,0.930967797581998,0.039421686746988,17.564,0,8.18478046211573,485.86482548867,0,15.864,14.2142775668336,74,3966,0.619770023826251
"36",36,0.1,"Spatial",1,1,250,804,1,250,1,13,6.432,1,0.0163802811424124,0.00250346346693744,0.000450993020013035,0.813518693844212,22,0.203211533094117,0.581984792357185,0.102766556775269,9.73079211155057,0.943572182292126,0.0263775100401606,17.532,13,9.08186345381526,472.757296705599,0,11.94,9.0633867797683,47,2985,0.540670443377869
"37",37,0.1,"Spatial",1,1,250,787,0,249,0,14,6.296,0,2.67942218078049e-15,8.88178419700125e-16,-1,0.841554872781815,23,0.203993221091121,0.602426693629929,0.103005510925728,9.70821843426467,0.950384179236819,0.0309397590361446,18.752,0,9.94128125404845,467.192055206502,0,11.916,9.46420778066831,49,2979,0.514259964293811
"38",38,0.1,"Spatial",1,1,250,864,1,250,1,18,6.912,1,0.017749540828325,0.00267369921133578,0.000471378380252574,0.814683534807956,20,0.209851160293005,0.592908732764281,0.0831528526963086,12.0260456204937,0.936016360638419,0.0445301204819277,15.9,11,8.75665863453815,482.818733770956,0,14.448,12.7332572171236,72,3612,0.58967664629825
"39",39,0.1,"Spatial",1,1,250,900,0,249,0,15,7.2,0,-1.11024281875785e-15,4.44089209850063e-16,-1,0.789763580246914,17,0.133342645178003,0.567668008671415,0.0905010665315397,11.0495935387844,0.945344258162172,0.0313253012048193,13.624,0,7.57183573001684,497.145037443538,0,14.664,11.1333241949798,61,3666,0.44671686132513
"40",40,0.1,"Spatial",1,1,250,876,1,250,1,16,7.008,1,0.0222798916837311,0.00307933920672464,0.000486238369413395,0.795428186443152,19,0.24811351928869,0.586057319907049,0.0795699775576546,12.5675541290108,0.929991199725628,0.0361124497991968,15.3,10,8.48253815261044,485.44824147683,0,15.132,14.6200396111957,76,3783,0.634489022512101
"41",41,0.1,"Spatial",1,1,250,841,1,250,1,18,6.728,1,0.0198211500716256,0.00324564048334987,0.000434144169195426,0.829196599371396,22,0.211229923814791,0.604980975441024,0.0882121771787054,11.3363033538345,0.950250751049733,0.0452690763052209,18.044,14,9.46271485943775,476.790750666606,0,13.992,12.4203460492828,78,3498,0.564177812013845
"42",42,0.1,"Spatial",1,1,250,865,1,250,1,16,6.92,1,0.0140115976897226,0.00194958509427045,0.00044696285718413,0.794968091149053,26,0.237177292321681,0.601493233784414,0.0884753207133795,11.3025868901855,0.917718534651736,0.0364658634538153,19.108,14,9.30265060240964,476.444217557056,0,15.468,13.9114012355819,61,3867,0.673294682693393
"43",43,0.1,"Spatial",1,1,250,872,1,250,1,17,6.976,1,0.01900889590518,0.0025756898214914,0.000466832223515754,0.810697621201919,21,0.240644818525856,0.59484375,0.0926933781199926,10.7882571579761,0.938877069278212,0.0402570281124498,17.24,13,8.81818473895582,482.852932551025,0,15.228,13.4050287273367,60,3807,0.620982742558919
"44",44,0.1,"Spatial",1,1,250,909,1,250,1,17,7.272,1,0.0198569680075651,0.00470021298683201,0.000510899060713539,0.783346706507835,22,0.187961731065115,0.589097055923369,0.0859958887761371,11.6284628745821,0.936764417962351,0.0390682730923695,16.728,11,8.21024899598394,486.511322012924,0,16.728,14.9402429510952,74,4182,0.643906728868154
"45",45,0.1,"Spatial",1,1,250,927,1,250,1,20,7.416,1,0.0234747205571831,0.00352907279030001,0.000470987522893913,0.814635605222214,24,0.246917463024831,0.618945678351619,0.0720876531051824,13.8720010560048,0.931922004268222,0.0505381526104418,17.804,14,8.81047389558233,485.590123435219,0,18.504,18.3478762326596,105,4626,0.616506422457436
"46",46,0.1,"Spatial",1,1,250,797,0,247,1,12,6.376,0,2.06805951181742e-14,9.43689570931383e-16,-1,0.809956250619875,20,0.224735654105885,0.585067319461444,0.114698664340841,8.7184973403734,0.9234343033704,0.0225863453815261,16.068,1,8.67542127435492,475.418062068635,0,11.472,7.94264176662474,34,2868,0.431929954799081
"47",47,0.1,"Spatial",1,1,250,874,0,243,1,17,6.992,0,1.99124778243378e-14,4.46751939965669e-16,-1,0.799555163403484,20,0.174386571940547,0.620577281191806,0.0792488067543894,12.6184865230745,0.935252255876517,0.0401927710843374,14.74,1,8.09723355084285,478.416123827326,0,15.996,15.8678017548153,83,3999,0.685684538058274
"48",48,0.1,"Spatial",1,1,250,831,1,250,1,16,6.648,1,0.0167614323168768,0.00268967204705639,0.000428834018176934,0.818383169625855,27,0.233730856253524,0.5972172672137,0.0981002640632546,10.1936524794184,0.953570620591988,0.0375582329317269,20.016,14,9.71749397590361,475.959568811029,0,13.392,10.8844947011608,58,3348,0.564665351715399
"49",49,0.1,"Spatial",1,1,250,833,1,250,1,13,6.664,1,0.021684427093782,0.00379819001058685,0.000466196473403007,0.806760879621957,25,0.169495644296742,0.594873620505518,0.101043408517323,9.89673660730238,0.93051650093743,0.0254457831325301,19.004,13,8.96073895582329,475.609515984466,0,13.368,10.4066213089683,43,3342,0.635262473970524
"50",50,0.1,"Spatial",1,1,250,847,0,247,1,13,6.776,0,1.46486884717117e-14,5.35165528928554e-16,-1,0.796787467121266,20,0.169832800509048,0.591925900034953,0.10999298773715,9.09148865371032,0.952169689626107,0.024995983935743,14.928,1,8.17242627698789,481.802135059561,0,13.548,9.84700716973453,42,3387,0.477254786763052
"51",51,0.1,"Spatial",1,1,250,829,1,250,1,13,6.632,1,0.0224165643877976,0.00395711437541483,0.000495932132142328,0.814014297749989,20,0.291062436027692,0.583852068839253,0.101697941790321,9.83304069281738,0.918205526444755,0.025574297188755,15.568,11,8.37812048192771,479.888323196435,0,12.756,9.47287736764759,44,3189,0.512115553682619
"52",52,0.1,"Spatial",1,1,250,828,0,249,0,14,6.624,0,5.90325292516689e-15,1.11022302462516e-15,-1,0.801994358094705,22,0.266390332763088,0.590525749147676,0.0989496648969398,10.1061484244696,0.950483918556928,0.0296224899598394,18.272,0,9.55671071382303,476.761664074554,0,13.164,10.975744707652,52,3291,0.582060442841217
"53",53,0.1,"Spatial",1,1,250,859,1,250,1,18,6.872,1,0.0252580027747642,0.00392118069956228,0.000482166847102048,0.829073387172186,23,0.135678820675889,0.620621608288111,0.0918499068906237,10.8873273131438,0.946959731879952,0.0446907630522088,16.568,12,8.58955823293173,477.866413483089,0,15.096,13.4865239894225,72,3774,0.532649400577026
"54",54,0.1,"Spatial",1,1,250,931,1,250,1,22,7.448,1,0.0316957235716521,0.00488436589814235,0.000503524286773005,0.782444641602472,22,0.147905441669157,0.599688877365828,0.073947658218754,13.5230786760248,0.920117803668128,0.0584417670682731,16.788,11,8.30820883534137,489.299866801026,0,18.504,18.6672937358817,108,4626,0.685817256730973
"55",55,0.1,"Spatial",1,1,250,904,1,250,1,16,7.232,1,0.014203336433124,0.00196612085009804,0.000471580166211044,0.805646854687133,24,0.155783667300652,0.6188282711962,0.0916820817701296,10.9072566928318,0.940097391157173,0.0352128514056225,17.38,12,8.88398393574297,484.996902740129,0,17.196,14.3693946291426,60,4299,0.587710158913277
"56",56,0.1,"Spatial",1,1,250,799,1,250,1,13,6.392,1,0.00377020424085077,0.000598658968238786,0.00031072111562708,0.840844547549268,33,0.463310742837749,0.654566518632941,0.0914455060261353,10.9354745077817,0.951896100000667,0.0265381526104418,26.352,17,13.2816385542169,464.153447586511,0,13.56,13.058656671198,57,3390,0.606051089737664
"57",57,0.1,"Spatial",1,1,250,840,1,250,1,12,6.72,1,0.0172218265489935,0.00275330617717547,0.000462481744500934,0.832836592970521,21,0.242489187896083,0.617615077926785,0.103919529969547,9.6228302831339,0.944328091518557,0.0212048192771084,16.268,11,8.90438554216867,477.725118775782,0,13.632,9.34397213507426,43,3408,0.541070100281385
"58",58,0.1,"Spatial",1,1,250,929,1,250,1,15,7.432,1,0.031105063356471,0.00432898785171897,0.000505692898741194,0.789993175295264,21,0.157153945249766,0.597021100537857,0.0893055807792163,11.1975085014253,0.923862842933352,0.0303935742971888,15.892,11,8.14364658634538,490.171985817298,0,17.316,13.7168784721627,60,4329,0.609844220249277
"59",59,0.1,"Spatial",1,1,250,839,1,250,1,14,6.712,1,0.0234416059252007,0.00305878918159012,0.000458325930825978,0.821231359769065,20,0.156603003324596,0.605147960077044,0.0936692429151154,10.6758629500851,0.940301690194619,0.0292690763052209,16.18,11,9.0583453815261,477.028206549303,0,13.824,11.4106017074167,57,3456,0.524576391613192
"60",60,0.1,"Spatial",1,1,250,784,1,250,1,12,6.272,1,0.0224094216737489,0.00322222696151259,0.000470859402502223,0.811719075385256,24,0.136404789525661,0.584697130712008,0.111618842969415,8.95906079472629,0.930884391971363,0.023004016064257,17.716,12,8.81397590361446,474.621182184393,0,11.004,8.22060199673692,38,2751,0.517160276953067
"61",61,0.1,"Spatial",1,1,250,838,1,250,1,16,6.704,1,0.00931526951834879,0.0014148355715386,0.000426119893959216,0.801673634804997,26,0.393568764518061,0.578031809145129,0.0844026616816232,11.847967588654,0.93286628137929,0.0373333333333333,19.984,13,9.7713734939759,477.147880600363,0,13.956,13.5605907869075,70,3489,0.622276587441097
"62",62,0.1,"Spatial",1,1,250,861,1,250,1,14,6.888,1,0.0198675435671125,0.00297869314095185,0.000454216918603712,0.821878781256703,22,0.163669276355587,0.624918566775244,0.0925797149642172,10.801502255505,0.948016868256225,0.0285622489959839,18.244,14,9.09889156626506,474.597996217036,0,15.348,12.981099018454,53,3837,0.594368968720272
"63",63,0.1,"Spatial",1,1,250,785,1,250,1,10,6.28,1,0.040054686304274,0.00596617360861942,0.000506637152109869,0.810260051117692,18,0.148446074126186,0.579663212435233,0.127072928365458,7.86949677530078,0.884391015525925,0.0149397590361446,14.68,10,8.12536546184739,473.433823079551,0,10.74,6.58954386535317,31,2685,0.32572214246474
"64",64,0.1,"Spatial",1,1,250,836,1,250,1,15,6.688,1,0.0367554051350667,0.00675773269124762,0.000513007901370583,0.805680673519379,22,0.158244730259154,0.598174333273671,0.0980669481679809,10.1971155285375,0.945029772602516,0.0333815261044177,15.964,11,8.14371084337349,477.617965944928,0,13.368,10.265578620695,54,3342,0.539828084645671
"65",65,0.1,"Spatial",1,1,250,866,0,249,0,19,6.928,0,5.57013218585593e-15,3.55205976926324e-15,-1,0.806786664817669,32,0.325684624547771,0.611984900912237,0.0770008951372732,12.9868620126721,0.927919144379519,0.0484819277108434,23.576,0,10.9103186941314,476.348048004937,0,15.564,15.3883432647486,85,3891,0.686747542550404
"66",66,0.1,"Spatial",1,1,250,823,0,249,0,13,6.584,0,6.8163122934327e-15,-1.12069656626434e-17,-1,0.840637267856537,21,0.147743262317199,0.613196814562002,0.108924066724688,9.18070753387824,0.943431834372437,0.0257670682730924,15.952,0,8.76962689467548,476.017303953081,0,12.936,9.08924427253351,44,3234,0.453536601982992
"67",67,0.1,"Spatial",1,1,250,842,0,249,0,16,6.736,0,1.53836908558187e-14,1.11022302462516e-15,-1,0.77750633318476,25,0.110261133935363,0.586519114688129,0.0784041433142235,12.7544279897589,0.936244247180854,0.0372048192771084,17.368,0,8.26910869283586,479.30091101517,0,13.992,14.8748438620269,83,3498,0.721614582686235
"68",68,0.1,"Spatial",1,1,250,808,1,250,1,14,6.464,1,0.0279530087086821,0.00457412034643144,0.000466275556731507,0.832302746054308,22,0.207989289573072,0.609035455585208,0.0991573715373269,10.0849789026886,0.947812805106479,0.0302650602409639,17.032,11,8.83058634538153,472.193048713692,0,12.78,11.0451610368214,55,3195,0.534536695647029
"69",69,0.1,"Spatial",1,1,250,798,1,250,1,12,6.384,1,0.0314295751209539,0.00497217257012682,0.000468206040770087,0.815547641032406,23,0.219228199605941,0.596153846153846,0.108235487650365,9.23911391456298,0.934327023938123,0.0225542168674699,17.084,12,8.77686746987952,470.70457754464,0,11.904,8.76871400956412,38,2976,0.522842472516622
"70",70,0.1,"Spatial",1,1,250,850,1,250,1,13,6.8,1,0.0361866074717651,0.00534832454229836,0.000471185452066447,0.781923183391003,21,0.16118044507197,0.58289611752361,0.108827815795029,9.18882725610745,0.953598354955739,0.0248995983935743,16.892,12,8.66949397590361,485.054205765375,0,13.332,9.59154664630648,44,3333,0.479988939364877
"71",71,0.1,"Spatial",1,1,250,861,1,250,1,14,6.888,1,0.0213226463382408,0.00296892876672208,0.000443991020593827,0.822004907455745,23,0.239019863989711,0.618218018914883,0.0997830873876078,10.0217384146022,0.931641780702492,0.0285622489959839,17.564,12,9.27884337349398,476.794039090897,0,14.904,11.0325724388501,47,3726,0.465702036441586
"72",72,0.1,"Spatial",1,1,250,865,1,250,1,15,6.92,1,0.035071981854161,0.00599395011286154,0.000515586072259438,0.769298673527348,19,0.126811009623077,0.588150979455327,0.0834121959649608,11.9886545178606,0.922561882835228,0.0324497991967872,14.908,10,8.11759036144578,483.830503773733,0,14.772,13.7706404409022,64,3693,0.653021854364473
"73",73,0.1,"Spatial",1,1,250,825,1,250,1,14,6.6,1,0.0295110017581942,0.00423464341710388,0.000491930959919859,0.814305968778696,20,0.165487736739221,0.589392025978712,0.088947962884557,11.2425284129089,0.951393758528117,0.029718875502008,15.552,11,8.41288353413655,476.527082684523,0,13.068,12.2863825753209,61,3267,0.596228996822831
"74",74,0.1,"Spatial",1,1,250,791,1,250,1,14,6.328,1,0.0252958347804515,0.00421235476415566,0.000470583778063367,0.817120865105381,21,0.197605285199105,0.570944599442009,0.0923820643505615,10.8246119745204,0.951757251740639,0.0308112449799197,16.164,11,8.76546184738956,471.89109205762,0,11.46,10.1233556352263,60,2865,0.526371743970363
"75",75,0.1,"Spatial",1,1,250,873,1,250,1,14,6.984,1,0.0198483747320176,0.00308642631154097,0.000490768618014287,0.759633867757296,23,0.227428596677042,0.562938699110903,0.0940985413539423,10.6271572928915,0.931431304727526,0.0281767068273092,17.56,12,8.45619277108434,485.538864065555,0,14.436,12.1934665500023,53,3609,0.592749113875854
"76",76,0.1,"Spatial",1,1,250,826,1,250,1,14,6.608,1,0.0178671503777512,0.00271762270052597,0.000470640074618298,0.807370477636616,20,0.294529644188882,0.608521485797524,0.094058461860497,10.6316856582574,0.92832590816147,0.0296867469879518,15.908,11,8.79328514056225,474.471042891012,0,13.368,10.8060937739131,53,3342,0.578361935799196
"77",77,0.1,"Spatial",1,1,250,846,1,250,1,16,6.768,1,0.00952383181347358,0.00181868983291419,0.000463306499472824,0.79037215878924,20,0.284113793815398,0.606503530957464,0.0879201572597355,11.3739559978923,0.934040846085669,0.0370763052208835,15.808,11,9.0206265060241,475.147837057489,0,14.772,13.5071012113084,62,3693,0.605491212161762
"78",78,0.1,"Spatial",1,1,250,848,1,250,1,16,6.784,1,0.0201610767198119,0.00305457014711837,0.000450024289089354,0.825319425284799,22,0.251066129953892,0.632750659630607,0.0869044980820462,11.5068842473022,0.951973375495575,0.0370120481927711,17.328,13,9.08787148594378,472.296171678088,0,15.348,14.7055058945436,74,3837,0.58806765609386
"79",79,0.1,"Spatial",1,1,250,813,1,250,1,13,6.504,1,0.0300583065667641,0.00510191650906477,0.000479998849428731,0.822906217992069,19,0.148735292633237,0.583317353787152,0.10654324344282,9.38586031066989,0.927749825307216,0.0260883534136546,15.436,11,8.59228915662651,477.507548876184,0,12.168,9.88710246638129,43,3042,0.52547117413817
