"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.2,"Spatial_noncomm","1","1",50,363,1,50,8,25,14.52,8,6.49606917750722,0.593109642170035,0.0119591289451695,0.134064157730574,3,0.0273350894224105,0.333018154311649,0.0637661405285288,15.6823039894127,0.456234706976948,0.213877551020408,2.28,2,1.71102040816327,146.777993784388,7,35.22,22.123300119179,105,1761,0.0476849696190724
"2",0.2,"Spatial_noncomm","1","1",50,381,1,50,9,25,15.24,9,7.40683592642996,0.579795968440277,0.0120666813328511,0.15741831483663,3,0.0336471618357268,0.350649350649351,0.0608847454068597,16.4244753479306,0.380534808282769,0.199183673469388,2.26,2,1.69632653061224,148.287315562422,13,41.04,24.6592781727284,96,2052,0.00426482893820101
"3",0.2,"Spatial_noncomm","1","1",50,381,1,50,8,27,15.24,8,6.73985365482061,0.618565081033372,0.0120574084478591,0.140385502993228,3,0.0322073271263622,0.347090663058187,0.0601260521853206,16.6317255774219,0.459577350504789,0.24,2.28,2,1.69877551020408,146.779726585945,7,41.04,27.3674616868951,118,2052,0.0413382677137952
"4",0.2,"Spatial_noncomm","1","1",50,377,1,50,8,24,15.08,8,6.65513548463427,0.620515454988707,0.0120574620381573,0.109822766641572,3,0.0240919156169928,0.350777202072539,0.0606215814188212,16.4957755405821,0.439483232276423,0.182040816326531,2.26,2,1.69795918367347,148.401808795513,6,40.62,27.0644657461116,113,2031,0.0682624566453987
"5",0.2,"Spatial_noncomm","1","1",50,378,1,50,7,26,15.12,7,6.33636752167075,0.635852910992031,0.01207379916729,0.130486968449931,3,0.0340234781887147,0.34326579261025,0.0602916840217656,16.5860353086007,0.461470710324296,0.222040816326531,2.18,2,1.69632653061224,146.830608045291,9,40.32,26.9621352027965,127,2016,0.00900563280509117
"6",0.2,"Spatial_noncomm","1","1",50,377,1,50,7,24,15.08,7,6.14008731490346,0.623200806719645,0.0120566427084263,0.121723926855181,3,0.0297125246435572,0.345382902175775,0.0605844552200174,16.5058841639892,0.423443143423134,0.182040816326531,2.26,2,1.69877551020408,147.949933353639,7,40.32,25.371074643606,107,2016,-0.030870578968803
"7",0.2,"Spatial_noncomm","1","1",50,385,1,50,9,29,15.4,9,7.41855007172336,0.631294143925328,0.012095615072655,0.084874346432788,3,0.0435309460718089,0.343673067454456,0.0592212389012176,16.8858338419435,0.465440163008427,0.277551020408163,2.28,2,1.69387755102041,147.6888056959,9,41.88,28.5411553904254,125,2094,0.00448836346134743
"8",0.2,"Spatial_noncomm","1","1",50,374,1,50,8,28,14.96,8,6.68304735145277,0.57691598493705,0.0120270515380769,0.129310961137007,3,0.0371931136501829,0.355474831344058,0.0606486355251176,16.4884171151031,0.48515064757364,0.266122448979592,2.28,2,1.70367346938776,146.439607162001,11,41.1,27.3960000059595,129,2055,-0.00631040183551321
"9",0.2,"Spatial_noncomm","1","1",50,379,1,50,7,28,15.16,7,6.13287286115844,0.601356400138305,0.012043058548944,0.145863646173446,3,0.0454123472581794,0.364613060265234,0.0593885024377172,16.8382760795953,0.429771534536231,0.262040816326531,2.34,2,1.70204081632653,147.167719351484,8,43.44,30.6208945603075,110,2172,0.0266399822592479
"10",0.2,"Spatial_noncomm","1","1",50,382,1,50,8,26,15.28,8,6.92890620380525,0.618014961795475,0.0120693378483554,0.123204544831556,3,0.0250668699023792,0.346823685519987,0.0596943215397656,16.7520121546879,0.440009521654945,0.218775510204082,2.32,2,1.69795918367347,147.551499113254,8,41.82,27.4618027857768,118,2091,-0.055968434262419
"11",0.2,"Spatial_noncomm","1","1",50,383,1,50,8,28,15.32,8,7.1066605678416,0.631226307977001,0.0121034964251793,0.121692833136772,3,0.0326887636866082,0.364725184577523,0.0588660050370899,16.9877334018153,0.484053821987175,0.258775510204082,2.24,2,1.6930612244898,148.822090130513,8,44.46,31.8697668773452,140,2223,0.0211574612836816
"12",0.2,"Spatial_noncomm","1","1",50,380,1,50,8,26,15.2,8,7.01286875164387,0.628027318249201,0.0120909104336598,0.130626731301939,3,0.0400058377308075,0.354822588705647,0.059641200032576,16.7669329164034,0.430689328599373,0.220408163265306,2.16,2,1.69469387755102,145.945794041217,6,42.6,28.4712529562357,116,2130,-0.068020615816385
"13",0.2,"Spatial_noncomm","1","1",50,377,1,50,7,26,15.08,7,6.24605810605356,0.606328008157764,0.012053694072212,0.137684779320195,3,0.0293752845671007,0.35373808329152,0.0592139179324566,16.8879215379848,0.431819037906868,0.222857142857143,2.28,2,1.70122448979592,144.300031164583,8,42.3,30.923374687133,112,2115,-0.0130621053153521
"14",0.2,"Spatial_noncomm","1","1",50,382,1,50,8,27,15.28,8,6.4334618262141,0.619158600964686,0.0120510746529434,0.108481127162084,3,0.028902668941441,0.362907186118841,0.0586456569735306,17.0515610465639,0.456695306048818,0.239183673469388,2.36,2,1.70204081632653,146.141631230961,7,44.34,31.5773168393945,129,2217,0.0042062686648625
