"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.8,"Spatial_noncomm","1","1",50,369,1,50,9,26,14.76,9,7.09586648280851,0.597084328681702,0.0119927480493157,0.132031198360764,3,0.0321647194801513,0.314400879443019,0.0629116048267779,15.895318562504,0.442959400115418,0.229387755102041,2.3,2,1.70612244897959,147.295414969501,9,34.32,21.2952423545443,96,1716,0.0443447146418128
"2",0.8,"Spatial_noncomm","1","1",50,383,1,50,7,25,15.32,7,6.21093411191751,0.624555073629499,0.0120673294283559,0.13683370941243,3,0.0207929232841214,0.342258440046566,0.0596260947500901,16.7711805408569,0.433319649165094,0.197551020408163,2.26,2,1.69795918367347,146.37838428297,7,41.16,27.0391703773226,115,2058,0.00830249470029693
"3",0.8,"Spatial_noncomm","1","1",50,375,1,50,8,26,15,8,6.66042232074912,0.605151666366438,0.0120265703068341,0.117994666666667,3,0.0335750676195723,0.358656330749354,0.0603888222279023,16.5593559057351,0.434256359684774,0.224489795918367,2.34,2,1.70367346938776,146.296643167659,5,41.64,28.7301022537374,112,2082,0.00950711347852411
"4",0.8,"Spatial_noncomm","1","1",50,374,1,50,8,26,14.96,8,6.70641092130797,0.60738017022993,0.0120242060191257,0.148120478137779,3,0.029362652376939,0.343125325916913,0.0608868925378307,16.4238961510258,0.432602625677657,0.22530612244898,2.26,2,1.70367346938776,147.877289801649,11,39.48,26.2260502990007,106,1974,-0.013215649986951
"5",0.8,"Spatial_noncomm","1","1",50,378,1,50,8,27,15.12,8,6.93307100962281,0.588265193802213,0.012064233999917,0.149561882366115,3,0.0307361916624426,0.34611416781293,0.0608453365849819,16.4351132909473,0.462438308383833,0.242448979591837,2.2,2,1.69714285714286,145.793252461783,7,40.26,25.1191527869611,114,2013,-0.0178866368496937
"6",0.8,"Spatial_noncomm","1","1",50,374,1,50,8,24,14.96,8,6.69991465660806,0.611622645417205,0.012020145669874,0.118951785867483,3,0.0222112278107159,0.338310205515545,0.0611065124903772,16.3648678225169,0.425067500986944,0.184489795918367,2.28,2,1.70367346938776,146.826902417205,9,38.52,27.0262457471191,105,1926,0.0649801389070402
"7",0.8,"Spatial_noncomm","1","1",50,379,1,50,7,30,15.16,7,6.05755865547316,0.602260590496971,0.0120301416680964,0.129820176690499,3,0.043994508104903,0.364560760126688,0.059061667664857,16.9314555368545,0.51375226296356,0.302857142857143,2.42,2,1.70448979591837,145.485107622428,8,43.74,33.4498162040038,154,2187,0.0178924657700939
"8",0.8,"Spatial_noncomm","1","1",50,375,1,50,8,23,15,8,6.19065810579616,0.612479872370255,0.0119997286945969,0.151886222222222,3,0.0285630290175254,0.352171637885924,0.0610358551906453,16.3838123816977,0.385168078183243,0.163265306122449,2.36,2,1.7069387755102,145.735165076143,5,40.38,24.7772855161945,98,2019,0.0222014111288454
"9",0.8,"Spatial_noncomm","1","1",50,384,1,50,9,24,15.36,9,7.00130544544541,0.620481375552357,0.0120870378537246,0.0847880045572917,3,0.0236088756967954,0.360687960687961,0.058836298469331,16.9963105432484,0.42813819800963,0.176326530612245,2.3,2,1.69551020408163,146.055415934443,4,44.04,30.8736463803083,118,2202,0.00802928542755621
"10",0.8,"Spatial_noncomm","1","1",50,381,1,50,9,27,15.24,9,6.87197634474877,0.594999328498884,0.0120729332421629,0.140454392019895,3,0.0244386243749054,0.352195945945946,0.0601211671709695,16.6330769520201,0.477068577213134,0.24,2.28,2,1.69632653061224,148.08027429021,12,41.7,26.776665138108,126,2085,0.0383142948188423
"11",0.8,"Spatial_noncomm","1","1",50,381,1,50,7,28,15.24,7,6.30787012866119,0.614509037023319,0.0120947666881525,0.141077837711231,3,0.0320590710532733,0.374267100977199,0.0584616273348275,17.1052371544962,0.476602404174059,0.260408163265306,2.28,2,1.69551020408163,145.365098828009,8,45.96,33.8290781815326,143,2298,-0.0517929880074113
"12",0.8,"Spatial_noncomm","1","1",50,375,1,50,9,26,15,9,7.11686456468461,0.620536401059714,0.0120329748875556,0.146858666666667,3,0.0311954398105273,0.351635111876076,0.0603867981619319,16.5599109480589,0.485892188370255,0.224489795918367,2.28,2,1.70285714285714,145.92768996351,11,40.86,29.3473289122829,131,2043,-0.00779825385423083
"13",0.8,"Spatial_noncomm","1","1",50,369,1,50,8,24,14.76,8,6.83577352839405,0.610748755919899,0.0120032186385759,0.136577287182086,3,0.0220060935510745,0.337268434435162,0.0622364099949909,16.0677648354152,0.423979819283194,0.188571428571429,2.24,2,1.70530612244898,148.746582148951,7,37.14,24.0798077828114,98,1857,0.0771364977262818
"14",0.8,"Spatial_noncomm","1","1",50,375,1,50,8,24,15,8,6.61683615049799,0.608749377746522,0.0120124329310409,0.118424888888889,3,0.0250966630043211,0.348679638637943,0.0607593178425502,16.4583809612769,0.436398712074334,0.183673469387755,2.34,2,1.70530612244898,148.534749624166,9,40.14,27.0170090037777,113,2007,0.0362286664593608
"15",0.8,"Spatial_noncomm","1","1",50,378,1,50,9,26,15.12,9,7.1644084409413,0.624220188825896,0.0120540180083109,0.150272248817222,3,0.0331488086657438,0.345816869953616,0.0606351300978214,16.4920896250527,0.43311267310182,0.222040816326531,2.28,2,1.69877551020408,148.050545496379,9,40.26,26.2855667697724,113,2013,0.0248429766809314
"16",0.8,"Spatial_noncomm","1","1",50,377,1,50,8,25,15.08,8,6.75832447595745,0.595872695194658,0.012037502420394,0.120334344152143,3,0.0319079740287246,0.352881355932203,0.0598584400431015,16.7060818704921,0.422527482936441,0.202448979591837,2.28,2,1.70285714285714,146.423610294372,6,41.64,28.6019551208426,110,2082,0.00784604422961989
"17",0.8,"Spatial_noncomm","1","1",50,365,1,50,8,30,14.6,8,6.50162331550176,0.592323963030682,0.0119373630450198,0.125096641020829,3,0.0534906626445937,0.325551705270837,0.0623022981348384,16.0507722818786,0.513710028072821,0.314285714285714,2.36,2,1.71673469387755,144.071306099855,7,35.7,24.7685201785802,130,1785,-0.012752167677401
"18",0.8,"Spatial_noncomm","1","1",50,365,1,50,8,24,14.6,8,6.40487752417587,0.568224839916607,0.0119721287461445,0.140030024394821,3,0.0319124253375565,0.344479147528936,0.0624624125546129,16.009628176396,0.435700781868075,0.191836734693878,2.3,2,1.71020408163265,145.162563998133,7,37.5,24.8302399570872,105,1875,0.0205487102752162
"19",0.8,"Spatial_noncomm","1","1",50,371,1,50,7,24,14.84,7,6.41988868621204,0.622986898058445,0.0119592925770432,0.130684171140866,3,0.025039177771795,0.333990677662245,0.0621935019191445,16.0788501875978,0.408145403228446,0.186938775510204,2.38,2,1.71265306122449,145.951428754089,6,37.26,23.1638440995744,94,1863,-0.0065220224612211
"20",0.8,"Spatial_noncomm","1","1",50,367,1,50,7,24,14.68,7,6.2106284070592,0.59172330822272,0.0119469009042041,0.123239462762364,3,0.0263839714220344,0.331458635703919,0.062450034396692,16.0128014285445,0.430457772172911,0.190204081632653,2.32,2,1.71510204081633,144.89045369861,6,36.54,22.0594835915651,95,1827,-0.0403483943686744
"21",0.8,"Spatial_noncomm","1","1",50,366,1,50,7,26,14.64,7,6.02015744919499,0.596874497497412,0.0119507711561704,0.149597629072233,3,0.0286975362123436,0.354432655997123,0.0616579643036774,16.2185049619025,0.461747932529848,0.231836734693878,2.4,2,1.71510204081633,144.969439543899,9,39.42,26.8511315461029,114,1971,-0.0304762598887422
"22",0.8,"Spatial_noncomm","1","1",50,368,1,50,8,23,14.72,8,6.73789761976281,0.589894208590906,0.0119763266710098,0.1441435786862,3,0.0214714105650475,0.340510948905109,0.0625319178923636,15.9918331902326,0.416507080793591,0.168979591836735,2.34,2,1.70938775510204,147.292329384629,8,37.32,23.1652801425243,96,1866,0.0502570472345844
"23",0.8,"Spatial_noncomm","1","1",50,376,1,50,8,25,15.04,8,6.77651361656622,0.630429143349021,0.0120194718853914,0.127984947940244,3,0.0228284904384936,0.333563894172575,0.0609610940072801,16.4039050854399,0.4099571643049,0.203265306122449,2.28,2,1.70448979591837,144.988772747348,7,38.58,24.7271560212241,101,1929,-0.0107847863327771
"24",0.8,"Spatial_noncomm","1","1",50,369,1,50,7,26,14.76,7,6.38159725915579,0.595485743274699,0.0119956126873997,0.120203288753755,3,0.0259098365841448,0.315298848473771,0.0629941315735562,15.87449457625,0.467797876675042,0.229387755102041,2.22,2,1.70612244897959,147.129770024026,8,34.5,21.509608673942,109,1725,-0.0121432086507777
"25",0.8,"Spatial_noncomm","1","1",50,372,1,50,9,25,14.88,9,7.32292020967989,0.636523347391605,0.0120127926634481,0.120935223725286,3,0.0224940864975855,0.324626865671642,0.0618628971862473,16.16477800885,0.460189923734897,0.206530612244898,2.26,2,1.70448979591837,146.580363875445,4,36.54,23.9678441045583,113,1827,-0.0161381900768688
"26",0.8,"Spatial_noncomm","1","1",50,366,1,50,9,25,14.64,9,6.91528422134137,0.591385918248165,0.0119610706612486,0.13261070799367,3,0.0259961116397539,0.338304838122954,0.0621986943924952,16.0775078925235,0.450914269686893,0.211428571428571,2.34,2,1.71265306122449,145.609274627297,4,37.2,24.9832597013705,108,1860,0.00317829885803751
"27",0.8,"Spatial_noncomm","1","1",50,367,1,50,8,29,14.68,8,6.3042439468074,0.583342333378964,0.0119652035283785,0.168387915865438,3,0.0451208990255016,0.341033102946526,0.0623822981837314,16.030188516857,0.504855044910547,0.292244897959184,2.34,2,1.71183673469388,145.612098052008,8,37.5,24.2514464117344,131,1875,-0.00375438353773705
"28",0.8,"Spatial_noncomm","1","1",50,376,1,50,8,23,15.04,8,6.54363200304183,0.620735856019332,0.0119925627455315,0.136614418288818,3,0.0192825760613157,0.339394999125721,0.0612736355665943,16.3202328497901,0.386515701785153,0.162448979591837,2.44,2,1.70775510204082,147.248330999809,8,38.82,24.126105769308,91,1941,0.0497581416194223
"29",0.8,"Spatial_noncomm","1","1",50,363,1,50,8,25,14.52,8,6.75573365776374,0.619489350531455,0.0119318110697641,0.142776373805675,3,0.0310886306304049,0.32826409495549,0.0627360785755713,15.9397913083683,0.467020727606758,0.213877551020408,2.34,2,1.71673469387755,144.49571616627,5,35.4,26.4165996050566,111,1770,0.0137099769977553
"30",0.8,"Spatial_noncomm","1","1",50,360,1,50,7,25,14.4,7,5.98208673452384,0.587511180203755,0.0118809205219375,0.0819097222222222,3,0.0233295157798919,0.319939917386406,0.0630466525396382,15.8612703405829,0.478001895381247,0.216326530612245,2.44,2,1.72489795918367,144.290594696602,5,34.08,22.917634240551,110,1704,0.0107492227473713
"31",0.8,"Spatial_noncomm","1","1",50,357,1,50,8,23,14.28,8,6.14178760635837,0.601871928609457,0.0118770482105992,0.144940329072806,3,0.0216288678981771,0.339719271623672,0.0629249317074941,15.8919520906036,0.43526147392097,0.177959183673469,2.4,2,1.72571428571429,145.354835957704,5,35.82,26.3103068187727,99,1791,0.0323591841375952
"32",0.8,"Spatial_noncomm","1","1",50,361,1,50,7,23,14.44,7,6.18322718472149,0.57959987003968,0.0118925963755957,0.130922875054673,3,0.0265822391358995,0.322259136212625,0.0625945102418136,15.9758419090879,0.397098391389776,0.17469387755102,2.4,2,1.72408163265306,141.183070830879,7,34.92,23.734793198241,84,1746,-0.0541578147145473
"33",0.8,"Spatial_noncomm","1","1",50,367,1,50,7,25,14.68,7,6.11556925425886,0.588223380377125,0.0119632272453012,0.158665518342255,3,0.0396025755721724,0.349703184025904,0.0614140505568612,16.2829188261102,0.43453491239649,0.210612244897959,2.44,2,1.71265306122449,144.553050169249,8,38.88,27.4506161411836,102,1944,0.0146699154401883
"34",0.8,"Spatial_noncomm","1","1",50,361,1,50,7,24,14.44,7,5.96109562236684,0.58549036739985,0.0119036238350693,0.156248801037438,3,0.021851586066939,0.344762622456669,0.0628515338102,15.9105106809297,0.44910884227064,0.195102040816327,2.44,2,1.72081632653061,145.317741336121,8,36.6,25.9937198066717,102,1830,0.0900263699890404
"35",0.8,"Spatial_noncomm","1","1",50,369,1,50,8,26,14.76,8,6.31941889220349,0.59685045608419,0.011932874670393,0.136327582788023,3,0.0270181665859907,0.341397849462366,0.0618190276234077,16.1762492624739,0.461635200683132,0.229387755102041,2.46,2,1.71755102040816,145.479200067241,9,38.1,25.3419471571205,115,1905,-0.00284026147656489
"36",0.8,"Spatial_noncomm","1","1",50,363,1,50,8,24,14.52,8,6.66487993159964,0.605805240265619,0.0119018517698327,0.136044896751133,3,0.0172871958057301,0.323413812464907,0.0628780583853322,15.9037989670698,0.457368946279533,0.193469387755102,2.44,2,1.72081632653061,145.370839259677,4,34.56,24.964595338362,102,1728,0.100675781741568
"37",0.8,"Spatial_noncomm","1","1",50,367,1,50,8,25,14.68,8,6.95338309132419,0.625134899734365,0.0119842804885947,0.141381256078819,3,0.0219431107642315,0.324899890789953,0.0623498186883845,16.0385390212257,0.45375279653678,0.210612244897959,2.32,2,1.70857142857143,145.282044039336,5,35.7,24.6363345405082,106,1785,0.00155093834847911
"38",0.8,"Spatial_noncomm","1","1",50,370,1,50,8,27,14.8,8,6.34193935075163,0.596711999913585,0.0119711289362185,0.120609934258583,3,0.0329151485551806,0.344994617868676,0.0616568699364739,16.2187928292551,0.477590129062539,0.248979591836735,2.36,2,1.71102040816327,144.868738597847,6,38.46,26.6068964513998,116,1923,0.0582989131043135
"39",0.8,"Spatial_noncomm","1","1",50,371,1,50,9,25,14.84,9,7.09270016311993,0.588374954062115,0.0119949145429779,0.13243510291265,3,0.0260032266316771,0.331304814748523,0.0618281869859034,16.1738528776203,0.425216196217945,0.20734693877551,2.34,2,1.7069387755102,144.81319476372,7,37.02,24.276880746412,92,1851,0.0436531372087866
"40",0.8,"Spatial_noncomm","1","1",50,368,1,50,8,26,14.72,8,6.77629359731601,0.602597843156318,0.0119757656688712,0.155352817816635,3,0.0396986347699461,0.351245551601424,0.061302287402729,16.3126050000458,0.439508445349278,0.230204081632653,2.34,2,1.71102040816327,146.666477176886,6,39.48,27.3594665182504,102,1974,-0.0122154384746434
