"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",200,8224,1,200,10,130,82.24,10,9.90409215743293,0.604549047069403,0.00322581700916931,0.0729175661133211,3,0.0052068741383019,0.811411804808277,0.00881299552493869,113.468796979442,0.385250151272065,0.24,2.385,2,1.59507537688442,818.283484591506,24,3642.03,2898.79511949778,6684,728406,0.336473385138094
"2","sbm","1","1",200,10192,1,200,87,117,101.92,87,30.5379347800137,0.307775665732086,0.00337914256059208,0.322850134366783,2,0.00121858775474636,0.674343315429328,0.00973209841874842,102.752762762196,0.190422622715866,0.0757788944723618,2,2,1.4878391959799,1005.79080356104,2852,3482.7,308.11594763324,4522,696540,0.314291384460115
"3","sbm","1","1",200,2193,1,200,9,43,21.93,9,8.3415104796609,0.63642180107992,0.00254173525494763,0.0338845004698239,3,0.012878544093199,0.0887518901942538,0.0419685733333088,23.827352720764,0.450080306017995,0.105879396984925,3,3,1.97949748743719,729.008089316617,3,22.89,14.6286667009416,83,4578,-0.476369821044746
"4","sbm","1","1",200,7953,1,200,57,101,79.53,57,38.4245513291011,0.473663677784171,0.00314379581401931,0.256272165045336,2,0.0016455912402678,0.483829929590184,0.0121746117939661,82.1381426301913,0.302365749981318,0.107889447236181,2,2,1.60035175879397,1142.900319795,622,1540.275,669.386660969893,2824,308055,0.34574187196022
"5","sbm","1","1",200,3061,1,200,16,45,30.61,16,14.9996091026981,0.690387112359962,0.00270371443694112,0.020696400671909,3,0.00567243962097405,0.133521306591477,0.0315536976003612,31.6920068343607,0.32212000914575,0.0723115577889447,2.765,2,1.8594472361809,875.095962834142,9,62.745,27.5166459442298,158,12549,-0.0474096117453924
"6","sbm","1","1",200,9946,1,200,75,118,99.46,75,46.2758147062664,0.488621812883954,0.00335296084828613,0.231685603566316,2,0.00155444595853196,0.567713124284678,0.0099149106111672,100.858196227578,0.200170696393166,0.0931658291457286,2,2,1.50020100502513,1175.65397439901,1570,2805.045,589.360442881235,3980,561009,0.300037818093074
"7","sbm","1","1",200,5879,1,200,38,81,58.79,38,20.9682413194811,0.350282682819953,0.002949767578221,0.314319195110119,2,0.0033913355678137,0.394073629440233,0.0164202169451951,60.9005351961945,0.357645402316526,0.111608040201005,2,2,1.70457286432161,1064.49311768394,210,682.77,304.168951167392,1336,136554,0.300181748893089
"8","sbm","1","1",200,9368,1,200,73,114,93.68,73,71.2410070343999,0.874624635358731,0.00328751969350197,0,2,0.00131505963735325,0.397842696320136,0.0106229924561173,94.1354335071702,0.182925511755746,0.102110552763819,2,2,1.52924623115578,1156.38790146045,1065,1735.545,310.744830566203,2572,347109,-0.00174667548320255
"9","sbm","1","1",200,4762,0,176,0,94,47.62,0,-8.20397233742529e-14,-1.7796139242161e-15,-1,0.028475531917333,11,0.336290865014887,0.657498235079209,0.0127259640111445,78.5795087212469,0.505079258596631,0.233065326633166,8.865,0,3.98877716509893,686.23878336733,0,1196.775,1005.63959216093,2872,239355,0.724021722517516
"10","sbm","1","1",200,7752,1,200,8,129,77.52,8,7.65313478517057,0.732753318020818,0.00315587637455168,0.0163600295299804,3,0.00793565562333616,0.793261514300456,0.00907594207077233,110.181399594908,0.387628576927117,0.258693467336683,2.4,2,1.63839195979899,801.49464768888,10,3328.68,2662.78782908319,6125,665736,0.113321123488621
"11","sbm","1","1",200,4286,1,200,13,81,42.86,13,10.0763904556573,0.272977102818834,0.00280250326363988,0.305175925742452,3,0.00593143642216003,0.642705465019701,0.0147380830627955,67.8514292353514,0.594521854097846,0.191658291457286,2.84,2,1.80472361809045,803.149850090609,7,785.415,927.463229993486,2322,157083,0.684005646618285
"12","sbm","1","1",200,7126,1,200,51,96,71.26,51,41.3485206229659,0.574356165455197,0.00306350758728696,0.202316514124611,2,0.0019363284369664,0.402136854178002,0.0136359851421371,73.3353688476719,0.319945313399597,0.124321608040201,2,2,1.64190954773869,1163.53101944679,420,1027.335,415.407873398431,2041,205467,0.253904156336721
"13","sbm","1","1",200,9505,1,200,76,118,95.05,76,73.9418119950284,0.878908772937497,0.00330384390606663,0,2,0.00184913258321598,0.378775568115688,0.0104489253675452,95.7036216476424,0.170681116360807,0.115326633165829,2,2,1.52236180904523,1121.08947937352,1090,1708.56,265.050495615705,2546,341712,-0.391361192927783
"14","sbm","1","1",200,5537,1,200,38,76,55.37,38,36.5596854674084,0.807463745968538,0.0029192479660632,0,3,0.0026379229864977,0.140135747935867,0.0178121038447053,56.1415994830533,0.234851849689987,0.103668341708543,2.08,2,1.7221608040201,1018.30127718114,78,214.62,70.482512175809,410,42924,-0.35690857588105
"15","sbm","1","1",200,2893,1,200,10,54,28.93,10,9.63758976112762,0.676241018528425,0.00268555715464314,0.0238428479580914,3,0.0116534613565706,0.130343425214641,0.0322791964722171,30.9797054849462,0.41514886405125,0.125979899497487,2.885,2,1.87276381909548,832.775330543259,8,57.69,32.1252870859041,181,11538,-0.383054610479549
"16","sbm","1","1",200,3731,1,200,15,75,37.31,15,14.6946216930299,0.731408655567544,0.00277773369347922,0.00516847228315415,3,0.0109913404779044,0.200853551164156,0.0234966278434165,42.5592985795275,0.454703252510892,0.189396984924623,2.105,2,1.81311557788945,870.856431178165,26,164.25,116.297865274203,528,32850,-0.515050507381048
"17","sbm","1","1",200,4527,1,200,28,60,45.27,28,14.0103299836343,0.306330897208362,0.00283367936746228,0.333987143091431,3,0.00341354610755471,0.312086060273543,0.0214593259675347,46.5997861029222,0.370403668196587,0.0740201005025126,2.23,2,1.77391959798995,991.758712462995,112,318.54,129.867727063591,691,63708,0.190686945978821
