"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",150,4612,1,150,9,99,61.4933333333333,9,8.85689091698794,0.611042709247195,0.00429313246206384,0.0641536013371355,3,0.00977322611282567,0.807610842145496,0.0117838323510227,84.8620355595276,0.389897911039039,0.2517225950783,2.4,2,1.60384787472036,545.839704179554,12,2028.46,1615.63115694827,3777,304269,0.295455358262347
"2","sbm","1","1",150,5721,1,150,62,92,76.28,62,22.7521163003567,0.307963060411147,0.00451365058723053,0.321657276000821,2,0.00259822725026944,0.674331799999077,0.012968481466672,77.1100303894426,0.228170112776031,0.105503355704698,2,2,1.48805369127517,671.88480402739,1349,1948.72,236.660409155703,2721,292308,0.223872031814823
"3","sbm","1","1",150,1250,1,150,6,33,16.6666666666667,6,5.3682487805623,0.592211744510116,0.00331278413333514,0.03763776,3,0.0206796199733827,0.0942041988157186,0.054679950236174,18.2882390287627,0.430335947367167,0.109619686800895,3,3,2.03024608501119,478.494918930255,1,14,9.67526424729751,43,2100,-0.447444972736806
"4","sbm","1","1",150,4462,1,150,39,82,59.4933333333333,39,29.2118355431556,0.486001912119129,0.00419892978969431,0.247847001654089,2,0.00308518780369461,0.480456251567055,0.0161790484039645,61.8083322969084,0.345807948780912,0.151051454138702,2,2,1.6007158836689,753.868111463769,282,855.92,404.29860584049,1714,128388,0.335084208040503
"5","sbm","1","1",150,1690,1,150,10,35,22.5333333333333,10,9.2249345817056,0.630962663996471,0.00356175678818077,0.0277707363187563,3,0.0106396669046997,0.134434148006195,0.0424788488996241,23.5411275470991,0.356605930039997,0.083668903803132,2.96,2,1.8861744966443,568.018043605558,6,34.14,16.2137691091502,88,5121,-0.059429768825192
"6","sbm","1","1",150,5553,1,150,58,91,74.04,58,34.3934641856482,0.488380995532518,0.00446992117685632,0.230868971201631,2,0.00194334985965125,0.564068892121733,0.0133057326241549,75.1555760398059,0.217635599459948,0.113825503355705,2,2,1.50308724832215,777.852614073458,859,1540.6,340.12836108361,2256,231090,0.273117197144164
"7","sbm","1","1",150,3249,1,150,28,56,43.32,28,14.6814085758966,0.336341917290043,0.00392836034229615,0.31945786098353,3,0.00415429687518246,0.391118732345261,0.0222213097786664,45.0018477740701,0.351616823045512,0.0851006711409396,2.03333333333333,2,1.70953020134228,697.543158357368,106,366.46,167.261545382549,745,54969,0.278771004853133
"8","sbm","1","1",150,5273,1,150,58,82,70.3066666666667,58,55.5513436909603,0.853948440994485,0.00439364421982482,0,2,0.00115319594136177,0.394082066372405,0.0141635995523109,70.6035211110469,0.142954244296625,0.0784787472035794,2,2,1.52814317673378,760.100293295558,588,964.24,179.234040690606,1439,144636,-0.0062623821026957
"9","sbm","1","1",150,2630,0,90,0,66,35.0666666666667,0,-1.87703994434919e-15,-1.14533846297478e-15,-1,0.0296681316774855,12,0.0172119103473547,0.646688956872513,0.0172497589685978,57.9718245234871,0.482093498311815,0.207606263982103,3.18,0,1.66628675632551,447.057005843518,0,636.98,538.452411636642,1398,95547,0.661180747561696
"10","sbm","1","1",150,4354,1,150,6,97,58.0533333333333,6,5.53979760410603,0.743781006814256,0.00419360681546495,0.016892396581879,3,0.010950410157706,0.791630000965136,0.0121241495105104,82.4800122378156,0.391709420549115,0.261387024608501,2.4,2,1.65163310961969,531.115681143208,8,1859.18,1490.89294476554,3461,278877,0.0894602906634137
"11","sbm","1","1",150,2442,1,150,10,64,32.56,10,7.28076804007148,0.261361755542779,0.0037119520472118,0.306849539957648,3,0.0124333882748812,0.655117392295418,0.0193793849796108,51.6012247577571,0.596079231349209,0.211006711409396,2.91333333333333,2,1.82228187919463,527.358646063296,4,459.84,545.003442880573,1349,68976,0.669194219321074
"12","sbm","1","1",150,4029,1,150,37,77,53.72,37,30.7750877141836,0.57137921398048,0.0040984676408828,0.201017554474907,2,0.00405353449583806,0.404306758899639,0.0180286247875713,55.4673477196878,0.343781855603632,0.156241610738255,2,2,1.63946308724832,767.729019039519,223,586.42,248.966488405555,1246,87963,0.198128623638959
"13","sbm","1","1",150,5375,1,150,59,89,71.6666666666667,59,56.1999741964869,0.865358959689909,0.00442222657641487,0,2,0.00252621561036014,0.375111542495734,0.0138556510493758,72.1727182964131,0.172304978684229,0.116331096196868,2,2,1.51901565995526,734.14771084477,648,958.44,166.189932580994,1347,143766,-0.339881683377637
"14","sbm","1","1",150,3187,1,150,27,66,42.4933333333333,27,25.6817090733,0.775884999889005,0.00390912883882039,0.000237620101036084,3,0.00604713053908437,0.133727924191322,0.0230625705831395,43.3603008994615,0.324782586206163,0.157762863534676,2.27333333333333,2,1.71812080536913,669.480677387506,23,120.8,47.9308786432794,323,18120,-0.28835635684275
"15","sbm","1","1",150,1727,1,150,8,40,23.0266666666667,8,7.64880418589067,0.657772754608268,0.00358129418504115,0.0265948797144973,3,0.0132134221876629,0.133363721421203,0.0404707612341444,24.7091967016503,0.406588907270504,0.113914988814318,2.89333333333333,2,1.87615212527964,559.926901359672,4,37.06,20.3374980148335,111,5559,-0.370227272320615
