"","radius","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.9,"Spatial","1","1",25,278,1,25,15,24,22.24,15,14.7100551946826,0.862589704694761,0.0390591423901769,0.00480694581025826,2,0.00188044146387996,0.939449849043945,0.0445898422888078,22.426632359967,0.0684072886970894,0.0733333333333333,1.64,1,1.07333333333333,52.8593250821066,104,224.04,37.3022340707184,254,5601,-0.131960392800919
"2",0.9,"Spatial","1","1",25,287,1,25,18,24,22.96,18,17,0.880989971418938,0.0400974358974359,0,2,0.000865642413234985,0.96418428526349,0.0433439167015206,23.071288339868,0.0403787678318279,0.0433333333333333,1.4,1,1.04333333333333,50.85731635534,152,244.44,31.3130430757962,263,6111,-0.139780897296882
"3",0.9,"Spatial","1","1",25,292,1,25,19,24,23.36,19,18.7269271369323,0.921633705386473,0.0406761764416937,0,2,0.000384698915162302,0.976786805131338,0.0427018978901524,23.4181628782034,0.0252972661650709,0.0266666666666667,1.28,1,1.02666666666667,50.1055057569951,171,255.84,24.2103283744769,268,6396,-0.12977715388661
"4",0.9,"Spatial","1","1",25,281,1,25,18,24,22.48,18,17.1567214289348,0.882605549829913,0.0393583905239078,0.00623092412710077,2,0.00116733475638751,0.943859071452091,0.044244794601464,22.6015288127682,0.0608030950970341,0.0633333333333333,1.56,1,1.06333333333333,52.717810636085,152,229.32,32.2473771543258,257,5733,-0.129065537275368
"5",0.9,"Spatial","1","1",25,278,1,25,18,24,22.24,18,16.5668458485784,0.85217136376931,0.0390435350090522,0.0100344185083588,2,0.0015945900512506,0.937185085656701,0.0446534143218604,22.3947040822462,0.0697954746849469,0.0733333333333333,1.48,1,1.07333333333333,53.0899006879001,152,223.2,35.1875925102396,254,5580,-0.156669234559658
"6",0.9,"Spatial","1","1",25,291,1,25,19,24,23.28,19,18.6847387519341,0.924591377251037,0.0405474015129188,0,2,0.00041810043366444,0.97339689374135,0.0428441760732133,23.3403951634213,0.0286784711555963,0.03,1.36,1,1.03,50.0112484737085,171,253.2,24.5594516768324,267,6330,-0.126390921155577
"7",0.9,"Spatial","1","1",25,291,1,25,21,24,23.28,21,19.9696781528154,0.937804396603238,0.0405213675213675,0,2,0.000298269141232528,0.971525319378175,0.042877813472192,23.3220847571563,0.0294745757758138,0.03,1.4,1,1.03,50.1229615372426,207,252.48,21.2742410753788,267,6312,-0.111162537750289
"8",0.9,"Spatial","1","1",25,285,1,25,18,24,22.8,18,17.452493386835,0.892888577875883,0.03983352279904,0,2,0.000858435161504215,0.956292026897214,0.0436550160039289,22.9068751208338,0.047527168659401,0.05,1.52,1,1.05,51.9843779563925,149,238.92,31.3699962809476,261,5973,-0.102444592409396
"9",0.9,"Spatial","1","1",25,286,1,25,18,24,22.88,18,17,0.881069810209076,0.0399692307692308,0,2,0.000893687514531504,0.960591133004926,0.0434936765053273,22.9918480190452,0.0438326948241236,0.0466666666666667,1.44,1,1.04666666666667,51.5073458711715,151,241.8,31.4284902596354,262,6045,-0.130940941494893
"10",0.9,"Spatial","1","1",25,294,1,25,21,24,23.52,21,20.7716717840534,0.957659810544938,0.0408968660968661,0,2,0.000173349697806219,0.980995475113122,0.042466011530821,23.5482439709277,0.019641566481407,0.02,1.28,1,1.02,49.752601854857,208,260.16,17.9227044090264,270,6504,-0.105412240768774
