"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.001,"ER","1","1",250,25,0,3,0,2,0.2,0,0,0,-1,0.9504,2,3.21274734902819e-05,0,0.707106781186547,1.4142135623731,0.978863335558479,0.0072289156626506,0.212,0,1.10714285714286,46.4852813742386,0,0,0,0,0,-0.136363636363636
"2",0.001,"ER","1","1",250,32,0,3,0,2,0.256,0,-3.76695280368554e-16,-3.89445208701891e-17,-1,0.953125,2,3.14771197759037e-05,0,0.707106781186547,1.4142135623731,0.979979417850946,0.00700401606425703,0.288,0,1.2,54.6274169979695,0,0,0,0,0,-0.333333333333333
"3",0.001,"ER","1","1",250,39,0,5,0,3,0.312,0,-7.29927084073282e-16,-8.24269280623258e-16,-1,0.957264957264957,3,0.000160637367451409,0,0.541196100146197,1.84775906502257,0.994911400695985,0.0107951807228916,0.352,0,1.28846153846154,68.004061973628,0,0,0,0,0,-0.0793357933579336
"4",0.001,"ER","1","1",250,32,0,5,0,2,0.256,0,-8.15052412514563e-16,-6.34714586868899e-16,-1,0.9453125,4,0.000127989610989625,0,0.577350269189626,1.73205080756888,0.993015924163029,0.00700401606425703,0.312,0,1.36363636363636,54.4346643636149,0,0,0,0,0,-0.0821256038647343
"5",0.001,"ER","1","1",250,26,0,4,0,2,0.208,0,0,0,-1,0.943786982248521,3,6.41248762376882e-05,0,0.618033988749895,1.6180339887499,0.995015854929436,0.00719678714859438,0.236,0,1.21875,46.9574173292382,0,0,0,0,0,0.00952380952380953
"6",0.001,"ER","1","1",250,27,0,4,0,2,0.216,0,-3.76695280368554e-16,-3.89445208701891e-17,-1,0.93278463648834,3,6.33444517804343e-05,0,0.618033988749895,1.6180339887499,0.995015854929436,0.00716465863453815,0.268,0,1.34210526315789,45.0864075337301,0,0,0,0,0,-0.166666666666667
"7",0.001,"ER","1","1",250,29,0,4,0,3,0.232,0,-5.11062496582239e-16,-5.11062496582239e-16,-1,0.946492271105826,3,9.63824204708457e-05,0,0.577350269189626,1.73205080756888,0.997048182227545,0.0111164658634538,0.26,0,1.24324324324324,51.5930918196297,0,0,0,0,0,-0.0829875518672199
"8",0.001,"ER","1","1",250,25,0,4,0,2,0.2,0,-7.79646925944313e-16,0,-1,0.9376,3,6.38647347519369e-05,0,0.618033988749895,1.6180339887499,0.995015854929436,0.0072289156626506,0.236,0,1.28125,45.7726990347454,0,0,0,0,0,0.25
"9",0.001,"ER","1","1",250,22,0,4,0,3,0.176,0,-5.74959687929406e-16,0,-1,0.925619834710744,3,9.65124912137213e-05,0,0.577350269189626,1.73205080756888,0.997048182227545,0.0113413654618474,0.2,0,1.27586206896552,38.7646646948835,0,0,0,0,0,-0.0864197530864197
"10",0.001,"ER","1","1",250,21,0,3,0,2,0.168,0,0,0,-1,0.938775510204082,2,3.21274734902819e-05,0,0.707106781186547,1.4142135623731,0.998329784022689,0.0073574297188755,0.18,0,1.125,38.4852813742386,0,0,0,0,0,-0.166666666666667
"11",0.001,"ER","1","1",250,41,0,5,0,3,0.328,0,-7.2254674837371e-16,-6.22840233600863e-16,-1,0.943486020226056,4,0.000126168620589366,0.15,0.460811127189111,2.17008648662603,0.995281909328121,0.0107309236947791,0.428,0,1.46875,64.8134608367977,0,0.012,0.10910368672887,1,3,0.0184162062615102
"12",0.001,"ER","1","1",250,37,0,5,0,3,0.296,0,-1.18106558551914e-15,-8.48128376975382e-16,-1,0.948137326515705,4,0.000127079115789496,0,0.577350269189626,1.73205080756888,0.983344194799828,0.010859437751004,0.372,0,1.42592592592593,63.529329389767,0,0,0,0,0,0.00973236009732358
"13",0.001,"ER","1","1",250,45,0,6,0,3,0.36,0,-1.48062661301306e-15,-8.27770302861667e-16,-1,0.950123456790123,5,0.0001895130723698,0,0.554958132087371,1.80193773580484,0.989943712873246,0.0106024096385542,0.492,0,1.58904109589041,73.3588203486221,0,0,0,0,0,-0.0869565217391305
