"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.5,"Spatial","1","1",50,517,1,50,9,33,20.68,9,3.95508457694322,0.223474250977636,0.0123504645082007,0.319704514589078,3,0.0565108371012445,0.711132952108649,0.0436089388542128,22.9310784961555,0.424335849635727,0.251428571428571,2.66,2,1.68,121.440995377994,36,159.18,71.1398995369156,298,7959,0.0735719024088773
"2",0.5,"Spatial","1","1",50,622,1,50,10,43,24.88,10,8.26929474996247,0.396915194478539,0.0136659899036005,0.216477031875187,3,0.0458136031964467,0.711349807525146,0.0372152427556489,26.8707101164404,0.414303332165764,0.369795918367347,2.3,2,1.5134693877551,128.506469240818,44,229.14,98.4118812306062,491,11457,-0.0308704081449562
"3",0.5,"Spatial","1","1",50,610,1,50,10,40,24.4,10,7.38371435014184,0.403198608011268,0.0134984493071202,0.19546358505778,3,0.0343941065681416,0.710907704042716,0.0371115898205537,26.9457602014712,0.398901798373469,0.318367346938775,2.46,2,1.53714285714286,130.001843742373,42,223.68,109.706740812002,451,11184,0.0399483802834539
"4",0.5,"Spatial","1","1",50,627,1,50,11,42,25.08,11,6.85136422189411,0.394110205437453,0.0137114068092466,0.222475319805967,3,0.0609555711768195,0.73823020466615,0.0358081984953318,27.9265654799799,0.376904531432395,0.34530612244898,2.34,2,1.5134693877551,125.977082908578,50,247.44,122.401173797226,468,12372,0.0375670950456487
"5",0.5,"Spatial","1","1",50,657,1,50,8,40,26.28,8,2.1808097647887,0.197346293794038,0.013379356058596,0.11119335385927,3,0.069613598892805,0.829185223997904,0.0319878009053612,31.2619177216524,0.350364828077694,0.28,2.8,2,1.57469387755102,120.145264646013,28,316.5,185.86568004989,550,15825,0.417677920581341
"6",0.5,"Spatial","1","1",50,581,1,50,10,38,23.24,10,5.88684506456999,0.347291388338523,0.0131711526954416,0.253016491834068,3,0.0531814771078362,0.720219656434807,0.0386885745600511,25.8474242427266,0.40185936374789,0.301224489795918,2.58,2,1.57387755102041,125.772320834437,42,204.6,99.2806781867675,398,10230,0.131136168032551
"7",0.5,"Spatial","1","1",50,559,1,50,6,37,22.36,6,5.1562071122186,0.351615411840724,0.0128135407417866,0.271893331114532,4,0.0394851268736892,0.703653278874518,0.0402141750481294,24.8668535113097,0.405928598559585,0.298775510204082,2.76,2,1.62448979591837,123.634493625031,15,186.06,89.0744723961532,371,9303,0.0863689304270441
"8",0.5,"Spatial","1","1",50,546,1,50,8,37,21.84,8,5.56949363882477,0.301039531747158,0.0126824809184248,0.292250332085497,3,0.0540821092387657,0.694590713259933,0.041526286879053,24.0811321010362,0.428621903812705,0.309387755102041,2.74,2,1.63836734693878,124.112844939812,27,174.12,79.104591058488,352,8706,0.0454631126679461
"9",0.5,"Spatial","1","1",50,530,1,50,9,34,21.2,9,4.90128123047255,0.315602522104733,0.0125330731553859,0.263910644357423,3,0.0441076015524231,0.680205655526992,0.0430068196835257,23.2521262292516,0.406103391297174,0.261224489795918,2.68,2,1.65551020408163,126.185011387372,36,158.76,69.1625001613695,310,7938,0.115633326834341
"10",0.5,"Spatial","1","1",50,559,1,50,10,36,22.36,10,6.05841527489186,0.363376834204144,0.0128353042543678,0.247331837775737,4,0.0435697506461595,0.691281343455256,0.0405857955153199,24.6391622315874,0.400745068602709,0.278367346938776,2.78,2,1.61551020408163,128.714820518115,42,180.3,84.483605461869,350,9015,0.11739153607133
"11",0.5,"Spatial","1","1",50,590,1,50,9,37,23.6,9,7.16386205456914,0.401061894823498,0.0132536167617303,0.225356219477162,3,0.0406159865103899,0.702510691129811,0.0386711972690525,25.8590390424833,0.3852705447813,0.273469387755102,2.48,2,1.56244897959184,129.793294958316,36,203.7,93.9883297141139,389,10185,0.100105035521885
"12",0.5,"Spatial","1","1",50,552,1,50,11,38,22.08,11,5.57870544066414,0.30625742273983,0.0128200931550671,0.222898288174753,3,0.0434045513563311,0.690114068441065,0.0416118970477374,24.0315888230905,0.445905157471157,0.324897959183673,2.58,2,1.61387755102041,126.989389925109,51,174.24,74.0528107198518,381,8712,0.0569792117842751
"13",0.5,"Spatial","1","1",50,599,1,50,15,39,23.96,15,6.14626760780444,0.290119676100238,0.0133663558190526,0.257177376874646,3,0.0589812142477728,0.727918781725888,0.0386095287140228,25.9003420478636,0.3769594755672,0.306938775510204,2.42,2,1.54530612244898,125.80881705634,94,215.1,89.5599787623823,397,10755,0.0485153456917612
"14",0.5,"Spatial","1","1",50,689,1,50,9,40,27.56,9,6.86430026390283,0.417350463030705,0.0141720856000473,0.197454926156627,3,0.0239011030113187,0.761725707500495,0.0327573199768167,30.5275279146075,0.331934406104666,0.253877551020408,2.4,2,1.47020408163265,126.623942483939,34,307.92,147.769655276069,541,15396,0.0601749723464308
"15",0.5,"Spatial","1","1",50,557,1,50,8,38,22.28,8,5.92783779325823,0.301726662885036,0.0129258085602559,0.295013037914707,3,0.0700998542571457,0.700352526439483,0.0415990771047114,24.038994843151,0.432042433572091,0.320816326530612,2.64,2,1.59836734693878,125.755817399407,27,178.8,70.9811702538937,365,8940,0.0391890565584381
"16",0.5,"Spatial","1","1",50,531,1,50,11,39,21.24,11,6.43709160655666,0.343216220578935,0.0127712015885097,0.267407549270998,3,0.0718999617844562,0.680739466895959,0.0436280105045344,22.9210543509901,0.463394203999369,0.362448979591837,2.7,2,1.61632653061224,126.214918049189,47,158.34,64.9956387861869,352,7917,-0.000584870792518536
"17",0.5,"Spatial","1","1",50,480,1,50,8,32,19.2,8,2.81977989512028,0.16994674569023,0.0117611657510938,0.32111328125,4,0.0713892217622852,0.726812118705408,0.0449354198741524,22.2541594759909,0.457930304498737,0.261224489795918,2.92,2,1.76571428571429,119.229540568194,28,140.58,75.4853925590635,264,7029,0.278322098879895
