"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.5,"Spatial_noncomm","1","1",50,365,1,50,8,29,14.6,8,6.53393169637264,0.575889405685022,0.0119423830652061,0.108981047100769,3,0.0466178254943218,0.348111658456486,0.0623592622865052,16.0361101676535,0.504496958898468,0.293877551020408,2.36,2,1.71591836734694,145.152155699968,10,38.16,26.0528191901587,133,1908,-0.0182232557707758
"2",0.5,"Spatial_noncomm","1","1",50,381,1,50,8,27,15.24,8,7.03642507884875,0.613634460070845,0.0120811972540833,0.144298399707911,3,0.0248311773772338,0.340400271370421,0.0602575945012696,16.5954185240324,0.474842902251459,0.24,2.2,2,1.69469387755102,147.356324723162,7,40.14,26.5029917448686,125,2007,0.0515801541450774
"3",0.5,"Spatial_noncomm","1","1",50,381,1,50,8,26,15.24,8,6.91407651212726,0.602224885648155,0.0120631826317714,0.122150577634489,3,0.0278782386874286,0.350176856998484,0.059911809201109,16.6912001712926,0.417676729629032,0.219591836734694,2.28,2,1.69795918367347,146.174347666274,8,41.58,28.6670471419143,109,2079,0.0389469339677325
"4",0.5,"Spatial_noncomm","1","1",50,378,1,50,9,24,15.12,9,7.05817119248967,0.611664303710409,0.0120552094945594,0.138720920466952,3,0.0269513363268897,0.33702613813398,0.0611620878107261,16.3499977812175,0.409412996912128,0.181224489795918,2.26,2,1.69795918367347,148.184500251081,7,38.94,23.7816684675832,93,1947,0.00973691627600482
"5",0.5,"Spatial_noncomm","1","1",50,379,1,50,7,25,15.16,7,6.0296620037738,0.603813059056059,0.0120347339801693,0.0834859127964857,3,0.0265701818929687,0.348837209302326,0.0600122757834019,16.6632574243515,0.433797355210394,0.200816326530612,2.3,2,1.70285714285714,146.543140146025,3,41.1,28.3651482043204,112,2055,0.0403553823808909
"6",0.5,"Spatial_noncomm","1","1",50,378,1,50,9,25,15.12,9,6.77671431055538,0.563780199933325,0.0120233315095948,0.115929705215419,3,0.033674571714829,0.352272727272727,0.0605885331145619,16.5047732399988,0.434569511164878,0.201632653061224,2.3,2,1.70367346938776,147.170886374818,10,40.92,27.589438973222,110,2046,0.054171240731769
"7",0.5,"Spatial_noncomm","1","1",50,384,1,50,8,31,15.36,8,6.8341043260261,0.622345030049726,0.0120845688766179,0.131364610460069,3,0.0566435536274298,0.376080691642651,0.0578063298410501,17.29914358427,0.489914536276107,0.319183673469388,2.32,2,1.69795918367347,145.783910263781,8,46.98,35.4420999516055,149,2349,-0.0190160317381742
"8",0.5,"Spatial_noncomm","1","1",50,366,1,50,7,27,14.64,7,6.30002089484679,0.612484530604881,0.0119668539208476,0.112294335453432,3,0.0444386431000768,0.338237901081369,0.0612507190186184,16.3263389560542,0.457015763475286,0.252244897959184,2.4,2,1.7134693877551,143.426017933691,7,38.16,28.246263975461,117,1908,-0.0804400766614391
"9",0.5,"Spatial_noncomm","1","1",50,380,1,50,9,28,15.2,9,6.96732549700751,0.576361695144221,0.0120400294838133,0.126225761772853,3,0.0389238304639174,0.362637362637363,0.0593147364540247,16.8592167778594,0.460433519913601,0.261224489795918,2.38,2,1.70285714285714,145.886120970705,9,43.56,30.9483836246676,132,2178,-0.00972874705257713
"10",0.5,"Spatial_noncomm","1","1",50,372,1,50,8,25,14.88,8,7.14735137846532,0.616943907934977,0.0120197666999009,0.123189819632327,3,0.0232863996309481,0.342523860021209,0.0612550045582855,16.325196728187,0.439558192157719,0.206530612244898,2.22,2,1.70367346938776,146.424856577186,6,38.76,26.6316981610031,106,1938,0.0281571995542926
