"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.3,"Spatial_noncomm","1","1",150,1317,1,150,9,38,17.56,9,7.07345044375191,0.569943528729831,0.00332287998941114,0.164643034338951,3,0.0181477740878624,0.166325405575681,0.0476069700987575,21.0053275376603,0.62356192498056,0.137181208053691,2.98666666666667,2,2.02854586129754,500.638288821968,1,28.16,30.3248806965789,157,4224,0.15220783261499
"2",0.3,"Spatial_noncomm","1","1",150,1330,1,150,8,41,17.7333333333333,8,7.11886522586379,0.586663822504225,0.00334292808251934,0.134886085987091,3,0.0179319666564712,0.160861011457007,0.047173960898626,21.1981351777719,0.648728233977526,0.156152125279642,2.98666666666667,2,2.01610738255034,505.078040972747,2,27.8,30.7854668056691,170,4170,0.143220761615656
"3",0.3,"Spatial_noncomm","1","1",150,1333,1,150,8,36,17.7733333333333,8,6.79902655577659,0.573001575459662,0.00333756880532335,0.157839357852936,3,0.0132444774216641,0.163986767194953,0.0472000056010201,21.186438163863,0.59136086224367,0.122326621923937,3,3,2.02004474272931,502.281791678642,2,28.42,30.5935181975643,136,4263,0.139720822457856
"4",0.3,"Spatial_noncomm","1","1",150,1328,1,150,8,36,17.7066666666667,8,6.77833687470109,0.559800556080485,0.00332712946015089,0.14849816262722,3,0.0158300031369349,0.168326311757947,0.0468906100876293,21.3262313740682,0.602480935070942,0.122774049217002,2.98666666666667,2,2.02666666666667,501.111412696183,3,29.3,31.5366517354738,143,4395,0.133049481832681
"5",0.3,"Spatial_noncomm","1","1",150,1312,1,150,8,37,17.4933333333333,8,6.99392418868177,0.576932061147734,0.00332316284651211,0.156625583767891,3,0.0153584942208294,0.158839834491624,0.0482731702956455,20.7154407691803,0.631514225371934,0.130917225950783,3,3,2.02800894854586,500.577380349772,1,26.36,27.7477322369829,147,3954,0.176961774476588
"6",0.3,"Spatial_noncomm","1","1",150,1318,1,150,9,38,17.5733333333333,9,7.10873369044161,0.558442018103593,0.00332461758876412,0.157358080148697,3,0.0186525871437337,0.154172503502101,0.0487832703140631,20.4988307172126,0.593122485587671,0.137091722595078,3,3,2.02684563758389,501.620594740827,2,25.68,24.6277848219222,117,3852,0.118547544669679
"7",0.3,"Spatial_noncomm","1","1",150,1323,1,150,9,40,17.64,9,7.08327874914261,0.580328106111634,0.00333406253412883,0.161589607596397,3,0.0223336210815063,0.156575711441621,0.0476968697485415,20.965736436626,0.607618758515612,0.15006711409396,2.99333333333333,2,2.02165548098434,501.499308519577,1,26.74,28.8109855073727,141,4011,0.122066043753254
"8",0.3,"Spatial_noncomm","1","1",150,1317,1,150,9,43,17.56,9,7.21872153919625,0.572099722588415,0.00332870140426118,0.177034273743629,3,0.0229474894650484,0.165537038513675,0.0480882982857801,20.7950797937823,0.663100511515584,0.170738255033557,2.98,2,2.0241610738255,503.550173045635,3,27.68,30.3056731570733,182,4152,0.159037778751698
"9",0.3,"Spatial_noncomm","1","1",150,1317,1,150,9,37,17.56,9,7.06607907267202,0.57124605806466,0.00332428773469052,0.149486675858498,3,0.0174488243727423,0.160697230181471,0.0478853702868237,20.883204912277,0.606670893607443,0.130469798657718,3,3,2.02693512304251,501.278662903398,1,26.92,29.5663331120258,136,4038,0.170791126731035
"10",0.3,"Spatial_noncomm","1","1",150,1313,1,150,8,42,17.5066666666667,8,6.73752592609864,0.558040773527786,0.00332839215604522,0.158000513911247,3,0.0220254027599509,0.155565276176085,0.0482097572010879,20.7426889919585,0.651110894751347,0.164384787472036,2.98666666666667,2,2.02487695749441,501.653433383724,1,26.08,27.4325334706339,164,3912,0.114528395334647
