"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.9,"Spatial","1","1",100,4616,1,100,69,99,92.32,69,67.9113595069576,0.868590294626277,0.00950377543772495,0.0170839728590781,2,0.000287676694867039,0.943714675777575,0.0107711239244617,92.8408220918297,0.0628487541650021,0.0674747474747475,1.67,1,1.06747474747475,255.295811199626,2288,4002.36,553.257105373681,4517,400236,-0.078877864473831
"2",0.9,"Spatial","1","1",100,4686,1,100,70,99,93.72,70,69.1481329489511,0.892564975340844,0.00962333820740729,0.00940986846335715,2,0.000201122602810494,0.955325114418835,0.0106226611082637,94.138369831084,0.0496084711113877,0.0533333333333333,1.66,1,1.05333333333333,248.795455839379,2340,4170.51,513.178675934945,4587,417051,-0.0642362272180018
"3",0.9,"Spatial","1","1",100,4641,1,100,63,99,92.82,63,62.0262790915388,0.869345938309572,0.00955104782985928,0.0193586426332919,2,0.000300428161941245,0.949998717856069,0.0107059555847821,93.4059544784066,0.0570820971591176,0.0624242424242424,1.73,1,1.06242424242424,251.522168637785,1909,4075.2,579.989062941115,4542,407520,-0.05423162553759
"4",0.9,"Spatial","1","1",100,4521,1,100,65,99,90.42,65,63.3320128974207,0.838601581119968,0.00935174684590345,0.0293024403162493,2,0.00047667952922745,0.930341771407282,0.0109666196790712,91.185801027495,0.0797367242092342,0.0866666666666667,1.76,1,1.08666666666667,264.894611152797,2056,3795.72,631.166693952997,4422,379572,-0.0865750586112334
"5",0.9,"Spatial","1","1",100,4562,1,100,65,99,91.24,65,63.2899504181685,0.847720135957044,0.00942083599426161,0.0168027157997148,2,0.000416129973884419,0.937406518026817,0.0108750528941844,91.9535757416651,0.0719022883503552,0.0783838383838384,1.73,1,1.07838383838384,259.655628506352,2034,3891.99,618.886936607189,4463,389199,-0.0912332423256615
"6",0.9,"Spatial","1","1",100,4700,1,100,65,99,94,65,64.0291913921752,0.883056054764273,0.00965512324989383,0.00913535536441832,2,0.000227768039149202,0.959790639273561,0.0105817678366728,94.5021678262812,0.0458962466705999,0.0505050505050505,1.63,1,1.05050505050505,243.746090573658,2065,4219.47,547.18723283514,4601,421947,-0.0862488830751892
"7",0.9,"Spatial","1","1",100,4649,1,100,75,99,92.98,75,71.7231205368539,0.877850402476649,0.00956031587182674,0.00756933227984139,2,0.000242993834343632,0.949174814635644,0.0107007538850284,93.4513596653334,0.0566187789251695,0.0608080808080808,1.68,1,1.06080808080808,251.420215286687,2696,4081.11,536.598205590015,4550,408111,-0.0798659678778926
"8",0.9,"Spatial","1","1",100,4443,1,100,58,99,88.86,58,57.0268642595146,0.804537985877314,0.0092287540607231,0.0370860570198481,2,0.00065710077774571,0.919322852953021,0.0111379342387113,89.7832559043465,0.0940484091393204,0.102424242424242,1.79,1,1.10242424242424,269.007471298947,1637,3629.79,662.845477597696,4344,362979,-0.100196151465268
"9",0.9,"Spatial","1","1",100,4364,1,100,63,99,87.28,63,58.2968934711756,0.786351799786867,0.00910516547727958,0.0301109307382038,2,0.000846667895058327,0.907636226411139,0.0113200948004679,88.3384828154149,0.10879099167944,0.118383838383838,1.79,1,1.11838383838384,272.891262935943,1880,3463.44,683.40167167522,4265,346344,-0.1045488665583
"10",0.9,"Spatial","1","1",100,4499,1,100,64,99,89.98,64,61.9307168869348,0.843315807613562,0.00931560150308964,0.0180645216113571,2,0.000520241198135281,0.926959912318247,0.0110156131869578,90.7802391957602,0.083875110247347,0.0911111111111111,1.79,1,1.09111111111111,266.491995225421,1940,3746.67,638.030192360547,4400,374667,-0.0848719208351485
"11",0.9,"Spatial","1","1",100,4627,1,100,69,99,92.54,69,67.6010035299588,0.871759012506944,0.00952297798863033,0.01264504968885,2,0.000276307800106458,0.945681254928467,0.0107465566415835,93.0530618645351,0.0606830421986209,0.0652525252525253,1.68,1,1.06525252525253,254.741588588419,2290,4029.51,550.878701106998,4528,402951,-0.0788132450343589
"12",0.9,"Spatial","1","1",100,4587,1,100,71,99,91.74,71,67.6803362169315,0.850796532296895,0.00945608252387999,0.00933358788918679,2,0.0003361064166727,0.939423441739267,0.0108319806488483,92.3192195793227,0.0681712287824219,0.0733333333333333,1.73,1,1.07333333333333,258.58101512909,2382,3936.87,574.702622354739,4488,393687,-0.0803338711227635
"13",0.9,"Spatial","1","1",100,4542,1,100,68,99,90.84,68,64.5092702936116,0.827820162354156,0.00938150276596511,0.016367031634487,2,0.00041229874926805,0.932268097140592,0.0109302618114985,91.4891168432956,0.0766416648643296,0.0824242424242424,1.73,1,1.08242424242424,261.34162007061,2253,3833.85,591.846270222055,4443,383385,-0.088754753520538
"14",0.9,"Spatial","1","1",100,4587,1,100,70,99,91.74,70,66.8114791920749,0.852405879595068,0.00945774608622599,0.0159183908001728,2,0.000352032751866314,0.940132001078144,0.0108275037278291,92.3573914299176,0.0677817201028824,0.0733333333333333,1.8,1,1.07333333333333,260.05774744443,2361,3941.4,588.361721351343,4488,394140,-0.0744165110610052
"15",0.9,"Spatial","1","1",100,4510,1,100,61,99,90.2,61,59.3836700668848,0.849911541198654,0.00933426977359501,0.0290478168740567,2,0.000514971272475781,0.929032115128032,0.010986618956874,91.0198127308612,0.081430482338152,0.0888888888888889,1.84,1,1.08888888888889,268.14821452928,1796,3773.97,643.232217756228,4411,377397,-0.0774042116707968
"16",0.9,"Spatial","1","1",100,4396,1,100,57,99,87.92,57,55.4496416031444,0.799435257666174,0.00915044771959694,0.0313804798969367,2,0.000777413495093678,0.912067512294001,0.0112448889167142,88.929291112304,0.102762335588735,0.111919191919192,1.86,1,1.11191919191919,275.200392312826,1518,3527.64,674.997037329824,4297,352764,-0.0660953608840829
"17",0.9,"Spatial","1","1",100,4508,1,100,65,99,90.16,65,61.6776972481196,0.813519639701106,0.00933410047010758,0.0282492713338566,2,0.000537151630932696,0.929960543232499,0.010988974473717,91.0003023841543,0.0816295675086296,0.0892929292929293,1.76,1,1.08929292929293,261.843932137523,1981,3775.77,650.160692724219,4409,377577,-0.0903013962326297
"18",0.9,"Spatial","1","1",100,4599,1,100,69,99,91.98,69,66.8509994263394,0.855835575210768,0.00948003963293004,0.00665251401117154,2,0.000336664728980283,0.942313715440904,0.0108001961530699,92.5909109267202,0.0653988680946921,0.0709090909090909,1.71,1,1.07090909090909,257.321908341918,2295,3971.4,588.010444489112,4500,397140,-0.0905019708119715
"19",0.9,"Spatial","1","1",100,4531,1,100,66,99,90.62,66,62.0115752974984,0.829007360008752,0.00936951407310893,0.0259444964362086,2,0.000483574671827229,0.932945709008484,0.0109408808839148,91.4003187321222,0.0775477680395697,0.0846464646464647,1.77,1,1.08464646464646,263.412658076962,2097,3823.65,635.147964547386,4432,382365,-0.0810852452922346
"20",0.9,"Spatial","1","1",100,4489,1,100,60,99,89.78,60,57.7672556776562,0.818760129577476,0.00930306862756315,0.0294386352004933,2,0.000586802268368026,0.927082479985105,0.0110285252646657,90.6739546767779,0.0849596461553276,0.0931313131313131,1.8,1,1.09313131313131,265.804673342982,1744,3734.52,659.823522166375,4390,373452,-0.0839720054414125
"21",0.9,"Spatial","1","1",100,4477,1,100,67,99,89.54,67,62.0514049214484,0.812254826154489,0.00928162635787566,0.0246354821049727,2,0.000574595578233905,0.924281241104469,0.0110641052725123,90.3823648970881,0.0879350520705301,0.0955555555555556,1.75,1,1.09555555555556,264.872779069281,2158,3701.58,647.144187639787,4378,370158,-0.0938113712032523
"22",0.9,"Spatial","1","1",100,4552,1,100,68,99,91.04,68,65.1268433302801,0.837760231077424,0.0094009137060198,0.0149680001220036,2,0.000410484926155346,0.934740097871702,0.0109028833524109,91.7188570836972,0.0742973766969675,0.0804040404040404,1.75,1,1.08040404040404,261.433062154384,2260,3862.29,606.176446876217,4453,386229,-0.0878534945980938
