"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.2,"ER","1","1",500,24923,1,500,71,129,99.692,71,68.7760196525953,0.824252910785861,0.001113311255756,0.0473231875083656,2,0.00103707349788345,0.199417702004281,0.00995267591287236,100.475491089451,0.232490612410516,0.0587334669338677,2,2,1.80021643286573,3883.00901396936,495,988.77,176.934815561878,1680,494385,-0.00332890708910896
"2",0.2,"ER","1","1",500,25030,1,500,74,126,100.12,74,71.2236968324196,0.825370168807387,0.00111384080177838,0.0413216581173307,2,0.000959048637453008,0.200462366709597,0.0099109397791812,100.898605205995,0.207258922225691,0.0518637274549098,2,2,1.79935871743487,3885.95215446922,522,1002.384,180.563936638601,1547,501192,0.00635782244381217
"3",0.2,"ER","1","1",500,24832,1,500,78,127,99.328,78,73.56149833079,0.821943037529647,0.00111285863067677,0.0504693983971775,2,0.00104212352718577,0.199262595431635,0.00998997768273569,100.100323720258,0.21731711678271,0.0554549098196393,2,2,1.80094589178357,3876.55625372821,558,980.688,176.299568154499,1557,490344,-0.00393589334027555
"4",0.2,"ER","1","1",500,25142,1,500,72,138,100.568,72,69.7788555240173,0.824516616070855,0.00111440498438455,0.0501768814006699,2,0.00149391091536879,0.201998358935186,0.00986285499250338,101.39052036759,0.266886150771031,0.0750140280561122,2,2,1.79846092184369,3892.29271389312,520,1019.676,186.668017940524,1873,509838,-0.00519675484982413
"5",0.2,"ER","1","1",500,25167,1,500,76,124,100.668,76,72.8813672672017,0.824000510263443,0.00111452549322881,0.0455052315537968,2,0.000797295399575142,0.201188835749396,0.00985595286726341,101.461524163889,0.190807776889071,0.0467575150300601,2,2,1.79826052104208,3887.71487211435,533,1017.354,181.041123673385,1564,508677,-0.00956792849912325
"6",0.2,"ER","1","1",500,25235,1,500,74,123,100.94,74,71.1502560950855,0.828976529452011,0.00111485688639279,0.048793059918753,2,0.000826089075290083,0.202165124384845,0.00983380108998188,101.690078012534,0.183133537722599,0.0442084168336673,2,2,1.79771543086172,3898.58635687923,536,1027.332,179.427629769357,1544,513666,-0.00257862173008851
"7",0.2,"ER","1","1",500,24866,1,500,75,128,99.464,75,72.0432477472171,0.821839345961289,0.00111302709447941,0.0471390935960462,2,0.00100908761542059,0.199545366859522,0.00997699159042152,100.23061470354,0.230095514475804,0.057186372745491,2,2,1.80067334669339,3874.77411447949,562,984.75,176.81409998047,1670,492375,-0.00834223059462612
"8",0.2,"ER","1","1",500,24938,1,500,73,125,99.752,73,70.5588593848373,0.823966756589229,0.00111339350717674,0.0484314838870814,2,0.000865445081583881,0.200155101873181,0.00994187556660613,100.58464253555,0.208824243189584,0.0505971943887776,2,2,1.80009619238477,3882.04673886088,535,994.182,183.429172703792,1572,497091,-0.0115943531988427
"9",0.2,"ER","1","1",500,24978,1,500,73,130,99.912,73,69.7755860044303,0.82607991480625,0.00111359623850226,0.0499758604130206,2,0.00107453229464582,0.200751370149106,0.00992280999585189,100.777904688091,0.23773860845115,0.0602965931863727,2,2,1.7997755511022,3884.38299308689,502,1000.644,189.066235342785,1685,500322,-0.00812213741309067
"10",0.2,"ER","1","1",500,24765,1,500,67,123,99.06,67,65.1322375312361,0.822148249199318,0.00111253320680863,0.0446101099171298,2,0.00090121435837784,0.198108110646615,0.0100114658280392,99.8854730342578,0.190158329049238,0.0479759519038076,2,2,1.80148296593186,3864.96908574427,427,970.242,179.911265803802,1477,485121,-0.00152998846375048
