"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1","sbm","1","1",400,33317,1,400,30,261,166.585,30,29.5994238419588,0.650525288487025,0.00161908470028973,0.0677410397042865,3,0.00197418504038839,0.810183901296897,0.0043715864844129,228.749906599251,0.371483732574776,0.236629072681704,2.1075,2,1.58284461152882,2226.74533644702,175,14943.36,11836.7321423577,26564,5977344,0.320840751420307
"2","sbm","1","1",400,41284,1,400,179,234,206.42,179,64.2332281964158,0.318418019514218,0.00169103310813079,0.319496300335624,2,0.000504483694999526,0.675567773206216,0.00481109453705517,207.852910039072,0.174339327494916,0.0691228070175439,2,2,1.48265664160401,2731.91891053242,12049,14367.945,1075.03971692091,17729,5747178,0.413012656632533
"3","sbm","1","1",400,9013,1,400,20,82,45.065,20,19.4159615666508,0.739180216664383,0.00131961667369491,0.0107571359534681,3,0.005135303055796,0.0918002754758322,0.0207017672047053,48.3050548347731,0.396967293137488,0.0925689223057644,2.945,2,1.90007518796992,2065.47891722375,17,100.9725,57.629938123951,276,40389,-0.547636431939631
"4","sbm","1","1",400,31989,1,400,123,198,159.945,123,79.2567731347271,0.48276719420959,0.00156883642707111,0.254043812113698,2,0.000611970605359371,0.482913332719007,0.0060724380558564,164.678501583985,0.276343778884652,0.0953759398496241,2,2,1.59913533834586,3157.53615789816,2999,6236.28,2624.04800765271,10828,2494512,0.4249612830212
"5","sbm","1","1",400,12340,1,400,38,83,61.7,38,36.4435478918772,0.772655740322676,0.00135793484965424,0.0119756119824844,3,0.00194968927531107,0.131883128152001,0.0159765202556513,62.591852543502,0.23971975785788,0.0533834586466165,2.15,2,1.84585213032581,2462.51446079015,73,250.785,72.4994773120904,477,100314,-0.0902344630607353
"6","sbm","1","1",400,39604,1,400,159,235,198.02,159,93.2499389535762,0.490109701076363,0.00166794633836421,0.234508169803895,2,0.000508339606166884,0.564188356195335,0.00499331438052384,200.267782837878,0.191905571924826,0.0926817042606516,2,2,1.50370927318296,3214.60204834992,7183,11080.5225,2049.04839689691,15367,4432209,0.358730040325207
"7","sbm","1","1",400,23574,1,400,84,156,117.87,84,41.9116352296014,0.347122459031647,0.00147097204034998,0.3203643179487,2,0.00116708335598386,0.398978798264386,0.00820698754052216,121.847388589599,0.356623515609419,0.0955639097744361,2,2,1.70458646616541,2940.60925136699,1187,2789.565,1225.56332943718,5353,1115826,0.44636318036191
"8","sbm","1","1",400,37494,1,400,164,214,187.47,164,160.556274188943,0.911473431774503,0.00163824362811171,0,2,0.000383805285567246,0.398712930047418,0.0053230943299722,187.860657356644,0.127475362938369,0.0664912280701754,2,2,1.53015037593985,3188.00841903811,4567,6983.6025,930.514512319848,10228,2793441,-0.00183052897988115
"9","sbm","1","1",400,18991,0,398,0,175,94.955,0,-9.54791766350598e-15,1.88639449015483e-18,-1,0.0281428450787992,9,0.0415413435695117,0.65051563960484,0.0064050391532353,156.127070588613,0.469002706636752,0.200614035087719,6.8125,0,2.9518499297495,1902.35635417572,0,4723.7925,3907.47738486441,9988,1889517,0.813399999089004
"10","sbm","1","1",400,31127,1,400,23,253,155.635,23,22.3560336960122,0.803501303537682,0.00158907524703006,0.0216208906180321,3,0.00264796844369175,0.794095687651049,0.00452472660863565,221.00782798489,0.378269687261261,0.244022556390977,2.39,2,1.6150626566416,2176.02385181511,123,13465.02,10746.0782786339,24157,5386008,0.132613137605822
"11","sbm","1","1",400,17441,1,400,27,168,87.205,27,23.0847858340886,0.300501522166421,0.00141385967978498,0.298936599114678,3,0.00382547605747274,0.629570447186466,0.00735406723611305,135.979175589989,0.576391513133628,0.20249373433584,2.17,2,1.78208020050125,2246.8233371693,48,3177.5475,3714.52078664662,8919,1271019,0.674534622865635
"12","sbm","1","1",400,28256,1,400,105,179,141.28,105,82.8957323057717,0.576521445637807,0.00152399463895183,0.205356035286986,2,0.00083292949650698,0.400664607424423,0.00688791983948008,145.181712810915,0.276292535401866,0.0945363408521303,2,2,1.64591478696742,3229.52255274349,1852,4042.17,1598.99821586387,7247,1616868,0.312793399812142
"13","sbm","1","1",400,37991,1,400,154,222,189.955,154,152.109337962613,0.913493901889091,0.00164574555635242,0,2,0.000695470537538205,0.373765525598304,0.00523765225546641,190.92523734395,0.120835845016468,0.08031328320802,2,2,1.52392230576441,3042.71857035467,4379,6755.055,820.018553476147,8959,2702022,-0.437595043064492
"14","sbm","1","1",400,22227,1,400,82,144,111.135,82,80.3437041652279,0.861981848325992,0.00145646692348714,0.000530957513725586,2,0.000944249778673632,0.127066316481159,0.00890186457375312,112.336015866661,0.195530601721826,0.0823684210526316,2,2,1.72146616541353,2790.52682416564,396,789.45,208.596797818544,1539,315780,-0.517930428895108
"15","sbm","1","1",400,11920,1,400,30,99,59.6,30,29.2463877248667,0.779005928293732,0.00135469424601582,0.00883249558015404,3,0.00404746106421622,0.130015898251192,0.0158960255060378,62.9088069605933,0.350955088140781,0.0987468671679198,2.1375,2,1.85102756892231,2361.54525602145,62,245.34,112.017830660859,621,98136,-0.492221025192796
"16","sbm","1","1",400,14883,1,400,30,141,74.415,30,29.7239136304571,0.811639186715782,0.00138484198617696,0.00133776778769585,2,0.00501507564033216,0.198250619185301,0.0119108480716272,83.9570779499825,0.404484621954557,0.16687969924812,2,2,1.8134962406015,2435.35543679281,125,645.5625,426.742526652647,1800,258225,-0.555193308395156
"17","sbm","1","1",400,18460,1,400,68,120,92.3,68,30.6144350740267,0.325626000037316,0.00141734214623837,0.328280371662427,2,0.0012123731909922,0.312132155880673,0.0105821737051095,94.4985432924009,0.342629156468419,0.0694235588972431,2,2,1.768671679198,2782.21785782902,600,1332.0825,508.19087023995,2635,532833,0.280417192503396
"18","sbm","1","1",400,45040,1,400,136,345,225.2,136,134.35501669218,0.919555396147681,0.00178753212235432,0,2,0.00180674728752457,0.674692283277409,0.00398651983107061,250.845359455152,0.298420020903553,0.300250626566416,2,2,1.43558897243108,2918.40052631375,7862,19461.03,11618.2415304447,36266,7784412,-0.273331799990361
"19","sbm","1","1",400,11902,1,400,8,152,59.51,8,7.93317760213235,0.804620393887446,0.00131322023400576,0.0439133433317141,3,0.00913349949054324,0.4593611522282,0.00941801755650951,106.1794580441,0.577038933376857,0.231804511278195,2.6,2,1.93106516290727,1749.81894655204,12,1472.535,1733.57221520718,4672,589014,-0.180990395898104
"20","sbm","1","1",400,3381,0,349,0,53,16.905,0,-1.89449374281233e-14,-1.55431933172503e-15,-1,0.0234567162513064,6,0.0202684489680118,0.216098412226404,0.0257097613456419,38.8957325023754,0.687774700281824,0.0904636591478697,3.95,0,2.72314709611553,934.102944181173,0,69.0375,90.2996465062177,317,27615,0.0154135093388588
"21","sbm","1","1",400,16698,1,400,41,133,83.49,41,39.4010029011327,0.808409560044122,0.00140119344575819,0.0460940080152009,3,0.00262110110795491,0.242301062166115,0.0110252808900517,90.7006370152725,0.377551933078577,0.124085213032581,2.02,2,1.79080200501253,2751.65172713401,191,908.715,472.556146986935,2188,363486,-0.0346183265432522
"22","sbm","1","1",400,5004,1,400,6,45,25.02,6,4.96534070406216,0.545365780134447,0.0011427335573211,0.113875626117811,4,0.00593084658627871,0.0893300778052236,0.0333596873481723,29.9763001242512,0.501354899455429,0.0500751879699248,3.055,3,2.2068671679198,1608.88722664113,0,31.3725,24.9109440121997,106,12549,0.229373629096469
"23","sbm","1","1",400,38852,1,400,86,270,194.26,86,81.2214106603337,0.599575539079496,0.00167845522819366,0.135274334893477,2,0.000942542236545821,0.701558535905656,0.00438272473023416,228.168562150736,0.319365663294074,0.189824561403509,2,2,1.5131328320802,2828.989051131,1432,14934.615,10290.7287814765,25914,5973846,0.381971106569758
"24","sbm","1","1",400,4302,1,400,9,35,21.51,9,8.28325821830858,0.601130248689932,0.00109481115662142,0.0407514284707728,4,0.00474002332566639,0.0325706129157836,0.0444402752338918,22.5021108608563,0.388447574326803,0.0338095238095238,3.005,3,2.29230576441103,1529.77520436934,0,7.53,4.66083774887125,31,3012,-0.0562335786170919
"25","sbm","1","1",400,23126,1,400,66,184,115.63,66,64.1214359962384,0.720013353723752,0.00146948880555016,0.128191221206165,2,0.00175472522469202,0.373404323561486,0.00771961755912018,129.540096039935,0.435337956243998,0.171353383458647,2,2,1.71020050125313,3021.36081817019,649,2706.765,1986.2499267978,7266,1082706,0.237826825300328
"26","sbm","1","1",400,38553,1,400,134,236,192.765,134,107.671235106304,0.615019981875149,0.00165630813013037,0.166520551440945,2,0.000509178669188466,0.539816323435282,0.00500851313884558,199.660053248955,0.22021252279655,0.108358395989975,2,2,1.51687969924812,3334.61185486636,4068,10223.58,3879.25413904377,15636,4089432,0.338538389596922
"27","sbm","1","1",400,17872,1,400,48,126,89.36,48,30.7079256000271,0.386778570069765,0.00141197740619509,0.259804487473942,3,0.0014019826186552,0.288510890668645,0.0104767918490651,95.4490663178765,0.382197320221353,0.0918295739348371,2.005,2,1.77605263157895,2781.45041854803,241,1182.12,539.960618261353,2527,472848,0.466813100872565
"28","sbm","1","1",400,1033,0,385,0,19,5.165,0,-4.83688074410658e-15,-9.43474806885484e-16,-1,0.344580911245454,7,0.0376510887489043,0.0174013921113689,0.129885000167035,7.6991184410361,0.82349250798802,0.0346741854636591,5.4275,0,3.59747023809524,685.569658632895,0,0.3,0.693687975619296,5,120,-0.177881729379237
"29","sbm","1","1",400,3809,1,400,7,34,19.045,7,6.40171830385638,0.571711357295995,0.0010730763207096,0.118219336676252,4,0.00638507856890069,0.0438003745013433,0.0491578505665648,20.3426306983438,0.4301605135814,0.0374812030075188,3.0175,3,2.34013784461153,1441.4334955433,0,8.07,5.01827237643696,26,3228,-0.083546055086559
"30","sbm","1","1",400,3047,0,399,0,44,15.235,0,3.52359664297508e-14,-5.55111512312578e-16,-1,0.102425634752514,5,0.0169816759516023,0.100611628621149,0.0384085072554553,26.0358985926996,0.653244633202863,0.0720927318295739,3.6675,0,2.54586214279417,1063.86276984541,0,19.6575,24.8598113286937,101,7863,-0.173903009766886
"31","sbm","1","1",400,2470,0,395,0,39,12.35,0,-4.51915637269401e-15,-7.61031592316472e-16,-1,0.113072251635005,5,0.0171711342510593,0.0843186775341522,0.0460266445030279,21.7265458040117,0.707228953555931,0.0667919799498747,3.8,0,2.68359570776843,951.757304033834,0,11.0175,14.9660331792632,77,4407,-0.153357654854232
"32","sbm","1","1",400,9691,1,400,19,86,48.455,19,18.2066072043384,0.739182990878112,0.00132925010089899,0.0817524535704609,3,0.00436082636315627,0.141181571772793,0.0187848508523481,53.2343859347173,0.46286149641312,0.0940977443609022,2.6575,2,1.88659147869674,2206.64187527637,25,178.2675,113.219665586145,564,71307,0.00767446136788964
"33","sbm","1","1",400,44701,1,400,136,287,223.505,136,84.1608893213175,0.449306979626046,0.00175594488413927,0.221075027236756,2,0.000649601500785677,0.74554456910537,0.00406115085863492,246.235620101079,0.279321331839128,0.159135338345865,2,2,1.43983709273183,2616.51869679182,4586,19650.855,11063.7010784302,30481,7860342,0.533952163929379
"34","sbm","1","1",400,6646,1,400,18,52,33.23,18,5.27279419719582,0.15814186632648,0.00118213452463178,0.402330703966527,3,0.00398222870788914,0.133376350144727,0.0292339864200277,34.206761460179,0.364583089707498,0.0470426065162907,3,3,2.12279448621554,1859.45884276237,12,73.38,30.3165521346563,181,29352,0.00191703733903181
"35","sbm","1","1",400,2495,1,400,1,33,12.475,1,0.823921185297032,0.466868499270625,0.000950460187083745,0.177770852325894,5,0.0214354830074711,0.0424683313203943,0.0644941259007456,15.5052880558296,0.667543186650012,0.0514411027568922,4.05,3,2.6509022556391,1144.70749517542,0,3.78,4.23869275729284,26,1512,0.0177963648003498
"36","sbm","1","1",400,13184,1,400,37,102,65.92,37,36.2934005822914,0.798596472734384,0.00135636915657087,0.00456819580147163,3,0.00320649369852428,0.0647260021820762,0.0147269584825291,67.9026834486105,0.305901636163201,0.0904260651629073,2.92,2,1.84858395989975,2388.20589345291,32,145.05,58.0712335879484,356,58020,-0.664035432677014
"37","sbm","1","1",400,4409,1,400,7,43,22.045,7,6.67342002499046,0.61039082154407,0.00101722629906769,0.000939360874509717,4,0.00858305339818805,0.000119144542187097,0.0427130627700629,23.4120415429654,0.452889198394861,0.0525187969924812,3.99,3,2.46637844611529,1468.04907839997,0,0.03,0.298870052482139,4,12,-0.51198325133343
"38","sbm","1","1",400,14266,1,400,4,127,71.33,4,0.0965856656158397,0.00472976753962051,0.000973922497557313,0.136981723689388,5,0.0639333443419575,0.45489522303099,0.00905770865885627,110.403197725094,0.482523698804816,0.13952380952381,4.4825,3,2.62213032581454,2156.6032672271,0,1659.3975,1375.73437194435,3658,663759,0.934952208312195
"39","sbm","1","1",400,19254,1,400,37,146,96.27,37,36.543145334602,0.83350359983136,0.00142846456769773,0.0149012311606856,2,0.00262920461289403,0.294049531533417,0.00928425223982805,107.709266634328,0.325043877858177,0.124636591478697,2,2,1.75872180451128,2841.38071103391,243,1524.255,869.836305272391,3022,609702,-0.134597529158897
"40","sbm","1","1",400,24451,1,400,38,193,122.255,38,5.65738337727205,0.0779024949743834,0.00147518989186415,0.262905566896882,3,0.00605669904400174,0.652330257277649,0.00600130560275767,166.630407813341,0.460466685282669,0.177305764411028,2.8725,2,1.7116290726817,2519.36236956628,209,5900.7675,4555.77655658479,12234,2360307,0.894360538241206
"41","sbm","1","1",400,15247,1,400,31,135,76.235,31,30.4250954515805,0.805823488248905,0.00138823911045097,0.00797693229782472,3,0.00443311773075621,0.237879813739594,0.0114561426478136,87.2894158830021,0.410747345192181,0.147280701754386,2.005,2,1.80894736842105,2576.70202203357,135,802.8075,541.442582939595,2069,321123,-0.242609552406407
"42","sbm","1","1",400,40545,1,400,154,260,202.725,154,152.065912640785,0.90964686704024,0.00168326373762234,0,2,0.00103096516620527,0.489966414464597,0.00486987598306629,205.34403822135,0.191717615886966,0.143546365914787,2,2,1.49191729323308,3348.69095486252,6091,10189.4175,2062.13277024032,15420,4075767,-0.326138256357634
"43","sbm","1","1",400,28649,1,400,111,171,143.245,111,19.9715036893885,0.136587645152742,0.00152781049531067,0.42297423620912,2,0.00173171171804867,0.616117781916831,0.0067625607015609,147.872979501564,0.401622203839597,0.0695614035087719,2,2,1.64098997493734,2613.79407839668,3100,6322.1925,2428.76985281409,10577,2528877,0.532586168672664
"44","sbm","1","1",400,19230,1,400,11,168,96.15,11,10.4261882481194,0.689288862519597,0.00140247345740692,0.0373449774184415,3,0.00459180257323116,0.509471432467966,0.00719301167098739,139.023825588028,0.449609407447459,0.180075187969925,2.405,2,1.81342105263158,2363.04292019223,12,3324.78,2708.10758525826,7397,1329912,0.227363510817538
"45","sbm","1","1",400,7885,1,400,5,98,39.425,5,1.25320622940403,0.0468604475133215,0.00103914125229127,0.311226215143255,4,0.0129759891336445,0.457496266770023,0.0128383725229925,77.8914927269078,0.674434581880421,0.146804511278195,3.6125,3,2.42521303258145,1671.15881017797,0,581.3325,724.38330660014,2194,232533,0.894287752626189
"46","sbm","1","1",400,5533,1,400,10,59,27.665,10,8.65440865702616,0.45725086373048,0.00116861231013889,0.230487782928965,3,0.00669873822202109,0.118800691776873,0.0283209688976931,35.3095264364862,0.600612752349702,0.0785338345864662,3,3,2.15394736842105,1679.13346477003,0,52.035,54.9100770935175,216,20814,0.375852022591679
"47","sbm","1","1",400,9625,1,400,21,91,48.125,21,20.593452888102,0.743866132442595,0.00133241546358104,0.0125220064091752,3,0.00582913488607542,0.119500235104454,0.0188475187265684,53.0573819560847,0.404124400924524,0.107456140350877,2.54,2,1.88218045112782,2114.79979555702,28,155.6625,96.4147712440116,444,62265,-0.493976165745099
"48","sbm","1","1",400,27849,1,400,73,230,139.245,73,71.0472718518573,0.855601871040568,0.00152831032334938,0.035420710974966,2,0.00241150946735335,0.467051368027118,0.00621666142187117,160.858044557782,0.410402554027496,0.227456140350877,2,2,1.65101503759398,3084.55045031316,992,5155.515,3912.83865763421,12677,2062206,0.0651424890344249
"49","sbm","1","1",400,10979,1,400,28,80,54.895,28,26.6995218777421,0.675344454840247,0.00134488946061108,0.111942712117871,3,0.00233993709724031,0.151026858286432,0.0173037226853867,57.7910324952513,0.377933311074958,0.0629197994987469,2.3775,2,1.8640350877193,2359.20053048663,31,233.19,110.03093162737,576,93276,0.178050861091265
"50","sbm","1","1",400,19736,1,400,25,167,98.68,25,24.3522812987555,0.759296342781903,0.00143512718890591,0.0572140609819377,3,0.00289468057254415,0.382037432354826,0.00819366950761907,122.045439966809,0.410991852137094,0.171228070175439,2.245,2,1.75387218045113,2729.27600831133,70,2240.1825,1652.72153897965,5072,896073,0.183070428706728
