"","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.2,"Spatial","1","1",250,3081,1,250,6,47,24.648,6,1.01385526072196,0.0451781461952968,0.0011819132647052,0.572729898706998,8,0.0580786698603295,0.620589943526562,0.0299625732131383,33.374970597035,0.796883818106671,0.0897670682730924,6.196,4,3.48147791164659,681.933031068696,15,200.88,125.070492572988,633,50220,0.642759186758139
"2",0.2,"Spatial","1","1",250,3079,1,250,5,41,24.632,5,0.823716467215397,0.0387075265406183,0.00115572462582742,0.60507069387793,8,0.0800102075535436,0.62181371636959,0.0324174482536154,30.8475852934685,0.707266366263139,0.0657349397590361,6.42,4,3.55820080321285,679.960548443154,8,200.52,108.454539548118,465,50130,0.589793275583742
"3",0.2,"Spatial","1","1",250,3043,1,250,5,40,24.344,5,0.811523604133877,0.0373196950270993,0.00114332347519654,0.622917123162592,8,0.0346059615484126,0.617793001054921,0.0352606408544775,28.3602332733274,0.696609375177235,0.0628755020080321,6.42,4,3.60311646586345,683.179459593572,10,189.744,83.2968180881746,378,47436,0.479132342566481
"4",0.2,"Spatial","1","1",250,2900,1,250,8,37,23.2,8,0.800494010412881,0.0349613786264263,0.00110323721753976,0.642240368608799,8,0.0749123990939455,0.631348207309662,0.0379273376403088,26.3662060723506,0.627222374050264,0.0554216867469879,6.512,4,3.71341365461847,671.291121130711,20,174.54,81.6598907114381,373,43635,0.402055729009533
"5",0.2,"Spatial","1","1",250,3070,1,250,8,45,24.56,8,0.851342275891191,0.0361404392746323,0.00114631085648325,0.611229190760645,8,0.0569684841506965,0.62445786963434,0.0317548486186336,31.4912538872318,0.788390177949596,0.0820883534136546,6.312,4,3.58207228915663,682.118276905934,28,196.392,102.456565074707,534,49098,0.572612105055449
"6",0.2,"Spatial","1","1",250,2964,1,250,9,38,23.712,9,0.748491795533394,0.0322367651947948,0.00109585127353953,0.637202719179866,9,0.0625048033633624,0.643008901170622,0.0351918689918726,28.4156547704512,0.790254886879674,0.0573815261044177,6.756,5,3.73593574297189,671.910237705048,36,185.22,86.0211727929508,411,46305,0.469548487843825
"7",0.2,"Spatial","1","1",250,2921,1,250,7,36,23.368,7,0.74418603193424,0.0316130964248901,0.00110511271519382,0.646685319835668,9,0.0610507381966638,0.630974648211562,0.0351163207602187,28.4767873840828,0.810221131311254,0.0507309236947791,6.792,5,3.70592771084337,673.70230428128,21,175.416,79.9518614203466,414,43854,0.469560390812456
"8",0.2,"Spatial","1","1",250,2990,1,250,7,36,23.92,7,0.953238565477129,0.0407721760325667,0.00112945276006253,0.620156318161989,9,0.0412628966565412,0.617857776443456,0.0366026181779017,27.3204500055063,0.668809509395046,0.0485140562248996,6.824,5,3.63020080321285,683.186025808419,21,181.104,74.9349194475476,336,45276,0.447860801932716
"9",0.2,"Spatial","1","1",250,3137,1,250,8,41,25.096,8,0.890650146578825,0.0393012959134094,0.00114805315517843,0.634031242883559,8,0.0504659103322339,0.637271316313686,0.0319656311802694,31.2835993871206,0.796393937801145,0.0638714859437751,6.596,5,3.58043373493976,682.557509450759,21,208.584,103.875364303751,500,52146,0.514263387476286
"10",0.2,"Spatial","1","1",250,3136,1,250,8,46,25.088,8,0.83173872577669,0.0321061066981727,0.00112578444859271,0.634162137032747,8,0.071307449734929,0.639895310690853,0.0324872614392189,30.7812956740266,0.77173008141238,0.0839839357429719,6.516,4,3.64022489959839,680.42368240741,22,212.22,116.157919441577,562,53055,0.516844510998839
"11",0.2,"Spatial","1","1",250,3212,1,250,9,42,25.696,9,0.812328649277868,0.0333628489829341,0.00114228943806299,0.614849513576889,8,0.0681653459505328,0.637240467882357,0.0315744652934839,31.6711618298211,0.772734554560692,0.0654779116465863,6.456,4,3.5966265060241,687.677853292985,36,219.876,110.450722371061,514,54969,0.558377227118128
"12",0.2,"Spatial","1","1",250,3039,1,250,9,47,24.312,9,0.916497345647962,0.0428362092511196,0.00114901646618181,0.602919532097864,8,0.0453102867674674,0.624261000038473,0.0318573132329946,31.3899666518111,0.810642457780876,0.0911164658634538,6.52,4,3.57641767068273,682.443228421599,31,194.712,111.498577511772,608,48678,0.557000516686356
"13",0.2,"Spatial","1","1",250,2802,1,250,7,36,22.416,7,0.702428878087574,0.0328949452421673,0.0011080363657415,0.641163062378713,8,0.0443074625904612,0.631464942158879,0.038342253572842,26.08088744967,0.73904068537241,0.0545542168674699,6.588,5,3.70702008032129,662.530030336272,21,160.92,62.6961948718231,328,40230,0.432241089329461
"14",0.2,"Spatial","1","1",250,2803,1,250,10,35,22.424,10,0.677088093732086,0.0313433913454108,0.00107697857839013,0.665841119467203,8,0.0489282352383167,0.652072931808127,0.0394969856793301,25.3183877908771,0.809808784783572,0.0505060240963855,6.604,4,3.80713253012048,661.277625889238,29,165.084,67.9672504411509,362,41271,0.321839523061361
"15",0.2,"Spatial","1","1",250,2983,1,250,6,39,23.864,6,0.736244918760223,0.0305708866756859,0.00110339991662442,0.642299266746675,9,0.0496420036892619,0.634193802985562,0.0349699990749232,28.5959401330695,0.791549155091435,0.0607871485943775,6.82,5,3.71479518072289,677.104599778838,14,186.42,85.4009889618537,426,46605,0.41130994974984
"16",0.2,"Spatial","1","1",250,2872,1,250,10,38,22.976,10,0.844196610122942,0.0384534581076229,0.00109777875740511,0.621815558053553,9,0.0453031526693976,0.61711057064895,0.0354576430533158,28.2026641899562,0.782106627533966,0.0603373493975904,6.704,5,3.73130923694779,675.746404078566,39,166.452,75.7934713361827,397,41613,0.480206817788529
"17",0.2,"Spatial","1","1",250,3009,1,250,5,39,24.072,5,0.860098175962799,0.0370270460755979,0.00112723754296691,0.626206016933138,8,0.0536415266320554,0.628472918253618,0.0353978870992059,28.2502737295423,0.75330541711776,0.0599518072289157,6.5,5,3.63694779116466,681.673008009845,8,188.112,86.835737095667,378,47028,0.425158138648613
"18",0.2,"Spatial","1","1",250,3097,1,250,6,42,24.776,6,1.07110951643472,0.0467252743160599,0.00115499479435264,0.603199592468635,8,0.0437624572947795,0.6195375,0.0336620796999546,29.7070177752965,0.708547521067471,0.0691726907630522,6.464,4,3.54856224899598,686.845478992413,15,198.252,92.4184895181656,446,49563,0.491859828500363
"19",0.2,"Spatial","1","1",250,3051,1,250,7,39,24.408,7,0.993015656969602,0.0460941771285687,0.00115459193879804,0.62547997276927,8,0.0361392929553043,0.622892911872419,0.0349836714657462,28.5847642086148,0.694763657460258,0.0586024096385542,6.372,4,3.55955020080321,681.618494924676,18,191.856,85.8405829823341,427,47964,0.505846800345941
"20",0.2,"Spatial","1","1",250,3108,1,250,7,44,24.864,7,1.0020072955053,0.0421526795249358,0.00115459364187265,0.595124840781212,8,0.0545372623349909,0.632851615136418,0.0311630094535592,32.0893269788418,0.80123383914586,0.07685140562249,6.416,4,3.55235341365462,681.057987933639,21,204.768,113.276406870158,555,51192,0.553741564633595
"21",0.2,"Spatial","1","1",250,3343,1,250,5,47,26.744,5,1.1955801261901,0.048683863221867,0.00122610797554135,0.584360469803588,8,0.0383680172856233,0.610552137036421,0.030257170410107,33.0500171181229,0.700387539705363,0.0813493975903614,6.364,5,3.36591164658635,701.8498363001,10,234.96,127.475261006498,543,58740,0.58759021670536
"22",0.2,"Spatial","1","1",250,3239,1,250,5,46,25.912,5,0.898299961530431,0.0445324440324956,0.00120107015402453,0.573075365349423,8,0.0424762763555182,0.622296809743511,0.0285979023578098,34.9675996332966,0.750925603319716,0.0806746987951807,6.344,4,3.43039357429719,685.983827974121,10,227.676,145.08278700224,632,56919,0.688363496540228
"23",0.2,"Spatial","1","1",250,3005,1,250,3,39,24.04,3,0.958456215519175,0.0453288783091007,0.0011719085806842,0.598265397936329,9,0.0601788032288366,0.61592649711164,0.0334467841651276,29.8982405920693,0.715368648207778,0.0600803212851406,6.468,5,3.5130281124498,677.580861644497,3,188.508,99.7883399358291,418,47127,0.592894305564448
"24",0.2,"Spatial","1","1",250,3006,1,250,7,39,24.048,7,0.771338491943419,0.0328285996791552,0.00113629244408578,0.622573880847752,8,0.0564061863562153,0.627077069156512,0.0348399664027469,28.7026683217799,0.783665747162472,0.0600481927710843,6.58,4,3.61542168674699,673.750622333391,21,190.2,94.7352684291196,449,47550,0.520582794376023
"25",0.2,"Spatial","1","1",250,3032,1,250,7,40,24.256,7,0.934821708338268,0.0417589430828295,0.00114876129409217,0.622111233474426,8,0.0533799291911843,0.631527720099668,0.0333062608864509,30.0243850070485,0.755843724512476,0.0632289156626506,6.652,5,3.57905220883534,677.45308822614,21,194.652,99.645289053332,438,48663,0.551901512175079
