"","X","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"14",14,0.1,"Spatial",1,1,200,610,0,149,1,15,6.1,0,6.01283488446394e-15,6.17450881943403e-16,-1,0.828990862671325,20,0.146506692755613,0.64396685655101,0.0914241167186504,10.9380329380421,0.922361858745524,0.0447236180904523,12.385,4,6.96245617035833,364.841921056627,0,12.435,12.0882756022179,61,2487,0.693942241503814
"15",15,0.1,"Spatial",1,1,200,542,0,199,0,11,5.42,0,-1.30643742599812e-15,2.22044604925031e-16,-1,0.817123609427976,23,0.259577926177255,0.566619418851878,0.128963709161007,7.75411940696848,0.911390822792827,0.0280402010050251,17.77,0,9.81808030049236,358.238611669104,0,7.995,5.61807697924509,26,1599,0.406149780076301
"16",16,0.1,"Spatial",1,1,200,540,1,200,1,14,5.4,1,0.00980202865685329,0.00186570340446621,0.000495288332701207,0.848686556927298,27,0.32205902992427,0.624259323806204,0.113769977905314,8.78966506288908,0.949959160119977,0.04321608040201,20.425,14,10.6954773869347,351.118194959921,0,8.955,7.5630000561448,42,1791,0.534169323456241
"17",17,0.1,"Spatial",1,1,200,512,1,200,1,10,5.12,1,0.00410476929791049,0.000789038862372926,0.000440914941202494,0.839332580566406,35,0.502171665165749,0.611024237685692,0.129391099663201,7.728506849412,0.963610100976072,0.0245226130653266,26.37,18,12.0449748743719,349.046255573084,0,7.815,6.80753166993632,27,1563,0.441647705167352
"18",18,0.1,"Spatial",1,1,200,599,1,200,1,12,5.99,1,0.0029355853772711,0.000462031246616366,0.000407490059630215,0.827305386551319,35,0.439834317009136,0.66260162601626,0.108232263441689,9.23938914516704,0.952457831835403,0.0302010050251256,26.345,18,12.7402010050251,360.444997025885,0,12.225,10.7265872190009,40,2445,0.59897999172672
"19",19,0.1,"Spatial",1,1,200,533,1,200,1,12,5.33,1,0.00373679054755293,0.000644299794813553,0.000404525622320737,0.828138365089813,32,0.445229912970627,0.596359743040685,0.114381796333006,8.74264989761698,0.944911398819765,0.0335175879396985,25.305,16,12.8034170854271,354.360672142724,0,8.355,7.15365984977139,37,1671,0.483930136650594
"20",20,0.1,"Spatial",1,1,200,515,0,198,1,11,5.15,0,-5.73081157683824e-16,5.89492628829589e-17,-1,0.814502780657932,29,0.398154673678019,0.583684412102643,0.122397795913547,8.17008176116443,0.938855054136526,0.0293969849246231,21.97,1,10.9177091878589,350.782901585032,0,7.62,6.72171909095348,32,1524,0.60236549173325
"21",21,0.1,"Spatial",1,1,200,503,0,199,0,13,5.03,0,1.33226762955019e-14,1.11022302462516e-15,-1,0.825581303431894,36,0.462492912254282,0.602294455066922,0.107211156606718,9.32738748140074,0.937202555270278,0.0400502512562814,27.87,0,13.4154611441044,342.13735186975,0,7.875,8.20463008147652,45,1575,0.649634404391666
"22",22,0.1,"Spatial",1,1,200,525,1,200,1,10,5.25,1,0.0216004060730348,0.00377930706649721,0.000556660698231548,0.827078458049887,21,0.222595542661442,0.572376121732345,0.140541034756621,7.11535959395582,0.929432419921209,0.0238693467336683,17.005,13,9.23050251256281,355.931476518713,0,7.335,5.16197685243993,23,1467,0.388245094572539
"23",23,0.1,"Spatial",1,1,200,565,1,200,1,13,5.65,1,0.0167412963744199,0.0031817556009838,0.000557451918617622,0.805232986138304,25,0.265958071072737,0.624770642201835,0.105681545956371,9.46238996553695,0.936375572695079,0.0369346733668342,18.79,13,9.4391959798995,354.260654348432,0,10.215,9.45280660776571,45,2043,0.635767975798889
"24",24,0.1,"Spatial",1,1,200,599,1,200,1,16,5.99,1,0.0126519324854189,0.00219676734251688,0.000553602871496076,0.80451977558591,24,0.29614557307354,0.594889539526218,0.089128994090349,11.2196935487268,0.935155278462571,0.0503015075376884,18.385,13,9.41120603015075,366.722031482877,0,11.175,12.0227746611489,68,2235,0.633784425379659
"25",25,0.1,"Spatial",1,1,200,523,1,200,1,11,5.23,1,0.0112737549480019,0.00202864795734837,0.000541107010257212,0.824049735128634,24,0.350417988481975,0.550590841949778,0.129077885487921,7.74726047161332,0.940954920512152,0.0289949748743719,18.75,12,9.69884422110553,354.572529680407,0,7.455,5.97465122717905,25,1491,0.394858737764741
"26",26,0.1,"Spatial",1,1,200,577,1,200,1,13,5.77,1,0.00932443580889322,0.00172460767520946,0.000530734506774569,0.808523739295766,26,0.415231326420438,0.578680203045685,0.109704458333564,9.11539982230647,0.91476011162026,0.0363316582914573,19.405,13,9.94904522613065,364.142173438408,0,9.69,7.87425676479945,35,1938,0.56825995267631
"27",27,0.1,"Spatial",1,1,200,555,0,199,0,12,5.55,0,-8.01821847435166e-15,3.40005801291454e-16,-1,0.782137813489165,22,0.196942251384088,0.555133079847909,0.116480994805561,8.5850915135922,0.938288318840381,0.0324120603015075,17.075,0,8.30577128064565,359.384132171625,0,8.76,7.91743829440613,37,1752,0.542074353619624
"28",28,0.1,"Spatial",1,1,200,570,0,193,1,13,5.7,0,1.9846976678155e-14,-5.20364643622391e-17,-1,0.810607879347492,23,0.220369937367541,0.592614830381267,0.103907616056629,9.62393362441309,0.932579105525544,0.0366834170854271,16.43,2,8.46886624615882,362.115847809382,0,9.87,9.56401862510245,42,1974,0.604865934876505
"29",29,0.1,"Spatial",1,1,200,551,0,199,0,15,5.51,0,1.26230487516117e-14,-2.21774075789048e-16,-1,0.819060213899164,26,0.207630360965851,0.631003039513678,0.086275614567835,11.5907606686909,0.939025117085972,0.0476884422110553,18.675,0,9.79767524491143,352.547285593006,0,10.38,13.4790214815654,67,2076,0.715464628721705
"30",30,0.1,"Spatial",1,1,200,559,0,199,0,11,5.59,0,6.50175736514777e-15,5.182620619427e-17,-1,0.838577385505039,32,0.272432559217171,0.632983794089609,0.113568306625211,8.80527349324775,0.942885802211028,0.0271859296482412,24.42,0,11.2109537586925,353.765029055633,0,9.96,8.64070069743847,36,1992,0.532355204846951
"31",31,0.1,"Spatial",1,1,200,561,1,200,1,12,5.61,1,0.00602081486083942,0.00105685818596839,0.000494135127186993,0.83667597649982,26,0.356869604823805,0.624272142200429,0.115613683701442,8.64949518071213,0.947916250525415,0.0321105527638191,20.52,13,10.5391959798995,353.532819506445,0,10.185,9.40387897085519,35,2037,0.566884481404101
"32",32,0.1,"Spatial",1,1,200,502,1,200,1,10,5.02,1,0.00646051651229269,0.00129972130016888,0.000430064078388625,0.828808272884557,32,0.328666085418887,0.600242033077854,0.118893297440952,8.41090306622745,0.941579982206273,0.0250251256281407,24.01,16,12.2538190954774,344.784209912972,0,7.44,6.66471998378863,32,1488,0.57985680092401
"33",33,0.1,"Spatial",1,1,200,520,0,192,0,11,5.2,0,-5.88977861023961e-16,1.05823590085048e-15,-1,0.834876109467455,25,0.184710112920006,0.603624009060023,0.113194354068191,8.83436288171735,0.959056030457099,0.0291457286432161,19.795,0,10.4813967423871,349.209803783558,0,7.995,7.53450855036195,38,1599,0.525718939359626
"34",34,0.1,"Spatial",1,1,200,506,1,200,1,12,5.06,1,0.0242530254841403,0.00499234102660259,0.000570100899083124,0.807878579574747,22,0.230152252708358,0.559547840129189,0.13033990740308,7.67224727962612,0.928871788266583,0.0348743718592965,17.21,12,9.04859296482412,352.319433903951,0,6.93,5.7059521069876,24,1386,0.488848830019768
"35",35,0.1,"Spatial",1,1,200,541,1,200,1,12,5.41,1,0.0142857963427297,0.00290786246659298,0.000553696245066679,0.79689149620235,21,0.250245415906636,0.571865443425077,0.116635116949694,8.57374713681912,0.935155173309879,0.0331155778894472,17.435,13,9.32979899497487,356.915777213418,0,8.415,7.2335604639019,34,1683,0.494699067625805
"36",36,0.1,"Spatial",1,1,200,512,1,200,1,11,5.12,1,0.00487497719736866,0.00110666768717145,0.000454406179817762,0.833694458007812,33,0.438361998446569,0.597705544933078,0.110402674402413,9.05775159354425,0.944986198734178,0.0295477386934673,25.93,17,11.6120603015075,348.711723426565,0,7.815,7.64480149838756,38,1563,0.56940388872547
"37",37,0.1,"Spatial",1,1,200,551,0,155,0,13,5.51,0,-1.28003472958774e-15,1.13432469376594e-16,-1,0.81401082341626,23,0.196319900096806,0.6,0.108373274339614,9.22736722770095,0.936930209978524,0.0376381909547739,15.71,0,8.78891395423783,356.467940762922,0,9.24,8.33243948305017,41,1848,0.601784954213566
"38",38,0.1,"Spatial",1,1,200,573,1,200,1,14,5.73,1,0.00318500577230871,0.000526724804052024,0.000384453916425212,0.821683433385415,36,0.468912248160247,0.607890017931859,0.120052230809244,8.32970777185259,0.94364249017916,0.0415577889447236,27.76,18,13.5442211055276,357.98086888807,0,10.17,8.5684415709494,40,2034,0.493857563216928
"39",39,0.1,"Spatial",1,1,200,589,0,190,0,14,5.89,0,-1.09269525196519e-15,-1.11022304373706e-15,-1,0.806917136754477,26,0.274334210107271,0.603424843707529,0.100705487644137,9.92994546169814,0.933561806314186,0.0407537688442211,18.25,0,9.15141569783612,362.839360680907,0,11.1,10.8015446503808,48,2220,0.585537010046557
"40",40,0.1,"Spatial",1,1,200,570,0,198,0,12,5.7,0,7.25738000476593e-15,-2.0470163332127e-16,-1,0.798508771929825,25,0.239354783290813,0.57810615199035,0.112344110880548,8.90122314522806,0.939560852188158,0.0316582914572864,18.365,0,8.93431779726196,359.388811894921,0,9.585,8.5972284303383,40,1917,0.571431958247298
"41",41,0.1,"Spatial",1,1,200,516,1,200,1,11,5.16,1,0.0138879898916422,0.00256745620898398,0.000496127641771994,0.85300800733129,25,0.353609631061217,0.614457831325301,0.135682569831292,7.37014342552178,0.948194877939865,0.0293467336683417,18.67,13,10.4264824120603,350.114121346391,0,7.65,6.01735346423723,24,1530,0.397940818379123
"42",42,0.1,"Spatial",1,1,200,543,0,199,0,12,5.43,0,4.10695782937509e-16,5.06376624659355e-16,-1,0.836992833619921,23,0.340949990934581,0.621603260869565,0.112093505764512,8.92112342440976,0.944030298945905,0.0330150753768844,17.935,0,9.64864727678798,352.623990433244,0,9.15,8.66039909951118,37,1830,0.588254885746592
"43",43,0.1,"Spatial",1,1,200,543,1,200,1,12,5.43,1,0.00334117815346849,0.00062283780657325,0.000408888804890913,0.835519197962347,30,0.602437597867006,0.635501797973194,0.115401647714572,8.66538753825548,0.940203404977895,0.0330150753768844,23.725,15,12.7660301507538,347.937416416447,0,9.72,9.08428429242104,35,1944,0.570964153241356
"44",44,0.1,"Spatial",1,1,200,551,1,200,1,15,5.51,1,0.0234858034907519,0.00439902048954657,0.000566822136498043,0.796787559988274,23,0.243064128323606,0.6,0.107055048682604,9.34098869979307,0.928719652104639,0.0476884422110553,17.235,12,9.11346733668342,356.140155642307,0,9.42,9.14833647727867,43,1884,0.580928268324108
"45",45,0.1,"Spatial",1,1,200,518,0,198,1,12,5.18,0,-4.5969976553924e-15,3.17021074651984e-16,-1,0.834252619966906,35,0.350789659237971,0.593529193008553,0.12263486430532,8.1542879805398,0.959884141543128,0.0342713567839196,24.6,1,11.1652994257588,348.573118855098,0,7.98,7.06108309484896,32,1596,0.475968248332681
"46",46,0.1,"Spatial",1,1,200,530,1,200,1,12,5.3,1,0.00800643055099507,0.00176297824000307,0.000475068536949688,0.815477038091848,35,0.382458628935648,0.597600872410033,0.128185730310982,7.80118034647052,0.933995463925584,0.0336683417085427,25.12,18,11.2296984924623,352.967970256477,0,8.22,6.71543635418695,32,1644,0.505608798527881
"47",47,0.1,"Spatial",1,1,200,509,1,200,1,11,5.09,1,0.00429138004115137,0.000795355443323165,0.000439795492681541,0.840478460404275,30,0.416868362930331,0.622213375796178,0.141824140949375,7.05098577228089,0.951930723212391,0.0296984924623116,23.055,15,11.8375879396985,346.040989636576,0,7.815,5.8490883196319,22,1563,0.386239903622375
"48",48,0.1,"Spatial",1,1,200,549,1,200,1,12,5.49,1,0.00319909674742044,0.000571617437439442,0.000388566435185526,0.840237756344538,40,0.445315813707386,0.599602253894597,0.120543758403423,8.29574266842838,0.951556597443609,0.032713567839196,29.115,20,13.6137185929648,355.002663487905,0,9.045,7.73772167265126,35,1809,0.414590447804792
"49",49,0.1,"Spatial",1,1,200,562,0,198,1,12,5.62,0,1.85246783190873e-15,-1.24687278803473e-29,-1,0.797692848368182,22,0.261933382054685,0.593959731543624,0.114158397696932,8.75975854754727,0.92525284295532,0.0320603015075377,17.42,1,9.14468826907301,358.496449668174,0,9.735,9.08611923838062,33,1947,0.595670908364586
"50",50,0.1,"Spatial",1,1,200,566,1,200,1,15,5.66,1,0.00299932807023541,0.000514789409956234,0.000370952333532339,0.822506836144789,40,0.428165659306842,0.622115672759964,0.0953117445004087,10.4918864431834,0.940834602296765,0.0469346733668342,30.655,20,14.1652763819095,357.04211912161,0,10.38,10.942315630468,60,2076,0.632161039124865
"51",51,0.1,"Spatial",1,1,200,543,1,200,1,12,5.43,1,0.00902132977595499,0.00197361925561378,0.000493946377162404,0.8339268574762,30,0.364501047651903,0.595116988809766,0.120391762084822,8.30621616199493,0.949325139094684,0.0330150753768844,22.565,15,10.6363819095477,355.993605759218,0,8.775,7.29936839010557,36,1755,0.450757873389683
"52",52,0.1,"Spatial",1,1,200,520,0,199,0,11,5.2,0,2.32581864195464e-15,2.03600303679891e-16,-1,0.786090976331361,26,0.212703783937911,0.548767022451233,0.110262986973507,9.06922646889901,0.937989002261794,0.0291457286432161,19.1,0,9.78310745647429,353.052214928271,0,7.455,7.24294666430104,38,1491,0.632609547413596
"53",53,0.1,"Spatial",1,1,200,536,1,200,1,13,5.36,1,0.013107210278022,0.0024713053138162,0.000561491436015141,0.809137614167966,24,0.288132497276221,0.571949602122016,0.112614499142752,8.87985124128982,0.95037734214312,0.038391959798995,18.435,13,9.33492462311558,354.372455040788,0,8.625,9.15222327933349,39,1725,0.616525158818191
"54",54,0.1,"Spatial",1,1,200,531,1,200,1,11,5.31,1,0.0198509901031728,0.0048052293009255,0.000594094184799838,0.803410755388156,26,0.203590862131526,0.574054054054054,0.131122195918791,7.62647386274204,0.933725670902554,0.0285929648241206,18.78,13,8.83301507537688,355.604393274433,0,7.965,6.25294101657643,26,1593,0.468095124153848
"55",55,0.1,"Spatial",1,1,200,577,0,189,1,13,5.77,0,2.18930212647368e-15,4.41494570136399e-17,-1,0.796980737634751,31,0.203240506574153,0.584206057175205,0.103547136778627,9.65743748316187,0.932323165029866,0.0363316582914573,20.73,2,9.24684361146961,362.198655896177,0,10.32,10.5900114121063,44,2064,0.62070318898531
"56",56,0.1,"Spatial",1,1,200,554,0,187,1,13,5.54,0,7.36870183517597e-15,-3.31729846149122e-16,-1,0.828743043699253,25,0.244865979705944,0.622533418204965,0.106843174758089,9.35951222213466,0.935526964665716,0.0374874371859296,17.95,1,9.55886232008716,354.564249980825,0,9.78,9.47631800938927,41,1956,0.61300944808715
"57",57,0.1,"Spatial",1,1,200,573,0,186,1,13,5.73,0,1.1794794826502e-15,-8.56641534625154e-17,-1,0.822289532755255,23,0.335042823104921,0.627256843331392,0.0947122725929192,10.5582937947026,0.936751081088668,0.0365326633165829,16.18,3,8.9550185013876,355.147531637115,0,10.77,11.2176771841159,54,2154,0.659186272884565
"58",58,0.1,"Spatial",1,1,200,546,0,199,0,12,5.46,0,6.08986044774183e-15,4.44089209850063e-16,-1,0.792746783131399,21,0.168310656231878,0.572316753926702,0.112391856330381,8.89744179560885,0.937702613186559,0.0328643216080402,15.985,0,8.32044058677224,356.180359017472,0,8.745,8.45442853237552,36,1749,0.587973773773549
"59",59,0.1,"Spatial",1,1,200,520,1,200,1,10,5.2,1,0.0172305406878312,0.00480862473752613,0.000581410926977131,0.796719674556213,24,0.238830955908807,0.558139534883721,0.121617290719544,8.22251502301639,0.949538190744526,0.0241206030150754,18.325,12,9.06899497487437,351.709278199662,0,7.56,6.77909882687386,32,1512,0.527209589203602
"60",60,0.1,"Spatial",1,1,200,585,1,200,1,14,5.85,1,0.0184353142927233,0.00304038076516107,0.000576384519378425,0.806555628606911,22,0.204577389529396,0.600172463351538,0.113906892410865,8.77910000733737,0.950108855203943,0.0409547738693467,16.98,11,9.00231155778894,364.236607342552,0,10.44,8.84065528847541,45,2088,0.543697001437437
"61",61,0.1,"Spatial",1,1,200,518,1,200,1,10,5.18,1,0.01047142683866,0.00254115808225185,0.000511295502339845,0.824393270821842,30,0.308994907588699,0.608258928571429,0.125034231335517,7.99780979431623,0.944838042587482,0.0242211055276382,22.485,15,10.281608040201,345.961265526093,0,8.175,7.23783852629107,28,1635,0.533455891017935
"62",62,0.1,"Spatial",1,1,200,554,0,193,0,11,5.54,0,-1.54293928321008e-15,-5.59452473612799e-16,-1,0.83649435024567,31,0.30580826573352,0.613434310174514,0.118386828579178,8.44688562065156,0.960654360631746,0.0274371859296482,22.14,0,11.1148637712436,356.057783240354,0,9.315,7.46824264745101,37,1863,0.394190244635475
"63",63,0.1,"Spatial",1,1,200,526,0,193,1,11,5.26,0,1.09559017020711e-15,1.77736077313648e-15,-1,0.849087018751175,22,0.256814506376975,0.595663750475466,0.126639830291784,7.89640982379675,0.953615991962617,0.0288442211055276,17.12,1,9.86252628174026,354.273561200254,0,7.83,5.89617881539524,32,1566,0.363287007955631
"64",64,0.1,"Spatial",1,1,200,534,0,189,0,11,5.34,0,-2.15253579616066e-15,-2.39065666546348e-16,-1,0.837303090238326,30,0.365586880649632,0.586841174389813,0.122848464600141,8.14010987646361,0.940019818038421,0.0284422110552764,21.89,0,11.5674583122789,354.222738464599,0,8.295,7.18233280505805,31,1659,0.488179266915127
"65",65,0.1,"Spatial",1,1,200,583,0,196,1,13,5.83,0,8.10550996213965e-15,1.36932935077862e-15,-1,0.857318124446511,31,0.385113221556746,0.6500569476082,0.107549731638213,9.29802413049159,0.940049726224428,0.0360301507537688,24.05,2,12.370788867964,355.555030607161,0,11.415,9.54717327736015,41,2283,0.448857829139766
"66",66,0.1,"Spatial",1,1,200,539,0,196,1,10,5.39,0,2.10261718143457e-15,1.99856397692591e-15,-1,0.822406986069854,21,0.281862540679814,0.595984501585065,0.13705828752289,7.29616587273492,0.958182573508903,0.0231658291457286,15.78,1,8.54551161330822,355.489977563853,0,8.46,6.67692343318862,27,1692,0.464099557742478
"67",67,0.1,"Spatial",1,1,200,555,0,198,1,12,5.55,0,-7.54044269507528e-15,1.17298875769835e-15,-1,0.845545004463923,33,0.479327248903775,0.624920735573874,0.105995163713415,9.43439271157462,0.950625058415597,0.0324120603015075,24.975,1,12.3411607875308,355.271497072779,0,9.855,9.20748957759975,42,1971,0.457785637939864
"68",68,0.1,"Spatial",1,1,200,592,1,200,1,14,5.92,1,0.00446361663969063,0.00071501649655012,0.000427661900871945,0.818298027757487,30,0.448114130369629,0.619573796369376,0.103916435206627,9.62311686319498,0.933526985932024,0.0406030150753769,23.575,15,12.1944221105528,354.8700028273,0,11.775,10.7537243752896,47,2355,0.539698928020599
"69",69,0.1,"Spatial",1,1,200,526,1,200,1,12,5.26,1,0.0154165497244914,0.00299293208394733,0.000522906748709666,0.821211453107606,25,0.266344060471178,0.587450414713307,0.111207513823827,8.9921981493461,0.948637627128572,0.0338693467336683,19.84,16,9.86040201005025,350.997086147224,0,8.145,7.73258945622309,38,1629,0.57584003849752
"70",70,0.1,"Spatial",1,1,200,561,0,199,0,11,5.61,0,5.3920459289036e-15,3.36724135919079e-16,-1,0.842465231109459,25,0.265775760983132,0.594059405940594,0.121895945910852,8.20371828224168,0.955988242522958,0.0270854271356784,18.605,0,9.70839043703365,358.177516538552,0,9.3,7.20273538212564,31,1860,0.437357847820249
"71",71,0.1,"Spatial",1,1,200,533,1,200,1,12,5.33,1,0.0111608009838228,0.00209262295868904,0.000567150314819231,0.796892875120121,25,0.232543891437107,0.566606822262118,0.120716456230507,8.28387471953709,0.934252920047041,0.0335175879396985,18.62,13,9.2227135678392,356.003438510315,0,7.89,6.51306379517351,32,1578,0.496211768833037
"72",72,0.1,"Spatial",1,1,200,521,0,197,1,12,5.21,0,4.52565556988e-15,6.80372916192219e-16,-1,0.829603854981377,22,0.299287843124113,0.6013143483023,0.113738142592481,8.79212529065958,0.944172834051491,0.0341206030150754,16.835,1,9.47086850691387,348.388367352321,0,8.235,7.77056519289848,36,1647,0.569420849306377
"73",73,0.1,"Spatial",1,1,200,562,1,200,1,13,5.62,1,0.0146886062425636,0.00228305858750995,0.000599076861154034,0.820951165765378,22,0.288877464046676,0.579501915708812,0.110800716059327,9.0252124315204,0.944301781708084,0.0370854271356784,16.335,11,8.71376884422111,361.586145052722,0,9.075,7.68862469813319,41,1815,0.515007482380399
"74",74,0.1,"Spatial",1,1,200,498,0,196,0,12,4.98,0,3.66934007132392e-15,8.33602495946389e-16,-1,0.834087353429783,23,0.223576288766266,0.597847748106816,0.112684993678515,8.87429610062322,0.955252318926417,0.0352763819095477,18.23,0,10.2641657510595,342.093035109725,0,7.5,7.74466910187178,42,1500,0.553985724194115
"75",75,0.1,"Spatial",1,1,200,515,1,200,1,12,5.15,1,0.00915690242090714,0.00186301412504871,0.000474754133139173,0.842554434913752,29,0.259234082648242,0.604150653343582,0.117996329868669,8.47483986250257,0.953373872092923,0.0344221105527638,21.195,16,11.0026130653266,348.796137632487,0,7.86,7.02403626322755,36,1572,0.488270413348223
"76",76,0.1,"Spatial",1,1,200,583,0,197,1,16,5.83,0,-4.41050635582542e-15,-4.18119986978484e-16,-1,0.805193754431594,31,0.410302351892411,0.61006993006993,0.0916749481134472,10.9081054375128,0.928560788630175,0.051105527638191,22.62,1,11.7898907245326,360.285373172132,0,10.905,10.9400364252101,62,2181,0.689590947816434
"77",77,0.1,"Spatial",1,1,200,533,0,166,1,11,5.33,0,1.27021517246319e-14,2.1405890480883e-15,-1,0.863669483858931,27,0.293318274025832,0.622069960331771,0.124996266398176,8.00023895765409,0.949439563583992,0.0284924623115578,18.97,6,10.4869528619529,351.825966248904,0,8.625,6.87683278448216,29,1725,0.460157101734378
"78",78,0.1,"Spatial",1,1,200,516,1,200,1,12,5.16,1,0.00183891147369526,0.000345823755032359,0.000318847770360712,0.831814118742864,47,0.436592807871311,0.612708018154312,0.132378988594914,7.55406889427179,0.92626368958824,0.0343718592964824,35.495,24,16.2213567839196,348.71560587583,0,8.1,6.58687594185338,28,1620,0.482056304863364
"79",79,0.1,"Spatial",1,1,200,539,0,198,1,12,5.39,0,2.24190919255517e-15,-1.42447489503446e-16,-1,0.827425556156009,24,0.262747450385244,0.58459373900809,0.129326587740287,7.73236205696696,0.930601056681582,0.0332160804020101,18.065,1,9.38110131255127,354.737159460217,0,8.31,6.2521473697977,26,1662,0.426947833069256
"80",80,0.1,"Spatial",1,1,200,566,0,196,1,11,5.66,0,-3.74189830912229e-15,-3.94697350036538e-16,-1,0.829675423591255,21,0.147076649639559,0.604350567465322,0.1238031056198,8.07734180005959,0.917662902382604,0.0268341708542714,15.855,1,8.31446211804102,360.300055781676,0,9.585,7.83323514675269,29,1917,0.511550869409371
