"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.9,"Spatial_noncomm","1","1",100,847,1,100,9,36,16.94,9,6.97192247867268,0.54996940746325,0.00534482226684403,0.153089106082916,3,0.0288248222370703,0.214764659479358,0.0519170793770739,19.2614841204182,0.554069553130653,0.192525252525253,2.9,2,1.89636363636364,323.51065986528,5,32.67,26.8933753248572,126,3267,0.062894991246425
"2",0.9,"Spatial_noncomm","1","1",100,849,1,100,9,33,16.98,9,7.17656726824143,0.574965090216068,0.00533903843059352,0.151430144906044,3,0.0199351600611523,0.215778168326499,0.0511694167547023,19.5429235551743,0.553814539582771,0.161818181818182,2.89,2,1.89858585858586,322.157798477946,2,33.15,30.9164318377098,131,3315,0.121160562990629
"3",0.9,"Spatial_noncomm","1","1",100,854,1,100,9,33,17.08,9,7.24751155462687,0.559666139100954,0.00535198466645599,0.194996416568756,3,0.0228804541806297,0.223492389698799,0.0508746645543769,19.6561492593462,0.56627559977132,0.160808080808081,2.91,2,1.89393939393939,322.346910263155,4,34.8,30.8731520119264,150,3480,0.0973441223713744
"4",0.9,"Spatial_noncomm","1","1",100,844,1,100,8,31,16.88,8,6.79182417516265,0.570804279096328,0.00533485229112797,0.154349222779274,3,0.0189092585981491,0.221573004201681,0.051414647761893,19.4497102193739,0.536554770975953,0.142626262626263,2.92,2,1.90060606060606,321.603709874916,3,33.75,29.2648563670116,125,3375,0.111283708810888
"5",0.9,"Spatial_noncomm","1","1",100,839,1,100,7,31,16.78,7,5.96745173431302,0.601204984713809,0.0053370005917825,0.162959337234497,3,0.0180288218318958,0.214171015656363,0.0518772194721113,19.2762836978491,0.542820992433261,0.143636363636364,2.97,2,1.8989898989899,323.137085669309,1,32.01,29.4431467219265,126,3201,0.122556200239024
"6",0.9,"Spatial_noncomm","1","1",100,831,1,100,7,30,16.62,7,6.14545009484879,0.566190001168063,0.0053282812246501,0.143367499113083,3,0.0181282589890799,0.208642395372576,0.0525188918508328,19.0407673269318,0.511304905278994,0.135151515151515,2.91,2,1.90262626262626,322.073844103681,5,30.66,26.2198244067193,106,3066,0.100708193997605
"7",0.9,"Spatial_noncomm","1","1",100,835,1,100,8,36,16.7,8,6.81054242816851,0.591877698591747,0.00533520480761949,0.153859227895737,3,0.0288509394115086,0.207267559886318,0.0523361917401445,19.1072366320637,0.580090576060997,0.194949494949495,2.89,2,1.89959595959596,321.769492846428,2,30.63,28.1882757345831,142,3063,0.111826372202333
"8",0.9,"Spatial_noncomm","1","1",100,834,1,100,8,31,16.68,8,6.59979432052426,0.589008101769818,0.00532658345193908,0.158987939357758,3,0.0164482186874233,0.210201451536322,0.0526663386913874,18.9874600142563,0.54788788715969,0.144646464646465,2.9,2,1.9030303030303,323.073721294429,3,30.99,26.2780374557396,125,3099,0.0873460062292747
"9",0.9,"Spatial_noncomm","1","1",100,838,1,100,9,30,16.76,9,7.1424869887495,0.588006902243917,0.00535080851209796,0.137763351202011,3,0.0177478043768474,0.202535914210562,0.0524697399577113,19.058604079341,0.525386159648381,0.133737373737374,2.88,2,1.89353535353535,324.478155595275,4,30.03,26.5704533250562,117,3003,0.103986916999712
"10",0.9,"Spatial_noncomm","1","1",100,841,1,100,8,31,16.82,8,6.7325393796824,0.574381328287585,0.00534289541085415,0.14811298251152,3,0.0229880270286908,0.215153728667242,0.0519059812641739,19.265602453608,0.524264011074011,0.143232323232323,2.88,2,1.89717171717172,321.883376888603,1,32.4,29.6545770395388,121,3240,0.0957034895018812
"11",0.9,"Spatial_noncomm","1","1",100,836,1,100,8,33,16.72,8,6.70982866354747,0.598702368638609,0.00534297373150678,0.150842174887657,3,0.01882232140786,0.206040629624647,0.0520601067453665,19.2085660694309,0.555157724192198,0.164444444444444,2.9,2,1.89676767676768,321.384759162461,3,30.63,29.0599015619096,127,3063,0.115282480847841
"12",0.9,"Spatial_noncomm","1","1",100,840,1,100,8,34,16.8,8,6.7197208796481,0.574197156986194,0.00531520018794356,0.143933519721031,3,0.026174475821743,0.214313751144838,0.0511835804991265,19.5375155518295,0.567419041903895,0.173737373737374,2.89,2,1.90828282828283,319.85489327205,4,32.76,29.4992278618347,143,3276,0.0761195162462999
"13",0.9,"Spatial_noncomm","1","1",100,838,1,100,9,33,16.76,9,7.25108237776229,0.575563968246818,0.00533654290956559,0.151823997497559,3,0.0222819416402509,0.208582834331337,0.0518731143221328,19.2778091901324,0.554554745148228,0.164040404040404,2.87,2,1.89919191919192,320.832862015484,4,31.35,28.0012175059975,126,3135,0.079673904687075
"14",0.9,"Spatial_noncomm","1","1",100,827,1,100,9,36,16.54,9,6.79592500006774,0.5656817192788,0.00530728670478816,0.153355091810226,3,0.023818520420789,0.21003717472119,0.0527726253125039,18.9492183509593,0.601789211745552,0.196565656565657,2.93,2,1.90989898989899,318.477611771467,3,30.51,27.168570299543,157,3051,0.0988757603534546
"15",0.9,"Spatial_noncomm","1","1",100,842,1,100,8,32,16.84,8,6.57592073761344,0.584078450156341,0.00534589132067908,0.147795230150223,3,0.0169482069646597,0.215259932793042,0.0514955938540881,19.4191371563455,0.540172009949518,0.153131313131313,2.86,2,1.89616161616162,322.30199498974,3,32.67,30.1481376210903,128,3267,0.09654874836772
"16",0.9,"Spatial_noncomm","1","1",100,843,1,100,9,34,16.86,9,6.93630296866477,0.573999835609848,0.00534008232738957,0.156506255269051,3,0.024492713355975,0.222624613155989,0.0511596748011838,19.5466449676662,0.554161446133527,0.173131313131313,2.93,2,1.8979797979798,322.392325659947,3,33.81,32.3861471196023,134,3381,0.133575332781068
"17",0.9,"Spatial_noncomm","1","1",100,834,1,100,8,29,16.68,8,6.5689178098084,0.557292313886068,0.00533563712707011,0.165042072534561,3,0.0143829857490044,0.208088937389169,0.0526378783516488,18.9977261872044,0.521495823698635,0.124444444444444,2.94,2,1.89919191919192,323.831988527229,2,30.51,26.1400636818836,110,3051,0.138857757224211
"18",0.9,"Spatial_noncomm","1","1",100,835,1,100,8,31,16.7,8,6.53003650117726,0.573050891838598,0.00532057079415527,0.144590348005295,3,0.0209166071570633,0.208495765559887,0.0522892731234753,19.1243813552086,0.536515218158331,0.144444444444444,2.9,2,1.90565656565657,320.026989176626,2,31.02,26.6071229165987,121,3102,0.081434244511933
"19",0.9,"Spatial_noncomm","1","1",100,838,1,100,9,32,16.76,9,6.91340659572814,0.565347438206346,0.00532745038674542,0.167567119002342,3,0.0192842140023331,0.211082682467008,0.0521949826252333,19.1589296461717,0.549823949474379,0.153939393939394,2.91,2,1.90242424242424,323.192835729736,2,31.35,27.4889785076481,123,3135,0.131556419404384
"20",0.9,"Spatial_noncomm","1","1",100,834,1,100,8,34,16.68,8,6.49430538272732,0.582533490825503,0.00531715526250339,0.15439447760582,3,0.0229138412632395,0.203345248533082,0.052122756266504,19.1854781218206,0.563069498637572,0.174949494949495,2.94,2,1.90666666666667,321.358763999489,2,30.15,27.5898440544613,128,3015,0.104378887478131
"21",0.9,"Spatial_noncomm","1","1",100,839,1,100,9,31,16.78,9,7.12596801563913,0.586645446109302,0.00534241243768575,0.159637212753296,3,0.0151996981170864,0.20987737050191,0.0520622027414527,19.2077927429641,0.549527910363106,0.143636363636364,2.92,2,1.8969696969697,321.263687722069,1,31.32,28.2291775410915,128,3132,0.139226832675164
"22",0.9,"Spatial_noncomm","1","1",100,834,1,100,9,32,16.68,9,6.97472690630722,0.594427163527308,0.00533554144189153,0.14561228454113,3,0.0206158835555659,0.209897952377776,0.05195058453785,19.249061562944,0.533831053648217,0.154747474747475,2.86,2,1.9,322.044156473085,5,31.47,28.3507807242899,120,3147,0.0516844600645152
"23",0.9,"Spatial_noncomm","1","1",100,844,1,100,8,32,16.88,8,6.82724651942432,0.576356106546718,0.00534842403652924,0.167105138301849,3,0.0180947650214169,0.216579634464752,0.0510866534741595,19.5745842014454,0.542756691485228,0.152727272727273,2.91,2,1.89474747474747,322.451173722268,3,33.18,30.8094108671328,127,3318,0.097907961555545
"24",0.9,"Spatial_noncomm","1","1",100,850,1,100,9,34,17,9,7.23856439348182,0.581338604529564,0.00535722177550148,0.152939096093178,3,0.0223377511217222,0.211539712482925,0.0513357822760929,19.4795901740003,0.528949569022175,0.171717171717172,2.85,2,1.89171717171717,323.637579246741,4,32.52,28.7898972179162,120,3252,0.109211155236577
"25",0.9,"Spatial_noncomm","1","1",100,840,1,100,9,32,16.8,9,7.19693393694266,0.587911776464726,0.00534212312196839,0.157018855214119,3,0.0217714335312335,0.209488807216839,0.0521429172294279,19.1780600920355,0.51451724681522,0.153535353535354,2.91,2,1.8969696969697,322.780562833205,5,31.35,27.261685475214,111,3135,0.0950466650856941
"26",0.9,"Spatial_noncomm","1","1",100,845,1,100,8,35,16.9,8,7.10386056115737,0.573156479062358,0.00535661654387004,0.131496801972389,3,0.0234866076736727,0.208083441981747,0.0513475079124269,19.475141845355,0.55601586634148,0.182828282828283,2.87,2,1.89252525252525,322.139445440514,4,31.92,29.4040744788813,128,3192,0.07597928561944
"27",0.9,"Spatial_noncomm","1","1",100,848,1,100,8,33,16.96,8,6.84822323643736,0.579961297400893,0.00536409905582141,0.157683044672012,3,0.0238853875872654,0.211424477300853,0.0516011598517782,19.3794093557674,0.508335007317516,0.162020202020202,2.87,2,1.88949494949495,323.08818491877,4,32.46,26.8709673977118,106,3246,0.064982027523498
"28",0.9,"Spatial_noncomm","1","1",100,840,1,100,8,34,16.8,8,6.95997455817651,0.596671173332145,0.00534069384584431,0.137179002165794,3,0.0281684226191412,0.211529582481367,0.0516762438651298,19.3512516623675,0.513312160020275,0.173737373737374,2.89,2,1.89818181818182,322.658247791556,3,32.07,28.3161284661786,115,3207,0.0651738414296417
"29",0.9,"Spatial_noncomm","1","1",100,850,1,100,8,33,17,8,6.8012177984904,0.58738738961602,0.00536411475465678,0.128106564283371,3,0.0181180988839767,0.215643180349063,0.0510389927829887,19.5928631321522,0.550467704710948,0.161616161616162,2.87,2,1.88949494949495,326.198726356991,3,33.36,30.5516684396195,143,3336,0.109843444781022
"30",0.9,"Spatial_noncomm","1","1",100,849,1,100,9,33,16.98,9,7.13549971075239,0.574626257630385,0.00534729734993082,0.146246328949928,3,0.0197449399813482,0.216991057338243,0.0518775127672578,19.276174717288,0.536043326240784,0.161818181818182,2.92,2,1.89515151515152,323.505592776137,5,33,27.8023325814525,126,3300,0.093538189529495
"31",0.9,"Spatial_noncomm","1","1",100,834,1,100,8,34,16.68,8,6.99460036228785,0.585293581465855,0.00533291845647823,0.132605418562889,3,0.0230485308759629,0.208888592750533,0.051630840633483,19.3682688046627,0.557147544239829,0.174949494949495,2.83,2,1.90121212121212,320.593033411655,4,31.35,29.7970831058371,129,3135,0.0899204946026944
"32",0.9,"Spatial_noncomm","1","1",100,847,1,100,9,38,16.94,9,7.02344276981674,0.577883337149015,0.00535807796423474,0.136980414390564,3,0.0284742087720767,0.216157205240175,0.0508843069693673,19.652424481324,0.587589084525973,0.212727272727273,2.85,2,1.89212121212121,321.985640707158,3,33.66,30.0639789163515,156,3366,0.0513336014680982
"33",0.9,"Spatial_noncomm","1","1",100,838,1,100,8,32,16.76,8,6.95057373253666,0.575438547993221,0.00532109537710032,0.143047869205475,3,0.0226387946087264,0.213297694620782,0.0519462643050142,19.2506624562697,0.535705345561568,0.153939393939394,2.91,2,1.90525252525253,321.507474885044,3,31.92,28.9069143453551,123,3192,0.0958563618240641
"34",0.9,"Spatial_noncomm","1","1",100,832,1,100,8,39,16.64,8,6.93080642945425,0.574923217307826,0.00533921646777654,0.152204349637032,3,0.0351106438663286,0.215752741774676,0.0517808964481201,19.3121415153929,0.60317618965997,0.225858585858586,2.87,2,1.89878787878788,321.152849515909,2,32.46,30.2008160970741,166,3246,0.0395598183567174
"35",0.9,"Spatial_noncomm","1","1",100,830,1,100,8,32,16.6,8,6.37907998362745,0.562293903169804,0.00531370562049086,0.159144997596741,3,0.0208514229694996,0.209723994359009,0.0521811056056287,19.1640247632494,0.505716275589113,0.155555555555556,2.91,2,1.90808080808081,317.746906153053,2,31.23,27.15308453933,107,3123,0.051634742170504
"36",0.9,"Spatial_noncomm","1","1",100,835,1,100,9,32,16.7,9,7.05359918247398,0.577992556083896,0.00532253304820394,0.169481888413429,3,0.0259969874631709,0.202899527983817,0.0525171868951788,19.0413854800704,0.534742404358804,0.154545454545455,2.93,2,1.90444444444444,320.842834155411,3,30.09,26.0880773108671,118,3009,0.0718803140549693
"37",0.9,"Spatial_noncomm","1","1",100,837,1,100,9,31,16.74,9,7.09928472579972,0.570977654667189,0.00534735238897513,0.156205177307129,3,0.0223055552410231,0.210335082761405,0.0520789978964905,19.2015983484849,0.528605915319708,0.144040404040404,2.92,2,1.89494949494949,321.637214812733,3,31.26,28.0251041861839,113,3126,0.113724552835478
"38",0.9,"Spatial_noncomm","1","1",100,834,1,100,9,35,16.68,9,7.03732374711044,0.579449427294049,0.00532714645304116,0.139895290136337,3,0.023530147638806,0.217240690160549,0.0516747744166134,19.3518019437836,0.556886769639161,0.185050505050505,2.89,2,1.90323232323232,320.608239924197,2,32.61,30.0742834536839,128,3261,0.0704296179483821
"39",0.9,"Spatial_noncomm","1","1",100,838,1,100,9,35,16.76,9,7.22366266374693,0.582462013879901,0.00534791101685078,0.142927527427673,3,0.0271102928901972,0.21011673151751,0.0514803360290781,19.4248926315314,0.547907562758053,0.184242424242424,2.83,2,1.89535353535354,323.20559589486,3,31.86,30.0413923200183,127,3186,0.0700291543997042
"40",0.9,"Spatial_noncomm","1","1",100,841,1,100,8,32,16.82,8,6.75196112226591,0.576305019316862,0.0053258377355712,0.132949978113174,3,0.0212610667564236,0.219144070565175,0.0511807641710585,19.538590644285,0.499879746660427,0.153333333333333,2.87,2,1.90444444444444,321.7612089722,4,33.54,29.5154196988625,112,3354,0.082468960699444
"41",0.9,"Spatial_noncomm","1","1",100,851,1,100,9,34,17.02,9,7.0003007725378,0.601144932497856,0.00534776990712238,0.150234535336494,3,0.0226596151993755,0.214313623339411,0.0511750467455577,19.5407735526261,0.549562440124096,0.171515151515152,2.94,2,1.89494949494949,324.501363473839,4,32.91,29.1724565681778,121,3291,0.151073821065481
"42",0.9,"Spatial_noncomm","1","1",100,850,1,100,8,31,17,8,7.15084328224701,0.587335127614032,0.00536790782217009,0.142321795225143,3,0.0196698152846547,0.210961939520334,0.0514202995948466,19.4475724155489,0.5511333514939,0.141414141414141,2.88,2,1.88747474747475,324.628765461641,3,32.37,28.7116120527334,132,3237,0.106948077735288
"43",0.9,"Spatial_noncomm","1","1",100,845,1,100,9,31,16.9,9,7.33428563460081,0.580158418908508,0.00534787909376188,0.170132696628571,3,0.0188703570517588,0.210529823392203,0.0523357648349098,19.1073924906695,0.515367901721231,0.142424242424242,2.91,2,1.89474747474747,323.117989328316,4,31.59,26.0768464196099,111,3159,0.108287249431443
"44",0.9,"Spatial_noncomm","1","1",100,849,1,100,9,33,16.98,9,7.20468390996079,0.603212713111532,0.00536239629565804,0.145274490118027,3,0.0177985834794548,0.211985164942417,0.0513234342043657,19.4842768318675,0.560674021267893,0.161818181818182,2.91,2,1.88949494949495,324.66261668837,3,32.58,29.7729386992262,145,3258,0.0867883645344293
"45",0.9,"Spatial_noncomm","1","1",100,846,1,100,9,34,16.92,9,7.11887211399302,0.569321100709352,0.00536561758949036,0.152376085519791,3,0.0219811367459493,0.211482132396016,0.0513775840908165,19.4637411956228,0.531395114330229,0.172525252525253,2.87,2,1.88888888888889,323.410050395595,5,32.49,29.1777883557567,117,3249,0.0551525050218842
"46",0.9,"Spatial_noncomm","1","1",100,852,1,100,8,32,17.04,8,6.65651616476827,0.578425772075486,0.0053505619151728,0.148675322532654,3,0.025293283051468,0.221937795981057,0.0506659632032253,19.7371161382824,0.537716600271063,0.151111111111111,2.9,2,1.89494949494949,323.065062316701,2,34.68,31.8233381103373,144,3468,0.0922020156463381
"47",0.9,"Spatial_noncomm","1","1",100,838,1,100,8,35,16.76,8,6.65997722855398,0.590667927656008,0.00533330578186924,0.134316548705101,3,0.0243670571626487,0.220138525875588,0.0509259497125654,19.6363544645543,0.558961590833882,0.184242424242424,2.9,2,1.90141414141414,320.489925385393,3,33.69,32.4472205467914,143,3369,0.067262658725805
"48",0.9,"Spatial_noncomm","1","1",100,855,1,100,8,36,17.1,8,6.88050003723835,0.582411616647626,0.00537493295590612,0.135984390974045,3,0.0333099572634924,0.213267439650257,0.0507258036974511,19.7138325489015,0.540206065196355,0.190909090909091,2.86,2,1.88525252525253,324.439412861446,4,33.66,29.6971991333128,125,3366,0.0454740068401143
