"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.8,"Spatial_noncomm","1","1",150,1315,1,150,9,41,17.5333333333333,9,6.93690997143079,0.566233335353397,0.0033192593419325,0.160752356052399,3,0.0187027487662308,0.160615973829091,0.0479497103657629,20.8551833237771,0.651011016431599,0.157494407158837,2.99333333333333,2,2.03060402684564,501.323255401865,2,26.84,29.5732692652259,165,4026,0.17196468576815
"2",0.8,"Spatial_noncomm","1","1",150,1329,1,150,8,41,17.72,8,6.90371851991694,0.575701491383146,0.00333193326443681,0.14463908970356,3,0.0218139222114137,0.16395402653502,0.0470799492280097,21.2404647073209,0.655400255852682,0.156241610738255,2.98666666666667,2,2.02281879194631,503.428710292383,1,28.34,31.4040201761092,181,4251,0.142988516068584
"3",0.8,"Spatial_noncomm","1","1",150,1328,1,150,9,37,17.7066666666667,9,7.0320777129885,0.568087929735784,0.00333028055916737,0.173073410987854,3,0.0204575538117815,0.166303840771264,0.0475107987429301,21.0478465203409,0.610591552524529,0.129485458612975,3,3,2.0241610738255,502.15117236411,1,28.52,29.7074595743631,146,4278,0.143825007931421
"4",0.8,"Spatial_noncomm","1","1",150,1333,1,150,8,38,17.7733333333333,8,7.05923267284394,0.5604928072837,0.00333694190045103,0.146435990929604,3,0.0201035665995639,0.162729357798165,0.0469492392338206,21.2995996595326,0.627528897131239,0.135749440715884,2.96,2,2.02004474272931,503.050206741575,2,28.38,30.7768914443916,165,4257,0.129080118282321
"5",0.8,"Spatial_noncomm","1","1",150,1311,1,150,8,35,17.48,8,6.84949254146884,0.563998257153327,0.00332351994088365,0.142910033464432,3,0.019327947433605,0.151481094966685,0.048653959294465,20.5533118887154,0.575654633536621,0.11758389261745,2.99333333333333,2,2.02782997762864,499.106682083421,1,25.16,25.3792918808985,105,3774,0.110797588885467
"6",0.8,"Spatial_noncomm","1","1",150,1320,1,150,9,41,17.6,9,7.13872149781885,0.548904577574391,0.0033284549077404,0.172799304127693,3,0.0262942868677721,0.154957688008941,0.0486720728272761,20.5456628804104,0.626741628339866,0.157046979865772,3,3,2.0241610738255,502.15495738857,2,25.88,25.0580319746574,140,3882,0.114472420579426
"7",0.8,"Spatial_noncomm","1","1",150,1325,1,150,9,35,17.6666666666667,9,7.30459635463559,0.576279287733604,0.00333982557254115,0.161989599466324,3,0.0150402726092067,0.154446361355082,0.0479919362412888,20.8368338166709,0.605858672698533,0.116331096196868,2.99333333333333,2,2.01771812080537,504.430108166742,2,26.26,27.5881576578252,140,3939,0.1271007383682
"8",0.8,"Spatial_noncomm","1","1",150,1318,1,150,9,35,17.5733333333333,9,7.19030283028069,0.564706061318135,0.00333175717204011,0.177302554249763,3,0.0159166884675146,0.163977095262884,0.0484357710087477,20.645898251922,0.606940174372687,0.116957494407159,2.98666666666667,2,2.02237136465324,503.152748849939,2,27.3,27.4027260682793,143,4095,0.165322917611811
"9",0.8,"Spatial_noncomm","1","1",150,1316,1,150,9,37,17.5466666666667,9,6.71369877417797,0.554660021732882,0.00331482259407857,0.148897483944893,3,0.0198035041816926,0.165394502669567,0.0477391128890801,20.9471843836617,0.594900153661475,0.130559284116331,2.99333333333333,2,2.03400447427293,499.203425131304,2,27.88,29.8213742543181,136,4182,0.151108037544201
"10",0.8,"Spatial_noncomm","1","1",150,1312,1,150,8,46,17.4933333333333,8,6.75659059881153,0.583790007495875,0.0033255866968941,0.146895408630371,3,0.0307887584731218,0.152270810745693,0.0486714011196785,20.5459464283983,0.666604373604439,0.191319910514541,2.99333333333333,2,2.02639821029083,501.923143202589,2,25.28,25.7421702437666,164,3792,0.12163053914849
