"","X","r","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"11",11,0.1,"Spatial",1,1,50,37,0,7,0,3,1.48,0,-1.20790562456528e-15,-7.9728717987946e-16,-1,0.889700511322133,5,0.00683742884909066,0.363636363636364,0.376187351879762,2.65824992521179,0.951825813236456,0.0310204081632653,2.06,0,1.77777777777778,51.3710018829866,0,0.24,0.517450579322138,2,12,0.192139737991266
"12",12,0.1,"Spatial",1,1,50,32,0,9,0,4,1.28,0,-6.09607488341429e-16,-8.68415454375151e-16,-1,0.82568359375,6,0.0126683326391781,0.375,0.359125830113293,2.78453933454057,0.948606540398181,0.0555102040816327,2.06,0,2.20253164556962,44.2477702104348,0,0.24,0.517450579322138,2,12,0.375
"13",13,0.1,"Spatial",1,1,50,38,0,8,0,4,1.52,0,-1.25415327046193e-15,-5.6874208061262e-16,-1,0.82409972299169,5,0.00897195612939053,0.54,0.297169254435939,3.36508567112071,0.940443915353189,0.0506122448979592,2.16,0,2,47.8309757643964,0,0.54,1.03430939199417,4,27,0.59640522875817
"14",14,0.1,"Spatial",1,1,50,41,0,11,0,4,1.64,0,-1.2572991588788e-15,-7.12684527774626e-16,-1,0.861094586555622,6,0.0227682909898653,0.391304347826087,0.333503688325596,2.99846758823162,0.943898624572437,0.0481632653061225,2.38,0,2.27777777777778,56.2776716048833,0,0.36,0.662709343128183,3,18,0.390712074303405
"15",15,0.1,"Spatial",1,1,50,46,0,20,0,4,1.84,0,-1.46017178416182e-15,-6.74675039347696e-16,-1,0.802221172022684,12,0.0654935443565181,0.5,0.32403039922327,3.08613019765149,0.956538954215591,0.0440816326530612,4.58,0,4.3,53.5460360410753,0,0.72,1.01096034359738,3,36,0.383449883449883
"16",16,0.1,"Spatial",1,1,50,45,0,23,0,5,1.8,0,-4.57152517370897e-16,-7.25494302490568e-16,-1,0.781234567901235,10,0.107819658475635,0.454545454545455,0.292930950381919,3.41377378763225,0.943444599107181,0.0653061224489796,4.54,0,4.55035971223022,54.3295262693569,0,0.6,0.989743318610787,4,30,0.276018099547511
"17",17,0.1,"Spatial",1,1,50,40,0,12,0,5,1.6,0,-1.42333773386553e-15,-4.43931473415148e-16,-1,0.7796875,10,0.0221435512980702,0.685714285714286,0.225841769575008,4.42787887237074,0.928585856825609,0.0693877551020408,2.86,0,3.11320754716981,46.8801582277216,0,0.96,2.21276445439008,8,48,0.82312925170068
"18",18,0.1,"Spatial",1,1,50,41,0,12,0,4,1.64,0,-8.80403764895048e-16,-6.86738971103883e-16,-1,0.830160618679358,8,0.0221435512980702,0.352941176470588,0.369605597893746,2.70558672730785,0.961170633752115,0.0481632653061225,3.1,0,2.72307692307692,51.3240912821743,0,0.36,0.562791874388349,2,18,-0.0825082508250824
"19",19,0.1,"Spatial",1,1,50,29,0,9,0,4,1.16,0,-1.4546005058884e-15,-4.79201908183834e-16,-1,0.8115338882283,5,0.0117659308621408,0.387096774193548,0.32846951159367,3.04442258627961,0.938526619386526,0.0579591836734694,1.76,0,2.07462686567164,38.9579523289438,0,0.24,0.624663174545013,3,12,0.597780859916782
"20",20,0.1,"Spatial",1,1,50,44,0,7,0,4,1.76,0,-2.09508057263143e-15,-8.09884835933649e-16,-1,0.857438016528925,5,0.00673330556712481,0.739130434782609,0.274291885177432,3.64575131106459,0.944880181019487,0.0457142857142857,1.86,0,1.79487179487179,51.8714624993342,0,1.02,1.55825648251696,5,51,0.641109298531811
"21",21,0.1,"Spatial",1,1,50,38,0,13,0,5,1.52,0,-1.63645039423492e-15,-7.55416097914318e-16,-1,0.831371191135734,7,0.0324170484520339,0.529411764705882,0.265715091706004,3.76342944459637,0.933497403054957,0.0710204081632653,2.42,0,2.68518518518519,50.2442818009801,0,0.54,1.31257652838116,5,27,0.620165145588874
"22",22,0.1,"Spatial",1,1,50,35,0,10,0,3,1.4,0,-8.78048723195309e-16,-7.4261822207151e-16,-1,0.849387755102041,7,0.0149763987227544,0.28125,0.434258545910665,2.302775637732,0.963811787840778,0.0326530612244898,2.6,0,2.45744680851064,48.6846434969528,0,0.18,0.388087934491604,1,9,0.154589371980676
"23",23,0.1,"Spatial",1,1,50,42,0,14,0,5,1.68,0,-1.716411339365e-15,-2.97658222697985e-16,-1,0.78202947845805,7,0.0368422879355824,0.385714285714286,0.312243838100111,3.2026252498196,0.933451858276871,0.0677551020408163,2.86,0,2.73125,49.4594991664969,0,0.54,0.908238932871562,3,27,0.025477707006369
"24",24,0.1,"Spatial",1,1,50,42,0,17,0,4,1.68,0,-1.04642680330858e-15,-5.41347519620249e-16,-1,0.818310657596372,11,0.0577016520894072,0.436363636363636,0.324030399223269,3.08613019765149,0.956538954215594,0.0473469387755102,4.04,0,3.68361581920904,52.494215440363,0,0.48,0.8628382211738,3,24,0.257494235203689
"25",25,0.1,"Spatial",1,1,50,45,0,19,0,5,1.8,0,-1.44756585129481e-15,-4.33670199551544e-16,-1,0.779506172839506,11,0.0609294738303485,0.473684210526316,0.246829826210459,4.05137424173104,0.93642970329727,0.0653061224489796,4.42,0,3.86547085201794,52.2797894002063,0,0.72,1.80746750330682,6,36,0.480894015861572
"26",26,0.1,"Spatial",1,1,50,51,0,13,0,6,2.04,0,-7.20762715003062e-16,-2.41440929104629e-16,-1,0.780469050365244,8,0.033041788143829,0.581632653061224,0.20936511784233,4.7763448386521,0.91328215210586,0.0808163265306122,3.7,0,2.86021505376344,57.9208842811495,0,1.14,2.63423303325074,9,57,0.739172127217517
"27",27,0.1,"Spatial",1,1,50,43,0,16,0,4,1.72,0,-8.73144512752964e-16,-3.42683183015976e-16,-1,0.804759329367225,9,0.0555497709287797,0.272727272727273,0.361369857857587,2.76724795457094,0.950785852320125,0.046530612244898,4.58,0,3.48258706467662,52.7575359456547,0,0.3,0.614451804788759,2,15,0.0994764397905756
"28",28,0.1,"Spatial",1,1,50,34,0,6,0,3,1.36,0,-1.68540947506219e-15,-8.94393181024953e-16,-1,0.866782006920415,4,0.00454671664584201,0.473684210526316,0.376585086894771,2.65544238154983,0.954156744256213,0.033469387755102,1.68,0,1.62295081967213,44.3872174484244,0,0.36,0.631163486696415,2,18,0.289817232375979
"29",29,0.1,"Spatial",1,1,50,33,0,4,0,3,1.32,0,-1.47915923736782e-15,-7.48101743650719e-16,-1,0.899908172635445,3,0.00149243370817715,0.67741935483871,0.333333333333333,3,0.958333333333333,0.0342857142857143,1.26,0,1.31111111111111,46.5259033758596,0,0.42,0.859283042389861,3,21,0.496951219512195
"30",30,0.1,"Spatial",1,1,50,40,0,8,0,4,1.6,0,-6.9021447384736e-16,-7.10223987390544e-16,-1,0.8478125,5,0.0118874080244343,0.428571428571429,0.319531719971808,3.12957974904097,0.943909614866288,0.0489795918367347,2.52,0,2.10576923076923,51.381135750185,0,0.42,0.859283042389861,3,21,0.35656836461126
"31",31,0.1,"Spatial",1,1,50,43,0,11,0,7,1.72,0,-1.02277858024587e-15,-4.40766015433313e-16,-1,0.792590589507842,5,0.0234277384423157,0.513157894736842,0.235432769240711,4.24749708048322,0.925960026529231,0.107755102040816,2.38,0,1.93457943925234,52.2936023357014,0,0.78,1.86580397946727,7,39,0.38239134489834
"32",32,0.1,"Spatial",1,1,50,40,0,7,0,3,1.6,0,-6.36540790219783e-16,-1.02237533866249e-15,-1,0.8875,6,0.00631681243926142,0.324324324324324,0.428412206443545,2.33420053154292,0.958891471526708,0.0285714285714286,2.5,0,1.96629213483146,53.9974380820302,0,0.24,0.4314191105869,1,12,0.0436005625879042
"33",33,0.1,"Spatial",1,1,50,41,0,17,0,4,1.64,0,-6.95906991138911e-16,-5.49990064324987e-16,-1,0.809934562760262,9,0.0583784534221852,0.375,0.349009887526273,2.86524833748362,0.907582499799632,0.0481632653061225,3.44,0,3.52023121387283,51.2237006326181,0,0.42,0.64174506986332,2,21,0.23313293253173
"34",34,0.1,"Spatial",1,1,50,38,0,9,0,4,1.52,0,-1.27642186268735e-15,-4.37977103985734e-16,-1,0.818559556786703,5,0.009868573279652,0.403846153846154,0.294377246210102,3.39700168023952,0.922231755324376,0.0506122448979592,2.1,0,1.85882352941176,46.5164715670342,0,0.42,0.835195198985341,3,21,0.412371134020619
"35",35,0.1,"Spatial",1,1,50,47,0,8,0,5,1.88,0,-1.16961800600857e-15,-6.44938610793962e-16,-1,0.837483023992757,6,0.00831250867694016,0.545454545454545,0.288625216512684,3.46470073572402,0.940591439285593,0.0636734693877551,2.52,0,2.08035714285714,53.9774883184715,0,0.84,1.29929337153167,4,42,0.319619047619047
"36",36,0.1,"Spatial",1,1,50,43,0,16,0,5,1.72,0,-1.67925230000505e-15,-6.49281791362238e-16,-1,0.806111411573824,12,0.046196029432181,0.507692307692308,0.281424125218089,3.5533556308474,0.943803111015721,0.0669387755102041,3.9,0,3.72049689440994,51.8531335806483,0,0.66,1.28745913349052,5,33,0.516226741670272
"37",37,0.1,"Spatial",1,1,50,55,0,17,0,6,2.2,0,-3.99443879706467e-16,-4.57384977039399e-16,-1,0.775537190082645,9,0.04053866444537,0.525,0.20930254653254,4.77777273409586,0.903805574512996,0.0775510204081633,4.2,0,2.98086124401914,60.3953127722282,0,1.26,2.48103006916112,9,63,0.550883607556368
"38",38,0.1,"Spatial",1,1,50,37,0,6,0,3,1.48,0,-7.87662892550205e-16,-5.99913100977733e-16,-1,0.882395909422937,4,0.00442523948354852,0.486486486486487,0.376585086894771,2.65544238154983,0.954156744256213,0.0310204081632653,1.86,0,1.67164179104478,50.9356221068959,0,0.36,0.562791874388349,2,18,0.333333333333333
"39",39,0.1,"Spatial",1,1,50,42,0,11,0,5,1.68,0,-7.99317900842379e-16,-7.39867594785616e-16,-1,0.806689342403628,6,0.0154449534916007,0.483870967741935,0.301091528925951,3.32124920142119,0.937232203358774,0.0677551020408163,2.56,0,2.36752136752137,51.4031907417723,0,0.6,1.04978131833565,4,30,0.381139489194499
"40",40,0.1,"Spatial",1,1,50,42,0,12,0,4,1.68,0,-6.27028236247528e-16,-3.05866538395623e-16,-1,0.817176870748299,8,0.0264820213799806,0.382978723404255,0.361700655988753,2.76471713125977,0.939093052454649,0.0473469387755102,3.46,0,2.90277777777778,55.9340802555953,0,0.36,0.631163486696415,2,18,0.562119895742832
"41",41,0.1,"Spatial",1,1,50,34,0,13,0,4,1.36,0,-1.01707374934216e-15,-7.2232154457782e-16,-1,0.803200692041522,8,0.0237748160488685,0.307692307692308,0.395725535894832,2.52700396940206,0.945770859570288,0.0538775510204082,2.62,0,2.91666666666667,43.8840308680408,0,0.24,0.4314191105869,1,12,0.010909090909091
"42",42,0.1,"Spatial",1,1,50,40,0,28,0,5,1.6,0,-9.59603693838825e-16,-3.57454662711793e-16,-1,0.7140625,15,0.155889906983201,0.344262295081967,0.26240970262009,3.81083469862307,0.921119499732749,0.0693877551020408,6.72,0,5.69509043927649,49.6067819300806,0,0.42,1.31070941999875,5,21,0.609222352481438
"43",43,0.1,"Spatial",1,1,50,35,0,9,0,3,1.4,0,-1.61363001215561e-15,-6.4544941413758e-16,-1,0.875102040816326,7,0.0121997778703318,0.428571428571429,0.44729512765914,2.23566039101156,0.956316978136359,0.0326530612244898,2.24,0,2.27631578947368,49.5359185774702,0,0.24,0.4314191105869,1,12,0.186046511627907
"44",44,0.1,"Spatial",1,1,50,35,0,6,0,4,1.4,0,-1.20523415377958e-15,-5.53221374663158e-16,-1,0.873469387755102,5,0.00504997917534361,0.416666666666667,0.390388203202208,2.56155281280883,0.967467649733149,0.0530612244897959,1.94,0,1.83098591549296,46.4380028960388,0,0.3,0.543983793275993,2,15,0.0858208955223884
"45",45,0.1,"Spatial",1,1,50,41,0,10,0,4,1.64,0,-6.12203136427988e-16,-7.13226501019991e-16,-1,0.841463414634146,7,0.0146293211162016,0.489795918367347,0.333333333333334,3,0.958333333333333,0.0481632653061225,2.7,0,2.44036697247706,52.997648447703,0,0.48,0.8628382211738,3,24,0.252692626346313
"46",46,0.1,"Spatial",1,1,50,48,0,11,0,5,1.92,0,-1.71907039449913e-15,-6.43950085869323e-16,-1,0.726779513888889,5,0.0128360868156787,0.7265625,0.2,5,0.916666666666667,0.0628571428571429,1.64,0,1.81052631578947,46.9071526427494,0,1.86,3.33815297823848,10,93,0.76780185758514
"47",47,0.1,"Spatial",1,1,50,37,0,10,0,4,1.48,0,-1.05111188947175e-15,-8.77436878316399e-16,-1,0.85427319211103,5,0.0160523393030682,0.533333333333333,0.307209491474481,3.25510776115805,0.909154479052548,0.0514285714285714,1.92,0,1.96153846153846,49.6532292095233,0,0.48,0.973946317089104,3,24,0.612311722331369
"48",48,0.1,"Spatial",1,1,50,35,0,9,0,4,1.4,0,-7.29235467174009e-16,-8.01577362870775e-16,-1,0.828979591836735,5,0.0150631681243926,0.466666666666667,0.362304952386995,2.76010579875224,0.935970381447419,0.0530612244897959,1.88,0,2.01234567901235,44.7731924025795,0,0.42,0.574633867460536,2,21,-0.0294117647058827
"49",49,0.1,"Spatial",1,1,50,37,0,9,0,3,1.48,0,-1.28625376449072e-15,-5.77224947324988e-16,-1,0.85427319211103,6,0.0147160905178398,0.538461538461538,0.333333333333333,3,0.958333333333333,0.0310204081632653,2.22,0,2.21428571428571,50.5753611921562,0,0.42,0.859283042389861,3,21,0.497530864197531
"50",50,0.1,"Spatial",1,1,50,33,0,8,0,3,1.32,0,-8.3745808868488e-16,-6.23071187428661e-16,-1,0.861340679522498,6,0.00871164792447591,0.214285714285714,0.448766924389179,2.22832821594664,0.964231718100127,0.0342857142857143,2.42,0,2.19512195121951,46.0348243918779,0,0.12,0.328260722659316,1,6,-0.0572082379862702
"51",51,0.1,"Spatial",1,1,50,39,0,13,0,4,1.56,0,-1.04989683715013e-15,-1.73513849010322e-16,-1,0.787310979618672,9,0.0262911286963765,0.3125,0.372364044331792,2.68554393267079,0.953913620535313,0.0497959183673469,3.32,0,2.99300699300699,49.8878311179583,0,0.3,0.505076272276105,2,15,0.104683195592286
"52",52,0.1,"Spatial",1,1,50,41,0,9,0,6,1.64,0,-1.14943320122116e-15,-8.30564703693579e-16,-1,0.80785246876859,6,0.0148896293211162,0.608695652173913,0.255278782749862,3.91728599309353,0.939223208477218,0.0889795918367347,1.98,0,2.04545454545455,48.482478824333,0,0.84,1.5696093365509,7,42,0.49912739965096
"53",53,0.1,"Spatial",1,1,50,48,0,18,0,5,1.92,0,-8.79680526142962e-16,-4.51180843470524e-16,-1,0.779730902777778,9,0.0534673052894627,0.38961038961039,0.294988436613133,3.38996338799363,0.942064107967313,0.0628571428571429,4.12,0,3.31924882629108,57.2906349133714,0,0.6,1.12485826771597,4,30,0.392405063291139
"54",54,0.1,"Spatial",1,1,50,42,0,10,0,4,1.68,0,-1.20950602153211e-15,-2.09538555329335e-16,-1,0.824546485260771,5,0.0133971956129391,0.39344262295082,0.288050550313085,3.47161287806286,0.93026015168143,0.0473469387755102,2.58,0,2.13274336283186,52.9578799433041,0,0.48,1.03490115864428,4,24,0.377154308617234
"55",55,0.1,"Spatial",1,1,50,38,0,8,0,5,1.52,0,-1.02017656086539e-15,-6.80651328351547e-16,-1,0.831024930747922,4,0.00796543107038734,0.620689655172414,0.243687331652327,4.10361914679552,0.928965258124994,0.0710204081632653,1.74,0,1.59420289855072,47.7344604397497,0,0.72,1.80746750330682,6,36,0.610600706713781
"56",56,0.1,"Spatial",1,1,50,35,0,9,0,3,1.4,0,-1.15258402537087e-15,-7.11469568108508e-16,-1,0.870204081632653,7,0.0127898098014716,0.193548387096774,0.460811127189112,2.17008648662603,0.975623198195291,0.0326530612244898,2.52,0,2.25555555555556,48.2059791890246,0,0.12,0.328260722659316,1,6,-0.286764705882353
"57",57,0.1,"Spatial",1,1,50,42,0,24,0,4,1.68,0,-1.12885262972494e-15,-7.35199888363705e-16,-1,0.780328798185941,13,0.0933465222823823,0.263157894736842,0.29197650643976,3.42493309545204,0.919368349034684,0.0473469387755102,5.28,0,4.74916387959866,52.3206962157158,0,0.3,0.788954358370519,4,15,0.360995850622406
"58",58,0.1,"Spatial",1,1,50,39,0,6,0,4,1.56,0,-1.37399318035781e-15,-1.06500974029379e-15,-1,0.865220249835635,4,0.00456407052616965,0.6,0.324030399223269,3.0861301976515,0.956538954215594,0.0497959183673469,1.68,0,1.54411764705882,48.6589418673966,0,0.66,1.11776015097249,3,33,0.282815472415979
"59",59,0.1,"Spatial",1,1,50,35,0,7,0,4,1.4,0,-6.96189917751762e-16,-8.58960933377743e-16,-1,0.845714285714286,5,0.00558794946550049,0.292682926829268,0.355415726775845,2.81360650264833,0.95072929110007,0.0530612244897959,2.2,0,1.92857142857143,45.2170381702841,0,0.24,0.591090310445063,2,12,0.186773905272565
"60",60,0.1,"Spatial",1,1,50,39,0,9,0,5,1.56,0,-6.31245953112813e-16,-2.80043781716221e-16,-1,0.816568047337278,5,0.0101809431255495,0.491803278688525,0.258806601325074,3.8638890773267,0.929943251388865,0.0702040816326531,1.8,0,1.71428571428571,47.9274390806885,0,0.6,1.24539969815448,6,30,0.467374810318665
"61",61,0.1,"Spatial",1,1,50,44,0,17,0,5,1.76,0,-1.86727756155931e-15,-7.70290192249482e-16,-1,0.795712809917355,11,0.0630466472303207,0.549295774647887,0.235600670333889,4.24447009672264,0.927729398127854,0.0661224489795918,3.9,0,3.92090395480226,53.8849909762717,0,0.78,1.93031667064749,7,39,0.623931623931624
"62",62,0.1,"Spatial",1,1,50,43,0,20,0,4,1.72,0,-9.74901494473624e-16,-1.01394509557642e-15,-1,0.783937263385614,11,0.0697799527974455,0.338709677419355,0.294375751052679,3.39701893387627,0.935659382871902,0.046530612244898,4.64,0,4.32905982905983,52.2281104538589,0,0.42,1.01196918562428,4,21,0.375069871436557
"63",63,0.1,"Spatial",1,1,50,36,0,7,0,4,1.44,0,-1.09709835916542e-15,-6.41956790337806e-16,-1,0.862654320987654,4,0.00881577120644176,0.439024390243902,0.314273352598613,3.1819433360524,0.942711619529886,0.0522448979591837,1.66,0,1.63636363636364,48.2739209236076,0,0.36,0.749421545634514,3,18,0.366488140780413
"64",64,0.1,"Spatial",1,1,50,43,0,14,0,4,1.72,0,-1.04722613233687e-15,-5.40130417272702e-16,-1,0.827744726879394,8,0.0352457309454394,0.483870967741935,0.315139506005225,3.17319784077919,0.945921615088106,0.046530612244898,3,0,2.8943661971831,52.6754636983746,0,0.6,0.903507902905251,3,30,0.248795180722892
"65",65,0.1,"Spatial",1,1,50,44,0,8,0,4,1.76,0,-8.63494347521584e-16,-5.17797856539531e-16,-1,0.87396694214876,5,0.00872900180480355,0.444444444444444,0.333333333333334,3,0.958333333333333,0.0457142857142857,2.6,0,1.97,55.7856934108981,0,0.48,0.908912784033535,3,24,0.205555555555556
"66",66,0.1,"Spatial",1,1,50,38,0,10,0,4,1.52,0,-9.31778579402871e-16,-6.96901469350317e-16,-1,0.827216066481994,7,0.0146987366375121,0.409090909090909,0.354035896808674,2.82457233578327,0.945750440423477,0.0506122448979592,2.68,0,2.44339622641509,51.0948057479265,0,0.36,0.562791874388349,2,18,0.414855072463768
"67",67,0.1,"Spatial",1,1,50,42,0,13,0,4,1.68,0,-3.60348268207947e-16,-8.18941373924639e-16,-1,0.803854875283447,8,0.0303172289323893,0.169811320754717,0.373813487408255,2.67513087056665,0.94758168715571,0.0473469387755102,3.98,0,2.95027624309392,51.937731278804,0,0.18,0.481917936955229,2,9,-0.221364985163205
"68",68,0.1,"Spatial",1,1,50,52,0,17,0,5,2.08,0,-2.08213736722902e-15,-3.81100173366483e-16,-1,0.812684911242604,10,0.0471504928502013,0.587628865979381,0.283813185640932,3.52344447190398,0.925042927753505,0.0595918367346939,3.66,0,3.35326086956522,57.3683413440398,0,1.14,1.35541243064348,4,57,0.270509301616346
"69",69,0.1,"Spatial",1,1,50,36,0,9,0,3,1.44,0,-7.8176947792648e-16,-5.174561089299e-16,-1,0.846836419753086,7,0.0116791614605026,0.405405405405405,0.367177280699641,2.72348005327165,0.944165727075126,0.0318367346938776,2.54,0,2.3956043956044,48.5633543561954,0,0.3,0.614451804788759,2,15,0.449235048678721
"70",70,0.1,"Spatial",1,1,50,36,0,12,0,5,1.44,0,-1.34737117965967e-15,-4.63042782299739e-16,-1,0.779706790123457,6,0.0220914896570873,0.526315789473684,0.254301068869593,3.93234682199785,0.923686358638927,0.0726530612244898,2.08,0,2.30927835051546,44.9980776241002,0,0.6,1.39970842444753,6,30,0.665454545454545
"71",71,0.1,"Spatial",1,1,50,42,0,17,0,3,1.68,0,-1.04420154250463e-15,-9.48203374699109e-16,-1,0.797619047619048,12,0.0449639039289185,0.388888888888889,0.356464679165803,2.80532703083008,0.871047065853602,0.0269387755102041,4.64,0,3.95767195767196,51.3245974238021,0,0.42,0.64174506986332,2,21,0.319444444444444
"72",72,0.1,"Spatial",1,1,50,37,0,7,0,4,1.48,0,-1.05822998014347e-15,-3.86495318534177e-16,-1,0.872169466764061,4,0.00871164792447591,0.5,0.372364044331791,2.68554393267079,0.964884501402688,0.0514285714285714,1.72,0,1.69565217391304,47.5913043065988,0,0.42,0.64174506986332,2,21,0.177777777777778
"73",73,0.1,"Spatial",1,1,50,34,0,12,0,3,1.36,0,-1.15252073214199e-15,-9.48112540943222e-16,-1,0.845588235294118,9,0.0224212133833125,0.222222222222222,0.41809766751549,2.39178564650316,0.934432576046088,0.033469387755102,2.94,0,3,48.2865817274314,0,0.12,0.328260722659316,1,6,0.175757575757576
"74",74,0.1,"Spatial",1,1,50,34,0,8,0,4,1.36,0,-7.77406584412633e-16,-4.14455809501523e-16,-1,0.823529411764706,6,0.0102214355129807,0.307692307692308,0.390530827975589,2.56061731460162,0.949831187770785,0.0538775510204082,2.22,0,2.16842105263158,44.9569638243033,0,0.24,0.4314191105869,1,12,0.134545454545455
"75",75,0.1,"Spatial",1,1,50,55,0,10,0,7,2.2,0,-1.82333303436784e-15,-4.50577495627287e-16,-1,0.727272727272727,3,0.00640358184089962,0.758620689655172,0.162087781905174,6.16949648052452,0.886427261336664,0.0979591836734694,1.7,0,1.53684210526316,52.1182704210542,0,2.64,5.08603530287009,17,132,0.74956475157359
"76",76,0.1,"Spatial",1,1,50,43,0,10,0,5,1.72,0,-1.19774968541122e-15,-5.72302593835481e-16,-1,0.819632233639805,6,0.0154623073719284,0.557142857142857,0.266259439738484,3.75573538719298,0.936295261314154,0.0669387755102041,2.36,0,2.09,51.7957315431974,0,0.78,1.50224322061294,5,39,0.474006116207951
"77",77,0.1,"Spatial",1,1,50,34,0,8,0,3,1.36,0,-1.59799283267255e-15,-4.89188403511407e-16,-1,0.849480968858132,6,0.00891989448840761,0.363636363636364,0.376585086894771,2.65544238154983,0.954156744256213,0.033469387755102,2.26,0,2.1025641025641,45.8655870589935,0,0.24,0.517450579322138,2,12,0.373848987108656
"78",78,0.1,"Spatial",1,1,50,43,0,9,0,5,1.72,0,-1.60849517537421e-15,-5.16420504188211e-16,-1,0.854515954570038,5,0.0186033597112314,0.5625,0.274291885177432,3.64575131106459,0.944880181019488,0.0669387755102041,1.96,0,1.85714285714286,53.1333831846155,0,0.72,1.32541868625637,5,36,0.353127474267617
"79",79,0.1,"Spatial",1,1,50,39,0,6,0,4,1.56,0,-1.42245662860055e-15,-8.28434318675673e-16,-1,0.870479947403024,4,0.00378314591142579,0.6,0.27098020575379,3.69030644588332,0.93899884961157,0.0497959183673469,1.7,0,1.50793650793651,52.0985222535811,0,0.6,1.34011878852098,5,30,0.633893280632411
"80",80,0.1,"Spatial",1,1,50,50,0,14,0,6,2,0,-1.88905468891186e-15,-8.71240267478807e-16,-1,0.7842,6,0.0332153269471054,0.666666666666667,0.230249393072197,4.34311676854862,0.923148009299792,0.0816326530612245,2.36,0,2.41984732824427,51.7954464770581,0,1.56,2.29604806889879,8,78,0.540461779869985
