"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"2",0.001,"ER","1","1",50,1,0,2,0,1,0.04,0,0,0,-1,0,1,0,NA,1,1,1,0.0195918367346939,0.04,0,1,2,0,0,0,0,0,NA
"3",0.001,"ER","1","1",50,2,0,2,0,1,0.08,0,0,0,-1,0.5,1,0,NA,1,1,0.960471494767585,0.0187755102040816,0.08,0,1,4,0,0,0,0,0,NA
"4",0.001,"ER","1","1",50,2,0,2,0,1,0.08,0,0,0,-1,0.5,1,0,NA,1,1,0.963033173244917,0.0187755102040816,0.08,0,1,4,0,0,0,0,0,NA
"5",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"6",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"7",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"8",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"9",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"10",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"11",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"12",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"13",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"14",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"15",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"16",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"17",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"18",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"19",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"20",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"21",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"22",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"23",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"24",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"25",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"26",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"27",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"28",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"29",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"30",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"31",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"32",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"33",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"34",0.001,"ER","1","1",50,0,0,1,0,0,0,0,0,0,-1,0,0,0,NA,Inf,0,0,0,0,0,NA,0,0,0,0,0,0,NA
