"","mu","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.7,"Spatial_noncomm","1","1",100,847,1,100,9,34,16.94,9,7.04904887802089,0.554165757201061,0.00535163010923268,0.158345520496368,3,0.0225217193595732,0.213169863555468,0.0519937266123275,19.2330895505171,0.538641145438645,0.172323232323232,2.93,2,1.89373737373737,324.21714173721,4,32.34,27.2612575208144,116,3234,0.0726830487962156
"2",0.7,"Spatial_noncomm","1","1",100,851,1,100,9,33,17.02,9,7.26245951345167,0.579846327234032,0.00533755885825743,0.161574617028236,3,0.0176394050238101,0.21750680316185,0.0511452556275892,19.5521556736647,0.550441282221441,0.161414141414141,2.88,2,1.89939393939394,322.757808206848,2,33.57,30.3665336124551,134,3357,0.114424170706544
"3",0.7,"Spatial_noncomm","1","1",100,851,1,100,9,33,17.02,9,7.18528320015121,0.565142121145186,0.00534930678103241,0.167046844959259,3,0.0189697229635632,0.223776223776224,0.0510385144401363,19.593046760264,0.569992644269745,0.161414141414141,2.9,2,1.89474747474747,322.732053197276,4,34.56,30.7920099829141,153,3456,0.108512492624932
"4",0.7,"Spatial_noncomm","1","1",100,843,1,100,8,31,16.86,8,6.60110530830617,0.579584020708535,0.00533033576102114,0.15295384824276,3,0.0187112651685781,0.218904488827368,0.051517653826123,19.4108218393465,0.533119460980014,0.142828282828283,2.92,2,1.90222222222222,321.535805278355,3,33.21,28.9479836530242,129,3321,0.117185949638338
"5",0.7,"Spatial_noncomm","1","1",100,842,1,100,7,34,16.84,7,5.87067897394571,0.580933228537737,0.00533081798357101,0.148036435246468,3,0.0203754382624424,0.220031545741325,0.0512591485915642,19.5087126391438,0.574253703994227,0.173333333333333,2.96,2,1.9020202020202,322.279891080862,1,33.48,31.0374423605237,148,3348,0.104269787441717
"6",0.7,"Spatial_noncomm","1","1",100,829,1,100,8,29,16.58,8,6.72703879822976,0.563440942291187,0.00532762122297742,0.135653287172318,3,0.0165382995425553,0.209718319512028,0.0527128293906674,18.9707138007858,0.514784767652038,0.125454545454545,2.86,2,1.90262626262626,322.172562274036,3,30.6,26.4510220153507,105,3060,0.11044190317545
"7",0.7,"Spatial_noncomm","1","1",100,835,1,100,8,31,16.7,8,6.91624031888827,0.582606431591457,0.00533487339036089,0.141932651400566,3,0.0199342933320867,0.199427285743506,0.0527405503118872,18.9607426180877,0.528662668817499,0.144444444444444,2.9,2,1.89959595959596,323.279277216668,4,29.25,25.3203216185871,110,2925,0.124694639934975
"8",0.7,"Spatial_noncomm","1","1",100,833,1,100,8,32,16.66,8,6.54843786787763,0.600578381610046,0.00533570984458711,0.148728385567665,3,0.0188136478546526,0.209326002850743,0.052729576576307,18.9646886041814,0.544730946260131,0.154949494949495,2.9,2,1.89959595959596,323.28215817457,3,30.84,26.1525130607737,124,3084,0.0691964000750854
"9",0.7,"Spatial_noncomm","1","1",100,837,1,100,9,30,16.74,9,7.00843079854576,0.586644449606667,0.00535638817339869,0.146862760186195,3,0.0189663301570035,0.203666398066076,0.0523246426622756,19.1114539750305,0.499189623510902,0.133939393939394,2.89,2,1.89151515151515,322.750182016192,1,30.33,26.2605649734973,103,3033,0.0743939052558407
"10",0.7,"Spatial_noncomm","1","1",100,842,1,100,8,31,16.84,8,6.8345169336621,0.585994125476631,0.00534009670748645,0.163664877414703,3,0.0229054327433122,0.21445575982013,0.0517125482547213,19.3376662676587,0.518537890641155,0.143030303030303,2.87,2,1.89838383838384,321.883559608729,1,32.43,30.3964561331505,120,3243,0.100559322119557
