"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.3,"ER","1","1",400,23924,1,400,93,149,119.62,93,89.8496081878827,0.849568609357575,0.00147438414702865,0.0407817792974302,2,0.00101249051574342,0.300338075874116,0.00830839903967404,120.360131383294,0.19408824052848,0.0736340852130326,2,2,1.70020050125313,3218.01985132317,1234,2144.0925,338.522854844218,3262,857637,-0.00595089761261022
"2",0.3,"ER","1","1",400,23888,1,400,94,142,119.44,94,91.0309650782369,0.853240345275853,0.00147397282120662,0.0319964374731668,2,0.000744925206684962,0.299209455192797,0.00832363486609174,120.139820653803,0.167088089369172,0.0565413533834586,2,2,1.70065162907268,3222.42239177042,1313,2128.695,331.336750271081,3047,851478,0.00968891283808399
"3",0.3,"ER","1","1",400,24169,1,400,94,155,120.845,94,91.1115839357754,0.854080077640902,0.00147706288666645,0.0364135345499488,2,0.0012094567054022,0.303422651976349,0.00822355968822291,121.601841284391,0.213592401729106,0.0856015037593985,2,2,1.69713032581454,3225.84443246459,1313,2211.075,354.274930231418,3539,884430,-0.00719335276493733
"4",0.3,"ER","1","1",400,23946,1,400,98,150,119.73,98,93.8503279783602,0.852899826053404,0.0014746078098047,0.0368672585577356,2,0.00104534706056841,0.300258269086596,0.008303589502528,120.429845393435,0.19862032876189,0.0758646616541353,2,2,1.69992481203008,3223.90284254354,1421,2146.7025,334.513845417031,3351,858681,-0.00256738166296461
"5",0.3,"ER","1","1",400,24145,1,400,89,149,120.725,89,86.8120413804617,0.854400121733291,0.0014767933881566,0.0391501550157657,2,0.000843635947567482,0.302817375949921,0.00823265889498692,121.467439955386,0.196071354920303,0.0708646616541353,2,2,1.69743107769424,3226.70799061185,1199,2201.985,348.383664541405,3443,880794,-0.00453975160862302
"6",0.3,"ER","1","1",400,23624,1,400,85,140,118.12,85,83.0210080060173,0.848644829373,0.00147110062538668,0.0376351904595979,2,0.000723657097566596,0.295873176726787,0.00841730653047498,118.802849388873,0.162572479368589,0.0548370927318296,2,2,1.70395989974937,3203.6659148631,1058,2058.3675,313.33705929169,2914,823347,0.0073342345481122
"7",0.3,"ER","1","1",400,23850,1,400,97,143,119.25,97,92.6640803887517,0.851809295362773,0.00147354161572184,0.0389190652620106,2,0.000791548570903902,0.29833715210098,0.00834145260672308,119.883196266561,0.164944549946361,0.0595238095238095,2,2,1.70112781954887,3211.54055784966,1379,2114.88,310.016097245576,3027,845952,-0.0183309012254686
"8",0.3,"ER","1","1",400,23814,1,400,94,147,119.07,94,90.6487011766364,0.848613616812486,0.00147318868001311,0.0386546782467683,2,0.000943375598849569,0.29856603816264,0.00834623416617392,119.814515156171,0.195295069838919,0.07,2,2,1.70157894736842,3210.79710541233,1320,2111.88,340.262268888387,3268,844752,-0.000845924953336564
"9",0.3,"ER","1","1",400,23939,1,400,97,151,119.695,97,92.7855645546153,0.852901972852528,0.00147451301458606,0.0367963826197411,2,0.00103501440258995,0.300101855805781,0.00830945514520594,120.344833990342,0.208915138561445,0.0784586466165414,2,2,1.70001253132832,3220.70547808866,1379,2143.4625,320.64942496139,3423,857385,-0.00450148773783594
"10",0.3,"ER","1","1",400,24290,1,400,97,147,121.45,97,93.9783055142943,0.856052118411161,0.0014783376579618,0.0372140227500114,2,0.000861971371016127,0.304026114528842,0.00819100027814686,122.085211334682,0.175607882449725,0.0640350877192983,2,2,1.69561403508772,3236.66974350139,1435,2235.5025,326.126003900026,3251,894201,-0.00817762522196319
"11",0.3,"ER","1","1",400,23909,1,400,93,148,119.545,93,90.1748211705299,0.852552160980062,0.00147421793124994,0.034059652804628,2,0.000909171895636348,0.299460128929459,0.00831444375319216,120.272627933296,0.19603658248683,0.0713157894736842,2,2,1.70038847117794,3219.39874056725,1290,2134.995,339.289556991826,3339,853998,-0.0116918099838174
"12",0.3,"ER","1","1",400,24181,1,400,97,146,120.905,97,93.0902416433453,0.856396965855114,0.00147719405546229,0.0342670892439887,2,0.000813452513251605,0.303353503891995,0.00821901268597255,121.669115039414,0.178021705990993,0.0628947368421053,2,2,1.69697994987469,3228.34623540079,1373,2212.8,355.955841929176,3219,885120,0.00135547750279033
"13",0.3,"ER","1","1",400,24011,1,400,95,145,120.055,95,91.975643272229,0.850278969832172,0.00147529271131721,0.0337583940679973,2,0.000814276298825141,0.30047150263935,0.00828506517655451,120.699110832568,0.172319351216734,0.0625187969924812,2,2,1.69911027568922,3222.0447182613,1343,2158.89,320.648673519124,3102,863556,0.000404437217012957
"14",0.3,"ER","1","1",400,24042,1,400,95,146,120.21,95,91.8197988764981,0.852484701362286,0.00147565183489504,0.0359025315353457,2,0.000892511262057859,0.301297501155138,0.00827091615248841,120.905590331627,0.174350073231449,0.0646365914786967,2,2,1.69872180451128,3229.90976275201,1329,2171.43,329.159825277085,3232,868572,-0.00571504063326126
"15",0.3,"ER","1","1",400,23694,1,400,94,142,118.47,94,90.582039325793,0.850575182612726,0.00147188139246039,0.0370578155364297,2,0.000771188650423414,0.296874542521489,0.00838934842828439,119.198768360667,0.16722748880321,0.0589724310776942,2,2,1.70308270676692,3209.5278219405,1274,2078.625,322.017666937,2992,831450,-0.0108410922372396
"16",0.3,"ER","1","1",400,24043,1,400,90,147,120.215,90,87.6554138245354,0.854565992087811,0.00147565835966214,0.0344981311981985,2,0.000842332505937758,0.300990831951252,0.00827097179582093,120.904776933863,0.185667345315916,0.0671303258145363,2,2,1.69870927318296,3224.11391401995,1201,2169.1875,329.806136332629,3247,867675,0.00285658084204059
"17",0.3,"ER","1","1",400,23852,1,400,93,146,119.26,93,89.9528904706643,0.85019681547848,0.00147359645606159,0.0361525702660959,2,0.000919587026516275,0.299153620026447,0.00833457888791808,119.982066694409,0.178259780342099,0.0670175438596491,2,2,1.70110275689223,3213.04719507639,1256,2122.56,332.529225202891,3151,849024,-0.0129997582109257
"18",0.3,"ER","1","1",400,24015,1,400,93,149,120.075,93,89.8077596127786,0.85163954945337,0.0014753848033965,0.0333409479440399,2,0.000944285007266355,0.300938569754788,0.00827578423692318,120.834469745889,0.193625141965,0.0724937343358396,2,2,1.69906015037594,3224.73437758435,1288,2165.25,342.599874759848,3336,866100,-0.0153076784185218
"19",0.3,"ER","1","1",400,23884,1,400,93,145,119.42,93,89.7270868666917,0.85322021500357,0.00147394953395803,0.0332376168493838,2,0.000859903367063767,0.298778009010949,0.00832204641486807,120.16275206221,0.180861273763733,0.0641102756892231,2,2,1.70070175438596,3213.9457789244,1251,2125.875,335.606493786517,3147,850350,-0.00651274346485787
"20",0.3,"ER","1","1",400,24110,1,400,92,146,120.55,92,89.4740791354807,0.851762135818772,0.00147639428848243,0.0360088146733802,2,0.0008056250847999,0.301827315463627,0.00824770136718741,121.245903007399,0.175098509623966,0.0637844611528822,2,2,1.69786967418546,3225.23453608356,1289,2187.6225,335.452068437949,3202,875049,-0.00802270325151895
"21",0.3,"ER","1","1",400,23942,1,400,94,147,119.71,94,90.9998923023326,0.849235379896436,0.00147455038281411,0.0408915713112581,2,0.000854697639592059,0.300199647450454,0.0083072708619442,120.376477018587,0.188300857747489,0.0683959899749373,2,2,1.69997493734336,3219.47523142894,1342,2144.955,323.254840962226,3290,857982,-0.00144114112820694
"22",0.3,"ER","1","1",400,23825,1,400,89,143,119.125,89,86.0648869005917,0.851486673066566,0.00147329012548974,0.0364269730865913,2,0.000751255856268609,0.298071838456199,0.00834578433547519,119.820973056939,0.171050939987837,0.0598370927318296,2,2,1.70144110275689,3212.36423055094,1175,2109.555,320.781153352039,3018,843822,-0.00712385421961065
"23",0.3,"ER","1","1",400,23824,1,400,90,147,119.12,90,87.4532036482629,0.850210797282649,0.00147329484179923,0.0394564494478425,2,0.00091218764746488,0.299108039930372,0.00834307638270061,119.859863931427,0.191417106128008,0.069874686716792,2,2,1.70145363408521,3209.94347243946,1189,2117.4075,333.617367373587,3215,846963,-0.000540343346880887
"24",0.3,"ER","1","1",400,23730,1,400,90,154,118.65,90,87.3330026591629,0.849287934243722,0.00147231215291804,0.0405720522474268,2,0.00122875455072169,0.298276163770844,0.00836988809468694,119.47591039297,0.227615002524711,0.0885964912280702,2,2,1.70263157894737,3210.61359687727,1177,2096.61,353.222760728611,3492,838644,-0.0156819955888371
"25",0.3,"ER","1","1",400,23928,1,400,92,146,119.64,92,89.3982802084664,0.853806980642688,0.00147441664025163,0.0360585082940228,2,0.000808811534558159,0.299783916238917,0.00830852042211673,120.358372994795,0.187666218405834,0.0660651629072682,2,2,1.70015037593985,3219.44613017722,1249,2140.335,333.947203329402,3191,856134,0.0039049855174001
"26",0.3,"ER","1","1",400,24062,1,400,95,148,120.31,95,91.5623608973695,0.853130833918052,0.00147586557843288,0.0441475739870488,2,0.000944030809826239,0.301210899131223,0.00826499465130408,120.99221381132,0.18506927052687,0.0693984962406015,2,2,1.69847117794486,3229.46049337121,1346,2174.1975,332.063078667722,3202,869679,-0.00670826204188634
"27",0.3,"ER","1","1",400,24107,1,400,83,150,120.535,83,81.321082109241,0.851065762668363,0.00147639340531538,0.0408813684734939,2,0.000970149825593297,0.302018587499017,0.00824281399241693,121.317792797455,0.194880240244491,0.0738471177944862,2,2,1.69790726817043,3224.31734958402,1120,2189.97,354.886418484933,3389,875988,-0.00289522494789333
