"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.8,"ER","1","1",500,100044,1,500,373,433,400.176,373,369.866595650457,0.957410988691606,0.00167310891034306,0.000642515012398176,2,6.80647649039199e-05,0.801964793899092,0.00249764926931033,400.376470903029,0.0758119968860617,0.0657795591182365,2,2,1.19804408817635,4176.45990343628,55509,64085.382,2876.82627053802,75012,32042691,-0.00122488179429418
"2",0.8,"ER","1","1",500,99691,1,500,367,425,398.764,367,364.438064251108,0.957891363395402,0.00166916787434941,0.00172745995858362,2,5.51418337927061e-05,0.799142934776033,0.00250647391673223,398.966848736944,0.0617866938913148,0.0525771543086172,2,2,1.20087374749499,4199.08237288974,53730,63410.01,2863.41900718729,71995,31705005,-0.0028031756454969
"3",0.8,"ER","1","1",500,99706,1,500,375,432,398.824,375,370.205777185736,0.956531886397745,0.00166933908142828,0.00907076967156409,2,6.8186731723051e-05,0.799274835117012,0.00250609188098928,399.027668373136,0.0771593427863896,0.0664849699398798,2,2,1.20075350701403,4195.84774632059,56015,63439.836,2869.99389669004,74473,31719918,-0.00665866879065551
"4",0.8,"ER","1","1",500,99704,1,500,368,424,398.816,368,364.87208945888,0.957172671968806,0.00166932289159397,0.00443156468534006,2,5.23337967118636e-05,0.799274984795772,0.00250611704670465,399.023661450658,0.0595729349485077,0.0504689378757515,2,2,1.20076953907816,4192.3289717572,54078,63437.952,2890.03085838557,71683,31718976,-0.0070451393947331
"5",0.8,"ER","1","1",500,99864,1,500,374,424,399.456,374,370.219919649436,0.958590891888116,0.00167108908254798,0.00368541706787721,2,5.29876658864553e-05,0.800487968786033,0.00250216898754265,399.653262820626,0.0575324975374982,0.049186372745491,2,2,1.1994869739479,4187.28762536732,55642,63736.698,2837.91223799065,71715,31868349,-0.00271415321496259
"6",0.8,"ER","1","1",500,99584,1,500,367,422,398.336,367,363.942764056755,0.956975390357646,0.00166796402081096,0.00655451916960417,2,5.71902259390964e-05,0.79828743428875,0.00250920615689822,398.532419207898,0.0546882191360258,0.0474228456913828,2,2,1.20173146292585,4198.61398418239,53714,63205.158,2801.87258686437,70672,31602579,-0.0057598998186314
"7",0.8,"ER","1","1",500,99723,1,500,366,427,398.892,366,363.03682302283,0.957006598537244,0.0016695968928988,0.00598576626693283,2,5.80447651775994e-05,0.799571329230742,0.00250542534984459,399.133823748542,0.0660763468327634,0.0563286573146293,2,2,1.20061723446894,4192.0844079053,53412,63491.076,3119.62789875289,72744,31745538,-0.00460587362759355
"8",0.8,"ER","1","1",500,99827,1,500,369,425,399.308,369,366.024313222478,0.956972130620134,0.00167068648988702,0.00713275824589868,2,5.45394886087143e-05,0.800235844041089,0.00250305813466839,399.511296261795,0.0602662904873946,0.0514869739478958,2,2,1.19978356713427,4190.95157808193,54297,63670.32,2876.9787881552,72065,31835160,-0.00220499180709569
"9",0.8,"ER","1","1",500,100075,1,500,376,428,400.3,376,371.733130718386,0.95770045031765,0.00167343649837321,0.00398651178990224,2,5.89005921437983e-05,0.802164922829316,0.00249694499926848,400.489398161741,0.064473958458206,0.0555110220440882,2,2,1.19779559118236,4175.91648977998,56541,64139.466,2792.65064770448,73234,32069733,-0.00447530713873103
"10",0.8,"ER","1","1",500,99862,1,500,369,424,399.448,369,366.166680830064,0.957350948524121,0.00167107674803606,0.00177449668148943,2,5.24439076644308e-05,0.80050045045062,0.00250218858538444,399.65013262434,0.0575346586431272,0.0492024048096192,2,2,1.19950300601202,4184.15274957671,54324,63736.062,2862.64757041113,71739,31868031,-0.00719154404965948
"11",0.8,"ER","1","1",500,99725,1,500,369,426,398.9,369,366.03036560561,0.956904274810828,0.00166956976214266,0.00825480233590482,2,5.7959224167698e-05,0.799496061134192,0.00250554504944565,399.114755578332,0.0635539481901854,0.0543086172344689,2,2,1.20060120240481,4191.95801889975,54243,63483.246,2950.53504904369,72330,31741623,-0.00255279220514142
"12",0.8,"ER","1","1",500,99854,1,500,376,422,399.416,376,371.765800898785,0.957148511252651,0.00167096429198027,0.00555431551171527,2,4.85078633971465e-05,0.800424541236034,0.00250246214078406,399.606445069609,0.0533124860271002,0.0452585170340681,2,2,1.19956713426854,4190.70831470616,56402,63717.786,2784.18278994387,71043,31858893,-0.00289624164320202
"13",0.8,"ER","1","1",500,99551,1,500,370,426,398.204,370,367.010893903902,0.957344164261729,0.00166758187488529,0.00064796909939069,2,5.93464071062501e-05,0.797896014714353,0.00251009153361116,398.391846117797,0.0652765666037962,0.0557034068136273,2,2,1.20199599198397,4200.351406479,54539,63130.854,2747.79079720681,72206,31565427,-0.0043811003310309
"14",0.8,"ER","1","1",500,100001,1,500,377,430,400.004,377,372.211581193518,0.958312660986352,0.00167262033920348,0.0022243102635723,2,6.24326011901899e-05,0.80160887941761,0.00249875211751061,400.199760909559,0.0698256063290625,0.0601122244488978,2,2,1.19838877755511,4179.5550732342,56779,64001.184,2838.67027673593,73928,32000592,-0.0045886782449302
"15",0.8,"ER","1","1",500,99701,1,500,369,427,398.804,369,366.036553284519,0.95697020132809,0.00166928417468366,0.00331615571440846,2,5.94297314118145e-05,0.799219312932783,0.00250620914711463,399.008997773106,0.0661280546704119,0.0565050100200401,2,2,1.20079358717435,4193.09490871381,54347,63429.192,2879.32196551518,72678,31714596,-0.00412203570813567
