"","radius","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.8,"Spatial","1","1",25,252,1,25,14,24,20.16,14,12.2667401125674,0.76209643453864,0.0363158907548523,0.0479891030486269,2,0.00744152296495381,0.874670986029561,0.048628765375022,20.5639602874567,0.149393030980146,0.16,1.84,1,1.16,56.2879977481543,88,172.8,44.5720390678581,228,4320,-0.108939415225041
"2",0.8,"Spatial","1","1",25,273,1,25,13,24,21.84,13,12.2911416676303,0.803211564565004,0.0385886665659485,0.00243529364408483,2,0.00380913653049596,0.936916695471829,0.0451062849080951,22.1698595226257,0.0795713251032315,0.09,1.68,1,1.09,52.1455582456833,78,216.84,44.7415541378109,249,5421,-0.125049647711861
"3",0.8,"Spatial","1","1",25,273,1,25,16,24,21.84,16,15.2280919565435,0.856511135598268,0.0384903008271751,0.00617209408418196,2,0.00238406699975524,0.924561098557274,0.0453468086730142,22.0522684895155,0.0846839787167176,0.09,1.72,1,1.09,54.2624525658108,114,212.76,39.2229524640866,249,5319,-0.118265318056001
"4",0.8,"Spatial","1","1",25,254,1,25,15,24,20.32,15,12.8513467428487,0.761044462796959,0.0365098246025387,0.0173522847045695,2,0.00652030603943434,0.877844311377246,0.0483487646608735,20.683051718367,0.144215142679698,0.153333333333333,1.8,1,1.15333333333333,56.5182041949195,100,175.92,43.1739890829343,230,4398,-0.12995871260593
"5",0.8,"Spatial","1","1",25,262,1,25,16,24,20.96,16,13.6547335127414,0.778117024819937,0.0373771435543404,0.0238258260008158,2,0.00459349610331334,0.899042972415087,0.0469842628064427,21.283722256527,0.118099032324913,0.126666666666667,1.68,1,1.12666666666667,54.4595194305341,117,191.64,43.1266352346977,238,4791,-0.18876308205228
"6",0.8,"Spatial","1","1",25,277,1,25,16,24,22.16,16,15.398875262848,0.858428895420182,0.0389540012350357,0.0113125415423112,2,0.00195668452413907,0.936834994088836,0.0447379055288649,22.3524098452664,0.0716343545536343,0.0766666666666667,1.6,1,1.07666666666667,53.6468426315693,119,221.88,38.0606095589653,253,5547,-0.142531381934266
"7",0.8,"Spatial","1","1",25,268,1,25,15,24,21.44,15,14.5022546820693,0.829985447198776,0.0379874507398423,0.0107763421697482,2,0.00336082577017245,0.913864412875382,0.0460512868970199,21.7149197640493,0.0993513146065542,0.106666666666667,1.68,1,1.10666666666667,54.7052937484413,99,203.28,42.3256423459822,244,5082,-0.149914022197906
"8",0.8,"Spatial","1","1",25,259,1,25,11,24,20.72,11,10.720570860764,0.810025465355748,0.0370798429915226,0.00268332314664362,2,0.00630337394596338,0.8969013006886,0.047269128399329,21.1554567190665,0.123675794823197,0.136666666666667,1.8,1,1.13666666666667,54.954279898374,53,187.56,47.6340914332022,235,4689,-0.110646683107815
"9",0.8,"Spatial","1","1",25,263,1,25,13,24,21.04,13,12.104633496721,0.781213632987841,0.0375009032437024,0.00817562781014616,2,0.0052228461089288,0.907806691449814,0.0466844665426661,21.4204011324854,0.112156472500637,0.123333333333333,1.68,1,1.12333333333333,54.5633349036189,77,195.36,45.9980796700616,239,4884,-0.13712722331172
"10",0.8,"Spatial","1","1",25,278,1,25,17,24,22.24,17,16.5288741588623,0.87332922154329,0.0390569204782775,0.00201205941721439,2,0.00173883336547179,0.938915925490854,0.0446126622318452,22.4151608528348,0.0689060498767474,0.0733333333333333,1.56,1,1.07333333333333,53.5125899631388,131,223.8,37.0618851832085,254,5595,-0.134958590924988
"11",0.8,"Spatial","1","1",25,257,1,25,13,24,20.56,13,11.7346824051399,0.792816274063502,0.0369184042612034,0.00869051764599007,2,0.00683768507210634,0.893839597055405,0.0475373656890066,21.0360836261328,0.128865929298573,0.143333333333333,1.84,1,1.14333333333333,55.2101224226199,72,184.56,49.0578569989898,233,4614,-0.147988332696205
"12",0.8,"Spatial","1","1",25,243,1,25,11,24,19.44,11,9.94903188949275,0.759581846177751,0.0356044284837977,0.0137174211248285,2,0.0125796878464318,0.868624089155594,0.0496625988207417,20.1358773754375,0.168005331502718,0.19,1.88,1,1.19,55.9430526333191,51,162.12,52.3611815502031,219,4053,-0.146429428434305
"13",0.8,"Spatial","1","1",25,254,1,25,13,24,20.32,13,12.3623829161124,0.795795645065186,0.0364992073225666,0.0411370822741646,2,0.00635510037151128,0.875199680511182,0.0483698636081591,20.6740297657428,0.144607401489445,0.153333333333333,1.8,1,1.15333333333333,56.1660579465069,75,175.32,42.3386348386435,230,4383,-0.138693416759626
"14",0.8,"Spatial","1","1",25,257,1,25,15,24,20.56,15,13.4851845467483,0.798269096701533,0.0368528560242131,0.0297279292646369,2,0.00570969432029481,0.885686465433301,0.0477846517752277,20.9272216674061,0.133599057938866,0.143333333333333,1.76,1,1.14333333333333,55.7414196759173,101,181.92,44.3733403445507,233,4548,-0.163638361437749
"15",0.8,"Spatial","1","1",25,248,1,25,12,24,19.84,12,10.6485283367758,0.686427192615972,0.0359568797782368,0.0618821540062435,2,0.0101110900876459,0.871431548239217,0.0492764379148606,20.2936746712048,0.161144579512837,0.173333333333333,1.84,1,1.17333333333333,55.5570575757759,66,167.28,43.5971329332561,224,4182,-0.148750563107832
"16",0.8,"Spatial","1","1",25,258,1,25,9,24,20.64,9,8.82275740807156,0.788751681195572,0.0369748396558741,0.0138287963463734,2,0.00821305495984471,0.899306892568348,0.0473588613491652,21.1153725303327,0.125418585637707,0.14,1.84,1,1.14,55.174225613729,34,186.84,47.5181368882802,234,4671,-0.0717535215200315
"17",0.8,"Spatial","1","1",25,246,1,25,16,24,19.68,16,11.1788109742616,0.663915824634269,0.0358532258064516,0.0556877519994712,2,0.0100371282719562,0.870886075949367,0.0495883650797651,20.1660207669976,0.166694749260974,0.18,1.68,1,1.18,55.0366173356974,110,165.12,45.2919418881549,222,4128,-0.208976969817386
"18",0.8,"Spatial","1","1",25,226,1,25,12,24,18.08,12,9.85244916415881,0.670962430882887,0.0340087248128143,0.0772182629806563,2,0.0184676183317488,0.819935691318328,0.0533159012070919,18.7561304856455,0.227994326711066,0.246666666666667,1.84,1,1.24666666666667,56.5384420894586,66,132.6,45.0268438452738,202,3315,-0.203170958709731
"19",0.8,"Spatial","1","1",25,244,1,25,11,24,19.52,11,10.3998440857179,0.738954018592059,0.0356727406273045,0.0553530636925558,2,0.0126273177793718,0.868370607028754,0.0495661581231205,20.1750556804511,0.166301926936908,0.186666666666667,1.88,1,1.18666666666667,55.6075788390983,55,163.08,50.7402864267306,220,4077,-0.149798554574019
"20",0.8,"Spatial","1","1",25,257,1,25,12,24,20.56,12,11.2690919247465,0.74316254520524,0.0368974150494173,0.033270753531469,2,0.00696940062981996,0.89341875364007,0.0476438276809098,20.9890776764917,0.130909666239493,0.143333333333333,1.76,1,1.14333333333333,54.8136885615603,66,184.08,46.297876121193,233,4602,-0.158335017748415
"21",0.8,"Spatial","1","1",25,259,1,25,14,24,20.72,14,13.1021985864801,0.770586506203477,0.0370971064822305,0.0104276918948733,2,0.00550864234061698,0.893739230327398,0.047392317039227,21.1004665412812,0.126066672118209,0.136666666666667,1.72,1,1.13666666666667,55.0339222683013,91,186.72,45.0892818010371,235,4668,-0.197402689880462
"22",0.8,"Spatial","1","1",25,228,1,25,12,24,18.24,12,9.68381217154451,0.664843880489861,0.0340676722432039,0.0803227916281933,2,0.018279222706306,0.820053934787938,0.0531160155518341,18.8267133671601,0.224925505775647,0.24,1.92,1,1.24,57.3186062365354,61,133.8,42.6604813224917,204,3345,-0.126073741464494
"23",0.8,"Spatial","1","1",25,254,1,25,15,24,20.32,15,12.7500066035636,0.760458701214871,0.0366156691370262,0.028016306032612,2,0.00677068419369144,0.881722564000794,0.048160081283952,20.7640845559208,0.14069197582953,0.153333333333333,1.72,1,1.15333333333333,55.414453195316,98,177.72,47.2691936324988,230,4443,-0.190735820907438
"24",0.8,"Spatial","1","1",25,258,1,25,13,24,20.64,13,12.1388138313057,0.766315366663798,0.0369724819283217,0.0137912385073012,2,0.00627426333415251,0.893456861609728,0.0475413979675424,21.0342994264225,0.128943503199023,0.14,1.76,1,1.14,55.5786341445136,76,185.16,45.3961084969479,234,4629,-0.146025669258436
"25",0.8,"Spatial","1","1",25,240,1,25,13,24,19.2,13,11.4095649675543,0.729246234546545,0.0351308538925335,0.0395746527777777,2,0.0112130964429425,0.843958983504235,0.0509062959504002,19.6439356140611,0.189394103736476,0.2,1.92,1,1.2,57.1807986060571,70,151.44,42.2739872734995,216,3786,-0.118288820820137
"26",0.8,"Spatial","1","1",25,266,1,25,12,24,21.28,12,11.7850619770533,0.821462864783846,0.0377987833449457,0.00627508621176999,2,0.00454851806887186,0.913921747042766,0.0462348401155093,21.6287111083694,0.103099517027416,0.113333333333333,1.76,1,1.11333333333333,54.6876016756873,63,200.88,44.9354351635025,242,5022,-0.122696006673917
"27",0.8,"Spatial","1","1",25,276,1,25,18,24,22.08,18,15.9352372908578,0.836745032246092,0.038821203317755,0.00813248267170764,2,0.0019149128564616,0.932232249276349,0.0449355974361873,22.2540715391643,0.0759099330798133,0.08,1.6,1,1.08,53.2538793704693,149,219,36.2054323732411,252,5475,-0.15750025059576
"28",0.8,"Spatial","1","1",25,260,1,25,16,24,20.8,16,13.6112548125108,0.76454394357834,0.0371940868364116,0.025887573964497,2,0.00508840016465328,0.895547945205479,0.0472809568599435,21.1501641762923,0.123905905378595,0.133333333333333,1.64,1,1.13333333333333,54.8196208532549,114,188.28,44.2234100901321,236,4707,-0.198086144887817
"29",0.8,"Spatial","1","1",25,261,1,25,15,24,20.88,15,13.3111310619811,0.781420832267505,0.0373045966166656,0.0197883178461854,2,0.00505372028876132,0.898867924528302,0.0470647807432237,21.2473102861311,0.119682161472563,0.13,1.68,1,1.13,55.1703018097133,102,190.56,45.4643450042631,237,4764,-0.184477840521428
"30",0.8,"Spatial","1","1",25,263,1,25,14,24,21.04,14,12.8953430320211,0.79558351995537,0.0374696410872456,0.0301797047810435,2,0.00486731596638017,0.903742319865947,0.0467594791655691,21.3860380364617,0.11365052015384,0.123333333333333,1.76,1,1.12333333333333,55.6469036013662,90,194.16,44.5305887377804,239,4854,-0.13312403695527
