"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"1",0.2,"ER","1","1",350,12077,1,350,49,89,69.0114285714286,49,46.7829447134374,0.789781302285195,0.00159005924677131,0.0650950616489735,2,0.00153956477423128,0.197368658760278,0.0143356141572033,69.7563417258637,0.228337647193998,0.0572738436348752,2,2,1.80225951698731,2268.55327705689,230,468.214285714286,98.3167929318841,759,163875,-0.00439242030290775
"2",0.2,"ER","1","1",350,12126,1,350,48,87,69.2914285714286,48,46.0151287068905,0.791274911627004,0.00159075403220101,0.0635926984867697,2,0.00136889231019218,0.19764147221485,0.0142890569458558,69.9836247968782,0.197909039768154,0.0507408923454769,2,2,1.8014572247237,2271.55055583092,234,472.337142857143,96.3329978120584,738,165318,-0.00635111277252132
"3",0.2,"ER","1","1",350,12068,1,350,40,92,68.96,40,38.8103321996917,0.793601350724562,0.00158997506941399,0.05869302490835,2,0.00177688155766753,0.197511864308886,0.0143121994259999,69.8704629690508,0.261920768612117,0.0660171919770774,2,2,1.80240687679083,2267.73157530542,184,468.985714285714,108.374138751186,830,164145,-0.00612156451950612
"4",0.2,"ER","1","1",350,12143,1,350,49,95,69.3885714285714,49,46.67246615038,0.793950470138089,0.00159104415882801,0.0602144390290866,2,0.00210014654351894,0.1979892157061,0.0142339244775626,70.2546933964932,0.265597778699352,0.0733851821530905,2,2,1.80117887842816,2274.02727323646,231,475.551428571429,110.386382801422,870,166443,0.0136336976938635
"5",0.2,"ER","1","1",350,12127,1,350,49,86,69.2971428571429,49,46.5114251072965,0.789254597640259,0.00159077592656539,0.0598950271551263,2,0.00127114133228395,0.197611465919478,0.0142828731404027,70.0139243813101,0.201962001940375,0.0478591895210806,2,2,1.8014408514122,2274.38261219523,218,472.525714285714,95.6097498440805,725,165384,-0.00895516300969038
"6",0.2,"ER","1","1",350,12131,1,350,52,91,69.32,52,48.7889854243765,0.789461960401202,0.00159084797221446,0.0660737040529328,2,0.00176036988131786,0.199504329657768,0.0142674495108236,70.0896119689353,0.231723075299906,0.0621203438395415,2,2,1.80137535816619,2270.66341614226,233,477.702857142857,102.292421680986,798,167196,-0.00338456968735457
"7",0.2,"ER","1","1",350,12168,1,350,49,92,69.5314285714286,49,46.8290314619844,0.789311873579201,0.00159139205188902,0.0588117812114076,2,0.00167317743796809,0.199685370560927,0.0142181711947776,70.3325333687998,0.248769327605042,0.0643798608268522,2,2,1.80076954564061,2278.58697272852,217,481.26,106.901037973309,839,168441,0.000431309650135822
"8",0.2,"ER","1","1",350,12224,1,350,51,88,69.8514285714286,51,48.6296519567723,0.793534245360131,0.00159218334601398,0.0583355121126836,2,0.00140423555291024,0.198708669972403,0.0141705627621845,70.5688275605112,0.203340546348898,0.0520016373311502,2,2,1.79985264019648,2281.85912501243,257,482.828571428571,100.130083218225,768,168990,-0.0147222133830354
"9",0.2,"ER","1","1",350,12378,1,350,54,92,70.7314285714286,54,50.7085776250251,0.794278512114676,0.00159440888923979,0.0646065332660501,2,0.0016952821609089,0.201717609803112,0.0140021856672127,71.4174218059104,0.221563044163967,0.0609414654113795,2,2,1.79733115022513,2294.09060746509,272,502.311428571429,103.116828814568,852,175809,-0.00365042095124101
"10",0.2,"ER","1","1",350,12325,1,350,44,89,70.4285714285714,44,42.5359110594116,0.794966584902742,0.00159367571187116,0.0522754374632276,2,0.00139345867462352,0.202725602015439,0.0140358061142816,71.2463532096304,0.217349908826436,0.0532132623823168,2,2,1.79819893573475,2286.02005262717,189,501.437142857143,109.548253385864,824,175503,-0.00367120546639115
"11",0.2,"ER","1","1",350,12211,1,350,50,93,69.7771428571429,50,47.6617661836676,0.791933188917026,0.00159201136301092,0.0672263424838075,2,0.00176601561706323,0.201260260811823,0.0141733225293634,70.5550867080224,0.253042467161758,0.0665411379451494,2,2,1.80006549324601,2279.91258410733,242,488.4,104.656485430638,858,170940,-0.0121122606282246
"12",0.2,"ER","1","1",350,12138,1,350,44,92,69.36,44,42.4485494126498,0.788874506381415,0.00159095256897291,0.0664512701070658,2,0.0018372335922483,0.198253570671045,0.0142576881822705,70.137597850085,0.240888561742295,0.0648710601719198,2,2,1.80126074498567,2276.12366598064,196,475.354285714286,99.8562300115743,796,166374,-0.0120182933544198
"13",0.2,"ER","1","1",350,12219,1,350,48,94,69.8228571428571,48,45.8836815219902,0.791764114584491,0.00159215346790436,0.0649649844185983,2,0.00191036320083337,0.200948577427427,0.0141441424270618,70.7006455256497,0.257256219867146,0.0692754809660254,2,2,1.79993450675399,2278.95547074785,216,488.931428571429,110.973374465951,869,171126,-0.00364646494165651
"14",0.2,"ER","1","1",350,12529,1,350,50,100,71.5942857142857,50,47.634131827235,0.797734820356088,0.0015966647332935,0.0580371313315658,2,0.00216267015649598,0.2050673540179,0.0137976462024028,72.4761300101938,0.288792909389759,0.0813917314776914,2,2,1.79485878018829,2301.49006640298,217,524.631428571429,117.775750374077,989,183621,-0.00113876901269588
