"","radius","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"28",0.5,"Spatial","1","1",25,155,1,25,6,20,12.4,6,3.20728611998338,0.308419932909978,0.0277317590586863,0.271467221644121,3,0.095813666504803,0.728033472803347,0.0740104365567242,13.5116079099677,0.405513879106175,0.316666666666667,2.44,2,1.52333333333333,54.4369371989516,14,55.68,25.2614990317941,108,1392,0.0540607464352495
"29",0.5,"Spatial","1","1",25,149,1,25,6,19,11.92,6,3.21549273908322,0.348160602954464,0.0271646752924994,0.225552903022386,3,0.0784376079277032,0.727024070021882,0.0744612214156549,13.4298092481969,0.385574719967758,0.295,2.52,2,1.56666666666667,53.1818718950864,15,53.16,28.4980701100969,98,1329,0.0467192382085986
"30",0.5,"Spatial","1","1",25,143,1,25,5,20,11.44,5,3.01284372970004,0.378248832629863,0.0266833776349547,0.216074135654555,3,0.113735715348547,0.687830687830688,0.0771569882941631,12.9605888216823,0.424379727242529,0.356666666666667,2.64,2,1.6,54.0435095280742,9,46.8,26.3407162646222,100,1170,0.0112635218021629
"31",0.5,"Spatial","1","1",25,126,1,25,4,19,10.08,4,2.44104434277935,0.258182543144276,0.0254637739911572,0.315161249685059,3,0.171790674092957,0.676959619952494,0.0906779326734721,11.0280414486396,0.478131637636723,0.371666666666667,2.68,2,1.66,52.5095117343941,5,34.2,15.1492574075431,75,855,-0.0310458398574602
"32",0.5,"Spatial","1","1",25,122,1,25,4,15,9.76,4,2.25584586670782,0.285963382084325,0.0244109060785884,0.273011287288363,3,0.0950737694172769,0.662207357859532,0.0916845909126866,10.9069581927057,0.416321962155869,0.218333333333333,2.72,2,1.74333333333333,51.8283414292024,6,31.68,15.707535346663,60,792,0.057469793887704
"33",0.5,"Spatial","1","1",25,129,1,25,5,17,10.32,5,2.59180696870548,0.283112188881593,0.0253840288684415,0.31040802836368,3,0.108313389861437,0.663133989401968,0.0884758678611186,11.302516993331,0.433788648510274,0.278333333333333,2.64,2,1.67,53.0565643211323,10,35.04,16.2236452952679,70,876,0.00116873630387095
"34",0.5,"Spatial","1","1",25,127,1,25,4,17,10.16,4,1.84970873625545,0.224797141774407,0.0243448473809379,0.276396552793106,4,0.153917941042711,0.70007830853563,0.0870496626182514,11.4876952985494,0.441968203361367,0.285,3.08,2,1.74666666666667,52.1698024495193,4,35.76,19.4963244399211,68,894,0.271632446512211
"35",0.5,"Spatial","1","1",25,107,1,25,3,15,8.56,3,0.847205478961514,0.195932886591594,0.0224084226167026,0.345663376714124,3,0.224488014201994,0.695081967213115,0.100606746857629,9.93969123576894,0.477091783350071,0.268333333333333,2.92,2,1.9,48.8748076130457,3,25.44,13.4755333846197,49,636,0.235078343822147
"36",0.5,"Spatial","1","1",25,95,1,25,3,11,7.6,3,0.884627731246469,0.116352210231872,0.0206262113717089,0.448365650969529,4,0.145873994832328,0.681203007518797,0.123557408090632,8.09340383108781,0.46076134996073,0.141666666666667,3.48,3,2.04333333333333,48.5678839261843,3,18.12,6.02992537267253,29,453,-0.0333333333333332
"37",0.5,"Spatial","1","1",25,123,1,25,4,17,9.84,4,1.66923927455072,0.185193258366944,0.024763374766539,0.369191618745456,3,0.234797461754583,0.717281879194631,0.0939527470853698,10.6436483341073,0.431189637066599,0.298333333333333,2.76,2,1.71,50.9881092072338,5,34.2,12.7638813323639,63,855,-0.080900622256101
"38",0.5,"Spatial","1","1",25,133,1,25,5,18,10.64,5,2.76445843386975,0.301396570387718,0.0258906671190396,0.265673582452372,3,0.10204689703038,0.68,0.0848747674575855,11.7820646813522,0.436342967519238,0.306666666666667,2.56,2,1.63666666666667,53.7547140819271,7,38.76,18.8707887134234,76,969,-0.0154801631442338
"39",0.5,"Spatial","1","1",25,133,1,25,4,17,10.64,4,1.79611434937569,0.291315587955482,0.0253533662895216,0.265221323986658,3,0.0810309814267839,0.720898570456093,0.0807183253946729,12.388760484196,0.415364027698486,0.265,2.72,2,1.68333333333333,51.8884662824996,5,42.36,24.8006720339053,79,1059,0.207493846737554
"40",0.5,"Spatial","1","1",25,131,1,25,3,18,10.48,3,2.33590742788593,0.356474670776753,0.0256226557533491,0.227725657012995,4,0.110206849693913,0.661702127659574,0.0845047258255595,11.8336577064846,0.426143634362824,0.313333333333333,2.84,2,1.66333333333333,52.2191367406604,3,37.32,20.0202397588041,75,933,0.0246320990536205
"41",0.5,"Spatial","1","1",25,147,1,25,6,19,11.76,6,2.93660773673878,0.301947723303508,0.0268517769652773,0.270072654912305,3,0.0879049235846405,0.705372616984402,0.0781564880152112,12.794843082066,0.410346771779243,0.301666666666667,2.6,2,1.58,54.2085181989106,13,48.84,21.5883456213455,94,1221,-0.0073265370062398
"42",0.5,"Spatial","1","1",25,144,1,25,4,19,11.52,4,2.61726450804116,0.289557989579867,0.0264720943483265,0.269965277777778,3,0.131813320173635,0.713942307692308,0.0787486588097317,12.6986289686044,0.406067948511329,0.311666666666667,2.64,2,1.60333333333333,53.1171135274395,2,47.52,21.9623162105761,89,1188,0.1015773331386
"43",0.5,"Spatial","1","1",25,134,1,25,4,19,10.72,4,2.78675937334802,0.295372284760139,0.0259201427053366,0.275116952550679,3,0.151303246815613,0.683438155136268,0.0850953904125447,11.7515178572185,0.433646205272196,0.345,2.64,2,1.63333333333333,52.4689175238383,5,39.12,18.1115064714857,80,978,0.0262862716410628
"44",0.5,"Spatial","1","1",25,158,1,25,4,20,12.64,4,2.8340731900187,0.438755147275889,0.0277454475814686,0.149475244351867,3,0.0474062271155673,0.720347155255545,0.0704471787125895,14.1950326226661,0.387385779090261,0.306666666666667,2.6,2,1.54333333333333,55.1132474244759,6,59.76,32.6257566962055,118,1494,0.0134818856283286
"45",0.5,"Spatial","1","1",25,152,1,25,6,20,12.16,6,2.09677702137259,0.237204069313231,0.0268724318235903,0.233011599722992,3,0.117752550723565,0.763955342902711,0.0725740919794666,13.7790218620018,0.410502196151816,0.326666666666667,2.52,2,1.58666666666667,52.6463939261344,15,57.48,30.6405504737322,107,1437,0.134114355656584
"46",0.5,"Spatial","1","1",25,134,1,25,5,19,10.72,5,2.67036813744501,0.280426465889564,0.025837674674883,0.280908888393852,3,0.128811340480244,0.685172171468728,0.0863735631460385,11.5776166175896,0.44032065791625,0.345,2.52,2,1.64,53.0508868953669,9,39,15.2725243493013,81,975,-0.0784393771505232
"47",0.5,"Spatial","1","1",25,118,1,25,4,14,9.44,4,1.21565903663095,0.209750419555334,0.0231029625921964,0.376759551852916,3,0.139320041933533,0.723481414324569,0.0924082399003044,10.8215457959037,0.460561382902572,0.19,2.84,2,1.84333333333333,50.4706373694995,6,31.92,16.3399306404077,59,798,0.391667295807765
"48",0.5,"Spatial","1","1",25,125,1,25,2,18,10,2,1.63200516956193,0.211559647934375,0.0241712169364818,0.300512,3,0.229605514252253,0.713942307692308,0.0892368463883315,11.2061333459534,0.475289784929776,0.333333333333333,2.84,2,1.76,51.2773594788126,0,35.64,16.5072711251739,76,891,0.142303654082192
"49",0.5,"Spatial","1","1",25,122,1,25,4,16,9.76,4,1.72857448535596,0.270176707484253,0.0243290837569497,0.265217683418436,3,0.16609117179403,0.688888888888889,0.0874399878619602,11.436415128267,0.452922434027183,0.26,2.76,2,1.74666666666667,51.9634706980151,6,33.48,20.9366504802782,67,837,0.228449340043681
"50",0.5,"Spatial","1","1",25,122,1,25,2,17,9.76,2,1.48168632706671,0.312913031057242,0.0244597162390493,0.223696586938995,4,0.122056294773987,0.677190213101815,0.0865746597379759,11.550723999685,0.437597425881155,0.301666666666667,2.88,2,1.75666666666667,51.1097648972249,1,34.32,21.4684264289056,69,858,0.0847080432067875
"51",0.5,"Spatial","1","1",25,134,1,25,7,18,10.72,7,2.48326505907727,0.272157582840654,0.025695223358337,0.262725551347739,3,0.0886240072166028,0.682011331444759,0.0856392516033694,11.6768885911265,0.44896770455533,0.303333333333333,2.6,2,1.64666666666667,53.8297152213081,17,38.52,17.0858616015309,79,963,0.0168236498880274
"52",0.5,"Spatial","1","1",25,146,1,25,4,18,11.68,4,3.16676673867282,0.398204297156398,0.0270127003851009,0.172452617751923,3,0.0625016463444906,0.690585533869116,0.0768862777470153,13.0062220373104,0.369119556618972,0.263333333333333,2.52,2,1.57333333333333,54.6425328514678,6,48.12,24.9321078130189,87,1203,0.0212248278718243
"53",0.5,"Spatial","1","1",25,124,1,25,3,16,9.92,3,1.94067524956127,0.25754549946536,0.0246834191327649,0.299135015608741,3,0.0869681850407021,0.675544794188862,0.0903216043809951,11.0715482397965,0.420710154115064,0.253333333333333,2.76,2,1.72333333333333,52.0360674372381,3,33.48,16.2637634021158,61,837,0.0383238880302247
"54",0.5,"Spatial","1","1",25,128,1,25,4,16,10.24,4,1.49602023158034,0.188653132680243,0.0244900843436914,0.292755126953125,3,0.186153223612701,0.764750378214826,0.0823023024853882,12.1503283602247,0.429065262913328,0.24,2.92,2,1.73333333333333,49.858012107632,6,40.44,24.4575823280498,70,1011,0.459180281762164
"55",0.5,"Spatial","1","1",25,145,1,25,3,19,11.6,3,1.59085143916279,0.31895218208989,0.0264125205068677,0.164637336504162,3,0.0898667912368094,0.732243517474634,0.0740343342032827,13.5072464791027,0.426215396133854,0.308333333333333,2.68,2,1.62,52.9192854454063,3,51.96,30.3582498397607,108,1299,0.159353401236814
"56",0.5,"Spatial","1","1",25,134,1,25,2,17,10.72,2,0.95513659977518,0.309665597848182,0.0255465907420231,0.232373579861885,3,0.173260125720419,0.716154349247874,0.079518902691544,12.5756262492583,0.419518372648318,0.261666666666667,2.6,2,1.68333333333333,50.8800754502426,1,43.8,24.9949994999,85,1095,0.114603439700292
"57",0.5,"Spatial","1","1",25,125,1,25,6,16,10,6,2.19305126544594,0.279343626716596,0.0250413564560809,0.338432,3,0.138584821618023,0.662337662337662,0.0907455751901259,11.0198210535869,0.423927143928562,0.25,2.64,2,1.69,53.0952843464642,12,32.64,14.71926175685,62,816,0.0849852962955131
"58",0.5,"Spatial","1","1",25,139,1,25,4,19,11.12,4,2.95287649829843,0.319201297828708,0.0265927430805361,0.249443610579163,3,0.107306392136571,0.689086294416244,0.0805083906584321,12.4210655786505,0.430858840361111,0.328333333333333,2.64,2,1.59333333333333,53.6468991834108,6,43.44,22.5316074289726,89,1086,0.0105702119081812
"59",0.5,"Spatial","1","1",25,133,1,25,4,16,10.64,4,2.28199220805999,0.246604356214152,0.0252691885591205,0.313612979817966,3,0.0964708169941146,0.704529616724739,0.084755864264931,11.7985936273883,0.386857647726605,0.223333333333333,2.68,2,1.68666666666667,52.4407550079643,6,40.44,18.3213900491566,71,1011,-0.0100837341884903
"60",0.5,"Spatial","1","1",25,123,1,25,6,16,9.84,6,1.18753084378152,0.146568528426656,0.0232384581075715,0.385352634014145,4,0.218918931484939,0.736572890025575,0.0924041785393551,10.8220214259477,0.48116012271341,0.256666666666667,3.16,2,1.83666666666667,49.5986655953866,15,34.56,13.5556876132001,66,864,0.177245715270002
"61",0.5,"Spatial","1","1",25,130,1,25,3,17,10.4,3,1.46631436312295,0.280621309135642,0.024914807110724,0.203254437869822,3,0.132735345248,0.69562096195262,0.0828795996979086,12.065695341736,0.442176690601432,0.275,2.72,2,1.71666666666667,52.4205826192455,3,38.76,22.3444251063511,80,969,0.266675077045076
"62",0.5,"Spatial","1","1",25,132,1,25,5,18,10.56,5,2.17489475157144,0.244638511487897,0.0254892048888475,0.279356060606061,3,0.151730750484063,0.708034433285509,0.0841737387513576,11.8801898886055,0.44496115881904,0.31,2.72,2,1.66333333333333,52.0711391043164,8,39.48,20.334945291296,78,987,0.134378663540445
"63",0.5,"Spatial","1","1",25,115,1,25,5,13,9.2,5,1.80914757740684,0.230113380024208,0.0229997146942952,0.357996219281664,3,0.148409004766901,0.708498023715415,0.0972179690205472,10.2861642767773,0.474136995497924,0.158333333333333,3,3,1.83,50.678891799944,10,28.68,13.9991666418636,53,717,0.291992187499999
"64",0.5,"Spatial","1","1",25,119,1,25,5,15,9.52,5,1.42310479559987,0.162371717794107,0.0237664614801249,0.365404985523621,3,0.121463811059957,0.705244122965642,0.0963484113521311,10.378998324583,0.452860110620229,0.228333333333333,2.8,2,1.78333333333333,51.2878993160193,10,31.2,12.294985427672,58,780,-0.0364433484038917
"65",0.5,"Spatial","1","1",25,115,1,25,4,17,9.2,4,1.65240365909461,0.250322875058819,0.0238370413754944,0.289035916824197,3,0.156421235620555,0.654445462878093,0.0927873203717217,10.7773346184999,0.485896093266388,0.325,2.84,2,1.79333333333333,50.5663251231154,6,28.56,17.4405657400594,62,714,0.116548240424292
"66",0.5,"Spatial","1","1",25,122,1,25,5,17,9.76,5,2.57754243658465,0.308848045560852,0.0249213254061638,0.256483472184897,3,0.153524710729142,0.653716216216216,0.0920938611527754,10.8584870639867,0.423546637027026,0.301666666666667,2.68,2,1.7,52.861489125041,10,30.96,15.4420421792801,60,774,0.0618496870206862
"67",0.5,"Spatial","1","1",25,120,1,25,5,16,9.6,5,1.69738043678063,0.219564839948784,0.0239145175173291,0.291111111111111,3,0.0996177483949223,0.691703056768559,0.0920754595906959,10.8606571658215,0.467308258864372,0.266666666666667,2.88,2,1.77666666666667,51.0686038863378,10,31.68,16.3547138974262,65,792,0.122150830970243
"68",0.5,"Spatial","1","1",25,115,1,25,6,15,9.2,6,2.05674939041553,0.24658917004063,0.0238062482887479,0.401020793950851,3,0.171492074543478,0.669931439764936,0.0996273545647649,10.0374039275521,0.477027720172573,0.241666666666667,2.8,2,1.77666666666667,51.133524261074,12,27.36,11.2319484804137,54,684,0.0756857362696776
"69",0.5,"Spatial","1","1",25,136,1,25,2,19,10.88,2,0.837522168933115,0.279724085312686,0.0253337158353862,0.161791738754325,4,0.117657743198432,0.722935779816514,0.0758781998274233,13.1790158737871,0.442116473948215,0.338333333333333,3.04,2,1.71333333333333,50.2798769907121,1,47.28,31.2096673057137,102,1182,0.0751455310976987
"70",0.5,"Spatial","1","1",25,164,1,25,4,19,13.12,4,3.27769634918216,0.392319603881115,0.0282943082918196,0.209975461035098,3,0.0499787867743125,0.717960496095544,0.0696936872944428,14.3485018345376,0.316388090876039,0.245,2.48,2,1.50333333333333,55.1576238442024,6,62.52,29.8581647125204,106,1563,0.0426722157662915
"71",0.5,"Spatial","1","1",25,171,1,25,6,20,13.68,6,3.88368455124359,0.436281989641221,0.0292098602350507,0.114855853083,3,0.0838533425308261,0.749366018596788,0.0665146242311575,15.0342877458754,0.320510939964362,0.263333333333333,2.32,2,1.45,56.0180130647007,14,70.92,35.2005208294802,120,1773,0.119630767001869
"72",0.5,"Spatial","1","1",25,144,1,25,4,18,11.52,4,3.334071237304,0.414542784158172,0.0267044978561978,0.253592785493827,3,0.0665960015701406,0.681338028169014,0.0777510624804014,12.8615605767711,0.371790055660794,0.27,2.52,2,1.59666666666667,53.613270246522,6,46.44,23.780384073153,85,1161,0.0123922413793087
"73",0.5,"Spatial","1","1",25,140,1,25,4,17,11.2,4,3.12861672032026,0.421869832294007,0.026571561066123,0.204413265306122,3,0.0558758117549177,0.667080745341615,0.0794161132640284,12.5919030647519,0.387818803506069,0.241666666666667,2.6,2,1.6,54.7379777711716,6,42.96,23.5345136625623,83,1074,0.0560420315236425
"74",0.5,"Spatial","1","1",25,134,1,25,4,18,10.72,4,2.81921318691158,0.345261576676841,0.0256646762433778,0.221235241701938,3,0.083418611304823,0.687242798353909,0.0825707484803519,12.1108263931743,0.451916905277181,0.303333333333333,2.8,2,1.65666666666667,53.0100842163946,5,40.08,22.4107860936053,85,1002,0.100529813218392
"75",0.5,"Spatial","1","1",25,123,1,25,6,18,9.84,6,2.02024469981755,0.249150429331867,0.024873182720335,0.33647299887633,3,0.216384357714821,0.68376787216148,0.0923664111818191,10.8264464019452,0.440958564488398,0.34,2.72,2,1.7,52.1437320519547,13,32.52,14.154269085097,63,813,0.0356555128908408
"76",0.5,"Spatial","1","1",25,135,1,25,3,17,10.8,3,2.30726006892574,0.368631611786214,0.0258348127132909,0.217503429355281,3,0.0966119019853571,0.674113009198423,0.080938442924756,12.3550684182255,0.392014892775126,0.258333333333333,2.72,2,1.65333333333333,53.0107690848139,3,41.04,23.3550137372399,79,1026,0.0474086668118394
"77",0.5,"Spatial","1","1",25,110,1,25,6,15,8.8,6,1.5825137410368,0.205295187850669,0.0233168088790485,0.393429752066116,3,0.121826922155274,0.675392670157068,0.100749797833904,9.92557822943326,0.461002406514619,0.258333333333333,2.76,2,1.82,50.8003913229552,13,25.8,12.4465524008324,51,645,0.0700033818058846
"78",0.5,"Spatial","1","1",25,126,1,25,4,18,10.08,4,1.96382851799025,0.230431344789608,0.0247582016452608,0.267479213907785,4,0.175198274989276,0.667469879518072,0.0917381929119151,10.9005853315661,0.451436455915068,0.33,3.04,2,1.71666666666667,52.4745812347021,6,33.24,13.5286116557958,68,831,-0.00933560477001835
"79",0.5,"Spatial","1","1",25,149,1,25,7,21,11.92,7,3.79992348539244,0.409826004919524,0.027562203768359,0.189901355794784,3,0.100984694904532,0.67779632721202,0.0771180382671826,12.9671348295376,0.424772800692935,0.378333333333333,2.28,2,1.53666666666667,55.7909319883682,20,48.72,22.5638353713784,106,1218,-0.117158806452865
"80",0.5,"Spatial","1","1",25,131,1,25,3,18,10.48,3,2.31564327024372,0.27408786762956,0.025522761862731,0.307033389662607,3,0.11612482928686,0.686088856518572,0.0867991410951254,11.520851328518,0.462134265297916,0.313333333333333,2.64,2,1.66,52.4548332810752,3,37.68,16.9526792376112,79,942,0.00743974783170695
"81",0.5,"Spatial","1","1",25,118,1,25,5,16,9.44,5,1.40195526952376,0.214301566939159,0.0232733964654434,0.292121516805516,4,0.109594571353674,0.687664041994751,0.0903774543226357,11.0647064303242,0.484271767377443,0.273333333333333,3.16,2,1.85,51.1107333104708,10,31.44,18.6370598539577,66,786,0.186467853134519
"82",0.5,"Spatial","1","1",25,132,1,25,3,18,10.56,3,2.17573715428853,0.294795927903918,0.0252658041100656,0.190656565656566,3,0.092952490427581,0.691991786447639,0.0817556881693646,12.2315648292068,0.444375813059427,0.31,2.72,2,1.69666666666667,52.7430093849446,3,40.44,23.8608465901778,85,1011,0.0390645884909975
